position,ecr,exp_pts
QB,8.17,22.328421052631583
QB,8.18,22.328421052631583
QB,8.23,22.328421052631583
QB,8.24,22.328421052631583
QB,8.27,22.328421052631583
QB,8.35,22.328421052631583
QB,8.4,22.328421052631583
QB,8.43,22.328421052631583
QB,8.44,22.328421052631583
QB,8.49,22.328421052631583
QB,8.5,22.328421052631583
QB,8.59,22.328421052631583
QB,8.65,22.328421052631583
QB,8.66,22.328421052631583
QB,8.7,21.213599999999996
QB,8.84,21.213599999999996
QB,8.92,21.213599999999996
QB,8.96,21.213599999999996
QB,8.97,21.213599999999996
QB,8.98,21.213599999999996
QB,9.02,21.213599999999996
QB,9.05,21.213599999999996
QB,9.11,21.213599999999996
QB,9.2,21.213599999999996
QB,9.43,21.213599999999996
QB,9.47,21.213599999999996
QB,9.62,21.213599999999996
QB,9.71,21.213599999999996
QB,9.74,21.213599999999996
QB,9.79,21.213599999999996
QB,9.82,21.213599999999996
QB,9.84,21.213599999999996
QB,9.85,21.213599999999996
QB,9.89,21.213599999999996
QB,9.91,21.213599999999996
QB,9.93,21.213599999999996
QB,9.95,21.213599999999996
QB,9.97,21.213599999999996
QB,10.08,21.213599999999996
QB,10.19,21.213599999999996
QB,10.21,21.213599999999996
QB,10.3,21.213599999999996
QB,10.36,21.213599999999996
QB,10.4,21.213599999999996
QB,10.42,21.213599999999996
QB,10.48,21.213599999999996
QB,10.55,21.213599999999996
QB,10.6,21.213599999999996
QB,10.71,21.213599999999996
QB,10.78,21.213599999999996
QB,10.82,21.213599999999996
QB,10.84,21.213599999999996
QB,10.95,21.213599999999996
QB,11.0,21.213599999999996
QB,11.08,21.213599999999996
QB,11.09,21.213599999999996
QB,11.18,21.213599999999996
QB,11.19,21.213599999999996
QB,11.23,21.213599999999996
QB,11.28,21.213599999999996
QB,11.32,18.66913043478261
QB,11.33,18.66913043478261
QB,11.37,18.66913043478261
QB,11.38,18.66913043478261
QB,11.46,18.66913043478261
QB,11.56,18.66913043478261
QB,11.58,18.66913043478261
QB,11.65,18.66913043478261
QB,11.77,18.66913043478261
QB,11.79,18.66913043478261
QB,11.84,18.66913043478261
QB,11.85,18.66913043478261
QB,11.93,18.66913043478261
QB,11.94,18.66913043478261
QB,12.08,18.66913043478261
QB,12.09,18.66913043478261
QB,12.13,18.66913043478261
QB,12.16,18.66913043478261
QB,12.17,18.66913043478261
QB,12.18,18.66913043478261
QB,12.19,18.66913043478261
QB,12.27,18.66913043478261
QB,12.36,18.66913043478261
QB,12.37,18.66913043478261
QB,12.41,18.66913043478261
QB,12.5,18.66913043478261
QB,12.52,18.66913043478261
QB,12.53,18.66913043478261
QB,12.56,18.66913043478261
QB,12.58,18.66913043478261
QB,12.6,18.66913043478261
QB,12.62,18.66913043478261
QB,12.63,18.66913043478261
QB,12.64,18.66913043478261
QB,12.75,18.66913043478261
QB,12.94,18.66913043478261
QB,12.95,18.66913043478261
QB,12.99,18.66913043478261
QB,13.13,18.66913043478261
QB,13.21,18.66913043478261
QB,13.35,18.66913043478261
QB,13.39,18.66913043478261
QB,13.41,18.07692307692307
QB,13.43,18.07692307692307
QB,13.44,18.07692307692307
QB,13.58,18.07692307692307
QB,13.6,18.07692307692307
QB,13.62,18.07692307692307
QB,13.65,18.07692307692307
QB,13.68,18.07692307692307
QB,13.72,18.07692307692307
QB,13.95,18.07692307692307
QB,13.98,18.07692307692307
QB,14.02,18.07692307692307
QB,14.04,18.07692307692307
QB,14.05,18.07692307692307
QB,14.12,18.07692307692307
QB,14.18,18.07692307692307
QB,14.19,18.07692307692307
QB,14.23,18.07692307692307
QB,14.3,18.07692307692307
QB,14.4,18.07692307692307
QB,14.42,18.07692307692307
QB,14.44,18.07692307692307
QB,14.47,18.07692307692307
QB,14.5,18.07692307692307
QB,14.53,18.07692307692307
QB,14.58,18.07692307692307
QB,14.6,18.07692307692307
QB,14.61,18.07692307692307
QB,14.79,18.07692307692307
QB,14.84,18.07692307692307
QB,14.88,18.07692307692307
QB,14.92,18.07692307692307
QB,14.93,18.07692307692307
QB,15.0,18.07692307692307
QB,15.01,18.07692307692307
QB,15.02,16.635652173913044
QB,15.05,16.635652173913044
QB,15.14,16.635652173913044
QB,15.15,16.635652173913044
QB,15.17,16.635652173913044
QB,15.18,16.635652173913044
QB,15.2,16.635652173913044
QB,15.24,16.635652173913044
QB,15.27,16.635652173913044
QB,15.3,16.635652173913044
QB,15.34,16.635652173913044
QB,15.37,16.635652173913044
QB,15.43,16.635652173913044
QB,15.48,16.635652173913044
QB,15.57,16.635652173913044
QB,15.62,16.635652173913044
QB,15.63,16.635652173913044
QB,15.71,16.635652173913044
QB,15.72,16.635652173913044
QB,15.73,16.635652173913044
QB,15.76,16.635652173913044
QB,15.79,16.635652173913044
QB,15.85,16.635652173913044
QB,15.88,16.635652173913044
QB,15.89,16.635652173913044
QB,16.04,16.635652173913044
QB,16.05,16.635652173913044
QB,16.09,16.635652173913044
QB,16.12,16.635652173913044
QB,16.14,16.635652173913044
QB,16.15,16.635652173913044
QB,16.21,16.635652173913044
QB,16.37,16.635652173913044
QB,16.44,16.635652173913044
QB,16.45,16.635652173913044
QB,16.47,16.635652173913044
QB,16.5,16.635652173913044
QB,16.64,16.635652173913044
QB,16.66,16.635652173913044
QB,16.85,16.635652173913044
QB,16.86,16.635652173913044
QB,16.9,16.635652173913044
QB,16.91,16.635652173913044
QB,16.93,16.369791666666668
QB,16.95,16.369791666666668
QB,17.11,16.369791666666668
QB,17.14,16.369791666666668
QB,17.15,16.369791666666668
QB,17.18,16.369791666666668
QB,17.2,16.369791666666668
QB,17.22,16.369791666666668
QB,17.24,16.369791666666668
QB,17.26,16.369791666666668
QB,17.27,16.369791666666668
QB,17.28,16.369791666666668
QB,17.3,16.369791666666668
QB,17.31,16.369791666666668
QB,17.39,16.369791666666668
QB,17.41,16.369791666666668
QB,17.44,16.369791666666668
QB,17.46,16.369791666666668
QB,17.5,16.369791666666668
QB,17.54,16.369791666666668
QB,17.69,16.369791666666668
QB,17.75,16.369791666666668
QB,17.9,16.369791666666668
QB,17.93,16.369791666666668
QB,18.0,16.369791666666668
QB,18.03,16.369791666666668
QB,18.05,16.369791666666668
QB,18.15,16.369791666666668
QB,18.25,16.369791666666668
QB,18.35,16.369791666666668
QB,18.38,16.369791666666668
QB,18.48,16.369791666666668
QB,18.51,16.369791666666668
QB,18.53,16.369791666666668
QB,18.62,16.369791666666668
QB,18.68,16.369791666666668
QB,18.71,16.369791666666668
QB,18.73,16.369791666666668
QB,18.77,16.369791666666668
QB,18.85,16.369791666666668
QB,18.86,16.369791666666668
QB,18.94,16.369791666666668
QB,18.95,16.369791666666668
QB,19.02,16.369791666666668
QB,19.09,16.369791666666668
QB,19.12,16.369791666666668
QB,19.18,16.369791666666668
QB,19.24,16.369791666666668
QB,19.26,16.369791666666668
QB,19.28,16.369791666666668
QB,19.32,16.369791666666668
QB,19.34,16.369791666666668
QB,19.43,16.369791666666668
QB,19.57,16.369791666666668
QB,19.58,16.369791666666668
QB,19.6,16.369791666666668
QB,19.61,16.369791666666668
QB,19.64,16.369791666666668
QB,19.74,16.369791666666668
QB,19.91,16.369791666666668
QB,20.0,16.369791666666668
QB,20.02,16.369791666666668
QB,20.09,16.369791666666668
QB,20.11,16.369791666666668
QB,20.13,16.369791666666668
QB,20.17,16.369791666666668
QB,20.19,16.369791666666668
QB,20.27,16.369791666666668
QB,20.38,16.369791666666668
QB,20.4,16.369791666666668
QB,20.42,16.369791666666668
QB,20.44,16.369791666666668
QB,20.47,16.369791666666668
QB,20.49,16.369791666666668
QB,20.5,16.369791666666668
QB,20.56,16.369791666666668
QB,20.6,16.369791666666668
QB,20.61,16.369791666666668
QB,20.64,16.369791666666668
QB,20.65,16.369791666666668
QB,20.68,16.369791666666668
QB,20.74,16.369791666666668
QB,20.75,16.369791666666668
QB,20.79,15.948
QB,20.82,15.948
QB,20.83,15.948
QB,20.85,15.948
QB,20.91,15.948
QB,20.92,15.948
QB,20.98,15.948
QB,21.0,15.948
QB,21.06,15.948
QB,21.13,15.948
QB,21.19,15.948
QB,21.26,15.948
QB,21.43,15.948
QB,21.47,15.674
QB,21.5,15.4
QB,21.51,15.4
QB,21.55,15.4
QB,21.6,15.4
QB,21.61,15.4
QB,21.63,15.4
QB,21.74,15.4
QB,21.82,15.4
QB,21.86,15.4
QB,21.91,15.16911111111111
QB,21.97,15.16911111111111
QB,22.0,15.16911111111111
QB,22.02,15.16911111111111
QB,22.13,15.16911111111111
QB,22.15,15.16911111111111
QB,22.16,15.16911111111111
QB,22.2,15.16911111111111
QB,22.22,15.16911111111111
QB,22.28,15.16911111111111
QB,22.34,15.16911111111111
QB,22.38,15.16911111111111
QB,22.41,15.16911111111111
QB,22.45,15.16911111111111
QB,22.47,15.16911111111111
QB,22.5,15.16911111111111
QB,22.56,15.16911111111111
QB,22.57,15.16911111111111
QB,22.59,15.16911111111111
QB,22.61,15.16911111111111
QB,22.65,15.16911111111111
QB,22.67,15.16911111111111
QB,22.68,15.16911111111111
QB,22.69,15.16911111111111
QB,22.74,15.16911111111111
QB,22.79,15.16911111111111
QB,22.99,15.16911111111111
QB,23.02,15.16911111111111
QB,23.03,15.16911111111111
QB,23.07,15.16911111111111
QB,23.09,15.16911111111111
QB,23.12,15.16911111111111
QB,23.13,15.16911111111111
QB,23.16,15.16911111111111
QB,23.23,15.16911111111111
QB,23.27,15.16911111111111
QB,23.29,15.16911111111111
QB,23.34,15.16911111111111
QB,23.42,15.16911111111111
QB,23.44,15.16911111111111
QB,23.5,15.16911111111111
QB,23.7,15.16911111111111
QB,23.71,15.16911111111111
QB,23.75,15.16911111111111
QB,23.79,15.16911111111111
QB,23.87,15.16911111111111
QB,23.91,15.16911111111111
QB,23.93,15.16911111111111
QB,23.94,15.16911111111111
QB,24.01,15.16911111111111
QB,24.05,15.169111111111112
QB,24.13,15.16911111111111
QB,24.14,15.16911111111111
QB,24.15,15.16911111111111
QB,24.16,15.16911111111111
QB,24.19,15.16911111111111
QB,24.2,15.16911111111111
QB,24.25,15.16911111111111
QB,24.37,15.16911111111111
QB,24.39,15.16911111111111
QB,24.52,15.16911111111111
QB,24.61,15.16911111111111
QB,24.62,15.16911111111111
QB,24.65,15.16911111111111
QB,24.7,15.16911111111111
QB,24.77,15.16911111111111
QB,24.82,15.16911111111111
QB,24.9,15.16911111111111
QB,24.91,15.16911111111111
QB,24.93,15.16911111111111
QB,24.94,15.16911111111111
QB,24.98,15.16911111111111
QB,25.11,15.16911111111111
QB,25.15,15.16911111111111
QB,25.17,15.16911111111111
QB,25.21,15.16911111111111
QB,25.31,15.16911111111111
QB,25.35,15.16911111111111
QB,25.38,15.16911111111111
QB,25.43,15.16911111111111
QB,25.46,14.409696969696968
QB,25.48,14.409696969696968
QB,25.54,14.409696969696968
QB,25.55,14.409696969696968
QB,25.58,14.409696969696968
QB,25.59,14.409696969696968
QB,25.6,14.409696969696968
QB,25.61,14.409696969696968
QB,25.64,14.409696969696968
QB,25.65,14.409696969696968
QB,25.66,14.409696969696968
QB,25.71,14.409696969696968
QB,25.72,14.409696969696968
QB,25.77,14.409696969696968
QB,25.8,14.409696969696968
QB,25.81,14.409696969696968
QB,25.85,14.409696969696968
QB,25.89,14.409696969696968
QB,25.95,14.409696969696968
QB,25.97,14.409696969696968
QB,26.0,14.409696969696968
QB,26.05,14.409696969696968
QB,26.08,14.409696969696968
QB,26.2,14.409696969696968
QB,26.46,14.409696969696968
QB,26.49,14.409696969696968
QB,26.54,14.409696969696968
QB,26.56,14.409696969696968
QB,26.57,14.409696969696968
QB,26.78,14.121904761904762
QB,26.83,14.121904761904762
QB,26.89,14.121904761904762
QB,26.9,14.121904761904762
QB,26.97,14.121904761904762
QB,27.05,14.121904761904762
QB,27.09,14.121904761904762
QB,27.1,14.121904761904762
QB,27.12,14.121904761904762
QB,27.17,14.121904761904762
QB,27.21,14.121904761904762
QB,27.22,14.121904761904762
QB,27.27,14.121904761904762
QB,27.31,14.121904761904762
QB,27.33,14.121904761904762
QB,27.4,14.121904761904762
QB,27.45,14.121904761904762
QB,27.48,14.121904761904762
QB,27.58,14.121904761904762
QB,27.6,14.121904761904762
QB,27.67,14.121904761904762
QB,27.81,14.121904761904762
QB,27.89,14.121904761904762
QB,27.9,14.121904761904762
QB,27.94,14.121904761904762
QB,28.0,14.121904761904762
QB,28.11,14.121904761904762
QB,28.12,14.121904761904762
QB,28.14,14.121904761904762
QB,28.17,14.121904761904762
QB,28.18,14.121904761904762
QB,28.31,14.121904761904762
QB,28.45,14.121904761904762
QB,28.46,14.121904761904762
QB,28.57,14.121904761904762
QB,28.8,14.121904761904762
QB,28.81,14.121904761904762
QB,28.89,14.121904761904762
QB,28.96,14.121904761904762
QB,28.99,14.121904761904762
QB,29.0,14.121904761904762
QB,29.08,13.724
QB,29.13,13.724
QB,29.14,13.724
QB,29.3,13.724
QB,29.37,13.724
QB,29.45,11.780000000000001
QB,29.46,11.780000000000001
QB,29.61,11.780000000000001
QB,29.67,11.780000000000001
QB,29.77,11.780000000000001
QB,29.79,11.780000000000001
QB,29.83,11.780000000000001
QB,29.88,11.780000000000001
QB,29.91,11.780000000000001
QB,29.94,11.780000000000001
QB,29.98,11.775625
QB,30.02,11.775625
QB,30.05,11.775625
QB,30.15,11.775625
QB,30.17,11.775625
QB,30.2,11.775625
QB,30.23,11.775625
QB,30.26,11.775625
QB,30.29,11.775625
QB,30.58,11.775625
QB,30.59,11.775625
QB,30.7,11.775625
QB,30.74,11.775625
QB,30.8,11.775625
QB,30.86,11.775625
QB,30.92,11.775625
QB,30.96,11.775625
QB,30.99,11.775625
QB,31.16,11.775625
QB,31.28,11.775625
QB,31.31,11.775625
QB,31.33,11.775625
QB,31.38,11.775625
QB,31.45,11.775625
QB,31.66,11.775625
QB,31.71,11.775625
QB,31.77,11.775625
QB,31.98,11.775625
QB,32.05,11.775625
QB,32.11,11.775625
QB,32.22,9.82
QB,32.4,9.82
QB,32.44,9.82
QB,32.56,7.915555555555557
QB,32.59,7.915555555555557
QB,32.63,7.915555555555557
QB,32.65,7.915555555555557
QB,32.75,7.915555555555557
QB,32.94,7.915555555555557
QB,32.95,7.915555555555557
QB,32.97,7.915555555555557
QB,33.0,7.915555555555557
QB,33.09,7.915555555555557
QB,33.25,7.915555555555557
QB,33.28,7.915555555555557
QB,33.5,7.915555555555557
QB,33.52,7.915555555555557
QB,33.62,7.915555555555557
QB,33.71,7.915555555555557
QB,33.86,7.915555555555557
QB,33.9,7.915555555555557
QB,33.94,7.915555555555557
QB,34.0,7.915555555555557
QB,34.2,7.915555555555557
QB,34.3,7.915555555555557
QB,34.32,7.915555555555557
QB,34.34,7.915555555555557
QB,34.38,7.915555555555557
QB,34.43,6.766666666666666
QB,34.5,6.766666666666666
QB,34.56,6.766666666666666
QB,34.67,6.766666666666666
QB,34.83,6.766666666666666
QB,34.87,6.766666666666666
QB,34.91,6.766666666666666
QB,35.0,6.084052287581699
QB,35.14,4.718823529411765
QB,35.33,4.718823529411765
QB,35.5,4.718823529411765
QB,35.6,4.718823529411765
QB,35.64,4.718823529411765
QB,36.0,4.718823529411765
QB,36.3,4.718823529411765
QB,36.33,4.718823529411765
QB,36.5,4.718823529411765
QB,36.62,4.718823529411765
QB,36.67,4.718823529411765
QB,37.0,4.718823529411765
QB,37.4,4.718823529411765
QB,37.56,4.718823529411765
QB,37.67,4.718823529411765
QB,37.8,4.718823529411765
QB,38.5,4.718823529411765
QB,38.67,4.718823529411765
QB,38.9,4.718823529411765
QB,39.25,4.718823529411765
QB,39.5,4.718823529411765
QB,39.67,4.718823529411765
QB,39.8,4.718823529411765
QB,40.33,4.718823529411765
QB,41.25,4.718823529411765
QB,41.33,4.718823529411765
QB,41.6,4.718823529411765
QB,43.5,4.718823529411765
QB,45.83,2.564
QB,46.67,2.564
QB,47.0,2.564
QB,49.0,1.61
QB,49.5,1.61
QB,53.0,0.0
QB,56.2,0.0
QB,57.5,-0.2
RB,1.0,23.606451612903225
RB,1.01,23.606451612903225
RB,1.05,23.606451612903225
RB,1.06,23.606451612903225
RB,1.08,23.606451612903225
RB,1.11,23.606451612903225
RB,1.12,23.606451612903225
RB,1.16,23.606451612903225
RB,1.21,23.606451612903225
RB,1.25,23.606451612903225
RB,1.27,23.606451612903225
RB,1.41,23.606451612903225
RB,1.42,23.606451612903225
RB,1.45,23.606451612903225
RB,1.61,23.606451612903225
RB,1.68,23.606451612903225
RB,1.91,23.606451612903225
RB,1.97,23.606451612903225
RB,1.99,23.606451612903225
RB,2.0,23.606451612903225
RB,2.03,23.606451612903225
RB,2.16,21.3
RB,2.21,21.3
RB,2.26,21.3
RB,2.42,21.3
RB,2.44,21.3
RB,2.53,21.3
RB,2.54,21.3
RB,2.55,21.3
RB,2.57,21.3
RB,2.58,21.3
RB,2.68,19.89846153846154
RB,2.72,19.89846153846154
RB,2.75,19.89846153846154
RB,2.78,19.89846153846154
RB,2.79,19.89846153846154
RB,2.8,19.89846153846154
RB,2.83,19.89846153846154
RB,2.95,19.89846153846154
RB,3.0,19.89846153846154
RB,3.04,19.89846153846154
RB,3.11,19.89846153846154
RB,3.15,19.89846153846154
RB,3.16,19.89846153846154
RB,3.24,19.89846153846154
RB,3.26,19.89846153846154
RB,3.38,19.89846153846154
RB,3.39,19.89846153846154
RB,3.49,19.89846153846154
RB,3.5,19.89846153846154
RB,3.52,19.89846153846154
RB,3.56,19.89846153846154
RB,3.59,19.89846153846154
RB,3.67,19.89846153846154
RB,3.68,19.89846153846154
RB,3.73,19.89846153846154
RB,3.76,19.89846153846154
RB,3.78,19.89846153846154
RB,3.81,19.89846153846154
RB,3.88,19.89846153846154
RB,3.93,19.89846153846154
RB,3.98,19.89846153846154
RB,4.03,19.89846153846154
RB,4.05,19.89846153846154
RB,4.06,19.89846153846154
RB,4.11,19.89846153846154
RB,4.15,19.89846153846154
RB,4.21,19.89846153846154
RB,4.23,19.89846153846154
RB,4.28,19.89846153846154
RB,4.29,19.89846153846154
RB,4.31,19.89846153846154
RB,4.39,19.89846153846154
RB,4.4,19.89846153846154
RB,4.42,19.89846153846154
RB,4.49,19.89846153846154
RB,4.5,19.89846153846154
RB,4.53,19.89846153846154
RB,4.59,19.89846153846154
RB,4.76,19.89846153846154
RB,4.77,19.89846153846154
RB,4.83,19.89846153846154
RB,4.86,19.89846153846154
RB,4.87,19.89846153846154
RB,4.88,19.89846153846154
RB,4.98,19.89846153846154
RB,5.0,19.89846153846154
RB,5.13,19.89846153846154
RB,5.26,16.089155555555557
RB,5.32,16.089155555555557
RB,5.34,16.089155555555557
RB,5.36,16.089155555555557
RB,5.39,16.089155555555557
RB,5.41,16.089155555555557
RB,5.47,16.089155555555557
RB,5.5,16.089155555555557
RB,5.53,16.089155555555557
RB,5.55,16.089155555555557
RB,5.59,16.089155555555557
RB,5.61,16.089155555555557
RB,5.65,16.089155555555557
RB,5.66,16.089155555555557
RB,5.68,16.089155555555557
RB,5.7,16.089155555555557
RB,5.79,16.089155555555557
RB,5.8,16.089155555555557
RB,5.81,16.089155555555557
RB,5.82,16.089155555555557
RB,5.89,16.089155555555557
RB,5.91,16.089155555555557
RB,5.97,16.089155555555557
RB,5.99,16.089155555555557
RB,6.03,16.089155555555557
RB,6.09,16.089155555555557
RB,6.1,16.089155555555557
RB,6.13,16.089155555555557
RB,6.21,16.089155555555557
RB,6.22,16.089155555555557
RB,6.5,16.089155555555557
RB,6.53,16.089155555555557
RB,6.55,16.089155555555557
RB,6.62,16.089155555555557
RB,6.65,16.089155555555557
RB,6.67,16.089155555555557
RB,6.7,16.089155555555557
RB,6.78,16.089155555555557
RB,6.92,16.089155555555557
RB,7.0,16.089155555555557
RB,7.07,16.089155555555557
RB,7.25,16.089155555555557
RB,7.36,16.089155555555557
RB,7.39,16.089155555555557
RB,7.4,16.089155555555557
RB,7.41,16.089155555555557
RB,7.44,16.089155555555557
RB,7.46,16.089155555555557
RB,7.5,16.089155555555557
RB,7.53,16.089155555555557
RB,7.82,16.089155555555557
RB,7.84,16.089155555555557
RB,7.86,16.089155555555557
RB,7.9,16.089155555555557
RB,7.94,16.089155555555557
RB,7.97,16.089155555555557
RB,8.01,16.089155555555557
RB,8.05,16.089155555555557
RB,8.1,16.089155555555557
RB,8.16,16.089155555555557
RB,8.2,16.089155555555557
RB,8.23,16.089155555555557
RB,8.34,16.089155555555557
RB,8.35,16.089155555555557
RB,8.37,16.089155555555557
RB,8.42,16.089155555555557
RB,8.44,16.089155555555557
RB,8.53,16.089155555555557
RB,8.55,16.089155555555557
RB,8.63,16.089155555555557
RB,8.7,16.089155555555557
RB,8.74,16.089155555555557
RB,8.79,16.089155555555557
RB,8.83,16.089155555555557
RB,8.85,16.089155555555557
RB,8.9,16.089155555555557
RB,9.08,16.089155555555557
RB,9.1,16.089155555555557
RB,9.12,16.089155555555557
RB,9.2,16.089155555555557
RB,9.24,16.089155555555557
RB,9.26,16.089155555555557
RB,9.27,16.089155555555557
RB,9.28,16.089155555555557
RB,9.31,16.089155555555557
RB,9.38,16.089155555555557
RB,9.41,16.089155555555557
RB,9.46,16.089155555555557
RB,9.48,16.089155555555557
RB,9.5,16.089155555555557
RB,9.55,16.089155555555557
RB,9.6,16.089155555555557
RB,9.62,16.089155555555557
RB,9.7,16.089155555555557
RB,9.74,16.089155555555557
RB,9.85,16.089155555555557
RB,9.87,16.089155555555557
RB,9.95,16.089155555555557
RB,9.98,16.089155555555557
RB,10.05,16.089155555555557
RB,10.07,16.089155555555557
RB,10.09,16.089155555555557
RB,10.12,16.089155555555557
RB,10.13,16.089155555555557
RB,10.14,16.089155555555557
RB,10.15,16.089155555555557
RB,10.19,16.089155555555557
RB,10.25,16.089155555555557
RB,10.34,16.089155555555557
RB,10.35,16.089155555555557
RB,10.48,16.089155555555557
RB,10.49,16.089155555555557
RB,10.5,16.089155555555557
RB,10.59,16.089155555555557
RB,10.6,16.089155555555557
RB,10.62,16.089155555555557
RB,10.64,16.089155555555557
RB,10.65,16.089155555555557
RB,10.7,16.089155555555557
RB,10.71,16.089155555555557
RB,10.72,16.089155555555557
RB,10.79,16.089155555555557
RB,10.84,16.089155555555557
RB,10.89,16.089155555555557
RB,10.95,16.089155555555557
RB,10.97,16.089155555555557
RB,11.0,16.089155555555557
RB,11.15,16.089155555555557
RB,11.17,16.089155555555557
RB,11.24,16.089155555555557
RB,11.26,16.089155555555557
RB,11.28,16.089155555555557
RB,11.32,16.089155555555557
RB,11.35,16.089155555555557
RB,11.41,16.089155555555557
RB,11.45,16.089155555555557
RB,11.51,16.089155555555557
RB,11.55,16.089155555555557
RB,11.57,16.089155555555557
RB,11.58,16.089155555555557
RB,11.65,16.089155555555557
RB,11.67,16.089155555555557
RB,11.74,16.089155555555557
RB,11.77,16.089155555555557
RB,11.79,16.089155555555557
RB,11.92,16.089155555555557
