player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,chalk_score,estimated_ownership_pct,estimated_ownership_pct_heuristic,roster_role,slate_format,ownership_available
00-0030431,Robert Woods,WR,LA,5600,5217,11.59,11.59,1.0,1.1430793157076204,13.248234419482452,SF,26.25,49.5,5.0,1.0,9.3053,statline_mc+recal_10_4b,0.5515550442018045,32.090493537042086,0.0,0.0,0.0,1.71125,10.407424370703144,0.05625,8.722,5.577,76.49996317551378,0.3345,17.337738754621693,-4.089504335139241,14.76,81.80273699621782,8.732145275611899,9.908811831325504,,classic,True
00-0033553,James Conner,RB,PIT,5600,5537,16.5563,16.5563,1.0,0.7947122861586314,13.157494255689993,LAC,18.25,42.5,5.0,1.0,8.5322,statline_mc+recal_10_4b,2.101337323828203,28.198343026899508,0.0,0.0,0.0,17.8205,52.44696569261602,0.44475,4.279,3.5375,21.950861620849697,0.10375,14.694532731346571,-1.537038475656578,14.14,56.26490122615804,4.393080862323887,1.3379496331184042,,classic,True
00-0027973,Andy Dalton,QB,CIN,5400,1403,16.5239,16.5239,1.0,0.7947122861586314,13.131713945448709,BAL,18.25,47.0,5.0,1.0,7.6992,statline_mc+recal_10_4b,4.609425181795417,23.601689516227047,36.50125,200.61081026746623,1.0995,1.99375,5.960062232858639,0.07775,0.0,0.0,0.0,0.0,12.952938633984513,0.17877531146419656,18.208,29.05911980843861,0.5798224147267742,0.1898427891870213,,classic,True
00-0035659,Terry McLaurin,WR,WAS,6000,5757,12.5555,12.5555,1.0,1.0451010886469674,13.121718144464836,MIA,24.0,42.0,4.0,0.8,8.9148,statline_mc+recal_10_4b,2.4204281375321792,29.86924691489848,0.0,0.0,0.0,0.0,0.0,0.0,6.99525,4.26525,63.53895875874911,0.436,13.753645875874913,-0.6319277314100766,17.7,55.183559721826825,3.6413557589757715,2.070086694716569,,classic,True
00-0032775,Demarcus Robinson,WR,KC,5900,5515,10.2149,10.2149,1.0,1.2628304821150855,12.89971928419562,HOU,29.0,54.5,5.0,1.0,8.8806,statline_mc+recal_10_4b,1.6096198675013849,30.963125514474154,0.0,0.0,0.0,0.0,0.0,0.0,6.12575,3.78,69.06973054125096,0.45975,14.067223054125098,-1.1675037699294784,13.220000000000002,82.51016714791167,5.980986357796835,10.32985228646046,,classic,True
00-0033857,JuJu Smith-Schuster,WR,PIT,5600,5553,16.0243,16.0243,1.0,0.7947122861586314,12.734694174740943,LAC,18.25,42.5,5.0,1.0,8.2809,statline_mc+recal_10_4b,3.344834132343973,26.83656387382713,0.0,0.0,0.0,0.0,0.0,0.0,7.70925,5.06525,53.483845687368635,0.31125,12.693134568736863,0.04155960600408015,13.660000000000002,54.84932286794909,4.504220683660275,2.029784229466648,,classic,True
00-0032144,Melvin Gordon,RB,LAC,6300,2991,11.9622,11.9622,1.0,1.0559875583203733,12.63189149386362,PIT,24.25,42.5,1.0,0.41785696130309935,7.7465,statline_mc+recal_10_4b,4.676435433098767,24.50842966591108,0.0,0.0,0.0,9.83425,39.89484767483271,0.281,2.57375,1.92875,15.302021836949693,0.08525,9.91968695117824,2.712204542685379,7.8,40.122341029017576,0.6025555806661009,0.3083970647904117,,classic,True
00-0029137,Alshon Jeffery,WR,PHI,5800,5153,14.2407,14.2407,1.0,0.8818040435458786,12.557546802398038,MIN,20.25,44.0,3.0,0.698387484033005,7.7789,statline_mc+recal_10_4b,4.736983380041684,24.16915522523065,0.0,0.0,0.0,0.16325,0.8289076638721281,0.0075,6.155,3.6905,41.42542651198189,0.2935,10.014183417585402,2.5433633848126362,11.525,48.22967363054265,2.461499082422178,1.375116376359205,,classic,True
00-0034109,Phillip Lindsay,RB,DEN,5300,5630,13.6277,13.6277,1.0,0.9144634525660964,12.462025682769736,TEN,21.0,41.0,5.0,1.0,8.2646,statline_mc+recal_10_4b,1.9276122402933966,27.531116620025795,0.0,0.0,0.0,12.71775,52.270038426486614,0.395,3.937,2.9465,21.72035535774481,0.08525,13.704289378423143,-1.2422636956534063,16.98,55.93253292461399,3.4016025859297736,1.2981277284015171,,classic,True
00-0033839,Dede Westbrook,WR,JAX,5100,5603,12.6816,12.6816,1.0,0.9797822706065319,12.425179891207403,NO,22.5,42.5,5.0,1.0,8.5066,statline_mc+recal_10_4b,2.4302063024336875,27.13417991519559,0.0,0.0,0.0,0.24375,1.4800823436107662,0.0075,8.4045,5.18475,57.38840243934505,0.34925,13.667848478295582,-1.242668587088179,10.46,62.86469559559153,5.936335991399461,3.252493750286587,,classic,True
00-0031588,Stefon Diggs,WR,MIN,5900,5424,11.9945,11.9945,1.0,1.0342146189735615,12.404872803345812,PHI,23.75,44.0,5.0,1.0,8.1746,statline_mc+recal_10_4b,3.9335609557059845,25.315134619616035,0.0,0.0,0.0,0.0,0.0,0.0,5.46225,3.52475,51.02736706592591,0.2635,10.60073670659259,1.804136096753222,9.66,64.54603684574403,2.956613875554704,3.590618372849141,,classic,True
00-0032392,Austin Hooper,TE,ATL,5000,4677,10.2611,10.2611,1.0,1.2083981337480558,12.399477962663944,ARI,27.75,52.5,5.0,1.0,7.8528,statline_mc+recal_10_4b,0.20358569477770772,29.611084933063783,0.0,0.0,0.0,0.0,0.0,0.0,7.5095,5.53,72.91240853427045,0.51,16.541740853427047,-4.142262890763103,17.46,92.25781586117884,12.813033197871322,10.402729345535468,,classic,True
00-0031062,James White,RB,NE,5100,2954,9.5494,9.5494,1.0,1.2954898911353032,12.37113474878192,NYG,29.75,43.0,4.0,1.0,9.204,statline_mc+recal_10_4b,0.0,31.0230476228162,0.0,0.0,0.0,4.5235,24.419197129802086,0.148,8.3605,6.221,62.86774794485429,0.3215,18.34044450746564,-5.969309758683721,13.025,74.20782243415077,6.604892505272759,6.836753420716793,,classic,True
00-0034348,Courtland Sutton,WR,DEN,5000,5637,13.3602,13.3602,1.0,0.9144634525660964,12.217381339234485,TEN,21.0,41.0,5.0,1.0,8.552,statline_mc+recal_10_4b,2.0582925685192746,27.433847962685405,0.0,0.0,0.0,0.0,0.0,0.0,7.4115,4.81525,60.13760950909046,0.35025,13.437010950909047,-1.219629611674561,17.419999999999998,57.81141974053439,8.926020760168402,2.4161382207376025,,classic,True
00-0034272,Marquez Valdes-Scantling,WR,GB,5400,5656,11.0428,11.0428,1.0,1.0995334370139969,12.141957176805818,DET,25.25,47.0,5.0,1.0,8.5003,statline_mc+recal_10_4b,2.1414758772202034,26.87814005261525,0.0,0.0,0.0,0.082,0.4084511662778808,0.003,7.19175,4.15425,61.153395014730876,0.3505,12.946934618100876,-0.8049774412950583,9.3,71.09083329944283,3.049718513729835,5.276761002885592,,classic,True
00-0032268,Marcus Mariota,QB,TEN,4900,1466,13.9229,13.9229,1.0,0.8709175738724727,12.125740931166508,DEN,20.0,41.0,5.0,1.0,7.7715,statline_mc+recal_10_4b,3.1681108010427286,23.101698215733716,26.64925,179.11541953652073,1.09525,4.25475,17.349077686539115,0.135,0.0,0.0,0.0,0.0,13.689024550114741,-1.5632836189482333,17.628,28.246428866319874,0.5581313000548397,0.179136296904241,,classic,True
00-0035710,Daniel Jones,QB,NYG,5200,1539,20.9881,20.9881,1.0,0.5769828926905132,12.109767647895394,NE,13.25,43.0,4.0,0.934722014239215,7.7241,statline_mc+recal_10_4b,3.6672811209451135,22.127980736469517,34.9615,143.10396602706177,0.83725,8.94,23.90996140726171,0.26375,0.0,0.0,0.0,0.0,11.848154781808644,0.2616128660867503,16.3,19.792019107927285,0.5241220586446556,0.09793074449301296,,classic,True
00-0034827,D.J. Moore,WR,CAR,5300,5633,10.9875,10.9875,1.0,1.0995334370139969,12.081129648682714,TB,25.25,48.5,5.0,1.0,8.7728,statline_mc+recal_10_4b,1.9178417517714852,27.359639207401383,0.0,0.0,0.0,0.16175,1.027452247445001,0.006,6.71825,4.28925,63.52373089888446,0.30925,13.170868314632946,-1.0897386659502324,13.48,73.0108991825613,5.779381157564673,5.907705495541905,,classic,True
00-0033897,Joe Mixon,RB,CIN,5500,5535,15.1486,15.1486,1.0,0.7947122861586314,12.038817299596358,BAL,18.25,47.0,5.0,1.0,7.9125,statline_mc+recal_10_4b,3.4102498176905724,24.46624111088219,0.0,0.0,0.0,16.674,51.84560702417644,0.25025,2.889,2.16575,13.052061966276943,0.08425,11.01101689904534,1.027800400551019,9.82,59.707794050862844,0.9539943744164137,1.82965710390213,,classic,True
00-0026158,Joe Flacco,QB,DEN,4800,1302,13.0898,13.0898,1.0,0.9144634525660964,11.97009859790374,TEN,21.0,41.0,5.0,1.0,7.7831,statline_mc+recal_10_4b,2.9476584067525327,23.71216456214669,32.057,216.3360195738444,1.1645,1.58825,5.714269667457069,0.061,0.0,0.0,0.0,0.0,13.939117749699482,-1.9690191517957416,14.904,31.0509041367352,1.04264319511313,0.2188675196110752,,classic,True
00-0030874,Damien Williams,RB,KC,5700,2957,9.3806,9.3806,1.0,1.2628304821150855,11.846113506462178,HOU,29.0,54.5,3.0,0.6,7.5103,statline_mc+recal_10_4b,4.20727936042671,23.034538244728473,0.0,0.0,0.0,6.49625,27.1820174363408,0.27175,2.86975,2.21375,21.666186124380737,0.09125,9.495320356072154,2.3507931503900235,11.3,60.12331970935514,2.272392976012879,1.9000945236844111,,classic,True
00-0031236,Brandin Cooks,WR,LA,5400,5255,10.3382,10.3382,1.0,1.1430793157076204,11.817394740460024,SF,26.25,49.5,5.0,1.0,9.0883,statline_mc+recal_10_4b,0.7870779613462617,28.352215341618805,0.0,0.0,0.0,1.74375,12.877199516783323,0.07075,6.0015,3.60375,60.45017611374737,0.312,13.80848756305307,-1.9910928225930462,13.04,75.49676684696409,5.081528663705428,6.837929797770325,,classic,True
00-0034837,Calvin Ridley,WR,ATL,5700,5631,9.7219,9.7219,1.0,1.2083981337480558,11.747958242657583,ARI,27.75,52.5,5.0,1.0,8.5263,statline_mc+recal_10_4b,1.6508286960115943,26.987846264603185,0.0,0.0,0.0,0.0,0.0,0.0,5.71075,3.5895,58.573952431218316,0.41,12.398895243121832,-0.6509370004642481,14.3,75.61307901907357,1.9912648046845516,6.884874590695395,,classic,True
00-0033282,Curtis Samuel,WR,CAR,4700,5556,10.5352,10.5352,1.0,1.0995334370139969,11.58379115940092,TB,25.25,48.5,5.0,1.0,8.5909,statline_mc+recal_10_4b,1.8562307125782764,25.99285395490883,0.0,0.0,0.0,0.92325,5.910090775569299,0.03325,7.098,4.04025,53.881325493698355,0.33225,12.664891626926767,-1.0811004675258467,10.1,76.0332872422628,6.491609463920904,7.057176539504866,,classic,True
00-0035577,Devlin Hodges,QB,PIT,4700,1543,14.3061,14.3061,1.0,0.7947122861586314,11.369235597455287,LAC,18.25,42.5,1.0,1.0,7.6908,statline_mc+recal_10_4b,2.791544642284956,21.817277851523613,33.093,190.47533680472503,1.107,2.98325,10.947035895418313,0.1055,0.0,0.0,0.0,0.0,13.183717061730833,-1.8144814642755467,4.72,27.75637849888531,0.27096599532547727,0.1729743562326129,,classic,True
00-0029293,Marvin Jones,WR,DET,5200,5168,11.9872,11.9872,1.0,0.9471228615863141,11.353338610824352,GB,21.75,47.0,4.0,1.0,8.2845,statline_mc+recal_10_4b,2.5032545562511523,24.296765446147155,0.0,0.0,0.0,0.11575,0.6823014841346944,0.00325,6.09125,4.04925,52.870578890152366,0.26675,11.427538037428706,-0.07419942660435375,13.775,60.770669811704416,3.1603991124512887,2.875550179157543,,classic,True
00-0034159,Will Dissly,TE,SEA,4900,4727,11.7124,11.7124,1.0,0.9688958009331259,11.348123117059014,CLE,22.25,45.5,5.0,1.0,7.0666,statline_mc+recal_10_4b,2.358653498136462,24.34713121560176,0.0,0.0,0.0,0.0,0.0,0.0,5.6435,4.23225,46.294766073441735,0.401,11.597226607344176,-0.24910349028516166,14.78,74.76642047899038,5.845870348332684,3.7179134042199387,,classic,True
DST_NE,New England,DST,NE,4000,7018,11.290251721499999,11.290251721499999,1.5222774177741836,1.7331536388140163,11.290251721499999,NYG,29.75,43.0,,,6.0606,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.290251721499999,0.0,19.4,82.1691319579603,18.554278244428865,16.369287503629174,,classic,True
00-0035140,Mecole Hardman,WR,KC,5300,5727,8.8714,8.8714,1.0,1.2628304821150855,11.203020326089565,HOU,29.0,54.5,5.0,1.0,8.588,statline_mc+recal_10_4b,1.199432971568256,26.589710308421395,0.0,0.0,0.0,0.5805,4.484044559500859,0.026,5.24125,3.0145,59.72764991494146,0.345,12.189919447444234,-0.9868991213546696,9.54,77.13703281955347,3.3714110843260197,7.530573932482011,,classic,True
00-0030404,Chris Thompson,RB,WAS,5000,2915,10.6039,10.6039,1.0,1.0451010886469674,11.08215389656092,MIA,24.0,42.0,5.0,1.0,8.8608,statline_mc+recal_10_4b,0.0,27.531536750886147,0.0,0.0,0.0,7.29575,30.629114733973147,0.1925,7.27775,5.30775,52.38952894811448,0.17375,16.327614368208764,-5.245460471647844,11.7,60.088272025431415,2.8503510607683467,1.894050165895844,,classic,True
00-0034869,Sam Darnold,QB,NYJ,5100,1524,13.8813,13.8813,1.0,0.7947122861586314,11.031613315374283,DAL,18.25,43.5,1.0,0.41907726533465534,7.4692,statline_mc+recal_10_4b,4.160717267058964,19.156566308219166,32.092,145.5212762012018,1.0,1.672,5.424802260475403,0.0555,0.0,0.0,0.0,0.0,10.014831274095613,1.0167820412786703,13.0,14.086745023533762,0.4407192557170675,0.06515317020928264,,classic,True
DST_WAS,Washington,DST,WAS,3200,7031,10.923110752500001,10.923110752500001,1.472775385398401,1.275793650793651,10.923110752500001,MIA,24.0,42.0,,,6.062,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.923110752500001,0.0,4.2,68.67458154924094,7.868738452593785,6.6576739846952835,,classic,True
00-0027891,Golden Tate,WR,NYG,4700,3995,18.9061,18.9061,1.0,0.5769828926905132,10.908502843321795,NE,13.25,43.0,1.0,0.6149037289860848,8.2498,statline_mc+recal_10_4b,1.1257491845686687,24.503158252728404,0.0,0.0,0.0,0.273,1.0427388741240375,0.00425,12.668,7.6175,53.393683532711904,0.32225,15.420142240683594,-4.511639397361799,4.3,37.78163632615037,2.451146791080232,0.7437487038987273,,classic,True
00-0027029,LeSean McCoy,RB,KC,5600,2707,8.5848,8.5848,1.0,1.2628304821150855,10.841191044958371,HOU,29.0,54.5,5.0,1.0,8.082,statline_mc+recal_10_4b,1.6114579945218503,24.163304598456655,0.0,0.0,0.0,6.801,40.98261690145251,0.31125,2.8135,2.179,22.310187514889225,0.1225,11.483530441634173,-0.6423393966758013,11.76,78.27897933696639,1.6900458132277465,9.898845615468165,,classic,True
00-0029632,Mohamed Sanu,WR,ATL,4500,5159,8.7418,8.7418,1.0,1.2083981337480558,10.563569227285589,ARI,27.75,52.5,5.0,1.0,8.6716,statline_mc+recal_10_4b,0.02242926353552699,26.661170169900437,0.0,0.0,0.0,0.66625,5.187516268972938,0.032,6.268,4.423,60.102842236619736,0.32225,13.620785850559269,-3.05721662327368,12.68,75.6503924519094,4.050333558647946,6.900002852228256,,classic,True
00-0033308,Matt Breida,RB,SF,5100,5567,10.4113,10.4113,1.0,1.0124416796267495,10.540868333878441,LA,23.25,49.5,4.0,1.0,8.0417,statline_mc+recal_10_4b,1.6980849211101199,23.573144372330944,0.0,0.0,0.0,9.088,51.73000566969828,0.2525,2.47475,1.86275,14.544613602299709,0.0905,10.969211927199797,-0.4283435933213564,15.65,66.38808469573115,1.4547992990981549,3.3582759222708862,,classic,True
00-0030663,Willie Snead,WR,BAL,5500,5287,8.3255,8.3255,1.0,1.2519440124416796,10.42311326273504,CIN,28.75,47.0,5.0,1.0,8.2705,statline_mc+recal_10_4b,1.8074970109187187,23.50748713986923,0.0,0.0,0.0,0.0,0.0,0.0,4.46825,2.93925,51.87846447227326,0.327,10.480346447227326,-0.057233184492286426,8.9,66.81442921631623,2.8294017038660884,4.1031676858123625,,classic,True
DST_DAL,Dallas,DST,DAL,4300,7009,10.29334041,10.29334041,1.3878627373530044,1.258317025440313,10.29334041,NYJ,25.25,43.5,,,6.1442,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.29334041,0.0,6.2,64.04437524328533,5.34029399623138,4.889498547013338,,classic,True
DST_BAL,Baltimore,DST,BAL,4100,7003,10.274844231,10.274844231,1.3853688766046923,1.258317025440313,10.274844231,CIN,28.75,47.0,,,6.0713,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.274844231,0.0,4.2,73.48287271311794,3.399193613128774,9.173536908957496,,classic,True
00-0031045,Carlos Hyde,RB,HOU,4400,2933,9.247,9.247,1.0,1.1104199066874028,10.268068168312812,KC,25.5,54.5,5.0,1.0,8.5185,statline_mc+recal_10_4b,0.0,25.214518957274034,0.0,0.0,0.0,14.01625,65.43327146017671,0.436,1.91075,1.42375,10.714723464156432,0.05625,12.511549492433314,-2.243481324120502,9.76,74.18795413260672,2.2544519742527247,6.824415958949127,,classic,True
00-0027685,Emmanuel Sanders,WR,DEN,4800,3983,10.9868,10.9868,1.0,0.9144634525660964,10.047011746633453,TEN,21.0,41.0,5.0,1.0,7.8897,statline_mc+recal_10_4b,2.2674960411105767,22.080261444793724,0.0,0.0,0.0,0.0,0.0,0.0,5.55075,3.622,43.90385715474575,0.267,9.935385715474576,0.11162603115887748,14.34,47.662166009191104,1.21130535844675,1.3299689068248057,,classic,True
00-0032626,Geronimo Allison,WR,GB,5000,5511,8.9763,8.9763,1.0,1.0995334370139969,9.869733456675352,DET,25.25,47.0,4.0,0.9846154487700138,7.7668,statline_mc+recal_10_4b,2.0928927689407035,22.374909729944928,0.0,0.0,0.0,0.2685,2.4035428319418326,0.0105,5.1515,3.1565,40.622415385364896,0.31375,9.707095821730672,0.1626376349446801,6.42,62.17918131688604,1.0141239850662334,3.1239481688306583,,classic,True
00-0034838,Royce Freeman,RB,DEN,4500,5620,10.7869,10.7869,1.0,0.9144634525660964,9.864262495339968,TEN,21.0,41.0,5.0,1.0,7.6966,statline_mc+recal_10_4b,1.4295134900540076,22.928522700709184,0.0,0.0,0.0,10.0195,40.937508373731504,0.176,4.03625,3.06225,21.116359974984764,0.09525,11.235636834871627,-1.371374339531659,10.26,50.41169959128066,0.6018629035968482,0.7858644774657723,,classic,True
00-0035216,Diontae Johnson,WR,PIT,4200,5754,12.2485,12.2485,1.0,0.7947122861586314,9.734036438115577,LAC,18.25,42.5,5.0,1.0,7.8755,statline_mc+recal_10_4b,1.2221436244997825,22.593368861063517,0.0,0.0,0.0,0.3135,1.4332003301042726,0.0105,7.64375,4.7515,44.69515985080098,0.323,11.693586018090526,-1.959549579974949,9.88,48.020964658993854,3.444891132584782,1.3583372841032348,,classic,True
00-0031257,Paul Richardson,WR,WAS,4900,5260,9.2887,9.2887,1.0,1.0451010886469674,9.707610692904813,MIA,24.0,42.0,5.0,1.0,7.6244,statline_mc+recal_10_4b,2.279454787188177,21.289614685460364,0.0,0.0,0.0,0.0,0.0,0.0,5.1905,3.53225,39.729097012025434,0.29175,9.517659701202545,0.18995099170226837,9.66,52.011468542844355,2.1895514997222776,1.7177183837505798,,classic,True
00-0035350,Preston Williams,WR,MIA,4100,5755,12.2838,12.2838,1.0,0.7838258164852254,9.628369865293259,WAS,18.0,42.0,4.0,1.0,7.7941,statline_mc+recal_10_4b,1.6987764360960114,21.18048066251314,0.0,0.0,0.0,0.0,0.0,0.0,7.621,4.347,43.005395252240646,0.2645,10.525289525224066,-0.8969196599308074,10.275,45.624262881776396,2.859567903472179,1.179722108037262,,classic,True
00-0031549,Nelson Agholor,WR,PHI,4600,5378,10.7983,10.7983,1.0,0.8818040435458786,9.522011805959842,MIN,20.25,44.0,5.0,1.0,7.4569,statline_mc+recal_10_4b,2.5084478259641716,19.831406842502673,0.0,0.0,0.0,0.0,0.0,0.0,5.8115,3.49975,36.08443281538399,0.29675,9.1051932815384,0.4168185244214424,11.56,51.22209117898247,1.0877541382277123,1.639781377523769,,classic,True
00-0032780,Jordan Howard,RB,PHI,4900,5447,10.7713,10.7713,1.0,0.8818040435458786,9.498176447916563,MIN,20.25,44.0,5.0,1.0,7.7261,statline_mc+recal_10_4b,1.3867776618164178,21.412515770404916,0.0,0.0,0.0,11.508,44.52010328801987,0.4075,1.69,1.2495,8.602032960536834,0.05125,9.60446362485567,-0.10628717693910694,13.1,53.924982970027244,0.9323233564051329,1.0815751773650109,,classic,True
00-0033118,Kenyan Drake,RB,MIA,4400,5446,12.029,12.029,1.0,0.7838258164852254,9.428635796779949,WAS,18.0,42.0,4.0,1.0,7.645,statline_mc+recal_10_4b,0.8920685772289443,21.626903499510416,0.0,0.0,0.0,11.73725,36.74069252846352,0.22975,5.079,3.651,22.78130797376244,0.09575,11.846200050222597,-2.4175642534426487,8.5,44.454331289736594,0.46650200943101394,0.45723862982500396,,classic,True
00-0033536,Mike Williams,WR,LAC,4600,5594,8.8818,8.8818,1.0,1.0559875583203733,9.37903634688302,PIT,24.25,42.5,4.0,0.8,7.9505,statline_mc+recal_10_4b,1.3119593047351517,22.28130353499762,0.0,0.0,0.0,0.0,0.0,0.0,5.914,3.3415,50.38838699565895,0.23775,10.211338699565895,-0.8323023526828752,9.275,47.134582536906755,0.896070108006282,1.2893281151684077,,classic,True
00-0031941,Jamison Crowder,WR,NYJ,4000,5410,11.7578,11.7578,1.0,0.7947122861586314,9.344098132430315,DAL,18.25,43.5,4.0,1.0,7.2742,statline_mc+recal_10_4b,2.567719753142779,18.888195719227355,0.0,0.0,0.0,0.13275,0.5947407505748508,0.00225,6.36575,4.185,35.332834990889204,0.19325,9.168757574146406,0.17534055828390827,9.95,49.12999715319857,3.4897414799352875,1.4499057757855698,,classic,True
00-0025418,Greg Olsen,TE,CAR,4200,4368,8.4796,8.4796,1.0,1.0995334370139969,9.32362650917306,TB,25.25,48.5,5.0,1.0,6.618,statline_mc+recal_10_4b,2.2389648099811605,19.025768757296337,0.0,0.0,0.0,0.0,0.0,0.0,4.867,3.035,38.77138087907972,0.299,8.940138087907972,0.3834884212650884,11.12,82.81353076150867,2.9497946403183515,5.968657492296272,,classic,True
00-0035640,D.K. Metcalf,WR,SEA,4700,5725,9.4795,9.4795,1.0,0.9688958009331259,9.184614290826019,CLE,22.25,45.5,5.0,1.0,7.6359,statline_mc+recal_10_4b,2.1537674996655203,19.57954217270649,0.0,0.0,0.0,0.0,0.0,0.0,4.6485,2.58375,40.34552900661943,0.23975,8.327552900661944,0.8570613901640751,10.14,52.03566635487413,1.0240431548453657,1.720165126247921,,classic,True
DST_LAC,LA Chargers,DST,LAC,3300,7026,9.160081159499999,9.160081159499999,1.2350641099995787,1.258317025440313,9.160081159499999,PIT,24.25,42.5,,,5.8606,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.160081159499999,0.0,7.8,65.12650836901517,4.5991533077623385,5.255273034078462,,classic,True
00-0034816,Ronald Jones,RB,TB,4500,5617,8.8576,8.8576,1.0,1.0124416796267495,8.967821485704626,CAR,23.25,48.5,5.0,1.0,8.1594,statline_mc+recal_10_4b,0.0,22.35817922983094,0.0,0.0,0.0,11.66825,54.97919789778883,0.3145,1.696,1.29625,12.95856720575511,0.04575,10.699026510354393,-1.7312050246497677,9.42,61.40993982742961,2.4996876176982328,2.135859409740806,,classic,True
00-0035243,Miles Sanders,RB,PHI,4200,5714,9.9658,9.9658,1.0,0.8818040435458786,8.787864216182808,MIN,20.25,44.0,5.0,1.0,7.4627,statline_mc+recal_10_4b,1.3393906971867655,19.70116951625623,0.0,0.0,0.0,10.04825,34.623314261872615,0.17775,3.40875,2.48275,20.581451906291136,0.075,9.771976616816376,-0.9841124006335686,8.32,51.112482970027244,0.5337233697317503,0.8375591909157635,,classic,True
00-0034686,Auden Tate,WR,CIN,4500,5696,11.0194,11.0194,1.0,0.7947122861586314,8.75726138150252,BAL,18.25,47.0,4.0,0.8,6.8485,statline_mc+recal_10_4b,2.9895132501287636,16.839462754697347,0.0,0.0,0.0,0.0,0.0,0.0,5.21025,3.14375,29.70080792405936,0.17925,7.349080792405936,1.4081805890965837,9.0,40.96189556305665,0.6690334621126599,0.8967501529388859,,classic,True
00-0035719,Deebo Samuel,WR,SF,4300,5726,8.6419,8.6419,1.0,1.0124416796267495,8.74945736454425,LA,23.25,49.5,4.0,1.0,7.4817,statline_mc+recal_10_4b,1.7953353137351558,18.889671761623585,0.0,0.0,0.0,0.31275,2.0353788865772047,0.01025,4.47175,2.85725,36.696899590324335,0.2135,8.322977847690156,0.42647951685409424,8.7,58.626113302696325,1.8536743583484587,2.534746519464066,,classic,True
00-0032009,Adam Humphries,WR,TEN,3800,5412,9.8175,9.8175,1.0,0.8709175738724727,8.550275990970382,DEN,20.0,41.0,5.0,1.0,7.3268,statline_mc+recal_10_4b,1.713372091065105,19.040704548155542,0.0,0.0,0.0,0.12,0.5877729252452641,0.00425,5.738,3.707,37.31195883272951,0.2015,8.981223175797476,-0.4309471848270938,5.86,42.224266948635574,1.5090639379807866,0.9658750009994531,,classic,True
00-0033871,Corey Davis,WR,TEN,4000,5550,9.7999,9.7999,1.0,0.8709175738724727,8.53494699490281,DEN,20.0,41.0,5.0,1.0,7.5181,statline_mc+recal_10_4b,1.5462202379650336,18.417793528124584,0.0,0.0,0.0,0.0,0.0,0.0,5.27575,3.21,39.13507744855679,0.2165,8.67900774485568,-0.14406074995286922,7.82,41.47799829191914,1.3146963478770963,0.9243920433637127,,classic,True
00-0031547,DeVante Parker,WR,MIA,4200,5380,10.8808,10.8808,1.0,0.7838258164852254,8.528627193792857,WAS,18.0,42.0,4.0,1.0,7.1589,statline_mc+recal_10_4b,2.1171190474598145,18.077623864070155,0.0,0.0,0.0,0.0,0.0,0.0,5.46025,2.94525,35.268602938016734,0.205,7.926360293801672,0.6022668999911858,9.025,38.34814347879132,0.6300527225487553,0.7689509354056101,,classic,True
00-0033895,Gerald Everett,TE,LA,3600,4705,7.4149,7.4149,1.0,1.1430793157076204,8.475770035502403,SF,26.25,49.5,5.0,1.0,7.1013,statline_mc+recal_10_4b,0.0,21.562875327032145,0.0,0.0,0.0,0.0,0.0,0.0,5.98075,4.043,52.70753338241016,0.34475,11.766503338241014,-3.2907333027386105,9.86,85.08730101821311,6.062569790997758,6.822822332699719,,classic,True
DST_SEA,Seattle,DST,SEA,3400,7028,8.4037020165,8.4037020165,1.1330806540885257,0.9877112135176652,8.4037020165,CLE,22.25,45.5,,,6.1988,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4037020165,0.0,7.2,54.559653561697154,1.2843810211696207,2.5980858772299036,,classic,True
00-0024389,Delanie Walker,TE,TEN,3700,4360,9.5451,9.5451,1.0,0.8709175738724727,8.313018503192353,DEN,20.0,41.0,5.0,1.0,6.236,statline_mc+recal_10_4b,2.068873664587014,16.91764295072346,0.0,0.0,0.0,0.0,0.0,0.0,4.865,3.35225,30.240500528675003,0.25125,8.0203000528675,0.29271845032485366,9.44,60.35368564462928,2.400820288773336,1.5925789233466214,,classic,True
