slate,n20_pregame_avgtop10,n20_pct,n20_cash,n100_pregame_avgtop10,n100_pct,n100_cash
wk1_main,0.48000000000000004,0.9180037902716361,True,0.5609375000000001,0.8258370183196462,True
wk1_early,0.44562500000000005,0.47018307050933483,False,0.49718749999999995,0.734094616639478,False
wk1_afternoon,0.44875,0.3607180570221753,False,0.44875,0.3607180570221753,False
wk2_main,0.474375,0.5537315317590605,False,0.5103125,0.5710948352064655,False
wk2_early,0.454375,0.6584336077686299,False,0.454375,0.6584336077686299,False
wk2_afternoon,0.3171875,0.7018174133558749,False,0.38656250000000003,0.28930684699915465,False
