site,season,week,slate_id,slate_type,player_id,player_name,position,roster_role,slate_format,final_projection,actual_fpts,error,abs_error,source,logged_at
dk,2026,1,dk_classic_wk1_afternoon_13Sep2026,regular_season,00-0034365,Ian Thomas,TE,,classic,0.7612023463329559,0.0,-0.7612023463329559,0.7612023463329559,"DK contest results export (dk_classic_wk1_afternoon_final_results_13Sep2026.csv), 2026-09-14",2026-09-14T12:42:04+00:00
dk,2026,1,dk_classic_wk1_afternoon_13Sep2026,regular_season,00-0036425,DeeJay Dallas,RB,,classic,0.5121889965887402,1.1,0.5878110034112599,0.5878110034112599,"DK contest results export (dk_classic_wk1_afternoon_final_results_13Sep2026.csv), 2026-09-14",2026-09-14T12:42:04+00:00
dk,2026,1,dk_classic_wk1_afternoon_13Sep2026,regular_season,00-0041550,Brenen Thompson,WR,,classic,3.9967060956965472,0.0,-3.9967060956965472,3.9967060956965472,"DK contest results export (dk_classic_wk1_afternoon_final_results_13Sep2026.csv), 2026-09-14",2026-09-14T12:42:04+00:00
dk,2026,1,dk_classic_wk1_afternoon_13Sep2026,regular_season,00-0040184,KeAndre Lambert-Smith,WR,,classic,3.309592193956182,0.0,-3.309592193956182,3.309592193956182,"DK contest results export (dk_classic_wk1_afternoon_final_results_13Sep2026.csv), 2026-09-14",2026-09-14T12:42:04+00:00
dk,2026,1,dk_classic_wk1_afternoon_13Sep2026,regular_season,00-0040753,Will Sheppard,WR,,classic,1.885685891866996,0.0,-1.885685891866996,1.885685891866996,"DK contest results export (dk_classic_wk1_afternoon_final_results_13Sep2026.csv), 2026-09-14",2026-09-14T12:42:04+00:00
dk,2026,1,dk_classic_wk1_afternoon_13Sep2026,regular_season,00-0040198,Ollie Gordon II,RB,,classic,1.606123212046918,0.0,-1.606123212046918,1.606123212046918,"DK contest results export (dk_classic_wk1_afternoon_final_results_13Sep2026.csv), 2026-09-14",2026-09-14T12:42:04+00:00
dk,2026,1,dk_classic_wk1_afternoon_13Sep2026,regular_season,00-0040311,Theo Wease Jr.,WR,,classic,4.125061993530364,0.0,-4.125061993530364,4.125061993530364,"DK contest results export (dk_classic_wk1_afternoon_final_results_13Sep2026.csv), 2026-09-14",2026-09-14T12:42:04+00:00
dk,2026,1,dk_classic_wk1_afternoon_13Sep2026,regular_season,00-0035700,Josh Jacobs,RB,,classic,0.0,0.0,0.0,0.0,"DK contest results export (dk_classic_wk1_afternoon_final_results_13Sep2026.csv), 2026-09-14",2026-09-14T12:42:04+00:00
dk,2026,1,dk_classic_wk1_afternoon_13Sep2026,regular_season,00-0035249,Josh Oliver,TE,,classic,3.68272375437995,4.2,0.5172762456200504,0.5172762456200504,"DK contest results export (dk_classic_wk1_afternoon_final_results_13Sep2026.csv), 2026-09-14",2026-09-14T12:42:04+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0039139,Jahmyr Gibbs,RB,,classic,20.99057945823688,31.1,10.109420541763122,10.109420541763122,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0036355,Justin Herbert,QB,,classic,17.695622667134245,14.26,-3.435622667134245,3.435622667134245,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0033106,Jared Goff,QB,,classic,16.98812788263991,16.44,-0.548127882639907,0.548127882639907,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0036442,Joe Burrow,QB,,classic,16.95176839086203,15.16,-1.7917683908620283,1.7917683908620283,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0036389,Jalen Hurts,QB,,classic,16.631416533249162,24.72,8.088583466750837,8.088583466750837,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0036223,Jonathan Taylor,RB,,classic,15.86778313414863,23.6,7.732216865851372,7.732216865851372,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0036963,Amon-Ra St. Brown,WR,,classic,15.541746336826344,23.7,8.158253663173655,8.158253663173655,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0040666,Omarion Hampton,RB,,classic,15.267611627482534,8.3,-6.967611627482533,6.967611627482533,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0032764,Derrick Henry,RB,,classic,14.721438647811308,34.8,20.07856135218869,20.07856135218869,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0034855,Baker Mayfield,QB,,classic,13.775336329215522,11.64,-2.135336329215521,2.135336329215521,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0039064,Zay Flowers,WR,,classic,13.568381201456567,23.5,9.931618798543433,9.931618798543433,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0038597,Chase Brown,RB,,classic,12.892429278912186,16.3,3.407570721087815,3.407570721087815,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0039150,Bryce Young,QB,,classic,12.699540918512769,32.44,19.74045908148723,19.74045908148723,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0036900,Ja'Marr Chase,WR,,classic,12.672343408044672,2.2,-10.472343408044672,10.472343408044672,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0034857,Josh Allen,QB,,classic,12.649342945780823,35.66,23.010657054219173,23.010657054219173,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0023459,Aaron Rodgers,QB,,classic,12.427865694436148,12.54,0.1121343055638508,0.1121343055638508,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0035710,Daniel Jones,QB,,classic,12.295987874758552,10.04,-2.255987874758553,2.255987874758553,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0040743,Tyler Shough,QB,,classic,12.25985286852637,25.2,12.94014713147363,12.94014713147363,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0034844,Saquon Barkley,RB,,classic,12.154271431216202,8.5,-3.654271431216202,3.654271431216202,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0038542,Bijan Robinson,RB,,classic,12.094370885763828,27.3,15.205629114236173,15.205629114236173,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0034796,Lamar Jackson,QB,,classic,11.946749904301232,24.96,13.01325009569877,13.01325009569877,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0037239,Chris Olave,WR,,classic,11.764645251542792,23.2,11.435354748457208,11.435354748457208,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0039361,Bucky Irving,RB,,classic,11.708123672141204,16.8,5.091876327858797,5.091876327858797,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0036275,D'Andre Swift,RB,,classic,11.617225597428236,31.9,20.28277440257176,20.28277440257176,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0040126,Colston Loveland,TE,,classic,11.610782543954045,0.0,-11.610782543954045,11.610782543954045,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0040122,Ashton Jeanty,RB,,classic,11.537051520021286,29.700000000000003,18.16294847997872,18.16294847997872,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0039918,Caleb Williams,QB,,classic,11.46850092661866,37.26,25.79149907338134,25.79149907338134,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0035640,DK Metcalf,WR,,classic,10.927804139744891,6.0,-4.927804139744891,4.927804139744891,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0034351,Dallas Goedert,TE,,classic,10.883658072547584,21.7,10.816341927452417,10.816341927452417,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0036971,Trevor Lawrence,QB,,classic,10.372170997126926,26.1,15.727829002873076,15.727829002873076,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0036919,Kenny Gainwell,RB,,classic,10.269694857613665,2.3,-7.969694857613665,7.969694857613665,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0037240,Jameson Williams,WR,,classic,10.156895973247224,6.5,-3.656895973247224,3.656895973247224,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0035261,Tony Pollard,RB,,classic,10.1262978329803,3.9,-6.2262978329803005,6.2262978329803005,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0033293,Aaron Jones Sr.,RB,,classic,9.924653215250718,10.0,0.0753467847492821,0.0753467847492821,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0037228,Jaylen Warren,RB,,classic,9.695856228228786,7.800000000000001,-1.8958562282287847,1.8958562282287847,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0037664,Alec Pierce,WR,,classic,9.527832785466336,8.100000000000001,-1.4278327854663342,1.4278327854663342,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0035228,Kyler Murray,QB,,classic,9.278906131228585,0.62,-8.658906131228585,8.658906131228585,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0038129,Cade Otton,TE,,classic,9.062198215941017,4.1,-4.962198215941017,4.962198215941017,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0036322,Justin Jefferson,WR,,classic,9.012748263820503,27.200000000000003,18.187251736179498,18.187251736179498,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0039040,De'Von Achane,RB,,classic,8.81858809177158,8.6,-0.218588091771581,0.218588091771581,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0037248,James Cook III,RB,,classic,8.804144205743057,8.4,-0.4041442057430569,0.4041442057430569,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0029604,Kirk Cousins,QB,,classic,8.792269961307992,15.8,7.007730038692008,7.007730038692008,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0030565,Geno Smith,QB,,classic,8.675062162480765,9.3,0.6249378375192354,0.6249378375192354,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0036264,Jordan Love,QB,,classic,8.591902076280189,20.48,11.888097923719812,11.888097923719812,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0036139,Rico Dowdle,RB,,classic,8.524094097637462,3.1,-5.424094097637463,5.424094097637463,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0037744,Trey McBride,TE,,classic,8.414789031754498,20.0,11.585210968245502,11.585210968245502,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0039163,C.J. Stroud,QB,,classic,8.406737281791655,16.46,8.053262718208346,8.053262718208346,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0036912,DeVonta Smith,WR,,classic,8.307340817804228,6.800000000000001,-1.5073408178042271,1.5073408178042271,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0036970,Kyle Pitts Sr.,TE,,classic,8.305032664577602,0.0,-8.305032664577602,8.305032664577602,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0038120,Breece Hall,RB,,classic,8.271693660203773,18.800000000000004,10.52830633979623,10.52830633979623,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0040124,Tetairoa McMillan,WR,,classic,8.228898336866209,8.0,-0.2288983368662087,0.2288983368662087,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0036410,Tee Higgins,WR,,classic,8.153123672012608,7.4,-0.7531236720126078,0.7531236720126078,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0035685,David Montgomery,RB,,classic,8.054867166638484,27.4,19.345132833361514,19.345132833361514,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0040236,Kyle Monangai,RB,,classic,8.00264742041887,19.4,11.39735257958113,11.39735257958113,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0039065,Sam LaPorta,TE,,classic,7.815019416869042,7.300000000000001,-0.5150194168690412,0.5150194168690412,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0033119,Jacoby Brissett,QB,,classic,7.581550133230156,16.48,8.898449866769845,8.898449866769845,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0040676,Cam Ward,QB,,classic,7.550601493445627,11.7,4.149398506554372,4.149398506554372,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0036973,Travis Etienne Jr.,RB,,classic,7.512582933738384,11.3,3.787417066261617,3.787417066261617,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0039491,Jalen Coker,WR,,classic,7.4734857618333,29.8,22.326514238166705,22.326514238166705,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0039917,Michael Penix Jr.,QB,,classic,0.0,0.0,0.0,0.0,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0030279,Keenan Allen,WR,,classic,7.304807740443101,6.2,-1.1048077404431007,1.1048077404431007,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0038997,Josh Downs,WR,,classic,7.294381732479757,4.7,-2.594381732479757,2.594381732479757,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0038555,Tank Bigsby,RB,,classic,7.143656406491549,0.3,-6.843656406491549,6.843656406491549,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0039919,Rome Odunze,WR,,classic,7.068707712917153,6.2,-0.8687077129171525,0.8687077129171525,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0037238,Drake London,WR,,classic,7.021802211005047,4.5,-2.521802211005048,2.521802211005048,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
fd,2026,1,fd_classic_wk1_main_13Sep2026,regular_season,00-0038996,Tucker Kraft,TE,,classic,7.0000097082437485,8.0,0.9999902917562516,0.9999902917562516,"Derived from real nflverse box-score stats via scoring_rules.py (site-exact skill-position formula; DST ~90% exact per Session 10.4's own measured reconstruction rate), 2026-09-14 -- FD does not publish a copyable post-lock results export",2026-09-14T12:45:23+00:00
