Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Joe Flacco,QB,BAL,5300,1302,QB,BAL@MIA,16.034545454545455,rotoguru_gid,Joe Flacco,dk,5300,joe flacco,BAL,QB,00-0026158,auto_exact,high
Andrew Luck,QB,IND,7300,1409,QB,IND@NYJ,22.268,rotoguru_gid,Andrew Luck,dk,7300,andrew luck,IND,QB,00-0029668,auto_exact,high
Carson Palmer,QB,ARI,6000,1207,QB,ARI@WAS,17.89,rotoguru_gid,Carson Palmer,dk,6000,carson palmer,ARI,QB,00-0021429,auto_exact,high
Matthew Stafford,QB,DET,7000,1340,QB,DET@NO,18.99272727272728,rotoguru_gid,Matthew Stafford,dk,7000,matthew stafford,DET,QB,00-0026498,auto_exact,high
Andy Dalton,QB,CIN,5200,1403,QB,CIN@PHI,18.45636363636364,rotoguru_gid,Andy Dalton,dk,5200,andy dalton,CIN,QB,00-0027973,auto_exact,high
Derek Carr,QB,LV,6500,1441,QB,LV@BUF,20.863636363636363,rotoguru_gid,Derek Carr,dk,6500,derek carr,LV,QB,00-0031280,auto_exact,high
Carson Wentz,QB,PHI,5300,1514,QB,PHI@CIN,14.710909090909093,rotoguru_gid,Carson Wentz,dk,5300,carson wentz,PHI,QB,00-0032950,auto_exact,high
Kirk Cousins,QB,WAS,6400,1415,QB,WAS@ARI,22.08181818181818,rotoguru_gid,Kirk Cousins,dk,6400,kirk cousins,WAS,QB,00-0029604,auto_exact,high
Ben Roethlisberger,QB,PIT,7400,1232,QB,PIT@NYG,21.9,rotoguru_gid,Ben Roethlisberger,dk,7400,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Brock Osweiler,QB,HOU,5200,1414,QB,HOU@GB,13.08,rotoguru_gid,Brock Osweiler,dk,5200,brock osweiler,HOU,QB,00-0029682,auto_exact,high
Matt Ryan,QB,ATL,6800,1301,QB,ATL@KC,24.003636363636364,rotoguru_gid,Matt Ryan,dk,6800,matt ryan,ATL,QB,00-0026143,auto_exact,high
Russell Wilson,QB,SEA,6300,1412,QB,SEA@CAR,17.354545454545455,rotoguru_gid,Russell Wilson,dk,6300,russell wilson,SEA,QB,00-0029263,auto_exact,high
Aaron Rodgers,QB,GB,6700,1252,QB,GB@HOU,25.58727272727273,rotoguru_gid,Aaron Rodgers,dk,6700,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Philip Rivers,QB,SDG,6500,1231,QB,SDG@TB,19.89818181818182,rotoguru_gid,Philip Rivers,dk,6500,philip rivers,SDG,QB,00-0022942,auto_fallback_team_mismatch,medium
Jameis Winston,QB,TB,6200,1465,QB,TB@SDG,19.93636363636364,rotoguru_gid,Jameis Winston,dk,6200,jameis winston,TB,QB,00-0031503,auto_exact,high
Sam Bradford,QB,MIN,5100,1344,QB,MIN@DAL,14.28,rotoguru_gid,Sam Bradford,dk,5100,sam bradford,MIN,QB,00-0027854,auto_exact,high
Tom Brady,QB,NE,7500,1131,QB,NE@LA,25.277142857142856,rotoguru_gid,Tom Brady,dk,7500,tom brady,NE,QB,00-0019596,auto_exact,high
Tyrod Taylor,QB,BUF,5700,1400,QB,BUF@LV,18.26727272727273,rotoguru_gid,Tyrod Taylor,dk,5700,tyrod taylor,BUF,QB,00-0028118,auto_exact,high
Eli Manning,QB,NYG,5900,1225,QB,NYG@PIT,17.498181818181816,rotoguru_gid,Eli Manning,dk,5900,eli manning,NYG,QB,00-0022803,auto_exact,high
Alex Smith,QB,KC,5400,1254,QB,KC@ATL,15.048000000000002,rotoguru_gid,Alex Smith,dk,5400,alex smith,KC,QB,00-0023436,auto_exact,high
Blake Bortles,QB,JAX,5000,1442,QB,JAX@DEN,20.21454545454545,rotoguru_gid,Blake Bortles,dk,5000,blake bortles,JAX,QB,00-0031407,auto_exact,high
Drew Brees,QB,NO,7600,1151,QB,NO@DET,26.125454545454545,rotoguru_gid,Drew Brees,dk,7600,drew brees,NO,QB,00-0020531,auto_exact,high
Cam Newton,QB,CAR,6600,1378,QB,CAR@SEA,20.668,rotoguru_gid,Cam Newton,dk,6600,cam newton,CAR,QB,00-0027939,auto_exact,high
Dak Prescott,QB,DAL,5900,1501,QB,DAL@MIN,21.30909090909091,rotoguru_gid,Dak Prescott,dk,5900,dak prescott,DAL,QB,00-0033077,auto_exact,high
Ryan Tannehill,QB,MIA,5500,1410,QB,MIA@BAL,16.494545454545456,rotoguru_gid,Ryan Tannehill,dk,5500,ryan tannehill,MIA,QB,00-0029701,auto_exact,high
Jared Goff,QB,LA,5000,1490,QB,LA@NE,8.34,rotoguru_gid,Jared Goff,dk,5000,jared goff,LA,QB,00-0033106,auto_exact,high
Matt Barkley,QB,CHI,5000,1417,QB,CHI@SF,13.39,rotoguru_gid,Matt Barkley,dk,5000,matt barkley,CHI,QB,00-0030533,auto_exact,high
Bryce Petty,QB,NYJ,5000,1472,QB,NYJ@IND,5.14,rotoguru_gid,Bryce Petty,dk,5000,bryce petty,NYJ,QB,00-0031568,auto_exact,high
Paxton Lynch,QB,DEN,5000,1516,QB,DEN@JAX,12.06,rotoguru_gid,Paxton Lynch,dk,5000,paxton lynch,DEN,QB,00-0033108,auto_exact,high
Ryan Fitzpatrick,QB,NYJ,5200,1242,QB,NYJ@IND,13.034,rotoguru_gid,Ryan Fitzpatrick,dk,5200,ryan fitzpatrick,NYJ,QB,00-0023682,auto_exact,high
Colin Kaepernick,QB,SF,6100,1404,QB,SF@CHI,20.27142857142857,rotoguru_gid,Colin Kaepernick,dk,6100,colin kaepernick,SF,QB,00-0027974,auto_exact,high
Trevone Boykin,QB,SEA,5000,1493,QB,SEA@CAR,1.6333333333333335,rotoguru_gid,Trevone Boykin,dk,5000,trevone boykin,SEA,QB,00-0032462,auto_exact,high
Blaine Gabbert,QB,SF,5000,1381,QB,SF@CHI,15.64,rotoguru_gid,Blaine Gabbert,dk,5000,blaine gabbert,SF,QB,00-0027948,auto_exact,high
Shaun Hill,QB,MIN,5000,1213,QB,MIN@DAL,10.24,rotoguru_gid,Shaun Hill,dk,5000,shaun hill,MIN,QB,00-0020679,auto_exact,high
Scott Tolzien,QB,IND,5100,1433,QB,IND@NYJ,10.8,rotoguru_gid,Scott Tolzien,dk,5100,scott tolzien,IND,QB,00-0028595,auto_exact,high
E.J. Manuel,QB,BUF,5000,1421,QB,BUF@LV,1.7,rotoguru_gid,E.J. Manuel,dk,5000,ej manuel,BUF,QB,00-0030526,auto_exact,high
Joe Webb,QB,CAR,5000,5071,QB,CAR@SEA,0.1444444444444444,rotoguru_gid,Joe Webb,dk,5000,joe webb,CAR,QB,00-0027796,auto_exact,high
Kellen Clemens,QB,SDG,5000,1262,QB,SDG@TB,-0.0142857142857142,rotoguru_gid,Kellen Clemens,dk,5000,kellen clemens,SDG,QB,00-0024264,auto_fallback_team_mismatch,medium
Landry Jones,QB,PIT,5000,1430,QB,PIT@NYG,2.3233333333333333,rotoguru_gid,Landry Jones,dk,5000,landry jones,PIT,QB,00-0030524,auto_exact,high
Ryan Mallett,QB,BAL,5000,1401,QB,BAL@MIA,0.03,rotoguru_gid,Ryan Mallett,dk,5000,ryan mallett,BAL,QB,00-0028012,auto_exact,high
Derek Anderson,QB,CAR,5000,1239,QB,CAR@SEA,7.84,rotoguru_gid,Derek Anderson,dk,5000,derek anderson,CAR,QB,00-0023645,auto_exact,high
David Johnson,RB,ARI,9500,5395,RB,ARI@WAS,27.30909090909091,rotoguru_gid,David Johnson,dk,9500,david johnson,ARI,RB,00-0032187,auto_exact,high
Jordan Howard,RB,CHI,6900,5447,RB,CHI@SF,15.18,rotoguru_gid,Jordan Howard,dk,6900,jordan howard,CHI,RB,00-0032780,auto_exact,high
LeSean McCoy,RB,BUF,7800,2707,RB,BUF@LV,20.24,rotoguru_gid,LeSean McCoy,dk,7800,lesean mccoy,BUF,RB,00-0027029,auto_exact,high
Thomas Rawls,RB,SEA,5900,5402,RB,SEA@CAR,7.050000000000001,rotoguru_gid,Thomas Rawls,dk,5900,thomas rawls,SEA,RB,00-0031897,auto_exact,high
Devonta Freeman,RB,ATL,6100,2930,RB,ATL@KC,16.163636363636364,rotoguru_gid,Devonta Freeman,dk,6100,devonta freeman,ATL,RB,00-0031285,auto_exact,high
Le'Veon Bell,RB,PIT,9200,2888,RB,PIT@NYG,25.7,rotoguru_gid,Le'Veon Bell,dk,9200,leveon bell,PIT,RB,00-0030496,auto_exact,high
Latavius Murray,RB,LV,5400,2899,RB,LV@BUF,16.733333333333334,rotoguru_gid,Latavius Murray,dk,5400,latavius murray,LV,RB,00-0030513,auto_exact,high
