Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Kirk Cousins,QB,WAS,6800,1415,QB,WAS@SF,18.965,rotoguru_gid,Kirk Cousins,dk,6800,kirk cousins,WAS,QB,00-0029604,auto_exact,high
Josh McCown,QB,NYJ,5200,1175,QB,NYJ@NE,12.86,rotoguru_gid,Josh McCown,dk,5200,josh mccown,NYJ,QB,00-0021206,auto_exact,high
Deshaun Watson,QB,HOU,6700,1518,QB,HOU@CLE,24.156,rotoguru_gid,Deshaun Watson,dk,6700,deshaun watson,HOU,QB,00-0033537,auto_exact,high
Cam Newton,QB,CAR,6700,1378,QB,CAR@PHI,20.696,rotoguru_gid,Cam Newton,dk,6700,cam newton,CAR,QB,00-0027939,auto_exact,high
Matthew Stafford,QB,DET,6500,1340,QB,DET@NO,16.988,rotoguru_gid,Matthew Stafford,dk,6500,matthew stafford,DET,QB,00-0026498,auto_exact,high
Ryan Fitzpatrick,QB,TB,4400,1242,QB,TB@ARI,-0.2,rotoguru_gid,Ryan Fitzpatrick,dk,4400,ryan fitzpatrick,TB,QB,00-0023682,auto_exact,high
Carson Wentz,QB,PHI,6600,1514,QB,PHI@CAR,22.456,rotoguru_gid,Carson Wentz,dk,6600,carson wentz,PHI,QB,00-0032950,auto_exact,high
Carson Palmer,QB,ARI,6100,1207,QB,ARI@TB,18.512,rotoguru_gid,Carson Palmer,dk,6100,carson palmer,ARI,QB,00-0021429,auto_exact,high
Trevor Siemian,QB,DEN,5500,1488,QB,DEN@NYG,17.28,rotoguru_gid,Trevor Siemian,dk,5500,trevor siemian,DEN,QB,00-0032156,auto_exact,high
Marcus Mariota,QB,TEN,6300,1466,QB,TEN@IND,17.57,rotoguru_gid,Marcus Mariota,dk,6300,marcus mariota,TEN,QB,00-0032268,auto_exact,high
Tom Brady,QB,NE,8300,1131,QB,NE@NYJ,25.056,rotoguru_gid,Tom Brady,dk,8300,tom brady,NE,QB,00-0019596,auto_exact,high
Alex Smith,QB,KC,6400,1254,QB,KC@PIT,24.488,rotoguru_gid,Alex Smith,dk,6400,alex smith,KC,QB,00-0023436,auto_exact,high
Blake Bortles,QB,JAX,4600,1442,QB,JAX@LA,13.356,rotoguru_gid,Blake Bortles,dk,4600,blake bortles,JAX,QB,00-0031407,auto_exact,high
Philip Rivers,QB,LAC,6600,1231,QB,LAC@LV,18.22,rotoguru_gid,Philip Rivers,dk,6600,philip rivers,LAC,QB,00-0022942,auto_exact,high
C.J. Beathard,QB,SF,4200,1520,QB,SF@WAS,,rotoguru_gid,C.J. Beathard,dk,4200,cj beathard,SF,QB,00-0033936,auto_exact,high
Case Keenum,QB,MIN,5000,1435,QB,MIN@GB,14.7,rotoguru_gid,Case Keenum,dk,5000,case keenum,MIN,QB,00-0028986,auto_exact,high
Jacoby Brissett,QB,IND,5800,1496,QB,IND@TEN,14.636,rotoguru_gid,Jacoby Brissett,dk,5800,jacoby brissett,IND,QB,00-0033119,auto_exact,high
Drew Brees,QB,NO,7200,1151,QB,NO@DET,20.175,rotoguru_gid,Drew Brees,dk,7200,drew brees,NO,QB,00-0020531,auto_exact,high
Jay Cutler,QB,MIA,4900,1263,QB,MIA@ATL,9.835,rotoguru_gid,Jay Cutler,dk,4900,jay cutler,MIA,QB,00-0024226,auto_exact,high
Matt Ryan,QB,ATL,7000,1301,QB,ATL@MIA,15.990000000000002,rotoguru_gid,Matt Ryan,dk,7000,matt ryan,ATL,QB,00-0026143,auto_exact,high
Ben Roethlisberger,QB,PIT,5700,1232,QB,PIT@KC,13.872,rotoguru_gid,Ben Roethlisberger,dk,5700,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Mitchell Trubisky,QB,CHI,5000,1519,QB,CHI@BAL,5.66,rotoguru_gid,Mitchell Trubisky,dk,5000,mitchell trubisky,CHI,QB,00-0033869,auto_exact,high
Kevin Hogan,QB,CLE,4600,1495,QB,CLE@HOU,9.526666666666667,rotoguru_gid,Kevin Hogan,dk,4600,kevin hogan,CLE,QB,00-0032784,auto_exact,high
