Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Derek Carr,QB,LV,5800,1441,QB,LV@NYJ,17.10909090909091,rotoguru_gid,Derek Carr,dk,5800,derek carr,LV,QB,00-0031280,auto_exact,high
Josh Allen,QB,BUF,7100,1529,QB,BUF@SF,26.036363636363635,rotoguru_gid,Josh Allen,dk,7100,josh allen,BUF,QB,00-0034857,auto_exact,high
Baker Mayfield,QB,CLE,5300,1528,QB,CLE@TEN,13.810909090909092,rotoguru_gid,Baker Mayfield,dk,5300,baker mayfield,CLE,QB,00-0034855,auto_exact,high
Ryan Tannehill,QB,TEN,6200,1410,QB,TEN@CLE,20.85818181818182,rotoguru_gid,Ryan Tannehill,dk,6200,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
Matthew Stafford,QB,DET,5700,1340,QB,DET@CHI,17.867272727272727,rotoguru_gid,Matthew Stafford,dk,5700,matthew stafford,DET,QB,00-0026498,auto_exact,high
Jared Goff,QB,LA,5800,1490,QB,LA@ARI,18.66363636363636,rotoguru_gid,Jared Goff,dk,5800,jared goff,LA,QB,00-0033106,auto_exact,high
Kirk Cousins,QB,MIN,6400,1415,QB,MIN@JAX,19.401818181818182,rotoguru_gid,Kirk Cousins,dk,6400,kirk cousins,MIN,QB,00-0029604,auto_exact,high
Nick Mullens,QB,SF,5400,1534,QB,SF@BUF,11.968571428571428,rotoguru_gid,Nick Mullens,dk,5400,nick mullens,SF,QB,00-0033319,auto_exact,high
Taysom Hill,QB,NO,6300,1530,QB,NO@ATL,8.125454545454545,rotoguru_gid,Taysom Hill,dk,6300,taysom hill,NO,QB,00-0033357,auto_fallback_name_only_position_mismatch,low
Deshaun Watson,QB,HOU,7500,1518,QB,HOU@IND,25.485454545454544,rotoguru_gid,Deshaun Watson,dk,7500,deshaun watson,HOU,QB,00-0033537,auto_exact,high
Cam Newton,QB,NE,5800,1378,QB,NE@LAC,18.866,rotoguru_gid,Cam Newton,dk,5800,cam newton,NE,QB,00-0027939,auto_exact,high
Aaron Rodgers,QB,GB,6800,1252,QB,GB@PHI,25.49090909090909,rotoguru_gid,Aaron Rodgers,dk,6800,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Sam Darnold,QB,NYJ,5000,1524,QB,NYJ@LV,10.625714285714285,rotoguru_gid,Sam Darnold,dk,5000,sam darnold,NYJ,QB,00-0034869,auto_exact,high
Patrick Mahomes II,QB,KC,8200,1523,QB,KC@DEN,28.616363636363637,rotoguru_gid,Patrick Mahomes II,dk,8200,patrick mahomes,KC,QB,00-0033873,auto_exact,high
Ben Roethlisberger,QB,PIT,6500,1232,QB,PIT@WAS,19.845454545454547,rotoguru_gid,Ben Roethlisberger,dk,6500,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
