Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Tom Brady,QB,NE,7100,1131,QB,NE@BAL,23.975,rotoguru_gid,Tom Brady,dk,7100,tom brady,NE,QB,00-0019596,auto_exact,high
Joe Flacco,QB,BAL,5600,1302,QB,BAL@NE,17.468333333333334,rotoguru_gid,Joe Flacco,dk,5600,joe flacco,BAL,QB,00-0026158,auto_exact,high
Matt Ryan,QB,ATL,6500,1301,QB,ATL@LA,23.435,rotoguru_gid,Matt Ryan,dk,6500,matt ryan,ATL,QB,00-0026143,auto_exact,high
Aaron Rodgers,QB,GB,6400,1252,QB,GB@SEA,24.868333333333336,rotoguru_gid,Aaron Rodgers,dk,6400,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Trevor Siemian,QB,DEN,5100,1488,QB,DEN@TEN,16.064,rotoguru_gid,Trevor Siemian,dk,5100,trevor siemian,DEN,QB,00-0032156,auto_exact,high
Ryan Tannehill,QB,MIA,5200,1410,QB,MIA@ARI,15.956666666666669,rotoguru_gid,Ryan Tannehill,dk,5200,ryan tannehill,MIA,QB,00-0029701,auto_exact,high
Andrew Luck,QB,IND,6900,1409,QB,IND@HOU,22.945454545454545,rotoguru_gid,Andrew Luck,dk,6900,andrew luck,IND,QB,00-0029668,auto_exact,high
Matthew Stafford,QB,DET,6800,1340,QB,DET@CHI,19.646666666666665,rotoguru_gid,Matthew Stafford,dk,6800,matthew stafford,DET,QB,00-0026498,auto_exact,high
Carson Wentz,QB,PHI,5100,1514,QB,PHI@WAS,15.12,rotoguru_gid,Carson Wentz,dk,5100,carson wentz,PHI,QB,00-0032950,auto_exact,high
Sam Bradford,QB,MIN,5100,1344,QB,MIN@JAX,14.334545454545456,rotoguru_gid,Sam Bradford,dk,5100,sam bradford,MIN,QB,00-0027854,auto_exact,high
Kirk Cousins,QB,WAS,6300,1415,QB,WAS@PHI,21.811666666666667,rotoguru_gid,Kirk Cousins,dk,6300,kirk cousins,WAS,QB,00-0029604,auto_exact,high
Andy Dalton,QB,CIN,6100,1403,QB,CIN@CLE,19.016666666666666,rotoguru_gid,Andy Dalton,dk,6100,andy dalton,CIN,QB,00-0027973,auto_exact,high
Tyrod Taylor,QB,BUF,5400,1400,QB,BUF@PIT,17.965,rotoguru_gid,Tyrod Taylor,dk,5400,tyrod taylor,BUF,QB,00-0028118,auto_exact,high
Blake Bortles,QB,JAX,5000,1442,QB,JAX@MIN,19.625,rotoguru_gid,Blake Bortles,dk,5000,blake bortles,JAX,QB,00-0031407,auto_exact,high
