Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Carson Palmer,QB,ARI,6500,1207,QB,ARI@NO,,rotoguru_gid,Carson Palmer,dk,6500,carson palmer,ARI,QB,00-0021429,auto_exact,high
Tom Brady,QB,NE,7700,1131,QB,NE@PIT,,rotoguru_gid,Tom Brady,dk,7700,tom brady,NE,QB,00-0019596,auto_exact,high
Tony Romo,QB,DAL,7300,1233,QB,DAL@NYG,,rotoguru_gid,Tony Romo,dk,7300,tony romo,DAL,QB,00-0021678,auto_exact,high
Marcus Mariota,QB,TEN,6000,1466,QB,TEN@TB,,rotoguru_gid,Marcus Mariota,dk,6000,marcus mariota,TEN,QB,00-0032268,auto_exact,high
Philip Rivers,QB,SDG,7100,1231,QB,SDG@DET,,rotoguru_gid,Philip Rivers,dk,7100,philip rivers,SDG,QB,00-0022942,auto_fallback_team_mismatch,medium
Alex Smith,QB,KC,6200,1254,QB,KC@HOU,,rotoguru_gid,Alex Smith,dk,6200,alex smith,KC,QB,00-0023436,auto_exact,high
Aaron Rodgers,QB,GB,8600,1252,QB,GB@CHI,,rotoguru_gid,Aaron Rodgers,dk,8600,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Ben Roethlisberger,QB,PIT,7300,1232,QB,PIT@NE,,rotoguru_gid,Ben Roethlisberger,dk,7300,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Nick Foles,QB,LA,5300,1413,QB,LA@SEA,,rotoguru_gid,Nick Foles,dk,5300,nick foles,LA,QB,00-0029567,auto_exact,high
Drew Brees,QB,NO,8000,1151,QB,NO@ARI,,rotoguru_gid,Drew Brees,dk,8000,drew brees,NO,QB,00-0020531,auto_exact,high
Andrew Luck,QB,IND,8300,1409,QB,IND@BUF,,rotoguru_gid,Andrew Luck,dk,8300,andrew luck,IND,QB,00-0029668,auto_exact,high
Andy Dalton,QB,CIN,6100,1403,QB,CIN@LV,,rotoguru_gid,Andy Dalton,dk,6100,andy dalton,CIN,QB,00-0027973,auto_exact,high
