Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Lamar Jackson,QB,BAL,7500,1527,QB,BAL@NYJ,28.575384615384618,rotoguru_gid,Lamar Jackson,dk,7500,lamar jackson,BAL,QB,00-0034796,auto_exact,high
Jameis Winston,QB,TB,6900,1465,QB,TB@DET,23.23846153846154,rotoguru_gid,Jameis Winston,dk,6900,jameis winston,TB,QB,00-0031503,auto_exact,high
Drew Brees,QB,NO,6900,1151,QB,NO@IND,20.950000000000003,rotoguru_gid,Drew Brees,dk,6900,drew brees,NO,QB,00-0020531,auto_exact,high
Patrick Mahomes II,QB,KC,7100,1523,QB,KC@DEN,22.803636363636365,rotoguru_gid,Patrick Mahomes II,dk,7100,patrick mahomes,KC,QB,00-0033873,auto_exact,high
Ryan Tannehill,QB,TEN,6500,1410,QB,TEN@HOU,19.491111111111117,rotoguru_gid,Ryan Tannehill,dk,6500,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
Carson Wentz,QB,PHI,6200,1514,QB,PHI@WAS,18.71538461538461,rotoguru_gid,Carson Wentz,dk,6200,carson wentz,PHI,QB,00-0032950,auto_exact,high
Ryan Fitzpatrick,QB,MIA,6200,1242,QB,MIA@NYG,15.336666666666666,rotoguru_gid,Ryan Fitzpatrick,dk,6200,ryan fitzpatrick,MIA,QB,00-0023682,auto_exact,high
Mitchell Trubisky,QB,CHI,6000,1519,QB,CHI@GB,15.325,rotoguru_gid,Mitchell Trubisky,dk,6000,mitchell trubisky,CHI,QB,00-0033869,auto_exact,high
Dwayne Haskins,QB,WAS,4600,1538,QB,WAS@PHI,7.477142857142858,rotoguru_gid,Dwayne Haskins,dk,4600,dwayne haskins,WAS,QB,00-0035232,auto_exact,high
Russell Wilson,QB,SEA,7000,1412,QB,SEA@CAR,22.624615384615385,rotoguru_gid,Russell Wilson,dk,7000,russell wilson,SEA,QB,00-0029263,auto_exact,high
Matt Ryan,QB,ATL,5900,1301,QB,ATL@SF,21.73,rotoguru_gid,Matt Ryan,dk,5900,matt ryan,ATL,QB,00-0026143,auto_exact,high
Deshaun Watson,QB,HOU,6800,1518,QB,HOU@TEN,24.307692307692307,rotoguru_gid,Deshaun Watson,dk,6800,deshaun watson,HOU,QB,00-0033537,auto_exact,high
Gardner Minshew,QB,JAX,5500,1540,QB,JAX@LV,17.196363636363635,rotoguru_gid,Gardner Minshew,dk,5500,gardner minshew,JAX,QB,00-0035289,auto_exact,high
Jared Goff,QB,LA,6100,1490,QB,LA@DAL,16.593846153846155,rotoguru_gid,Jared Goff,dk,6100,jared goff,LA,QB,00-0033106,auto_exact,high
Baker Mayfield,QB,CLE,6400,1528,QB,CLE@ARI,15.773846153846154,rotoguru_gid,Baker Mayfield,dk,6400,baker mayfield,CLE,QB,00-0034855,auto_exact,high
Sam Darnold,QB,NYJ,5300,1524,QB,NYJ@BAL,17.196,rotoguru_gid,Sam Darnold,dk,5300,sam darnold,NYJ,QB,00-0034869,auto_exact,high
Dak Prescott,QB,DAL,6300,1501,QB,DAL@LA,23.78,rotoguru_gid,Dak Prescott,dk,6300,dak prescott,DAL,QB,00-0033077,auto_exact,high
Kyler Murray,QB,ARI,5600,1537,QB,ARI@CLE,20.32307692307692,rotoguru_gid,Kyler Murray,dk,5600,kyler murray,ARI,QB,00-0035228,auto_exact,high
Josh Allen,QB,BUF,6000,1529,QB,BUF@PIT,20.26,rotoguru_gid,Josh Allen,dk,6000,josh allen,BUF,QB,00-0034857,auto_exact,high
Eli Manning,QB,NYG,5200,1225,QB,NYG@MIA,15.686666666666667,rotoguru_gid,Eli Manning,dk,5200,eli manning,NYG,QB,00-0022803,auto_exact,high
Derek Carr,QB,LV,5600,1441,QB,LV@JAX,15.226153846153846,rotoguru_gid,Derek Carr,dk,5600,derek carr,LV,QB,00-0031280,auto_exact,high
Philip Rivers,QB,LAC,5600,1231,QB,LAC@MIN,18.33230769230769,rotoguru_gid,Philip Rivers,dk,5600,philip rivers,LAC,QB,00-0022942,auto_exact,high
Kyle Allen,QB,CAR,5400,1536,QB,CAR@SEA,16.418181818181818,rotoguru_gid,Kyle Allen,dk,5400,kyle allen,CAR,QB,00-0034577,auto_exact,high
Aaron Rodgers,QB,GB,6300,1252,QB,GB@CHI,19.353846153846156,rotoguru_gid,Aaron Rodgers,dk,6300,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Tom Brady,QB,NE,6000,1131,QB,NE@CIN,18.590769230769236,rotoguru_gid,Tom Brady,dk,6000,tom brady,NE,QB,00-0019596,auto_exact,high
Kirk Cousins,QB,MIN,6000,1415,QB,MIN@LAC,18.83230769230769,rotoguru_gid,Kirk Cousins,dk,6000,kirk cousins,MIN,QB,00-0029604,auto_exact,high
Jimmy Garoppolo,QB,SF,6100,1452,QB,SF@ATL,18.27230769230769,rotoguru_gid,Jimmy Garoppolo,dk,6100,jimmy garoppolo,SF,QB,00-0031345,auto_exact,high
Taysom Hill,QB,NO,4000,1530,QB,NO@IND,5.538461538461538,rotoguru_gid,Taysom Hill,dk,4000,taysom hill,NO,QB,00-0033357,auto_fallback_name_only_position_mismatch,low
David Blough,QB,DET,5300,1546,QB,DET@TB,14.25,rotoguru_gid,David Blough,dk,5300,david blough,DET,QB,00-0035040,auto_exact,high
Devlin Hodges,QB,PIT,5200,1543,QB,PIT@BUF,9.556,rotoguru_gid,Devlin Hodges,dk,5200,devlin hodges,PIT,QB,00-0035577,auto_exact,high
Drew Lock,QB,DEN,5700,1547,QB,DEN@KC,20.86,rotoguru_gid,Drew Lock,dk,5700,drew lock,DEN,QB,00-0035704,auto_exact,high
Jacoby Brissett,QB,IND,5900,1496,QB,IND@NO,17.378333333333334,rotoguru_gid,Jacoby Brissett,dk,5900,jacoby brissett,IND,QB,00-0033119,auto_exact,high
Andy Dalton,QB,CIN,4900,1403,QB,CIN@NE,17.204,rotoguru_gid,Andy Dalton,dk,4900,andy dalton,CIN,QB,00-0027973,auto_exact,high
Robert Griffin III,QB,BAL,4500,1408,QB,BAL@NYJ,1.912,rotoguru_gid,Robert Griffin III,dk,4500,robert griffin,BAL,QB,00-0029665,auto_exact,high
Alex Tanney,QB,NYG,4000,1444,QB,NYG@MIA,,rotoguru_gid,Alex Tanney,dk,4000,alex tanney,NYG,QB,00-0029623,auto_exact,high
Cooper Rush,QB,DAL,4400,1521,QB,DAL@LA,0.0,rotoguru_gid,Cooper Rush,dk,4400,cooper rush,DAL,QB,,,
Ryan Griffin,QB,TB,4300,1450,QB,TB@DET,0.72,rotoguru_gid,Ryan Griffin,dk,4300,ryan griffin,TB,QB,00-0029857,auto_exact,high
Sean Mannion,QB,MIN,4300,1484,QB,MIN@LAC,-0.2,rotoguru_gid,Sean Mannion,dk,4300,sean mannion,MIN,QB,00-0032245,auto_exact,high
