Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Kirk Cousins,QB,WAS,5200,1415,QB,WAS@NO,16.2325,rotoguru_gid,Kirk Cousins,dk,5200,kirk cousins,WAS,QB,00-0029604,auto_exact,high
Ben Roethlisberger,QB,PIT,6800,1232,QB,PIT@CLE,19.844,rotoguru_gid,Ben Roethlisberger,dk,6800,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Joe Flacco,QB,BAL,5500,1302,QB,BAL@JAX,18.83,rotoguru_gid,Joe Flacco,dk,5500,joe flacco,BAL,QB,00-0026158,auto_exact,high
Carson Palmer,QB,ARI,6900,1207,QB,ARI@SEA,23.28,rotoguru_gid,Carson Palmer,dk,6900,carson palmer,ARI,QB,00-0021429,auto_exact,high
Eli Manning,QB,NYG,6700,1225,QB,NYG@NE,19.25111111111111,rotoguru_gid,Eli Manning,dk,6700,eli manning,NYG,QB,00-0022803,auto_exact,high
Aaron Rodgers,QB,GB,7500,1252,QB,GB@DET,22.5975,rotoguru_gid,Aaron Rodgers,dk,7500,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Jay Cutler,QB,CHI,5100,1263,QB,CHI@LA,18.22571428571429,rotoguru_gid,Jay Cutler,dk,5100,jay cutler,CHI,QB,00-0024226,auto_exact,high
Tom Brady,QB,NE,8600,1131,QB,NE@NYG,27.7825,rotoguru_gid,Tom Brady,dk,8600,tom brady,NE,QB,00-0019596,auto_exact,high
Derek Carr,QB,LV,5800,1441,QB,LV@MIN,21.2575,rotoguru_gid,Derek Carr,dk,5800,derek carr,LV,QB,00-0031280,auto_exact,high
Johnny Manziel,QB,CLE,5000,1438,QB,CLE@PIT,8.548,rotoguru_gid,Johnny Manziel,dk,5000,johnny manziel,CLE,QB,00-0031409,auto_exact,high
Cam Newton,QB,CAR,7000,1378,QB,CAR@TEN,23.1375,rotoguru_gid,Cam Newton,dk,7000,cam newton,CAR,QB,00-0027939,auto_exact,high
Russell Wilson,QB,SEA,5900,1412,QB,SEA@ARI,16.677500000000002,rotoguru_gid,Russell Wilson,dk,5900,russell wilson,SEA,QB,00-0029263,auto_exact,high
Blake Bortles,QB,JAX,5600,1442,QB,JAX@BAL,21.44,rotoguru_gid,Blake Bortles,dk,5600,blake bortles,JAX,QB,00-0031407,auto_exact,high
Matthew Stafford,QB,DET,5400,1340,QB,DET@GB,16.6775,rotoguru_gid,Matthew Stafford,dk,5400,matthew stafford,DET,QB,00-0026498,auto_exact,high
Ryan Fitzpatrick,QB,NYJ,5100,1242,QB,NYJ@BUF,16.75,rotoguru_gid,Ryan Fitzpatrick,dk,5100,ryan fitzpatrick,NYJ,QB,00-0023682,auto_exact,high
Ryan Tannehill,QB,MIA,5300,1410,QB,MIA@PHI,18.4975,rotoguru_gid,Ryan Tannehill,dk,5300,ryan tannehill,MIA,QB,00-0029701,auto_exact,high
Alex Smith,QB,KC,5000,1254,QB,KC@DEN,17.87,rotoguru_gid,Alex Smith,dk,5000,alex smith,KC,QB,00-0023436,auto_exact,high
Jameis Winston,QB,TB,5000,1465,QB,TB@DAL,17.4225,rotoguru_gid,Jameis Winston,dk,5000,jameis winston,TB,QB,00-0031503,auto_exact,high
Drew Brees,QB,NO,7400,1151,QB,NO@WAS,24.6775,rotoguru_gid,Drew Brees,dk,7400,drew brees,NO,QB,00-0020531,auto_exact,high
Sam Bradford,QB,PHI,5700,1344,QB,PHI@MIA,15.0675,rotoguru_gid,Sam Bradford,dk,5700,sam bradford,PHI,QB,00-0027854,auto_exact,high
Teddy Bridgewater,QB,MIN,5100,1439,QB,MIN@LV,13.6375,rotoguru_gid,Teddy Bridgewater,dk,5100,teddy bridgewater,MIN,QB,00-0031237,auto_exact,high
