Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Joe Burrow,QB,CIN,6900,1550,QB,CIN@KC,20.69333333333333,rotoguru_gid,Joe Burrow,dk,6900,joe burrow,CIN,QB,00-0036442,auto_exact,high
Tom Brady,QB,TB,7600,1131,QB,TB@NYJ,23.886666666666667,rotoguru_gid,Tom Brady,dk,7600,tom brady,TB,QB,00-0019596,auto_exact,high
Russell Wilson,QB,SEA,6200,1412,QB,SEA@DET,16.58,rotoguru_gid,Russell Wilson,dk,6200,russell wilson,SEA,QB,00-0029263,auto_exact,high
Dak Prescott,QB,DAL,6700,1501,QB,DAL@ARI,21.122857142857143,rotoguru_gid,Dak Prescott,dk,6700,dak prescott,DAL,QB,00-0033077,auto_exact,high
Josh Allen,QB,BUF,8000,1529,QB,BUF@ATL,26.254666666666665,rotoguru_gid,Josh Allen,dk,8000,josh allen,BUF,QB,00-0034857,auto_exact,high
Kyler Murray,QB,ARI,7300,1537,QB,ARI@DAL,23.288333333333338,rotoguru_gid,Kyler Murray,dk,7300,kyler murray,ARI,QB,00-0035228,auto_exact,high
Mac Jones,QB,NE,5300,1572,QB,NE@JAX,14.124,rotoguru_gid,Mac Jones,dk,5300,mac jones,NE,QB,00-0036972,auto_exact,high
Patrick Mahomes II,QB,KC,7800,1523,QB,KC@CIN,23.10666666666667,rotoguru_gid,Patrick Mahomes II,dk,7800,patrick mahomes,KC,QB,00-0033873,auto_exact,high
Aaron Rodgers,QB,GB,7700,1252,QB,GB@MIN,22.482857142857146,rotoguru_gid,Aaron Rodgers,dk,7700,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Matthew Stafford,QB,LA,7100,1340,QB,LA@BAL,21.997333333333334,rotoguru_gid,Matthew Stafford,dk,7100,matthew stafford,LA,QB,00-0026498,auto_exact,high
Trey Lance,QB,SF,4800,1569,QB,SF@HOU,9.372,rotoguru_gid,Trey Lance,dk,4800,trey lance,SF,QB,00-0037012,auto_exact,high
Tim Boyle,QB,DET,4600,1544,QB,DET@SEA,3.8533333333333335,rotoguru_gid,Tim Boyle,dk,4600,tim boyle,DET,QB,00-0034177,auto_exact,high
Justin Herbert,QB,LAC,6800,1552,QB,LAC@DEN,24.97733333333333,rotoguru_gid,Justin Herbert,dk,6800,justin herbert,LAC,QB,00-0036355,auto_exact,high
Taysom Hill,QB,NO,6000,1530,QB,NO@CAR,10.226,rotoguru_gid,Taysom Hill,dk,6000,taysom hill,NO,QB,00-0033357,auto_fallback_name_only_position_mismatch,low
Drew Lock,QB,DEN,5100,1547,QB,DEN@LAC,4.25,rotoguru_gid,Drew Lock,dk,5100,drew lock,DEN,QB,00-0035704,auto_exact,high
