Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,name,site,salary,normalized_name,normalized_team,position_upper,slate_format,player_id,match_method,match_confidence
RB,Kenneth Walker III (44220310),Kenneth Walker III,44220310,RB/FLEX,7400,KC@MIA 09/27/2026 01:00PM ET,KC,32.0,,Kenneth Walker III,dk,7400,kenneth walker,KC,RB,classic,00-0038134,auto_fallback_team_mismatch,medium
WR,Chris Olave (44220620),Chris Olave,44220620,WR/FLEX,7200,LV@NO 09/27/2026 04:25PM ET,NO,26.9,,Chris Olave,dk,7200,chris olave,NO,WR,classic,00-0037239,auto_exact,high
RB,Ashton Jeanty (44220312),Ashton Jeanty,44220312,RB/FLEX,7100,LV@NO 09/27/2026 04:25PM ET,LV,23.0,,Ashton Jeanty,dk,7100,ashton jeanty,LV,RB,classic,00-0040122,auto_exact,high
WR,Nico Collins (44220622),Nico Collins,44220622,WR/FLEX,7000,HOU@IND 09/27/2026 01:00PM ET,HOU,21.2,Q,Nico Collins,dk,7000,nico collins,HOU,WR,classic,00-0036554,auto_exact,high
RB,James Cook III (44220314),James Cook III,44220314,RB/FLEX,6900,LAC@BUF 09/27/2026 01:00PM ET,BUF,16.9,,James Cook III,dk,6900,james cook,BUF,RB,classic,00-0037248,auto_exact,high
WR,Zay Flowers (44220624),Zay Flowers,44220624,WR/FLEX,6900,BAL@DAL 09/27/2026 04:25PM ET,BAL,29.0,Q,Zay Flowers,dk,6900,zay flowers,BAL,WR,classic,00-0039064,auto_exact,high
RB,Omarion Hampton (44220316),Omarion Hampton,44220316,RB/FLEX,6800,LAC@BUF 09/27/2026 01:00PM ET,LAC,13.9,,Omarion Hampton,dk,6800,omarion hampton,LAC,RB,classic,00-0040666,auto_exact,high
WR,Mike Evans (44220626),Mike Evans,44220626,WR/FLEX,6800,ARI@SF 09/27/2026 04:05PM ET,SF,12.7,Q,Mike Evans,dk,6800,mike evans,SF,WR,classic,00-0031408,auto_fallback_team_mismatch,medium
QB,Dak Prescott (44220219),Dak Prescott,44220219,QB,6700,BAL@DAL 09/27/2026 04:25PM ET,DAL,22.6,,Dak Prescott,dk,6700,dak prescott,DAL,QB,classic,00-0033077,auto_exact,high
RB,Javonte Williams (44220318),Javonte Williams,44220318,RB/FLEX,6700,BAL@DAL 09/27/2026 04:25PM ET,DAL,16.1,,Javonte Williams,dk,6700,javonte williams,DAL,RB,classic,00-0036997,auto_exact,high
TE,Trey McBride (44221104),Trey McBride,44221104,TE/FLEX,6700,ARI@SF 09/27/2026 04:05PM ET,ARI,21.3,,Trey McBride,dk,6700,trey mcbride,ARI,TE,classic,00-0037744,auto_exact,high
QB,Joe Burrow (44220220),Joe Burrow,44220220,QB,6600,CIN@PIT 09/27/2026 01:00PM ET,CIN,15.7,,Joe Burrow,dk,6600,joe burrow,CIN,QB,classic,00-0036442,auto_exact,high
RB,Chase Brown (44220320),Chase Brown,44220320,RB/FLEX,6600,CIN@PIT 09/27/2026 01:00PM ET,CIN,15.0,,Chase Brown,dk,6600,chase brown,CIN,RB,classic,00-0038597,auto_exact,high
WR,George Pickens (44220628),George Pickens,44220628,WR/FLEX,6600,BAL@DAL 09/27/2026 04:25PM ET,DAL,7.9,,George Pickens,dk,6600,george pickens,DAL,WR,classic,00-0037247,auto_exact,high
TE,Brock Bowers (44221106),Brock Bowers,44221106,TE/FLEX,6600,LV@NO 09/27/2026 04:25PM ET,LV,0.0,Q,Brock Bowers,dk,6600,brock bowers,LV,TE,classic,00-0039338,auto_exact,high
QB,Brock Purdy (44220221),Brock Purdy,44220221,QB,6500,ARI@SF 09/27/2026 04:05PM ET,SF,25.3,,Brock Purdy,dk,6500,brock purdy,SF,QB,classic,00-0037834,auto_exact,high
RB,De'Von Achane (44220322),De'Von Achane,44220322,RB/FLEX,6500,KC@MIA 09/27/2026 01:00PM ET,MIA,11.5,,De'Von Achane,dk,6500,devon achane,MIA,RB,classic,00-0039040,auto_exact,high
WR,Malik Nabers (44220630),Malik Nabers,44220630,WR/FLEX,6500,TEN@NYG 09/27/2026 01:00PM ET,NYG,7.0,Q,Malik Nabers,dk,6500,malik nabers,NYG,WR,classic,00-0039337,auto_exact,high
RB,Breece Hall (44220324),Breece Hall,44220324,RB/FLEX,6400,NYJ@DET 09/27/2026 01:00PM ET,NYJ,18.5,,Breece Hall,dk,6400,breece hall,NYJ,RB,classic,00-0038120,auto_exact,high
WR,Rashee Rice (44220632),Rashee Rice,44220632,WR/FLEX,6400,KC@MIA 09/27/2026 01:00PM ET,KC,11.1,,Rashee Rice,dk,6400,rashee rice,KC,WR,classic,00-0039067,auto_exact,high
QB,Jared Goff (44220222),Jared Goff,44220222,QB,6300,NYJ@DET 09/27/2026 01:00PM ET,DET,24.6,,Jared Goff,dk,6300,jared goff,DET,QB,classic,00-0033106,auto_exact,high
RB,Bucky Irving (44220326),Bucky Irving,44220326,RB/FLEX,6300,MIN@TB 09/27/2026 04:05PM ET,TB,17.2,,Bucky Irving,dk,6300,bucky irving,TB,RB,classic,00-0039361,auto_exact,high
WR,Garrett Wilson (44220634),Garrett Wilson,44220634,WR/FLEX,6300,NYJ@DET 09/27/2026 01:00PM ET,NYJ,15.3,,Garrett Wilson,dk,6300,garrett wilson,NYJ,WR,classic,00-0037740,auto_exact,high
QB,Patrick Mahomes (44220223),Patrick Mahomes,44220223,QB,6200,KC@MIA 09/27/2026 01:00PM ET,KC,27.3,,Patrick Mahomes,dk,6200,patrick mahomes,KC,QB,classic,00-0033873,auto_exact,high
RB,Cam Skattebo (44220328),Cam Skattebo,44220328,RB/FLEX,6200,TEN@NYG 09/27/2026 01:00PM ET,NYG,11.8,,Cam Skattebo,dk,6200,cam skattebo,NYG,RB,classic,00-0040715,auto_exact,high
WR,Emeka Egbuka (44220636),Emeka Egbuka,44220636,WR/FLEX,6200,MIN@TB 09/27/2026 04:05PM ET,TB,10.8,,Emeka Egbuka,dk,6200,emeka egbuka,TB,WR,classic,00-0040129,auto_exact,high
QB,Drake Maye (44220224),Drake Maye,44220224,QB,6100,NE@JAX 09/27/2026 01:00PM ET,NE,10.9,,Drake Maye,dk,6100,drake maye,NE,QB,classic,00-0039851,auto_exact,high
RB,Chuba Hubbard (44220330),Chuba Hubbard,44220330,RB/FLEX,6100,CAR@CLE 09/27/2026 01:00PM ET,CAR,19.1,,Chuba Hubbard,dk,6100,chuba hubbard,CAR,RB,classic,00-0036555,auto_exact,high
WR,Tee Higgins (44220638),Tee Higgins,44220638,WR/FLEX,6100,CIN@PIT 09/27/2026 01:00PM ET,CIN,11.7,,Tee Higgins,dk,6100,tee higgins,CIN,WR,classic,00-0036410,auto_exact,high
QB,Jayden Daniels (44220225),Jayden Daniels,44220225,QB,6000,SEA@WAS 09/27/2026 01:00PM ET,WAS,16.2,D,Jayden Daniels,dk,6000,jayden daniels,WAS,QB,classic,00-0039910,auto_exact,high
RB,David Montgomery (44220332),David Montgomery,44220332,RB/FLEX,6000,HOU@IND 09/27/2026 01:00PM ET,HOU,16.7,,David Montgomery,dk,6000,david montgomery,HOU,RB,classic,00-0035685,auto_fallback_team_mismatch,medium
WR,Parker Washington (44220640),Parker Washington,44220640,WR/FLEX,6000,NE@JAX 09/27/2026 01:00PM ET,JAX,18.1,,Parker Washington,dk,6000,parker washington,JAX,WR,classic,00-0038606,auto_exact,high
WR,Tetairoa McMillan (44220642),Tetairoa McMillan,44220642,WR/FLEX,6000,CAR@CLE 09/27/2026 01:00PM ET,CAR,14.8,,Tetairoa McMillan,dk,6000,tetairoa mcmillan,CAR,WR,classic,00-0040124,auto_exact,high
QB,Jaxson Dart (44220226),Jaxson Dart,44220226,QB,5900,TEN@NYG 09/27/2026 01:00PM ET,NYG,13.7,D,Jaxson Dart,dk,5900,jaxson dart,NYG,QB,classic,00-0040691,auto_exact,high
RB,Aaron Jones Sr. (44220334),Aaron Jones Sr.,44220334,RB/FLEX,5900,MIN@TB 09/27/2026 04:05PM ET,MIN,11.8,,Aaron Jones Sr.,dk,5900,aaron jones,MIN,RB,classic,00-0033293,auto_exact,high
WR,Ladd McConkey (44220644),Ladd McConkey,44220644,WR/FLEX,5900,LAC@BUF 09/27/2026 01:00PM ET,LAC,12.9,,Ladd McConkey,dk,5900,ladd mcconkey,LAC,WR,classic,00-0039915,auto_exact,high
QB,Justin Herbert (44220227),Justin Herbert,44220227,QB,5800,LAC@BUF 09/27/2026 01:00PM ET,LAC,12.1,,Justin Herbert,dk,5800,justin herbert,LAC,QB,classic,00-0036355,auto_exact,high
RB,Travis Etienne Jr. (44220336),Travis Etienne Jr.,44220336,RB/FLEX,5800,LV@NO 09/27/2026 04:25PM ET,NO,11.0,,Travis Etienne Jr.,dk,5800,travis etienne,NO,RB,classic,00-0036973,auto_fallback_team_mismatch,medium
WR,DJ Moore (44220646),DJ Moore,44220646,WR/FLEX,5800,LAC@BUF 09/27/2026 01:00PM ET,BUF,12.0,Q,DJ Moore,dk,5800,dj moore,BUF,WR,classic,00-0034827,auto_fallback_team_mismatch,medium
QB,Trevor Lawrence (44220228),Trevor Lawrence,44220228,QB,5700,NE@JAX 09/27/2026 01:00PM ET,JAX,16.6,,Trevor Lawrence,dk,5700,trevor lawrence,JAX,QB,classic,00-0036971,auto_exact,high
RB,Jaylen Warren (44220338),Jaylen Warren,44220338,RB/FLEX,5700,CIN@PIT 09/27/2026 01:00PM ET,PIT,10.5,,Jaylen Warren,dk,5700,jaylen warren,PIT,RB,classic,00-0037228,auto_exact,high
WR,Josh Downs (44220648),Josh Downs,44220648,WR/FLEX,5700,HOU@IND 09/27/2026 01:00PM ET,IND,10.0,,Josh Downs,dk,5700,josh downs,IND,WR,classic,00-0038997,auto_exact,high
QB,Bryce Young (44220229),Bryce Young,44220229,QB,5600,CAR@CLE 09/27/2026 01:00PM ET,CAR,29.8,,Bryce Young,dk,5600,bryce young,CAR,QB,classic,00-0039150,auto_exact,high
RB,Bhayshul Tuten (44220340),Bhayshul Tuten,44220340,RB/FLEX,5600,NE@JAX 09/27/2026 01:00PM ET,JAX,12.0,,Bhayshul Tuten,dk,5600,bhayshul tuten,JAX,RB,classic,00-0040719,auto_exact,high
WR,Alec Pierce (44220650),Alec Pierce,44220650,WR/FLEX,5600,HOU@IND 09/27/2026 01:00PM ET,IND,6.1,D,Alec Pierce,dk,5600,alec pierce,IND,WR,classic,00-0037664,auto_exact,high
QB,C.J. Stroud (44220230),C.J. Stroud,44220230,QB,5500,HOU@IND 09/27/2026 01:00PM ET,HOU,19.2,,C.J. Stroud,dk,5500,cj stroud,HOU,QB,classic,00-0039163,auto_exact,high
RB,Jeremiyah Love (44220342),Jeremiyah Love,44220342,RB/FLEX,5500,ARI@SF 09/27/2026 04:05PM ET,ARI,10.3,,Jeremiyah Love,dk,5500,jeremiyah love,ARI,RB,classic,00-0041027,auto_exact,high
RB,Quinshon Judkins (44220344),Quinshon Judkins,44220344,RB/FLEX,5500,CAR@CLE 09/27/2026 01:00PM ET,CLE,8.4,,Quinshon Judkins,dk,5500,quinshon judkins,CLE,RB,classic,00-0040784,auto_exact,high
WR,Stefon Diggs (44220652),Stefon Diggs,44220652,WR/FLEX,5500,SEA@WAS 09/27/2026 01:00PM ET,WAS,18.6,,Stefon Diggs,dk,5500,stefon diggs,WAS,WR,classic,00-0031588,auto_fallback_team_mismatch,medium
WR,Jalen Coker (44220654),Jalen Coker,44220654,WR/FLEX,5500,CAR@CLE 09/27/2026 01:00PM ET,CAR,25.7,,Jalen Coker,dk,5500,jalen coker,CAR,WR,classic,00-0039491,auto_exact,high
TE,Dalton Kincaid (44221108),Dalton Kincaid,44221108,TE/FLEX,5500,LAC@BUF 09/27/2026 01:00PM ET,BUF,21.8,,Dalton Kincaid,dk,5500,dalton kincaid,BUF,TE,classic,00-0038933,auto_exact,high
QB,Sam Darnold (44220231),Sam Darnold,44220231,QB,5400,SEA@WAS 09/27/2026 01:00PM ET,SEA,0.5,Q,Sam Darnold,dk,5400,sam darnold,SEA,QB,classic,00-0034869,auto_exact,high
QB,Tyler Shough (44220232),Tyler Shough,44220232,QB,5400,LV@NO 09/27/2026 04:25PM ET,NO,25.8,,Tyler Shough,dk,5400,tyler shough,NO,QB,classic,00-0040743,auto_exact,high
RB,Rhamondre Stevenson (44220346),Rhamondre Stevenson,44220346,RB/FLEX,5400,NE@JAX 09/27/2026 01:00PM ET,NE,9.6,,Rhamondre Stevenson,dk,5400,rhamondre stevenson,NE,RB,classic,00-0036875,auto_exact,high
RB,Tony Pollard (44220348),Tony Pollard,44220348,RB/FLEX,5400,TEN@NYG 09/27/2026 01:00PM ET,TEN,6.0,,Tony Pollard,dk,5400,tony pollard,TEN,RB,classic,00-0035261,auto_exact,high
WR,Jameson Williams (44220656),Jameson Williams,44220656,WR/FLEX,5400,NYJ@DET 09/27/2026 01:00PM ET,DET,6.9,,Jameson Williams,dk,5400,jameson williams,DET,WR,classic,00-0037240,auto_exact,high
WR,DK Metcalf (44220658),DK Metcalf,44220658,WR/FLEX,5400,CIN@PIT 09/27/2026 01:00PM ET,PIT,7.4,,DK Metcalf,dk,5400,dk metcalf,PIT,WR,classic,00-0035640,auto_exact,high
QB,Baker Mayfield (44220233),Baker Mayfield,44220233,QB,5300,MIN@TB 09/27/2026 04:05PM ET,TB,13.9,,Baker Mayfield,dk,5300,baker mayfield,TB,QB,classic,00-0034855,auto_exact,high
RB,Jacory Croskey-Merritt (44220350),Jacory Croskey-Merritt,44220350,RB/FLEX,5300,SEA@WAS 09/27/2026 01:00PM ET,WAS,9.2,,Jacory Croskey-Merritt,dk,5300,jacory croskey merritt,WAS,RB,classic,00-0040242,auto_exact,high
RB,Jadarian Price (44220352),Jadarian Price,44220352,RB/FLEX,5300,SEA@WAS 09/27/2026 01:00PM ET,SEA,6.9,Q,Jadarian Price,dk,5300,jadarian price,SEA,RB,classic,00-0041512,auto_exact,high
WR,Chris Godwin Jr. (44220660),Chris Godwin Jr.,44220660,WR/FLEX,5300,MIN@TB 09/27/2026 04:05PM ET,TB,8.6,,Chris Godwin Jr.,dk,5300,chris godwin,TB,WR,classic,00-0033921,auto_exact,high
WR,Deebo Samuel Sr. (44220662),Deebo Samuel Sr.,44220662,WR/FLEX,5300,ARI@SF 09/27/2026 04:05PM ET,SF,12.3,,Deebo Samuel Sr.,dk,5300,deebo samuel,SF,WR,classic,00-0035719,auto_fallback_team_mismatch,medium
TE,Tyler Warren (44221110),Tyler Warren,44221110,TE/FLEX,5300,HOU@IND 09/27/2026 01:00PM ET,IND,12.4,,Tyler Warren,dk,5300,tyler warren,IND,TE,classic,00-0040128,auto_exact,high
QB,Drew Lock (44220234),Drew Lock,44220234,QB,5200,SEA@WAS 09/27/2026 01:00PM ET,SEA,17.1,,Drew Lock,dk,5200,drew lock,SEA,QB,classic,00-0035704,auto_exact,high
RB,TreVeyon Henderson (44220354),TreVeyon Henderson,44220354,RB/FLEX,5200,NE@JAX 09/27/2026 01:00PM ET,NE,13.6,,TreVeyon Henderson,dk,5200,treveyon henderson,NE,RB,classic,00-0040734,auto_exact,high
WR,Michael Wilson (44220664),Michael Wilson,44220664,WR/FLEX,5200,ARI@SF 09/27/2026 04:05PM ET,ARI,7.2,,Michael Wilson,dk,5200,michael wilson,ARI,WR,classic,00-0038559,auto_exact,high
QB,Kyler Murray (44220235),Kyler Murray,44220235,QB,5100,MIN@TB 09/27/2026 04:05PM ET,MIN,0.6,,Kyler Murray,dk,5100,kyler murray,MIN,QB,classic,00-0035228,auto_fallback_team_mismatch,medium
QB,Cam Ward (44220236),Cam Ward,44220236,QB,5100,TEN@NYG 09/27/2026 01:00PM ET,TEN,15.9,,Cam Ward,dk,5100,cam ward,TEN,QB,classic,00-0040676,auto_exact,high
RB,Rachaad White (44220356),Rachaad White,44220356,RB/FLEX,5100,SEA@WAS 09/27/2026 01:00PM ET,WAS,9.5,,Rachaad White,dk,5100,rachaad white,WAS,RB,classic,00-0037256,auto_fallback_team_mismatch,medium
WR,Romeo Doubs (44220666),Romeo Doubs,44220666,WR/FLEX,5100,NE@JAX 09/27/2026 01:00PM ET,NE,6.3,,Romeo Doubs,dk,5100,romeo doubs,NE,WR,classic,00-0037816,auto_fallback_team_mismatch,medium
WR,Terry McLaurin (44220668),Terry McLaurin,44220668,WR/FLEX,5100,SEA@WAS 09/27/2026 01:00PM ET,WAS,5.2,,Terry McLaurin,dk,5100,terry mclaurin,WAS,WR,classic,00-0035659,auto_exact,high
QB,Daniel Jones (44220237),Daniel Jones,44220237,QB,5000,HOU@IND 09/27/2026 01:00PM ET,IND,11.2,,Daniel Jones,dk,5000,daniel jones,IND,QB,classic,00-0035710,auto_exact,high
QB,Aaron Rodgers (44220238),Aaron Rodgers,44220238,QB,5000,CIN@PIT 09/27/2026 01:00PM ET,PIT,9.3,,Aaron Rodgers,dk,5000,aaron rodgers,PIT,QB,classic,00-0023459,auto_exact,high
RB,Tyler Allgeier (44220358),Tyler Allgeier,44220358,RB/FLEX,5000,ARI@SF 09/27/2026 04:05PM ET,ARI,6.5,,Tyler Allgeier,dk,5000,tyler allgeier,ARI,RB,classic,00-0037263,auto_fallback_team_mismatch,medium
RB,Woody Marks (44220360),Woody Marks,44220360,RB/FLEX,5000,HOU@IND 09/27/2026 01:00PM ET,HOU,6.8,,Woody Marks,dk,5000,woody marks,HOU,RB,classic,00-0040583,auto_exact,high
WR,Carnell Tate (44220670),Carnell Tate,44220670,WR/FLEX,5000,TEN@NYG 09/27/2026 01:00PM ET,TEN,6.8,,Carnell Tate,dk,5000,carnell tate,TEN,WR,classic,00-0041438,auto_exact,high
WR,Tre Tucker (44220672),Tre Tucker,44220672,WR/FLEX,5000,LV@NO 09/27/2026 04:25PM ET,LV,15.3,,Tre Tucker,dk,5000,tre tucker,LV,WR,classic,00-0038563,auto_exact,high
QB,Malik Willis (44220239),Malik Willis,44220239,QB,4900,KC@MIA 09/27/2026 01:00PM ET,MIA,15.1,,Malik Willis,dk,4900,malik willis,MIA,QB,classic,00-0038128,auto_fallback_team_mismatch,medium
QB,Geno Smith (44220240),Geno Smith,44220240,QB,4900,NYJ@DET 09/27/2026 01:00PM ET,NYJ,12.4,,Geno Smith,dk,4900,geno smith,NYJ,QB,classic,00-0030565,auto_fallback_team_mismatch,medium
RB,Tyjae Spears (44220362),Tyjae Spears,44220362,RB/FLEX,4900,TEN@NYG 09/27/2026 01:00PM ET,TEN,6.7,,Tyjae Spears,dk,4900,tyjae spears,TEN,RB,classic,00-0039032,auto_exact,high
RB,Emanuel Wilson (44220364),Emanuel Wilson,44220364,RB/FLEX,4900,SEA@WAS 09/27/2026 01:00PM ET,SEA,4.8,,Emanuel Wilson,dk,4900,emanuel wilson,SEA,RB,classic,00-0038797,auto_fallback_team_mismatch,medium
WR,Quentin Johnston (44220674),Quentin Johnston,44220674,WR/FLEX,4900,LAC@BUF 09/27/2026 01:00PM ET,LAC,3.1,,Quentin Johnston,dk,4900,quentin johnston,LAC,WR,classic,00-0038544,auto_exact,high
WR,Jordan Addison (44220676),Jordan Addison,44220676,WR/FLEX,4900,MIN@TB 09/27/2026 04:05PM ET,MIN,2.1,,Jordan Addison,dk,4900,jordan addison,MIN,WR,classic,00-0038994,auto_exact,high
QB,Jacoby Brissett (44220241),Jacoby Brissett,44220241,QB,4800,ARI@SF 09/27/2026 04:05PM ET,ARI,12.0,,Jacoby Brissett,dk,4800,jacoby brissett,ARI,QB,classic,00-0033119,auto_exact,high
QB,Kirk Cousins (44220242),Kirk Cousins,44220242,QB,4800,LV@NO 09/27/2026 04:25PM ET,LV,18.5,,Kirk Cousins,dk,4800,kirk cousins,LV,QB,classic,00-0029604,auto_fallback_team_mismatch,medium
RB,Kaelon Black (44220366),Kaelon Black,44220366,RB/FLEX,4800,ARI@SF 09/27/2026 04:05PM ET,SF,5.3,,Kaelon Black,dk,4800,kaelon black,SF,RB,classic,00-0041052,auto_exact,high
RB,Kenny Gainwell (44220368),Kenny Gainwell,44220368,RB/FLEX,4800,MIN@TB 09/27/2026 04:05PM ET,TB,3.7,,Kenny Gainwell,dk,4800,kenny gainwell,TB,RB,classic,00-0036919,auto_fallback_team_mismatch,medium
RB,Alvin Kamara (44220370),Alvin Kamara,44220370,RB/FLEX,4800,LV@NO 09/27/2026 04:25PM ET,NO,7.2,,Alvin Kamara,dk,4800,alvin kamara,NO,RB,classic,00-0033906,auto_exact,high
WR,Khalil Shakir (44220678),Khalil Shakir,44220678,WR/FLEX,4800,LAC@BUF 09/27/2026 01:00PM ET,BUF,7.9,,Khalil Shakir,dk,4800,khalil shakir,BUF,WR,classic,00-0037261,auto_exact,high
WR,Jakobi Meyers (44220680),Jakobi Meyers,44220680,WR/FLEX,4800,NE@JAX 09/27/2026 01:00PM ET,JAX,8.0,,Jakobi Meyers,dk,4800,jakobi meyers,JAX,WR,classic,00-0034960,auto_exact,high
TE,George Kittle (44221112),George Kittle,44221112,TE/FLEX,4800,ARI@SF 09/27/2026 04:05PM ET,SF,10.6,,George Kittle,dk,4800,george kittle,SF,TE,classic,00-0033288,auto_exact,high
QB,Deshaun Watson (44220243),Deshaun Watson,44220243,QB,4700,CAR@CLE 09/27/2026 01:00PM ET,CLE,17.4,,Deshaun Watson,dk,4700,deshaun watson,CLE,QB,classic,00-0033537,auto_exact,high
RB,Rico Dowdle (44220372),Rico Dowdle,44220372,RB/FLEX,4700,CIN@PIT 09/27/2026 01:00PM ET,PIT,5.3,Q,Rico Dowdle,dk,4700,rico dowdle,PIT,RB,classic,00-0036139,auto_fallback_team_mismatch,medium
RB,Najee Harris (44220374),Najee Harris,44220374,RB/FLEX,4700,TEN@NYG 09/27/2026 01:00PM ET,NYG,0.6,,Najee Harris,dk,4700,najee harris,NYG,RB,classic,00-0036893,auto_fallback_team_mismatch,medium
WR,Michael Pittman Jr. (44220682),Michael Pittman Jr.,44220682,WR/FLEX,4700,CIN@PIT 09/27/2026 01:00PM ET,PIT,8.8,Q,Michael Pittman Jr.,dk,4700,michael pittman,PIT,WR,classic,00-0036252,auto_fallback_team_mismatch,medium
WR,Rashod Bateman (44220684),Rashod Bateman,44220684,WR/FLEX,4700,BAL@DAL 09/27/2026 04:25PM ET,BAL,10.9,,Rashod Bateman,dk,4700,rashod bateman,BAL,WR,classic,00-0036550,auto_exact,high
WR,Marvin Harrison Jr. (44220686),Marvin Harrison Jr.,44220686,WR/FLEX,4700,ARI@SF 09/27/2026 04:05PM ET,ARI,2.2,,Marvin Harrison Jr.,dk,4700,marvin harrison,ARI,WR,classic,00-0039849,auto_exact,high
TE,Isaiah Likely (44221114),Isaiah Likely,44221114,TE/FLEX,4700,TEN@NYG 09/27/2026 01:00PM ET,NYG,18.1,,Isaiah Likely,dk,4700,isaiah likely,NYG,TE,classic,00-0037838,auto_fallback_team_mismatch,medium
QB,Carson Wentz (44220244),Carson Wentz,44220244,QB,4600,MIN@TB 09/27/2026 04:05PM ET,MIN,12.8,,Carson Wentz,dk,4600,carson wentz,MIN,QB,classic,00-0032950,auto_exact,high
RB,Jonathon Brooks (44220376),Jonathon Brooks,44220376,RB/FLEX,4600,CAR@CLE 09/27/2026 01:00PM ET,CAR,4.7,IR,Jonathon Brooks,dk,4600,jonathon brooks,CAR,RB,classic,00-0039344,auto_exact,high
RB,Chris Rodriguez Jr. (44220378),Chris Rodriguez Jr.,44220378,RB/FLEX,4600,NE@JAX 09/27/2026 01:00PM ET,JAX,1.8,,Chris Rodriguez Jr.,dk,4600,chris rodriguez,JAX,RB,classic,00-0038611,auto_fallback_team_mismatch,medium
WR,Keenan Allen (44220688),Keenan Allen,44220688,WR/FLEX,4600,HOU@IND 09/27/2026 01:00PM ET,IND,5.4,,Keenan Allen,dk,4600,keenan allen,IND,WR,classic,00-0030279,auto_fallback_team_mismatch,medium
WR,Brian Thomas Jr. (44220690),Brian Thomas Jr.,44220690,WR/FLEX,4600,NE@JAX 09/27/2026 01:00PM ET,JAX,7.0,,Brian Thomas Jr.,dk,4600,brian thomas,JAX,WR,classic,00-0039893,auto_exact,high
QB,Marcus Mariota (44220245),Marcus Mariota,44220245,QB,4500,SEA@WAS 09/27/2026 01:00PM ET,WAS,8.7,,Marcus Mariota,dk,4500,marcus mariota,WAS,QB,classic,00-0032268,auto_exact,high
RB,Raheim Sanders (44220380),Raheim Sanders,44220380,RB/FLEX,4500,CAR@CLE 09/27/2026 01:00PM ET,CLE,3.9,,Raheim Sanders,dk,4500,raheim sanders,CLE,RB,classic,00-0040466,auto_exact,high
RB,George Holani (44220382),George Holani,44220382,RB/FLEX,4500,SEA@WAS 09/27/2026 01:00PM ET,SEA,2.7,,George Holani,dk,4500,george holani,SEA,RB,classic,00-0039299,auto_exact,high
WR,Denzel Boston (44220692),Denzel Boston,44220692,WR/FLEX,4500,CAR@CLE 09/27/2026 01:00PM ET,CLE,17.2,,Denzel Boston,dk,4500,denzel boston,CLE,WR,classic,00-0041037,auto_exact,high
