Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Drew Brees,QB,NO,6600,1151,QB,NO@ARI,23.684615384615384,rotoguru_gid,Drew Brees,dk,6600,drew brees,NO,QB,00-0020531,auto_exact,high
Matt Moore,QB,MIA,5100,1298,QB,MIA@NYJ,1.88,rotoguru_gid,Matt Moore,dk,5100,matt moore,MIA,QB,00-0025708,auto_exact,high
Carson Palmer,QB,ARI,6000,1207,QB,ARI@NO,18.258333333333333,rotoguru_gid,Carson Palmer,dk,6000,carson palmer,ARI,QB,00-0021429,auto_exact,high
Cam Newton,QB,CAR,6400,1378,QB,CAR@WAS,19.305,rotoguru_gid,Cam Newton,dk,6400,cam newton,CAR,QB,00-0027939,auto_exact,high
Matt Barkley,QB,CHI,5000,1417,QB,CHI@GB,11.81,rotoguru_gid,Matt Barkley,dk,5000,matt barkley,CHI,QB,00-0030533,auto_exact,high
Russell Wilson,QB,SEA,6300,1412,QB,SEA@LA,16.798461538461538,rotoguru_gid,Russell Wilson,dk,6300,russell wilson,SEA,QB,00-0029263,auto_exact,high
Matt Ryan,QB,ATL,7300,1301,QB,ATL@SF,23.284615384615385,rotoguru_gid,Matt Ryan,dk,7300,matt ryan,ATL,QB,00-0026143,auto_exact,high
Dak Prescott,QB,DAL,6200,1501,QB,DAL@TB,19.64307692307693,rotoguru_gid,Dak Prescott,dk,6200,dak prescott,DAL,QB,00-0033077,auto_exact,high
Andrew Luck,QB,IND,6400,1409,QB,IND@MIN,22.636666666666667,rotoguru_gid,Andrew Luck,dk,6400,andrew luck,IND,QB,00-0029668,auto_exact,high
Robert Griffin III,QB,CLE,5000,1408,QB,CLE@BUF,11.28,rotoguru_gid,Robert Griffin III,dk,5000,robert griffin,CLE,QB,00-0029665,auto_exact,high
Colin Kaepernick,QB,SF,5800,1404,QB,SF@ATL,17.297777777777778,rotoguru_gid,Colin Kaepernick,dk,5800,colin kaepernick,SF,QB,00-0027974,auto_exact,high
Eli Manning,QB,NYG,5600,1225,QB,NYG@DET,16.515384615384615,rotoguru_gid,Eli Manning,dk,5600,eli manning,NYG,QB,00-0022803,auto_exact,high
Tyrod Taylor,QB,BUF,5700,1400,QB,BUF@CLE,17.838461538461537,rotoguru_gid,Tyrod Taylor,dk,5700,tyrod taylor,BUF,QB,00-0028118,auto_exact,high
Philip Rivers,QB,SDG,6200,1231,QB,SDG@LV,19.086153846153845,rotoguru_gid,Philip Rivers,dk,6200,philip rivers,SDG,QB,00-0022942,auto_fallback_team_mismatch,medium
Ben Roethlisberger,QB,PIT,6600,1232,QB,PIT@CIN,20.26333333333333,rotoguru_gid,Ben Roethlisberger,dk,6600,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Kirk Cousins,QB,WAS,6800,1415,QB,WAS@CAR,21.43846153846154,rotoguru_gid,Kirk Cousins,dk,6800,kirk cousins,WAS,QB,00-0029604,auto_exact,high
Jameis Winston,QB,TB,6100,1465,QB,TB@DAL,18.81230769230769,rotoguru_gid,Jameis Winston,dk,6100,jameis winston,TB,QB,00-0031503,auto_exact,high
Joe Flacco,QB,BAL,5700,1302,QB,BAL@PHI,17.89846153846154,rotoguru_gid,Joe Flacco,dk,5700,joe flacco,BAL,QB,00-0026158,auto_exact,high
Alex Smith,QB,KC,5400,1254,QB,KC@TEN,14.845,rotoguru_gid,Alex Smith,dk,5400,alex smith,KC,QB,00-0023436,auto_exact,high
Carson Wentz,QB,PHI,5000,1514,QB,PHI@BAL,15.346153846153848,rotoguru_gid,Carson Wentz,dk,5000,carson wentz,PHI,QB,00-0032950,auto_exact,high
Derek Carr,QB,LV,6300,1441,QB,LV@SDG,19.636923076923075,rotoguru_gid,Derek Carr,dk,6300,derek carr,LV,QB,00-0031280,auto_exact,high
Aaron Rodgers,QB,GB,7100,1252,QB,GB@CHI,24.58923076923077,rotoguru_gid,Aaron Rodgers,dk,7100,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Andy Dalton,QB,CIN,5500,1403,QB,CIN@PIT,18.853846153846156,rotoguru_gid,Andy Dalton,dk,5500,andy dalton,CIN,QB,00-0027973,auto_exact,high
Matthew Stafford,QB,DET,6300,1340,QB,DET@NYG,19.552307692307693,rotoguru_gid,Matthew Stafford,dk,6300,matthew stafford,DET,QB,00-0026498,auto_exact,high
Trevor Siemian,QB,DEN,5200,1488,QB,DEN@NE,16.454545454545453,rotoguru_gid,Trevor Siemian,dk,5200,trevor siemian,DEN,QB,00-0032156,auto_exact,high
Bryce Petty,QB,NYJ,5000,1472,QB,NYJ@MIA,7.715,rotoguru_gid,Bryce Petty,dk,5000,bryce petty,NYJ,QB,00-0031568,auto_exact,high
Tom Savage,QB,HOU,5000,1443,QB,HOU@JAX,,rotoguru_gid,Tom Savage,dk,5000,tom savage,HOU,QB,00-0031064,auto_exact,high
Sam Bradford,QB,MIN,5000,1344,QB,MIN@IND,14.588333333333331,rotoguru_gid,Sam Bradford,dk,5000,sam bradford,MIN,QB,00-0027854,auto_exact,high
Blake Bortles,QB,JAX,5000,1442,QB,JAX@HOU,19.313846153846157,rotoguru_gid,Blake Bortles,dk,5000,blake bortles,JAX,QB,00-0031407,auto_exact,high
Marcus Mariota,QB,TEN,6500,1466,QB,TEN@KC,20.15692307692308,rotoguru_gid,Marcus Mariota,dk,6500,marcus mariota,TEN,QB,00-0032268,auto_exact,high
Tom Brady,QB,NE,6700,1131,QB,NE@DEN,24.66,rotoguru_gid,Tom Brady,dk,6700,tom brady,NE,QB,00-0019596,auto_exact,high
Jared Goff,QB,LA,5000,1490,QB,LA@SEA,9.192,rotoguru_gid,Jared Goff,dk,5000,jared goff,LA,QB,00-0033106,auto_exact,high
Ryan Fitzpatrick,QB,NYJ,5000,1242,QB,NYJ@MIA,12.08,rotoguru_gid,Ryan Fitzpatrick,dk,5000,ryan fitzpatrick,NYJ,QB,00-0023682,auto_exact,high
Case Keenum,QB,LA,5000,1435,QB,LA@SEA,13.873333333333331,rotoguru_gid,Case Keenum,dk,5000,case keenum,LA,QB,00-0028986,auto_exact,high
Matt Schaub,QB,ATL,5000,1234,QB,ATL@SF,-0.05,rotoguru_gid,Matt Schaub,dk,5000,matt schaub,ATL,QB,00-0022787,auto_exact,high
E.J. Manuel,QB,BUF,5000,1421,QB,BUF@CLE,1.275,rotoguru_gid,E.J. Manuel,dk,5000,ej manuel,BUF,QB,00-0030526,auto_exact,high
Scott Tolzien,QB,IND,5000,1433,QB,IND@MIN,5.470000000000001,rotoguru_gid,Scott Tolzien,dk,5000,scott tolzien,IND,QB,00-0028595,auto_exact,high
Joe Webb,QB,CAR,5000,5071,QB,CAR@WAS,0.1181818181818181,rotoguru_gid,Joe Webb,dk,5000,joe webb,CAR,QB,00-0027796,auto_exact,high
Kellen Clemens,QB,SDG,5000,1262,QB,SDG@LV,-0.0111111111111111,rotoguru_gid,Kellen Clemens,dk,5000,kellen clemens,SDG,QB,00-0024264,auto_fallback_team_mismatch,medium
Brock Osweiler,QB,HOU,5100,1414,QB,HOU@JAX,12.756923076923076,rotoguru_gid,Brock Osweiler,dk,5100,brock osweiler,HOU,QB,00-0029682,auto_exact,high
Devonta Freeman,RB,ATL,6700,2930,RB,ATL@SF,16.007692307692306,rotoguru_gid,Devonta Freeman,dk,6700,devonta freeman,ATL,RB,00-0031285,auto_exact,high
LeSean McCoy,RB,BUF,8900,2707,RB,BUF@CLE,21.191666666666663,rotoguru_gid,LeSean McCoy,dk,8900,lesean mccoy,BUF,RB,00-0027029,auto_exact,high
Ty Montgomery,RB,GB,4800,5392,RB,GB@CHI,7.841666666666666,rotoguru_gid,Ty Montgomery,dk,4800,ty montgomery,GB,RB,00-0032200,auto_fallback_name_only_position_mismatch,low
Ezekiel Elliott,RB,DAL,8200,5444,RB,DAL@TB,22.646153846153844,rotoguru_gid,Ezekiel Elliott,dk,8200,ezekiel elliott,DAL,RB,00-0033045,auto_exact,high
