Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position,name,site,salary,normalized_name,normalized_team,position_upper,slate_format,player_id,match_method,match_confidence
134304-167031,RB,Ashton,Ashton Jeanty,Jeanty,32.70000076293945,1,7700,LV@LAC,LV,LAC,,,,,,RB/FLEX,Ashton Jeanty,fd,7700,ashton jeanty,LV,RB,classic,00-0040122,auto_exact,high
134304-91750,TE,Trey,Trey McBride,McBride,20.0,1,7500,SEA@ARI,ARI,SEA,,,,,,TE/FLEX,Trey McBride,fd,7500,trey mcbride,ARI,TE,classic,00-0037744,auto_exact,high
134304-69189,QB,Justin,Justin Herbert,Herbert,14.260000228881836,1,7400,LV@LAC,LAC,LV,,,,,,QB,Justin Herbert,fd,7400,justin herbert,LAC,QB,classic,00-0036355,auto_exact,high
134304-93541,RB,Javonte,Javonte Williams,Williams,21.700000762939453,1,7400,WAS@DAL,DAL,WAS,,,,,,RB/FLEX,Javonte Williams,fd,7400,javonte williams,DAL,RB,classic,00-0036997,auto_exact,high
134304-102965,QB,Bo,Bo Nix,Nix,6.440000057220459,1,7300,JAC@DEN,DEN,JAC,,,,,,QB,Bo Nix,fd,7300,bo nix,DEN,QB,classic,00-0039732,auto_exact,high
134304-174215,RB,Omarion,Omarion Hampton,Hampton,8.300000190734863,1,7300,LV@LAC,LAC,LV,,,,,,RB/FLEX,Omarion Hampton,fd,7300,omarion hampton,LAC,RB,classic,00-0040666,auto_exact,high
134304-30231,QB,Jacoby,Jacoby Brissett,Brissett,16.479999542236328,1,6900,SEA@ARI,ARI,SEA,,,,,,QB,Jacoby Brissett,fd,6900,jacoby brissett,ARI,QB,classic,00-0033119,auto_exact,high
134304-22038,QB,Kirk,Kirk Cousins,Cousins,15.800000190734863,1,6800,LV@LAC,LV,LAC,,,,,,QB,Kirk Cousins,fd,6800,kirk cousins,LV,QB,classic,00-0029604,auto_fallback_team_mismatch,medium
134304-64051,QB,Drew,Drew Lock,Lock,12.779999732971191,1,6800,SEA@ARI,SEA,ARI,,,,,,QB,Drew Lock,fd,6800,drew lock,SEA,QB,classic,00-0035704,auto_exact,high
134304-63589,QB,Sam,Sam Darnold,Darnold,0.5199999809265137,1,6800,SEA@ARI,SEA,ARI,O,Lower body,,,,QB,Sam Darnold,fd,6800,sam darnold,SEA,QB,classic,00-0034869,auto_exact,high
134304-151794,TE,Brock,Brock Bowers,Bowers,12.516666412353516,12,6700,LV@LAC,LV,LAC,Q,Knee - meniscus,,,,TE/FLEX,Brock Bowers,fd,6700,brock bowers,LV,TE,classic,00-0039338,auto_exact,high
134304-90573,WR,Jaylen,Jaylen Waddle,Waddle,0.699999988079071,1,6700,JAC@DEN,DEN,JAC,,,,,,WR/FLEX,Jaylen Waddle,fd,6700,jaylen waddle,DEN,WR,classic,00-0036613,auto_fallback_team_mismatch,medium
134304-87691,QB,Malik,Malik Willis,Willis,17.700000762939453,1,6600,MIA@SF,MIA,SF,,,,,,QB,Malik Willis,fd,6600,malik willis,MIA,QB,classic,00-0038128,auto_fallback_team_mismatch,medium
134304-137516,WR,Parker,Parker Washington,Washington,16.799999237060547,1,6600,JAC@DEN,JAC,DEN,,,,,,WR/FLEX,Parker Washington,fd,6600,parker washington,JAX,WR,classic,00-0038606,auto_exact,high
134304-169381,RB,Jadarian,Jadarian Price,Price,6.800000190734863,1,6500,SEA@ARI,SEA,ARI,,,,,,RB/FLEX,Jadarian Price,fd,6500,jadarian price,SEA,RB,classic,00-0041512,auto_exact,high
134304-60947,QB,Jarrett,Jarrett Stidham,Stidham,4.260000228881836,2,6400,JAC@DEN,DEN,JAC,,,,,,QB,Jarrett Stidham,fd,6400,jarrett stidham,DEN,QB,classic,00-0035264,auto_exact,high
134304-133472,WR,Ladd,Ladd McConkey,McConkey,16.700000762939453,1,6400,LV@LAC,LAC,LV,Q,Ribs,,,,WR/FLEX,Ladd McConkey,fd,6400,ladd mcconkey,LAC,WR,classic,00-0039915,auto_exact,high
134304-160620,RB,Bhayshul,Bhayshul Tuten,Tuten,9.300000190734863,1,6400,JAC@DEN,JAC,DEN,,,,,,RB/FLEX,Bhayshul Tuten,fd,6400,bhayshul tuten,JAX,RB,classic,00-0040719,auto_exact,high
134304-175137,QB,Fernando,Fernando Mendoza,Mendoza,,0,6200,LV@LAC,LV,LAC,,,,,,QB,Fernando Mendoza,fd,6200,fernando mendoza,LV,QB,classic,00-0041562,auto_exact,high
134304-56018,WR,Deebo,Deebo Samuel Sr.,Samuel Sr.,15.0,1,6200,MIA@SF,SF,MIA,,,,,,WR/FLEX,Deebo Samuel Sr.,fd,6200,deebo samuel,SF,WR,classic,00-0035719,auto_fallback_team_mismatch,medium
134304-87787,RB,J.K.,J.K. Dobbins,Dobbins,3.5999999046325684,1,6200,JAC@DEN,DEN,JAC,,,,,,RB/FLEX,J.K. Dobbins,fd,6200,jk dobbins,DEN,RB,classic,00-0036158,auto_exact,high
134304-57403,WR,Courtland,Courtland Sutton,Sutton,2.0999999046325684,1,6100,JAC@DEN,DEN,JAC,,,,,,WR/FLEX,Courtland Sutton,fd,6100,courtland sutton,DEN,WR,classic,00-0034348,auto_exact,high
134304-25079,WR,Stefon,Stefon Diggs,Diggs,13.5,1,6100,WAS@DAL,WAS,DAL,,,,,,WR/FLEX,Stefon Diggs,fd,6100,stefon diggs,WAS,WR,classic,00-0031588,auto_fallback_team_mismatch,medium
134304-89612,WR,Michael,Michael Wilson,Wilson,8.100000381469727,1,6000,SEA@ARI,ARI,SEA,,,,,,WR/FLEX,Michael Wilson,fd,6000,michael wilson,ARI,WR,classic,00-0038559,auto_exact,high
134304-87594,QB,Sam,Sam Hartman,Hartman,,0,6000,WAS@DAL,WAS,DAL,,,,,,QB,Sam Hartman,fd,6000,sam hartman,WAS,QB,classic,00-0039677,auto_exact,high
134304-152646,QB,Kyle,Kyle McCord,McCord,,0,6000,MIA@SF,MIA,SF,,,,,,QB,Kyle McCord,fd,6000,kyle mccord,MIA,QB,classic,00-0040014,auto_exact,high
134304-41562,QB,Nick,Nick Mullens,Mullens,-0.3000000119209289,1,6000,JAC@DEN,JAC,DEN,,,,,,QB,Nick Mullens,fd,6000,nick mullens,JAX,QB,classic,00-0033319,auto_exact,high
134304-152673,QB,Athan,Athan Kaliakmanis,Kaliakmanis,,0,6000,WAS@DAL,WAS,DAL,,,,,,QB,Athan Kaliakmanis,fd,6000,athan kaliakmanis,WAS,QB,classic,00-0041117,auto_exact,high
134304-104576,QB,Sam,Sam Howell,Howell,,0,6000,WAS@DAL,DAL,WAS,,,,,,QB,Sam Howell,fd,6000,sam howell,DAL,QB,classic,00-0037077,auto_exact,high
134304-187015,QB,Joey,Joey Aguilar,Aguilar,,0,6000,JAC@DEN,JAC,DEN,,,,,,QB,Joey Aguilar,fd,6000,joey aguilar,JAX,QB,classic,00-0041203,auto_exact,high
134304-160938,QB,Quinn,Quinn Ewers,Ewers,8.920000076293945,4,6000,JAC@DEN,JAC,DEN,,,,,,QB,Quinn Ewers,fd,6000,quinn ewers,JAX,QB,classic,00-0040234,auto_fallback_team_mismatch,medium
134304-29358,QB,Marcus,Marcus Mariota,Mariota,13.25,10,6000,WAS@DAL,WAS,DAL,,,,,,QB,Marcus Mariota,fd,6000,marcus mariota,WAS,QB,classic,00-0032268,auto_exact,high
134304-149696,QB,Trey,Trey Lance,Lance,3.634999990463257,4,6000,LV@LAC,LAC,LV,,,,,,QB,Trey Lance,fd,6000,trey lance,LAC,QB,classic,00-0037012,auto_exact,high
134304-93382,QB,Aidan,Aidan O'Connell,O'Connell,4.78000020980835,1,6000,LV@LAC,LV,LAC,,,,,,QB,Aidan O'Connell,fd,6000,aidan oconnell,LV,QB,classic,00-0038579,auto_exact,high
134304-91390,QB,Joe,Joe Milton III,Milton III,3.0799999237060547,4,6000,WAS@DAL,DAL,WAS,,,,,,QB,Joe Milton III,fd,6000,joe milton,DAL,QB,classic,00-0039398,auto_exact,high
134304-119641,QB,Brady,Brady Cook,Cook,7.091999816894531,5,6000,MIA@SF,MIA,SF,,,,,,QB,Brady Cook,fd,6000,brady cook,MIA,QB,classic,00-0040398,auto_fallback_team_mismatch,medium
134304-154462,QB,Jalen,Jalen Milroe,Milroe,-0.5333333412806193,3,6000,SEA@ARI,SEA,ARI,,,,,,QB,Jalen Milroe,fd,6000,jalen milroe,SEA,QB,classic,00-0040673,auto_exact,high
134304-61798,QB,Gardner,Gardner Minshew II,Minshew II,0.1700000017881393,4,6000,SEA@ARI,ARI,SEA,,,,,,QB,Gardner Minshew II,fd,6000,gardner minshew,ARI,QB,classic,00-0035289,auto_fallback_team_mismatch,medium
134304-104306,QB,Kurtis,Kurtis Rourke,Rourke,,0,6000,MIA@SF,SF,MIA,,,,,,QB,Kurtis Rourke,fd,6000,kurtis rourke,SF,QB,classic,00-0040589,auto_exact,high
134304-119670,QB,Carson,Carson Beck,Beck,,0,6000,SEA@ARI,ARI,SEA,,,,,,QB,Carson Beck,fd,6000,carson beck,ARI,QB,classic,00-0041561,auto_exact,high
134304-92560,QB,Sam,Sam Ehlinger,Ehlinger,,0,6000,JAC@DEN,DEN,JAC,,,,,,QB,Sam Ehlinger,fd,6000,sam ehlinger,DEN,QB,classic,00-0036879,auto_exact,high
134304-56250,WR,Terry,Terry McLaurin,McLaurin,2.400000095367432,1,6000,WAS@DAL,WAS,DAL,,,,,,WR/FLEX,Terry McLaurin,fd,6000,terry mclaurin,WAS,WR,classic,00-0035659,auto_exact,high
134304-117178,RB,Jacory,Jacory Croskey-Merritt,Croskey-Merritt,12.100000381469728,1,6000,WAS@DAL,WAS,DAL,,,,,,RB/FLEX,Jacory Croskey-Merritt,fd,6000,jacory croskey merritt,WAS,RB,classic,00-0040242,auto_exact,high
134304-90584,QB,Mac,Mac Jones,Jones,12.158332824707031,12,6000,MIA@SF,SF,MIA,,,,,,QB,Mac Jones,fd,6000,mac jones,SF,QB,classic,00-0036972,auto_exact,high
134304-129010,QB,DJ,DJ Uiagalelei,Uiagalelei,,0,6000,LV@LAC,LAC,LV,,,,,,QB,DJ Uiagalelei,fd,6000,dj uiagalelei,LAC,QB,classic,00-0040464,auto_exact,high
134304-39793,TE,George,George Kittle,Kittle,2.200000047683716,1,5900,MIA@SF,SF,MIA,Q,Achilles,,,,TE/FLEX,George Kittle,fd,5900,george kittle,SF,TE,classic,00-0033288,auto_exact,high
134304-120639,WR,Quentin,Quentin Johnston,Johnston,2.700000047683716,1,5800,LV@LAC,LAC,LV,,,,,,WR/FLEX,Quentin Johnston,fd,5800,quentin johnston,LAC,WR,classic,00-0038544,auto_exact,high
134304-110484,RB,RJ,RJ Harvey,Harvey,6.099999904632568,1,5800,JAC@DEN,DEN,JAC,Q,Hamstring,,,,RB/FLEX,RJ Harvey,fd,5800,rj harvey,DEN,RB,classic,00-0040730,auto_exact,high
134304-152651,WR,Marvin,Marvin Harrison Jr.,Harrison Jr.,3.799999952316284,1,5700,SEA@ARI,ARI,SEA,,,,,,WR/FLEX,Marvin Harrison Jr.,fd,5700,marvin harrison,ARI,WR,classic,00-0039849,auto_exact,high
134304-151745,WR,Brian,Brian Thomas Jr.,Thomas Jr.,5.5,1,5700,JAC@DEN,JAC,DEN,Q,Shoulder,,,,WR/FLEX,Brian Thomas Jr.,fd,5700,brian thomas,JAX,WR,classic,00-0039893,auto_exact,high
134304-188171,RB,Jeremiyah,Jeremiyah Love,Love,12.0,1,5700,SEA@ARI,ARI,SEA,,,,,,RB/FLEX,Jeremiyah Love,fd,5700,jeremiyah love,ARI,RB,classic,00-0041027,auto_exact,high
134304-90428,RB,Tyler,Tyler Allgeier,Allgeier,8.0,1,5700,SEA@ARI,ARI,SEA,,,,,,RB/FLEX,Tyler Allgeier,fd,5700,tyler allgeier,ARI,RB,classic,00-0037263,auto_fallback_team_mismatch,medium
134304-110974,WR,Malik,Malik Washington,Washington,4.800000190734863,1,5600,MIA@SF,MIA,SF,,,,,,WR/FLEX,Malik Washington,fd,5600,malik washington,MIA,WR,classic,00-0039880,auto_exact,high
134304-114231,RB,George,George Holani,Holani,2.900000095367432,1,5500,SEA@ARI,SEA,ARI,,,,,,RB/FLEX,George Holani,fd,5500,george holani,SEA,RB,classic,00-0039299,auto_exact,high
134304-63634,WR,Jakobi,Jakobi Meyers,Meyers,11.199999809265137,1,5500,JAC@DEN,JAC,DEN,Q,Thumb,,,,WR/FLEX,Jakobi Meyers,fd,5500,jakobi meyers,JAX,WR,classic,00-0034960,auto_exact,high
134304-170287,WR,Rashid,Rashid Shaheed,Shaheed,0.8999999761581421,1,5500,SEA@ARI,SEA,ARI,,,,,,WR/FLEX,Rashid Shaheed,fd,5500,rashid shaheed,SEA,WR,classic,00-0037545,auto_exact,high
134304-89680,TE,Jake,Jake Ferguson,Ferguson,1.600000023841858,1,5400,WAS@DAL,DAL,WAS,,,,,,TE/FLEX,Jake Ferguson,fd,5400,jake ferguson,DAL,TE,classic,00-0038041,auto_exact,high
134304-87127,RB,Chris,Chris Rodriguez Jr.,Rodriguez Jr.,2.299999952316284,1,5400,JAC@DEN,JAC,DEN,,,,,,RB/FLEX,Chris Rodriguez Jr.,fd,5400,chris rodriguez,JAX,RB,classic,00-0038611,auto_fallback_team_mismatch,medium
134304-79970,WR,Cooper,Cooper Kupp,Kupp,4.5,1,5400,SEA@ARI,SEA,ARI,Q,Back,,,,WR/FLEX,Cooper Kupp,fd,5400,cooper kupp,SEA,WR,classic,00-0033908,auto_exact,high
134304-137902,RB,Rachaad,Rachaad White,White,3.700000047683716,1,5400,WAS@DAL,WAS,DAL,,,,,,RB/FLEX,Rachaad White,fd,5400,rachaad white,WAS,RB,classic,00-0037256,auto_fallback_team_mismatch,medium
134304-38264,WR,Demarcus,Demarcus Robinson,Robinson,12.0,1,5400,MIA@SF,SF,MIA,,,,,,WR/FLEX,Demarcus Robinson,fd,5400,demarcus robinson,SF,WR,classic,00-0032775,auto_exact,high
134304-166323,WR,Antonio,Antonio Williams,Williams,14.399999618530272,1,5400,WAS@DAL,WAS,DAL,,,,,,WR/FLEX,Antonio Williams,fd,5400,antonio williams,WAS,WR,classic,00-0041040,auto_exact,high
134304-103619,WR,Tre,Tre Tucker,Tucker,3.700000047683716,1,5300,LV@LAC,LV,LAC,,,,,,WR/FLEX,Tre Tucker,fd,5300,tre tucker,LV,WR,classic,00-0038563,auto_exact,high
134304-138998,TE,Michael,Michael Mayer,Mayer,6.199999809265137,1,5300,LV@LAC,LV,LAC,,,,,,TE/FLEX,Michael Mayer,fd,5300,michael mayer,LV,TE,classic,00-0039066,auto_exact,high
134304-167881,RB,Kaelon,Kaelon Black,Black,7.5,1,5300,MIA@SF,SF,MIA,,,,,,RB/FLEX,Kaelon Black,fd,5300,kaelon black,SF,RB,classic,00-0041052,auto_exact,high
134304-201233,WR,Ryan,Ryan Flournoy,Flournoy,3.200000047683716,1,5200,WAS@DAL,DAL,WAS,,,,,,WR/FLEX,Ryan Flournoy,fd,5200,ryan flournoy,DAL,WR,classic,00-0039410,auto_exact,high
134304-172647,WR,Caleb,Caleb Douglas,Douglas,11.899999618530272,1,5100,MIA@SF,MIA,SF,,,,,,WR/FLEX,Caleb Douglas,fd,5100,caleb douglas,MIA,WR,classic,00-0041523,auto_exact,high
134304-103587,TE,Brenton,Brenton Strange,Strange,9.300000190734863,1,5100,JAC@DEN,JAC,DEN,,,,,,TE/FLEX,Brenton Strange,fd,5100,brenton strange,JAX,TE,classic,00-0038935,auto_exact,high
134304-94579,RB,Emari,Emari Demercado,Demercado,0.699999988079071,1,5100,WAS@DAL,DAL,WAS,,,,,,RB/FLEX,Emari Demercado,fd,5100,emari demercado,DAL,RB,classic,00-0038705,auto_fallback_team_mismatch,medium
134304-55335,TE,David,David Njoku,Njoku,8.300000190734863,1,5000,LV@LAC,LAC,LV,,,,,,TE/FLEX,David Njoku,fd,5000,david njoku,LAC,TE,classic,00-0033885,auto_fallback_team_mismatch,medium
134304-92859,WR,Jalen,Jalen Nailor,Nailor,4.199999809265137,1,5000,LV@LAC,LV,LAC,,,,,,WR/FLEX,Jalen Nailor,fd,5000,jalen nailor,LV,WR,classic,00-0037291,auto_fallback_team_mismatch,medium
134304-167622,RB,Jonah,Jonah Coleman,Coleman,0.0,1,5000,JAC@DEN,DEN,JAC,,,,,,RB/FLEX,Jonah Coleman,fd,5000,jonah coleman,DEN,RB,classic,00-0041496,auto_exact,high
134304-12549,D,San Francisco,San Francisco 49ers,49ers,8.0,1,5000,MIA@SF,SF,MIA,,,,,,DEF,San Francisco 49ers,fd,5000,san francisco 49ers,SF,D,classic,DST_SF,team_defense,high
134304-41872,TE,Evan,Evan Engram,Engram,12.300000190734863,1,5000,JAC@DEN,DEN,JAC,,,,,,TE/FLEX,Evan Engram,fd,5000,evan engram,DEN,TE,classic,00-0033881,auto_exact,high
134304-155551,WR,Pat,Pat Bryant,Bryant,6.199999809265137,1,5000,JAC@DEN,DEN,JAC,,,,,,WR/FLEX,Pat Bryant,fd,5000,pat bryant,DEN,WR,classic,00-0040134,auto_exact,high
134304-80289,WR,Kendrick,Kendrick Bourne,Bourne,11.5,1,5000,SEA@ARI,ARI,SEA,,,,,,WR/FLEX,Kendrick Bourne,fd,5000,kendrick bourne,ARI,WR,classic,00-0033307,auto_fallback_team_mismatch,medium
134304-129546,WR,Tre',Tre' Harris,Harris,3.5,1,4900,LV@LAC,LAC,LV,,,,,,WR/FLEX,Tre' Harris,fd,4900,tre harris,LAC,WR,classic,00-0040727,auto_exact,high
134304-151741,WR,Jack,Jack Bech,Bech,9.800000190734863,1,4900,LV@LAC,LV,LAC,,,,,,WR/FLEX,Jack Bech,fd,4900,jack bech,LV,WR,classic,00-0040729,auto_exact,high
134304-137953,TE,AJ,AJ Barner,Barner,2.299999952316284,1,4900,SEA@ARI,SEA,ARI,,,,,,TE/FLEX,AJ Barner,fd,4900,aj barner,SEA,TE,classic,00-0039793,auto_exact,high
134304-158438,TE,Oronde,Oronde Gadsden II,Gadsden II,4.199999809265137,1,4900,LV@LAC,LAC,LV,,,,,,TE/FLEX,Oronde Gadsden II,fd,4900,oronde gadsden,LAC,TE,classic,00-0040189,auto_exact,high
134304-88297,TE,Chig,Chig Okonkwo,Okonkwo,2.5999999046325684,1,4900,WAS@DAL,WAS,DAL,Q,Hamstring,,,,TE/FLEX,Chig Okonkwo,fd,4900,chig okonkwo,WAS,TE,classic,00-0037809,auto_fallback_team_mismatch,medium
134304-134023,RB,Keaton,Keaton Mitchell,Mitchell,0.8999999761581421,1,4900,LV@LAC,LAC,LV,,,,,,RB/FLEX,Keaton Mitchell,fd,4900,keaton mitchell,LAC,RB,classic,00-0038454,auto_fallback_team_mismatch,medium
134304-154008,RB,Mike,Mike Washington Jr.,Washington Jr.,4.099999904632568,1,4900,LV@LAC,LV,LAC,,,,,,RB/FLEX,Mike Washington Jr.,fd,4900,mike washington,LV,RB,classic,00-0040878,auto_exact,high
134304-60957,WR,KaVontae,KaVontae Turpin,Turpin,1.2999999523162842,1,4800,WAS@DAL,DAL,WAS,,,,,,WR/FLEX,KaVontae Turpin,fd,4800,kavontae turpin,DAL,WR,classic,00-0037801,auto_exact,high
134304-152103,RB,Jaylen,Jaylen Wright,Wright,-0.1000000014901161,1,4800,MIA@SF,MIA,SF,,,,,,RB/FLEX,Jaylen Wright,fd,4800,jaylen wright,MIA,RB,classic,00-0039874,auto_exact,high
134304-110259,WR,Treylon,Treylon Burks,Burks,3.0,8,4800,WAS@DAL,WAS,DAL,,,,,,WR/FLEX,Treylon Burks,fd,4800,treylon burks,WAS,WR,classic,00-0037742,auto_exact,high
134304-91931,TE,Greg,Greg Dulcich,Dulcich,2.799999952316284,1,4800,MIA@SF,MIA,SF,,,,,,TE/FLEX,Greg Dulcich,fd,4800,greg dulcich,MIA,TE,classic,00-0037252,auto_exact,high
134304-170825,WR,Chris,Chris Bell,Bell,3.0,1,4800,MIA@SF,MIA,SF,,,,,,WR/FLEX,Chris Bell,fd,4800,chris bell,MIA,WR,classic,00-0041525,auto_exact,high
134304-151903,WR,Troy,Troy Franklin,Franklin,0.5,1,4800,JAC@DEN,DEN,JAC,,,,,,WR/FLEX,Troy Franklin,fd,4800,troy franklin,DEN,WR,classic,00-0039868,auto_exact,high
134304-184184,WR,Travis,Travis Hunter,Hunter,1.600000023841858,1,4800,JAC@DEN,JAC,DEN,,,,,,WR/FLEX,Travis Hunter,fd,4800,travis hunter,JAX,WR,classic,00-0040718,auto_fallback_name_only_position_mismatch,low
134304-12550,D,Seattle,Seattle Seahawks,Seahawks,13.0,1,4700,SEA@ARI,SEA,ARI,,,,,,DEF,Seattle Seahawks,fd,4700,seattle seahawks,SEA,D,classic,DST_SEA,team_defense,high
134304-120093,WR,Marvin,Marvin Mims Jr.,Mims Jr.,0.0,1,4700,JAC@DEN,DEN,JAC,Q,Foot,,,,WR/FLEX,Marvin Mims Jr.,fd,4700,marvin mims,DEN,WR,classic,00-0038976,auto_exact,high
134304-166749,RB,LeQuint,LeQuint Allen Jr.,Allen Jr.,1.2647058823529411,17,4700,JAC@DEN,JAC,DEN,Q,Hip,,,,RB/FLEX,LeQuint Allen Jr.,fd,4700,lequint allen,JAX,RB,classic,00-0040238,auto_exact,high
134304-88548,WR,Jalen,Jalen Tolbert,Tolbert,3.390909021550959,11,4700,MIA@SF,MIA,SF,,,,,,WR/FLEX,Jalen Tolbert,fd,4700,jalen tolbert,MIA,WR,classic,00-0037666,auto_fallback_team_mismatch,medium
134304-166896,RB,Kaytron,Kaytron Allen,Allen,1.600000023841858,1,4700,WAS@DAL,WAS,DAL,,,,,,RB/FLEX,Kaytron Allen,fd,4700,kaytron allen,WAS,RB,classic,00-0041096,auto_exact,high
134304-185861,RB,Emanuel,Emanuel Wilson,Wilson,0.3000000119209289,1,4600,SEA@ARI,SEA,ARI,,,,,,RB/FLEX,Emanuel Wilson,fd,4600,emanuel wilson,SEA,RB,classic,00-0038797,auto_fallback_team_mismatch,medium
134304-128633,RB,Kimani,Kimani Vidal,Vidal,8.928571428571429,14,4600,LV@LAC,LAC,LV,,,,,,RB/FLEX,Kimani Vidal,fd,4600,kimani vidal,LAC,RB,classic,00-0039391,auto_exact,high
134304-185863,RB,Hunter,Hunter Luepke,Luepke,0.699999988079071,1,4500,WAS@DAL,DAL,WAS,,,,,,RB/FLEX,Hunter Luepke,fd,4500,hunter luepke,DAL,RB,classic,00-0038738,auto_exact,high
134304-134837,WR,Tory,Tory Horton,Horton,7.324999809265137,8,4500,SEA@ARI,SEA,ARI,,,,,,WR/FLEX,Tory Horton,fd,4500,tory horton,SEA,WR,classic,00-0040648,auto_exact,high
134304-130270,TE,Adam,Adam Trautman,Trautman,2.0,1,4500,JAC@DEN,DEN,JAC,,,,,,TE/FLEX,Adam Trautman,fd,4500,adam trautman,DEN,TE,classic,00-0036422,auto_exact,high
134304-12548,D,Los Angeles,Los Angeles Chargers,Chargers,1.0,1,4500,LV@LAC,LAC,LV,,,,,,DEF,Los Angeles Chargers,fd,4500,los angeles chargers,LAC,D,classic,DST_LAC,team_defense,high
134304-158529,WR,Josh,Josh Cameron,Cameron,9.0,1,4500,JAC@DEN,JAC,DEN,,,,,,WR/FLEX,Josh Cameron,fd,4500,josh cameron,JAX,WR,classic,00-0041100,auto_exact,high
134304-93538,WR,Dyami,Dyami Brown,Brown,0.0,1,4500,WAS@DAL,WAS,DAL,,,,,,WR/FLEX,Dyami Brown,fd,4500,dyami brown,WAS,WR,classic,00-0036626,auto_fallback_team_mismatch,medium
134304-183410,WR,Malik,Malik Benson,Benson,0.3000000119209289,1,4400,LV@LAC,LV,LAC,,,,,,WR/FLEX,Malik Benson,fd,4400,malik benson,LV,WR,classic,00-0040894,auto_exact,high
134304-65231,RB,Adam,Adam Prentice,Prentice,0.8666666666666667,15,4400,JAC@DEN,DEN,JAC,,,,,,RB/FLEX,Adam Prentice,fd,4400,adam prentice,DEN,RB,classic,00-0036727,auto_exact,high
134304-166112,RB,Ollie,Ollie Gordon II,Gordon II,2.9764704984777115,17,4400,MIA@SF,MIA,SF,,,,,,RB/FLEX,Ollie Gordon II,fd,4400,ollie gordon,MIA,RB,classic,00-0040198,auto_exact,high
134304-85842,TE,Brevyn,Brevyn Spann-Ford,Spann-Ford,2.400000095367432,1,4400,WAS@DAL,DAL,WAS,,,,,,TE/FLEX,Brevyn Spann-Ford,fd,4400,brevyn spann ford,DAL,TE,classic,00-0039530,auto_exact,high
134304-71031,WR,Lil'Jordan,Lil'Jordan Humphrey,Humphrey,4.377777947319879,9,4400,JAC@DEN,DEN,JAC,,,,,,WR/FLEX,Lil'Jordan Humphrey,fd,4400,liljordan humphrey,DEN,WR,classic,00-0035406,auto_exact,high
134304-129422,TE,Nate,Nate Boerkircher,Boerkircher,1.399999976158142,1,4400,JAC@DEN,JAC,DEN,,,,,,TE/FLEX,Nate Boerkircher,fd,4400,nate boerkircher,JAX,TE,classic,00-0041503,auto_exact,high
134304-175021,RB,Jordan,Jordan James,James,4.0,1,4400,MIA@SF,SF,MIA,,,,,,RB/FLEX,Jordan James,fd,4400,jordan james,SF,RB,classic,00-0040177,auto_exact,high
