Position,Team,Salary,Id,Nickname,First Name,Last Name,Opponent,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
QB,CAR,7200,1524,Sam Darnold,Sam,Darnold,DAL,21.406666666666663,rotoguru_gid,Sam Darnold,fd,7200,sam darnold,CAR,QB,00-0034869,auto_exact,high
QB,KC,8700,1523,Patrick Mahomes II,Patrick,Mahomes II,PHI,27.73333333333333,rotoguru_gid,Patrick Mahomes II,fd,8700,patrick mahomes,KC,QB,00-0033873,auto_exact,high
QB,ATL,6700,1301,Matt Ryan,Matt,Ryan,WAS,14.093333333333334,rotoguru_gid,Matt Ryan,fd,6700,matt ryan,ATL,QB,00-0026143,auto_exact,high
QB,PHI,7900,1554,Jalen Hurts,Jalen,Hurts,KC,24.366666666666664,rotoguru_gid,Jalen Hurts,fd,7900,jalen hurts,PHI,QB,00-0036389,auto_exact,high
QB,WAS,7400,1487,Taylor Heinicke,Taylor,Heinicke,ATL,18.166666666666668,rotoguru_gid,Taylor Heinicke,fd,7400,taylor heinicke,WAS,QB,00-0031800,auto_exact,high
QB,NYG,7000,1539,Daniel Jones,Daniel,Jones,NO,22.46,rotoguru_gid,Daniel Jones,fd,7000,daniel jones,NYG,QB,00-0035710,auto_exact,high
QB,DAL,7700,1501,Dak Prescott,Dak,Prescott,CAR,19.006666666666668,rotoguru_gid,Dak Prescott,fd,7700,dak prescott,DAL,QB,00-0033077,auto_exact,high
QB,GB,7600,1252,Aaron Rodgers,Aaron,Rodgers,PIT,16.22,rotoguru_gid,Aaron Rodgers,fd,7600,aaron rodgers,GB,QB,00-0023459,auto_exact,high
QB,ARI,8200,1537,Kyler Murray,Kyler,Murray,LA,29.73333333333333,rotoguru_gid,Kyler Murray,fd,8200,kyler murray,ARI,QB,00-0035228,auto_exact,high
QB,SEA,7700,1412,Russell Wilson,Russell,Wilson,SF,22.33333333333333,rotoguru_gid,Russell Wilson,fd,7700,russell wilson,SEA,QB,00-0029263,auto_exact,high
QB,CIN,7200,1550,Joe Burrow,Joe,Burrow,JAX,16.833333333333332,rotoguru_gid,Joe Burrow,fd,7200,joe burrow,CIN,QB,00-0036442,auto_exact,high
