Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Aaron Rodgers,QB,GB,7400,1252,QB,GB@CAR,20.545714285714286,rotoguru_gid,Aaron Rodgers,dk,7400,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Marcus Mariota,QB,TEN,5300,1466,QB,TEN@NO,17.352,rotoguru_gid,Marcus Mariota,dk,5300,marcus mariota,TEN,QB,00-0032268,auto_exact,high
Drew Brees,QB,NO,7200,1151,QB,NO@TEN,23.148571428571422,rotoguru_gid,Drew Brees,dk,7200,drew brees,NO,QB,00-0020531,auto_exact,high
Cam Newton,QB,CAR,6900,1378,QB,CAR@GB,21.502857142857145,rotoguru_gid,Cam Newton,dk,6900,cam newton,CAR,QB,00-0027939,auto_exact,high
Derek Carr,QB,LV,5500,1441,QB,LV@PIT,19.96,rotoguru_gid,Derek Carr,dk,5500,derek carr,LV,QB,00-0031280,auto_exact,high
Blake Bortles,QB,JAX,5400,1442,QB,JAX@NYJ,20.72571428571428,rotoguru_gid,Blake Bortles,dk,5400,blake bortles,JAX,QB,00-0031407,auto_exact,high
Ben Roethlisberger,QB,PIT,6600,1232,QB,PIT@LV,18.465,rotoguru_gid,Ben Roethlisberger,dk,6600,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Matt Cassel,QB,DAL,5000,1241,QB,DAL@PHI,6.22,rotoguru_gid,Matt Cassel,dk,5000,matt cassel,DAL,QB,00-0023662,auto_exact,high
Jay Cutler,QB,CHI,5200,1263,QB,CHI@SDG,17.496666666666666,rotoguru_gid,Jay Cutler,dk,5200,jay cutler,CHI,QB,00-0024226,auto_exact,high
Andy Dalton,QB,CIN,6200,1403,QB,CIN@CLE,23.054285714285715,rotoguru_gid,Andy Dalton,dk,6200,andy dalton,CIN,QB,00-0027973,auto_exact,high
Andrew Luck,QB,IND,7000,1409,QB,IND@DEN,21.39333333333333,rotoguru_gid,Andrew Luck,dk,7000,andrew luck,IND,QB,00-0029668,auto_exact,high
Matt Ryan,QB,ATL,7100,1301,QB,ATL@SF,17.8825,rotoguru_gid,Matt Ryan,dk,7100,matt ryan,ATL,QB,00-0026143,auto_exact,high
Ryan Fitzpatrick,QB,NYJ,5200,1242,QB,NYJ@JAX,16.445714285714285,rotoguru_gid,Ryan Fitzpatrick,dk,5200,ryan fitzpatrick,NYJ,QB,00-0023682,auto_exact,high
Tom Brady,QB,NE,8500,1131,QB,NE@WAS,29.057142857142857,rotoguru_gid,Tom Brady,dk,8500,tom brady,NE,QB,00-0019596,auto_exact,high
Jameis Winston,QB,TB,5200,1465,QB,TB@NYG,17.288571428571426,rotoguru_gid,Jameis Winston,dk,5200,jameis winston,TB,QB,00-0031503,auto_exact,high
Peyton Manning,QB,DEN,6300,1081,QB,DEN@IND,13.88,rotoguru_gid,Peyton Manning,dk,6300,peyton manning,DEN,QB,00-0010346,auto_exact,high
Blaine Gabbert,QB,SF,5000,1381,QB,SF@ATL,,rotoguru_gid,Blaine Gabbert,dk,5000,blaine gabbert,SF,QB,00-0027948,auto_exact,high
Ryan Tannehill,QB,MIA,5700,1410,QB,MIA@BUF,18.774285714285718,rotoguru_gid,Ryan Tannehill,dk,5700,ryan tannehill,MIA,QB,00-0029701,auto_exact,high
Sam Bradford,QB,PHI,5900,1344,QB,PHI@DAL,14.977142857142857,rotoguru_gid,Sam Bradford,dk,5900,sam bradford,PHI,QB,00-0027854,auto_exact,high
