Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Justin Herbert,QB,LAC,6700,1552,QB,LAC@PIT,23.5,rotoguru_gid,Justin Herbert,dk,6700,justin herbert,LAC,QB,00-0036355,auto_exact,high
Aaron Rodgers,QB,GB,7000,1252,QB,GB@MIN,19.17111111111111,rotoguru_gid,Aaron Rodgers,dk,7000,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Jalen Hurts,QB,PHI,6800,1554,QB,PHI@NO,22.906,rotoguru_gid,Jalen Hurts,dk,6800,jalen hurts,PHI,QB,00-0036389,auto_exact,high
Kirk Cousins,QB,MIN,6100,1415,QB,MIN@GB,20.962222222222223,rotoguru_gid,Kirk Cousins,dk,6100,kirk cousins,MIN,QB,00-0029604,auto_exact,high
Trevor Siemian,QB,NO,5300,1488,QB,NO@PHI,15.813333333333334,rotoguru_gid,Trevor Siemian,dk,5300,trevor siemian,NO,QB,00-0032156,auto_exact,high
Cam Newton,QB,CAR,5100,1378,QB,CAR@WAS,11.72,rotoguru_gid,Cam Newton,dk,5100,cam newton,CAR,QB,00-0027939,auto_exact,high
Colt McCoy,QB,ARI,4900,1361,QB,ARI@SEA,3.5680000000000005,rotoguru_gid,Colt McCoy,dk,4900,colt mccoy,ARI,QB,00-0027688,auto_exact,high
Tom Brady,QB,TB,7300,1131,QB,TB@NYG,26.211111111111112,rotoguru_gid,Tom Brady,dk,7300,tom brady,TB,QB,00-0019596,auto_exact,high
Taylor Heinicke,QB,WAS,5300,1487,QB,WAS@CAR,17.76222222222222,rotoguru_gid,Taylor Heinicke,dk,5300,taylor heinicke,WAS,QB,00-0031800,auto_exact,high
Ben Roethlisberger,QB,PIT,5300,1232,QB,PIT@LAC,14.505,rotoguru_gid,Ben Roethlisberger,dk,5300,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Tyrod Taylor,QB,HOU,5000,1400,QB,HOU@TEN,16.346666666666668,rotoguru_gid,Tyrod Taylor,dk,5000,tyrod taylor,HOU,QB,00-0028118,auto_exact,high
Joe Flacco,QB,NYJ,4600,1302,QB,NYJ@MIA,5.88,rotoguru_gid,Joe Flacco,dk,4600,joe flacco,NYJ,QB,00-0026158,auto_exact,high
Tua Tagovailoa,QB,MIA,5500,1551,QB,MIA@NYJ,16.686666666666667,rotoguru_gid,Tua Tagovailoa,dk,5500,tua tagovailoa,MIA,QB,00-0036212,auto_exact,high
Josh Allen,QB,BUF,8100,1529,QB,BUF@IND,26.25333333333333,rotoguru_gid,Josh Allen,dk,8100,josh allen,BUF,QB,00-0034857,auto_exact,high
Ryan Tannehill,QB,TEN,6700,1410,QB,TEN@HOU,18.322,rotoguru_gid,Ryan Tannehill,dk,6700,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
Andy Dalton,QB,CHI,4800,1403,QB,CHI@BAL,5.533333333333332,rotoguru_gid,Andy Dalton,dk,4800,andy dalton,CHI,QB,00-0027973,auto_exact,high
Jimmy Garoppolo,QB,SF,5600,1452,QB,SF@JAX,17.73,rotoguru_gid,Jimmy Garoppolo,dk,5600,jimmy garoppolo,SF,QB,00-0031345,auto_exact,high
