Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position,name,site,salary,normalized_name,normalized_team,position_upper,slate_format,player_id,match_method,match_confidence
134503-152664,RB,Bucky,Bucky Irving,Irving,13.899999618530272,2,7600,MIN@TB,TB,MIN,,,,,,RB/FLEX,Bucky Irving,fd,7600,bucky irving,TB,RB,classic,00-0039361,auto_exact,high
134503-111311,WR,Rashee,Rashee Rice,Rice,9.600000381469728,2,7600,KC@MIA,KC,MIA,,,,,,WR/FLEX,Rashee Rice,fd,7600,rashee rice,KC,WR,classic,00-0039067,auto_exact,high
134503-119606,QB,Bryce,Bryce Young,Young,29.76000022888184,2,7600,CAR@CLE,CAR,CLE,,,,,,QB,Bryce Young,fd,7600,bryce young,CAR,QB,classic,00-0039150,auto_exact,high
134503-88431,QB,Tyler,Tyler Shough,Shough,25.290000915527344,2,7500,LV@NO,NO,LV,,,,,,QB,Tyler Shough,fd,7500,tyler shough,NO,QB,classic,00-0040743,auto_exact,high
134503-89493,RB,Chase,Chase Brown,Brown,13.0,2,7500,CIN@PIT,CIN,PIT,,,,,,RB/FLEX,Chase Brown,fd,7500,chase brown,CIN,RB,classic,00-0038597,auto_exact,high
134503-112295,WR,Zay,Zay Flowers,Flowers,26.5,1,7500,BAL@DAL,BAL,DAL,Q,Hamstring,,,,WR/FLEX,Zay Flowers,fd,7500,zay flowers,BAL,WR,classic,00-0039064,auto_exact,high
134503-91419,WR,Nico,Nico Collins,Collins,17.700000762939453,1,7400,HOU@IND,HOU,IND,Q,Hamstring,,,,WR/FLEX,Nico Collins,fd,7400,nico collins,HOU,WR,classic,00-0036554,auto_exact,high
134503-152316,QB,Drake,Drake Maye,Maye,10.920000076293944,2,7400,NE@JAC,NE,JAC,,,,,,QB,Drake Maye,fd,7400,drake maye,NE,QB,classic,00-0039851,auto_exact,high
134503-103564,WR,Garrett,Garrett Wilson,Wilson,12.550000190734863,2,7300,NYJ@DET,NYJ,DET,,,,,,WR/FLEX,Garrett Wilson,fd,7300,garrett wilson,NYJ,WR,classic,00-0037740,auto_exact,high
134503-93541,RB,Javonte,Javonte Williams,Williams,14.100000381469728,2,7300,BAL@DAL,DAL,BAL,,,,,,RB/FLEX,Javonte Williams,fd,7300,javonte williams,DAL,RB,classic,00-0036997,auto_exact,high
134503-41535,QB,Baker,Baker Mayfield,Mayfield,12.40999984741211,2,7300,MIN@TB,TB,MIN,,,,,,QB,Baker Mayfield,fd,7300,baker mayfield,TB,QB,classic,00-0034855,auto_exact,high
134503-91750,TE,Trey,Trey McBride,McBride,17.049999237060547,2,7300,ARI@SF,ARI,SF,,,,,,TE/FLEX,Trey McBride,fd,7300,trey mcbride,ARI,TE,classic,00-0037744,auto_exact,high
134503-174215,RB,Omarion,Omarion Hampton,Hampton,12.399999618530272,2,7200,LAC@BUF,LAC,BUF,,,,,,RB/FLEX,Omarion Hampton,fd,7200,omarion hampton,LAC,RB,classic,00-0040666,auto_exact,high
134503-69189,QB,Justin,Justin Herbert,Herbert,12.06999969482422,2,7200,LAC@BUF,LAC,BUF,,,,,,QB,Justin Herbert,fd,7200,justin herbert,LAC,QB,classic,00-0036355,auto_exact,high
134503-63519,QB,Daniel,Daniel Jones,Jones,11.220000267028809,2,7100,HOU@IND,IND,HOU,,,,,,QB,Daniel Jones,fd,7100,daniel jones,IND,QB,classic,00-0035710,auto_exact,high
134503-137516,WR,Parker,Parker Washington,Washington,15.050000190734863,2,7100,NE@JAC,JAC,NE,,,,,,WR/FLEX,Parker Washington,fd,7100,parker washington,JAX,WR,classic,00-0038606,auto_exact,high
134503-103064,RB,Breece,Breece Hall,Hall,16.75,2,7100,NYJ@DET,NYJ,DET,,,,,,RB/FLEX,Breece Hall,fd,7100,breece hall,NYJ,RB,classic,00-0038120,auto_exact,high
134503-129471,QB,C.J.,C.J. Stroud,Stroud,18.239999771118164,2,7000,HOU@IND,HOU,IND,,,,,,QB,C.J. Stroud,fd,7000,cj stroud,HOU,QB,classic,00-0039163,auto_exact,high
134503-70324,QB,Carson,Carson Wentz,Wentz,12.770000457763672,2,7000,MIN@TB,MIN,TB,,,,,,QB,Carson Wentz,fd,7000,carson wentz,MIN,QB,classic,00-0032950,auto_exact,high
134503-89981,WR,Tee,Tee Higgins,Higgins,9.699999809265137,2,7000,CIN@PIT,CIN,PIT,,,,,,WR/FLEX,Tee Higgins,fd,7000,tee higgins,CIN,WR,classic,00-0036410,auto_exact,high
134503-63484,QB,Kyler,Kyler Murray,Murray,0.6200000047683716,1,7000,MIN@TB,MIN,TB,,,,,,QB,Kyler Murray,fd,7000,kyler murray,MIN,QB,classic,00-0035228,auto_fallback_team_mismatch,medium
134503-63589,QB,Sam,Sam Darnold,Darnold,0.5199999809265137,1,6900,SEA@WAS,SEA,WAS,Q,Lower body,,,,QB,Sam Darnold,fd,6900,sam darnold,SEA,QB,classic,00-0034869,auto_exact,high
134503-73048,WR,DK,DK Metcalf,Metcalf,5.349999904632568,2,6900,CIN@PIT,PIT,CIN,,,,,,WR/FLEX,DK Metcalf,fd,6900,dk metcalf,PIT,WR,classic,00-0035640,auto_exact,high
134503-64051,QB,Drew,Drew Lock,Lock,17.09000015258789,2,6900,SEA@WAS,SEA,WAS,,,,,,QB,Drew Lock,fd,6900,drew lock,SEA,QB,classic,00-0035704,auto_exact,high
134503-6894,QB,Aaron,Aaron Rodgers,Rodgers,8.760000228881836,2,6900,CIN@PIT,PIT,CIN,,,,,,QB,Aaron Rodgers,fd,6900,aaron rodgers,PIT,QB,classic,00-0023459,auto_exact,high
134503-183240,RB,Cam,Cam Skattebo,Skattebo,10.800000190734863,2,6900,TEN@NYG,NYG,TEN,,,,,,RB/FLEX,Cam Skattebo,fd,6900,cam skattebo,NYG,RB,classic,00-0040715,auto_exact,high
134503-22038,QB,Kirk,Kirk Cousins,Cousins,18.51000022888184,2,6800,LV@NO,LV,NO,,,,,,QB,Kirk Cousins,fd,6800,kirk cousins,LV,QB,classic,00-0029604,auto_fallback_team_mismatch,medium
134503-30231,QB,Jacoby,Jacoby Brissett,Brissett,11.989999771118164,2,6800,ARI@SF,ARI,SF,,,,,,QB,Jacoby Brissett,fd,6800,jacoby brissett,ARI,QB,classic,00-0033119,auto_exact,high
134503-167620,WR,Tetairoa,Tetairoa McMillan,McMillan,11.800000190734863,2,6800,CAR@CLE,CAR,CLE,,,,,,WR/FLEX,Tetairoa McMillan,fd,6800,tetairoa mcmillan,CAR,WR,classic,00-0040124,auto_exact,high
134503-89956,RB,Travis,Travis Etienne Jr.,Etienne Jr.,8.699999809265137,2,6800,LV@NO,NO,LV,,,,,,RB/FLEX,Travis Etienne Jr.,fd,6800,travis etienne,NO,RB,classic,00-0036973,auto_fallback_team_mismatch,medium
134503-87467,RB,Chuba,Chuba Hubbard,Hubbard,17.799999237060547,2,6700,CAR@CLE,CAR,CLE,,,,,,RB/FLEX,Chuba Hubbard,fd,6700,chuba hubbard,CAR,RB,classic,00-0036555,auto_exact,high
134503-63043,WR,DJ,DJ Moore,Moore,10.699999809265137,2,6700,LAC@BUF,BUF,LAC,Q,Shoulder - ac joint,,,,WR/FLEX,DJ Moore,fd,6700,dj moore,BUF,WR,classic,00-0034827,auto_fallback_team_mismatch,medium
134503-29358,QB,Marcus,Marcus Mariota,Mariota,8.739999771118164,1,6700,SEA@WAS,WAS,SEA,,,,,,QB,Marcus Mariota,fd,6700,marcus mariota,WAS,QB,classic,00-0032268,auto_exact,high
134503-26483,QB,Geno,Geno Smith,Smith,12.4399995803833,2,6700,NYJ@DET,NYJ,DET,,,,,,QB,Geno Smith,fd,6700,geno smith,NYJ,QB,classic,00-0030565,auto_fallback_team_mismatch,medium
134503-111631,WR,Jameson,Jameson Williams,Williams,5.400000095367432,2,6600,NYJ@DET,DET,NYJ,,,,,,WR/FLEX,Jameson Williams,fd,6600,jameson williams,DET,WR,classic,00-0037240,auto_exact,high
134503-168356,QB,Cam,Cam Ward,Ward,15.859999656677246,2,6600,TEN@NYG,TEN,NYG,,,,,,QB,Cam Ward,fd,6600,cam ward,TEN,QB,classic,00-0040676,auto_exact,high
134503-73273,RB,David,David Montgomery,Montgomery,15.399999618530272,2,6600,HOU@IND,HOU,IND,,,,,,RB/FLEX,David Montgomery,fd,6600,david montgomery,HOU,RB,classic,00-0035685,auto_fallback_team_mismatch,medium
134503-54879,QB,Deshaun,Deshaun Watson,Watson,17.360000610351562,2,6600,CAR@CLE,CLE,CAR,,,,,,QB,Deshaun Watson,fd,6600,deshaun watson,CLE,QB,classic,00-0033537,auto_exact,high
134503-184183,QB,Shedeur,Shedeur Sanders,Sanders,12.237500190734863,8,6600,CAR@CLE,CLE,CAR,,,,,,QB,Shedeur Sanders,fd,6600,shedeur sanders,CLE,QB,classic,00-0040668,auto_exact,high
134503-152647,RB,TreVeyon,TreVeyon Henderson,Henderson,13.600000381469728,1,6500,NE@JAC,NE,JAC,,,,,,RB/FLEX,TreVeyon Henderson,fd,6500,treveyon henderson,NE,RB,classic,00-0040734,auto_exact,high
134503-151794,TE,Brock,Brock Bowers,Bowers,12.516666412353516,12,6500,LV@NO,LV,NO,Q,Knee - meniscus,,,,TE/FLEX,Brock Bowers,fd,6500,brock bowers,LV,TE,classic,00-0039338,auto_exact,high
134503-87691,QB,Malik,Malik Willis,Willis,15.09000015258789,2,6500,KC@MIA,MIA,KC,,,,,,QB,Malik Willis,fd,6500,malik willis,MIA,QB,classic,00-0038128,auto_fallback_team_mismatch,medium
134503-56018,WR,Deebo,Deebo Samuel Sr.,Samuel Sr.,10.0,2,6500,ARI@SF,SF,ARI,,,,,,WR/FLEX,Deebo Samuel Sr.,fd,6500,deebo samuel,SF,WR,classic,00-0035719,auto_fallback_team_mismatch,medium
134503-24849,QB,Jameis,Jameis Winston,Winston,3.539999961853028,1,6400,TEN@NYG,NYG,TEN,,,,,,QB,Jameis Winston,fd,6400,jameis winston,NYG,QB,classic,00-0031503,auto_exact,high
134503-129315,QB,Anthony,Anthony Richardson Sr.,Richardson Sr.,0.8299999833106995,2,6400,HOU@IND,IND,HOU,,,,,,QB,Anthony Richardson Sr.,fd,6400,anthony richardson,IND,QB,classic,00-0039164,auto_exact,high
134503-91591,QB,Justin,Justin Fields,Fields,15.962222629123264,9,6400,KC@MIA,KC,MIA,,,,,,QB,Justin Fields,fd,6400,justin fields,KC,QB,classic,00-0036945,auto_fallback_team_mismatch,medium
134503-25079,WR,Stefon,Stefon Diggs,Diggs,16.350000381469727,2,6400,SEA@WAS,WAS,SEA,,,,,,WR/FLEX,Stefon Diggs,fd,6400,stefon diggs,WAS,WR,classic,00-0031588,auto_fallback_team_mismatch,medium
134503-160620,RB,Bhayshul,Bhayshul Tuten,Tuten,11.25,2,6400,NE@JAC,JAC,NE,,,,,,RB/FLEX,Bhayshul Tuten,fd,6400,bhayshul tuten,JAX,RB,classic,00-0040719,auto_exact,high
134503-133472,WR,Ladd,Ladd McConkey,McConkey,10.850000381469728,2,6300,LAC@BUF,LAC,BUF,,,,,,WR/FLEX,Ladd McConkey,fd,6300,ladd mcconkey,LAC,WR,classic,00-0039915,auto_exact,high
134503-112057,RB,Jaylen,Jaylen Warren,Warren,8.25,2,6300,CIN@PIT,PIT,CIN,,,,,,RB/FLEX,Jaylen Warren,fd,6300,jaylen warren,PIT,RB,classic,00-0037228,auto_exact,high
134503-53729,QB,Mason,Mason Rudolph,Rudolph,0.3000000119209289,1,6300,CIN@PIT,PIT,CIN,,,,,,QB,Mason Rudolph,fd,6300,mason rudolph,PIT,QB,classic,00-0034771,auto_exact,high
134503-154450,QB,Riley,Riley Leonard,Leonard,6.4,5,6300,HOU@IND,IND,HOU,,,,,,QB,Riley Leonard,fd,6300,riley leonard,IND,QB,classic,00-0040206,auto_exact,high
134503-152575,QB,J.J.,J.J. McCarthy,McCarthy,13.73800048828125,10,6300,MIN@TB,MIN,TB,,,,,,QB,J.J. McCarthy,fd,6300,jj mccarthy,MIN,QB,classic,00-0039923,auto_exact,high
134503-105646,TE,Sam,Sam LaPorta,LaPorta,10.75,2,6200,NYJ@DET,DET,NYJ,,,,,,TE/FLEX,Sam LaPorta,fd,6200,sam laporta,DET,TE,classic,00-0039065,auto_exact,high
134503-40442,RB,Aaron,Aaron Jones Sr.,Jones Sr.,11.75,2,6200,MIN@TB,MIN,TB,,,,,,RB/FLEX,Aaron Jones Sr.,fd,6200,aaron jones,MIN,RB,classic,00-0033293,auto_exact,high
134503-87594,QB,Sam,Sam Hartman,Hartman,,0,6200,SEA@WAS,WAS,SEA,,,,,,QB,Sam Hartman,fd,6200,sam hartman,WAS,QB,classic,00-0039677,auto_exact,high
134503-201547,WR,Jalen,Jalen Coker,Coker,21.700000762939453,2,6200,CAR@CLE,CAR,CLE,,,,,,WR/FLEX,Jalen Coker,fd,6200,jalen coker,CAR,WR,classic,00-0039491,auto_exact,high
134503-129305,WR,Josh,Josh Downs,Downs,7.699999809265137,2,6100,HOU@IND,IND,HOU,,,,,,WR/FLEX,Josh Downs,fd,6100,josh downs,IND,WR,classic,00-0038997,auto_exact,high
134503-169410,RB,Quinshon,Quinshon Judkins,Judkins,6.650000095367432,2,6100,CAR@CLE,CLE,CAR,,,,,,RB/FLEX,Quinshon Judkins,fd,6100,quinshon judkins,CLE,RB,classic,00-0040784,auto_exact,high
134503-39793,TE,George,George Kittle,Kittle,9.100000381469728,2,6100,ARI@SF,SF,ARI,,,,,,TE/FLEX,George Kittle,fd,6100,george kittle,SF,TE,classic,00-0033288,auto_exact,high
134503-175137,QB,Fernando,Fernando Mendoza,Mendoza,,0,6000,LV@NO,LV,NO,,,,,,QB,Fernando Mendoza,fd,6000,fernando mendoza,LV,QB,classic,00-0041562,auto_exact,high
134503-152646,QB,Kyle,Kyle McCord,McCord,,0,6000,KC@MIA,MIA,KC,,,,,,QB,Kyle McCord,fd,6000,kyle mccord,MIA,QB,classic,00-0040014,auto_exact,high
134503-152655,WR,Emeka,Emeka Egbuka,Egbuka,8.800000190734863,2,6000,MIN@TB,TB,MIN,,,,,,WR/FLEX,Emeka Egbuka,fd,6000,emeka egbuka,TB,WR,classic,00-0040129,auto_exact,high
134503-152673,QB,Athan,Athan Kaliakmanis,Kaliakmanis,,0,6000,SEA@WAS,WAS,SEA,,,,,,QB,Athan Kaliakmanis,fd,6000,athan kaliakmanis,WAS,QB,classic,00-0041117,auto_exact,high
134503-104576,QB,Sam,Sam Howell,Howell,,0,6000,BAL@DAL,DAL,BAL,,,,,,QB,Sam Howell,fd,6000,sam howell,DAL,QB,classic,00-0037077,auto_exact,high
134503-103591,QB,Graham,Graham Mertz,Mertz,,0,6000,HOU@IND,HOU,IND,IR,Knee - acl,,,,QB,Graham Mertz,fd,6000,graham mertz,HOU,QB,classic,00-0040211,auto_exact,high
134503-160938,QB,Quinn,Quinn Ewers,Ewers,8.920000076293945,4,6000,NE@JAC,JAC,NE,,,,,,QB,Quinn Ewers,fd,6000,quinn ewers,JAX,QB,classic,00-0040234,auto_fallback_team_mismatch,medium
134503-86200,QB,Sean,Sean Clifford,Clifford,,0,6000,CIN@PIT,CIN,PIT,,,,,,QB,Sean Clifford,fd,6000,sean clifford,CIN,QB,classic,00-0038391,auto_exact,high
134503-149696,QB,Trey,Trey Lance,Lance,3.634999990463257,4,6000,LAC@BUF,LAC,BUF,,,,,,QB,Trey Lance,fd,6000,trey lance,LAC,QB,classic,00-0037012,auto_exact,high
134503-93382,QB,Aidan,Aidan O'Connell,O'Connell,4.78000020980835,1,6000,LV@NO,LV,NO,Q,Personal,,,,QB,Aidan O'Connell,fd,6000,aidan oconnell,LV,QB,classic,00-0038579,auto_exact,high
134503-69833,QB,Shane,Shane Buechele,Buechele,3.920000076293945,1,6000,LAC@BUF,BUF,LAC,,,,,,QB,Shane Buechele,fd,6000,shane buechele,BUF,QB,classic,00-0036679,auto_fallback_team_mismatch,medium
134503-151757,QB,Garrett,Garrett Nussmeier,Nussmeier,,0,6000,KC@MIA,KC,MIA,,,,,,QB,Garrett Nussmeier,fd,6000,garrett nussmeier,KC,QB,classic,00-0040906,auto_exact,high
134503-152820,QB,Taylen,Taylen Green,Green,,0,6000,CAR@CLE,CLE,CAR,,,,,,QB,Taylen Green,fd,6000,taylen green,CLE,QB,classic,00-0041092,auto_exact,high
134503-158974,WR,Xavier,Xavier Worthy,Worthy,7.150000095367432,2,6000,KC@MIA,KC,MIA,,,,,,WR/FLEX,Xavier Worthy,fd,6000,xavier worthy,KC,WR,classic,00-0039894,auto_exact,high
134503-91390,QB,Joe,Joe Milton III,Milton III,3.0799999237060547,4,6000,BAL@DAL,DAL,BAL,,,,,,QB,Joe Milton III,fd,6000,joe milton,DAL,QB,classic,00-0039398,auto_exact,high
134503-103698,QB,Dillon,Dillon Gabriel,Gabriel,7.208000183105469,10,6000,CAR@CLE,CLE,CAR,IR,Back,,,,QB,Dillon Gabriel,fd,6000,dillon gabriel,CLE,QB,classic,00-0040704,auto_exact,high
134503-90406,QB,Zach,Zach Wilson,Wilson,0.3449999988079071,4,6000,LV@NO,NO,LV,,,,,,QB,Zach Wilson,fd,6000,zach wilson,NO,QB,classic,00-0037013,auto_fallback_team_mismatch,medium
134503-120105,QB,Will,Will Howard,Howard,,0,6000,CIN@PIT,PIT,CIN,,,,,,QB,Will Howard,fd,6000,will howard,PIT,QB,classic,00-0040203,auto_exact,high
134503-61798,QB,Gardner,Gardner Minshew II,Minshew II,0.1700000017881393,4,6000,ARI@SF,ARI,SF,,,,,,QB,Gardner Minshew II,fd,6000,gardner minshew,ARI,QB,classic,00-0035289,auto_fallback_team_mismatch,medium
134503-151938,QB,Luke,Luke Altmyer,Altmyer,,0,6000,NYJ@DET,DET,NYJ,,,,,,QB,Luke Altmyer,fd,6000,luke altmyer,DET,QB,classic,00-0041453,auto_exact,high
134503-103824,QB,Easton,Easton Stick,Stick,,0,6000,MIN@TB,TB,MIN,,,,,,QB,Easton Stick,fd,6000,easton stick,TB,QB,classic,00-0035282,auto_exact,high
134503-70051,QB,Tyler,Tyler Huntley,Huntley,8.027999877929688,5,6000,BAL@DAL,BAL,DAL,,,,,,QB,Tyler Huntley,fd,6000,tyler huntley,BAL,QB,classic,00-0035993,auto_exact,high
134503-169381,RB,Jadarian,Jadarian Price,Price,5.650000095367432,2,6000,SEA@WAS,SEA,WAS,Q,Shoulder,,,,RB/FLEX,Jadarian Price,fd,6000,jadarian price,SEA,RB,classic,00-0041512,auto_exact,high
134503-166314,QB,Cade,Cade Klubnik,Klubnik,,0,6000,NYJ@DET,NYJ,DET,,,,,,QB,Cade Klubnik,fd,6000,cade klubnik,NYJ,QB,classic,00-0041056,auto_exact,high
134503-40407,QB,Joshua,Joshua Dobbs,Dobbs,0.5249999761581421,4,6000,NYJ@DET,DET,NYJ,,,,,,QB,Joshua Dobbs,fd,6000,joshua dobbs,DET,QB,classic,00-0033949,auto_fallback_team_mismatch,medium
134503-90584,QB,Mac,Mac Jones,Jones,-0.2000000029802322,1,6000,ARI@SF,SF,ARI,,,,,,QB,Mac Jones,fd,6000,mac jones,SF,QB,classic,00-0036972,auto_exact,high
134503-152061,QB,Behren,Behren Morton,Morton,,0,6000,NE@JAC,NE,JAC,,,,,,QB,Behren Morton,fd,6000,behren morton,NE,QB,classic,00-0041123,auto_exact,high
134503-89628,QB,Davis,Davis Mills,Mills,11.59999974568685,6,6000,HOU@IND,HOU,IND,,,,,,QB,Davis Mills,fd,6000,davis mills,HOU,QB,classic,00-0036898,auto_exact,high
134503-94748,QB,Tommy,Tommy DeVito,DeVito,,0,6000,NE@JAC,NE,JAC,,,,,,QB,Tommy DeVito,fd,6000,tommy devito,NE,QB,classic,00-0038476,auto_exact,high
134503-6714,QB,Joe,Joe Flacco,Flacco,12.512307974008412,13,6000,CIN@PIT,CIN,PIT,,,,,,QB,Joe Flacco,fd,6000,joe flacco,CIN,QB,classic,00-0026158,auto_exact,high
134503-41562,QB,Nick,Nick Mullens,Mullens,-0.3000000119209289,1,6000,NE@JAC,JAC,NE,,,,,,QB,Nick Mullens,fd,6000,nick mullens,JAX,QB,classic,00-0033319,auto_exact,high
134503-135811,QB,Jalon,Jalon Daniels,Daniels,,0,6000,MIN@TB,TB,MIN,,,,,,QB,Jalon Daniels,fd,6000,jalon daniels,TB,QB,classic,00-0041251,auto_exact,high
134503-187015,QB,Joey,Joey Aguilar,Aguilar,,0,6000,NE@JAC,JAC,NE,,,,,,QB,Joey Aguilar,fd,6000,joey aguilar,JAX,QB,classic,00-0041203,auto_exact,high
134503-184983,QB,Joe,Joe Fagnano,Fagnano,,0,6000,BAL@DAL,BAL,DAL,,,,,,QB,Joe Fagnano,fd,6000,joe fagnano,BAL,QB,classic,00-0040981,auto_exact,high
134503-69294,QB,Skylar,Skylar Thompson,Thompson,,0,6000,BAL@DAL,BAL,DAL,IR,Undisclosed,,,,QB,Skylar Thompson,fd,6000,skylar thompson,BAL,QB,classic,00-0037327,auto_exact,high
134503-139985,QB,Bailey,Bailey Zappe,Zappe,,0,6000,NYJ@DET,NYJ,DET,,,,,,QB,Bailey Zappe,fd,6000,bailey zappe,NYJ,QB,classic,00-0038108,auto_exact,high
