Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Russell Wilson,QB,SEA,7000,1412,QB,SEA@ATL,,rotoguru_gid,Russell Wilson,dk,7000,russell wilson,SEA,QB,00-0029263,auto_exact,high
Aaron Rodgers,QB,GB,6300,1252,QB,GB@MIN,,rotoguru_gid,Aaron Rodgers,dk,6300,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Josh Allen,QB,BUF,6500,1529,QB,BUF@NYJ,,rotoguru_gid,Josh Allen,dk,6500,josh allen,BUF,QB,00-0034857,auto_exact,high
Matt Ryan,QB,ATL,6700,1301,QB,ATL@SEA,,rotoguru_gid,Matt Ryan,dk,6700,matt ryan,ATL,QB,00-0026143,auto_exact,high
Lamar Jackson,QB,BAL,8100,1527,QB,BAL@CLE,,rotoguru_gid,Lamar Jackson,dk,8100,lamar jackson,BAL,QB,00-0034796,auto_exact,high
Kyler Murray,QB,ARI,6400,1537,QB,ARI@SF,,rotoguru_gid,Kyler Murray,dk,6400,kyler murray,ARI,QB,00-0035228,auto_exact,high
Cam Newton,QB,NE,6100,1378,QB,NE@MIA,,rotoguru_gid,Cam Newton,dk,6100,cam newton,NE,QB,00-0027939,auto_exact,high
Mitchell Trubisky,QB,CHI,5400,1519,QB,CHI@DET,,rotoguru_gid,Mitchell Trubisky,dk,5400,mitchell trubisky,CHI,QB,00-0033869,auto_exact,high
Kirk Cousins,QB,MIN,5700,1415,QB,MIN@GB,,rotoguru_gid,Kirk Cousins,dk,5700,kirk cousins,MIN,QB,00-0029604,auto_exact,high
Tom Brady,QB,TB,6500,1131,QB,TB@NO,,rotoguru_gid,Tom Brady,dk,6500,tom brady,TB,QB,00-0019596,auto_exact,high
Ben Roethlisberger,QB,PIT,6400,1232,QB,PIT@NYG,,rotoguru_gid,Ben Roethlisberger,dk,6400,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Deshaun Watson,QB,HOU,6900,1518,QB,HOU@KC,,rotoguru_gid,Deshaun Watson,dk,6900,deshaun watson,HOU,QB,00-0033537,auto_exact,high
Gardner Minshew,QB,JAX,5800,1540,QB,JAX@IND,,rotoguru_gid,Gardner Minshew,dk,5800,gardner minshew,JAX,QB,00-0035289,auto_exact,high
Patrick Mahomes II,QB,KC,7400,1523,QB,KC@HOU,,rotoguru_gid,Patrick Mahomes II,dk,7400,patrick mahomes,KC,QB,00-0033873,auto_exact,high
Philip Rivers,QB,IND,6000,1231,QB,IND@JAX,,rotoguru_gid,Philip Rivers,dk,6000,philip rivers,IND,QB,00-0022942,auto_exact,high
Teddy Bridgewater,QB,CAR,5900,1439,QB,CAR@LV,,rotoguru_gid,Teddy Bridgewater,dk,5900,teddy bridgewater,CAR,QB,00-0031237,auto_exact,high
Ryan Tannehill,QB,TEN,5900,1410,QB,TEN@DEN,,rotoguru_gid,Ryan Tannehill,dk,5900,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
Daniel Jones,QB,NYG,6100,1539,QB,NYG@PIT,,rotoguru_gid,Daniel Jones,dk,6100,daniel jones,NYG,QB,00-0035710,auto_exact,high
Jimmy Garoppolo,QB,SF,5800,1452,QB,SF@ARI,,rotoguru_gid,Jimmy Garoppolo,dk,5800,jimmy garoppolo,SF,QB,00-0031345,auto_exact,high
Dak Prescott,QB,DAL,6900,1501,QB,DAL@LA,,rotoguru_gid,Dak Prescott,dk,6900,dak prescott,DAL,QB,00-0033077,auto_exact,high
Joe Burrow,QB,CIN,5800,1550,QB,CIN@LAC,,rotoguru_gid,Joe Burrow,dk,5800,joe burrow,CIN,QB,00-0036442,auto_exact,high
Matthew Stafford,QB,DET,6200,1340,QB,DET@CHI,,rotoguru_gid,Matthew Stafford,dk,6200,matthew stafford,DET,QB,00-0026498,auto_exact,high
Carson Wentz,QB,PHI,6300,1514,QB,PHI@WAS,,rotoguru_gid,Carson Wentz,dk,6300,carson wentz,PHI,QB,00-0032950,auto_exact,high
Drew Brees,QB,NO,6800,1151,QB,NO@TB,,rotoguru_gid,Drew Brees,dk,6800,drew brees,NO,QB,00-0020531,auto_exact,high
Derek Carr,QB,LV,5900,1441,QB,LV@CAR,,rotoguru_gid,Derek Carr,dk,5900,derek carr,LV,QB,00-0031280,auto_exact,high
Drew Lock,QB,DEN,5600,1547,QB,DEN@TEN,,rotoguru_gid,Drew Lock,dk,5600,drew lock,DEN,QB,00-0035704,auto_exact,high
Dwayne Haskins,QB,WAS,5000,1538,QB,WAS@PHI,,rotoguru_gid,Dwayne Haskins,dk,5000,dwayne haskins,WAS,QB,00-0035232,auto_exact,high
Sam Darnold,QB,NYJ,5500,1524,QB,NYJ@BUF,,rotoguru_gid,Sam Darnold,dk,5500,sam darnold,NYJ,QB,00-0034869,auto_exact,high
Jared Goff,QB,LA,5700,1490,QB,LA@DAL,,rotoguru_gid,Jared Goff,dk,5700,jared goff,LA,QB,00-0033106,auto_exact,high
Baker Mayfield,QB,CLE,5700,1528,QB,CLE@BAL,,rotoguru_gid,Baker Mayfield,dk,5700,baker mayfield,CLE,QB,00-0034855,auto_exact,high
Tyrod Taylor,QB,LAC,5600,1400,QB,LAC@CIN,,rotoguru_gid,Tyrod Taylor,dk,5600,tyrod taylor,LAC,QB,00-0028118,auto_exact,high
Ryan Fitzpatrick,QB,MIA,5300,1242,QB,MIA@NE,,rotoguru_gid,Ryan Fitzpatrick,dk,5300,ryan fitzpatrick,MIA,QB,00-0023682,auto_exact,high
Taysom Hill,QB,NO,4400,1530,QB,NO@TB,,rotoguru_gid,Taysom Hill,dk,4400,taysom hill,NO,QB,00-0033357,auto_fallback_name_only_position_mismatch,low
Chris Streveler,QB,ARI,4000,1553,QB,ARI@SF,,rotoguru_gid,Chris Streveler,dk,4000,chris streveler,ARI,QB,00-0035752,auto_exact,high
Robert Griffin III,QB,BAL,4800,1408,QB,BAL@CLE,,rotoguru_gid,Robert Griffin III,dk,4800,robert griffin,BAL,QB,00-0029665,auto_exact,high
Brian Hoyer,QB,NE,4000,1336,QB,NE@MIA,,rotoguru_gid,Brian Hoyer,dk,4000,brian hoyer,NE,QB,00-0026625,auto_exact,high
Tua Tagovailoa,QB,MIA,5200,1551,QB,MIA@NE,,rotoguru_gid,Tua Tagovailoa,dk,5200,tua tagovailoa,MIA,QB,00-0036212,auto_exact,high
Jacoby Brissett,QB,IND,5100,1496,QB,IND@JAX,,rotoguru_gid,Jacoby Brissett,dk,5100,jacoby brissett,IND,QB,00-0033119,auto_exact,high
Tim Boyle,QB,GB,4500,1544,QB,GB@MIN,,rotoguru_gid,Tim Boyle,dk,4500,tim boyle,GB,QB,00-0034177,auto_exact,high
Josh Jacobs,RB,LV,6800,5712,RB,LV@CAR,,rotoguru_gid,Josh Jacobs,dk,6800,josh jacobs,LV,RB,00-0035700,auto_exact,high
