Position,Team,Salary,Id,Nickname,First Name,Last Name,Opponent,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
QB,ARI,8300,1537,Kyler Murray,Kyler,Murray,CHI,23.0925,rotoguru_gid,Kyler Murray,fd,8300,kyler murray,ARI,QB,00-0035228,auto_exact,high
QB,TB,8100,1131,Tom Brady,Tom,Brady,ATL,23.12909090909091,rotoguru_gid,Tom Brady,fd,8100,tom brady,TB,QB,00-0019596,auto_exact,high
QB,LAC,8200,1552,Justin Herbert,Justin,Herbert,CIN,23.227272727272727,rotoguru_gid,Justin Herbert,fd,8200,justin herbert,LAC,QB,00-0036355,auto_exact,high
QB,NO,7000,1530,Taysom Hill,Taysom,Hill,DAL,5.262857142857143,rotoguru_gid,Taysom Hill,fd,7000,taysom hill,NO,QB,00-0033357,auto_fallback_name_only_position_mismatch,low
QB,LA,7800,1340,Matthew Stafford,Matthew,Stafford,JAX,21.57636363636364,rotoguru_gid,Matthew Stafford,fd,7800,matthew stafford,LA,QB,00-0026498,auto_exact,high
QB,NYJ,6300,1566,Zach Wilson,Zach,Wilson,PHI,10.145714285714286,rotoguru_gid,Zach Wilson,fd,6300,zach wilson,NYJ,QB,00-0037013,auto_exact,high
QB,DET,6400,1490,Jared Goff,Jared,Goff,MIN,13.080000000000002,rotoguru_gid,Jared Goff,fd,6400,jared goff,DET,QB,00-0033106,auto_exact,high
QB,MIN,7700,1415,Kirk Cousins,Kirk,Cousins,DET,20.038181818181812,rotoguru_gid,Kirk Cousins,fd,7700,kirk cousins,MIN,QB,00-0029604,auto_exact,high
QB,PIT,6500,1232,Ben Roethlisberger,Ben,Roethlisberger,BAL,14.348,rotoguru_gid,Ben Roethlisberger,fd,6500,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
QB,PHI,6100,1540,Gardner Minshew,Gardner,Minshew,NYJ,0.44,rotoguru_gid,Gardner Minshew,fd,6100,gardner minshew,PHI,QB,00-0035289,auto_exact,high
QB,BAL,8500,1527,Lamar Jackson,Lamar,Jackson,PIT,23.318,rotoguru_gid,Lamar Jackson,fd,8500,lamar jackson,BAL,QB,00-0034796,auto_exact,high
QB,CIN,7400,1550,Joe Burrow,Joe,Burrow,LAC,18.33636363636364,rotoguru_gid,Joe Burrow,fd,7400,joe burrow,CIN,QB,00-0036442,auto_exact,high
QB,SF,6600,1452,Jimmy Garoppolo,Jimmy,Garoppolo,SEA,15.768,rotoguru_gid,Jimmy Garoppolo,fd,6600,jimmy garoppolo,SF,QB,00-0031345,auto_exact,high
QB,MIA,6900,1551,Tua Tagovailoa,Tua,Tagovailoa,NYG,16.105,rotoguru_gid,Tua Tagovailoa,fd,6900,tua tagovailoa,MIA,QB,00-0036212,auto_exact,high
QB,SEA,7300,1412,Russell Wilson,Russell,Wilson,SF,16.905,rotoguru_gid,Russell Wilson,fd,7300,russell wilson,SEA,QB,00-0029263,auto_exact,high
QB,WAS,7100,1487,Taylor Heinicke,Taylor,Heinicke,LV,17.33818181818182,rotoguru_gid,Taylor Heinicke,fd,7100,taylor heinicke,WAS,QB,00-0031800,auto_exact,high
QB,CHI,6600,1403,Andy Dalton,Andy,Dalton,ARI,9.684,rotoguru_gid,Andy Dalton,fd,6600,andy dalton,CHI,QB,00-0027973,auto_exact,high
QB,DEN,7100,1439,Teddy Bridgewater,Teddy,Bridgewater,KC,15.965454545454548,rotoguru_gid,Teddy Bridgewater,fd,7100,teddy bridgewater,DEN,QB,00-0031237,auto_exact,high
QB,KC,8300,1523,Patrick Mahomes II,Patrick,Mahomes II,DEN,21.89090909090909,rotoguru_gid,Patrick Mahomes II,fd,8300,patrick mahomes,KC,QB,00-0033873,auto_exact,high
QB,LV,7500,1441,Derek Carr,Derek,Carr,WAS,18.078181818181815,rotoguru_gid,Derek Carr,fd,7500,derek carr,LV,QB,00-0031280,auto_exact,high
QB,DAL,8200,1501,Dak Prescott,Dak,Prescott,NO,20.968,rotoguru_gid,Dak Prescott,fd,8200,dak prescott,DAL,QB,00-0033077,auto_exact,high
QB,ATL,6800,1301,Matt Ryan,Matt,Ryan,TB,15.089090909090908,rotoguru_gid,Matt Ryan,fd,6800,matt ryan,ATL,QB,00-0026143,auto_exact,high
QB,BUF,8800,1529,Josh Allen,Josh,Allen,NE,24.467272727272725,rotoguru_gid,Josh Allen,fd,8800,josh allen,BUF,QB,00-0034857,auto_exact,high
QB,IND,7500,1514,Carson Wentz,Carson,Wentz,HOU,17.208333333333332,rotoguru_gid,Carson Wentz,fd,7500,carson wentz,IND,QB,00-0032950,auto_exact,high
QB,JAX,6700,1565,Trevor Lawrence,Trevor,Lawrence,LA,13.805454545454548,rotoguru_gid,Trevor Lawrence,fd,6700,trevor lawrence,JAX,QB,00-0036971,auto_exact,high
QB,NYG,6100,1420,Mike Glennon,Mike,Glennon,MIA,10.04,rotoguru_gid,Mike Glennon,fd,6100,mike glennon,NYG,QB,00-0030520,auto_exact,high
QB,HOU,6100,1574,Davis Mills,Davis,Mills,IND,10.725714285714286,rotoguru_gid,Davis Mills,fd,6100,davis mills,HOU,QB,00-0036898,auto_exact,high
QB,HOU,7000,1400,Tyrod Taylor,Tyrod,Taylor,IND,16.887999999999998,rotoguru_gid,Tyrod Taylor,fd,7000,tyrod taylor,HOU,QB,00-0028118,auto_exact,high
QB,NE,6800,1572,Mac Jones,Mac,Jones,BUF,14.761666666666663,rotoguru_gid,Mac Jones,fd,6800,mac jones,NE,QB,00-0036972,auto_exact,high
QB,JAX,6100,1520,C.J. Beathard,C.J.,Beathard,LA,1.32,rotoguru_gid,C.J. Beathard,fd,6100,cj beathard,JAX,QB,00-0033936,auto_exact,high
QB,LA,6100,1563,John Wolford,John,Wolford,JAX,-0.45,rotoguru_gid,John Wolford,fd,6100,john wolford,LA,QB,00-0034899,auto_exact,high
QB,LV,6200,1466,Marcus Mariota,Marcus,Mariota,WAS,2.1,rotoguru_gid,Marcus Mariota,fd,6200,marcus mariota,LV,QB,00-0032268,auto_exact,high
QB,ATL,6000,1575,Feleipe Franks,Feleipe,Franks,TB,-0.0666666666666666,rotoguru_gid,Feleipe Franks,fd,6000,feleipe franks,ATL,QB,00-0036825,auto_fallback_name_only_position_mismatch,low
QB,IND,6000,1570,Sam Ehlinger,Sam,Ehlinger,HOU,0.5,rotoguru_gid,Sam Ehlinger,fd,6000,sam ehlinger,IND,QB,00-0036879,auto_exact,high
RB,DEN,5700,5905,Javonte Williams,Javonte,Williams,KC,9.6,rotoguru_gid,Javonte Williams,fd,5700,javonte williams,DEN,RB,00-0036997,auto_exact,high
RB,IND,10500,5820,Jonathan Taylor,Jonathan,Taylor,HOU,22.175,rotoguru_gid,Jonathan Taylor,fd,10500,jonathan taylor,IND,RB,00-0036223,auto_exact,high
RB,CHI,6500,5713,David Montgomery,David,Montgomery,ARI,10.2375,rotoguru_gid,David Montgomery,fd,6500,david montgomery,CHI,RB,00-0035685,auto_exact,high
RB,LA,5300,5615,Sony Michel,Sony,Michel,JAX,4.745454545454546,rotoguru_gid,Sony Michel,fd,5300,sony michel,LA,RB,00-0034845,auto_exact,high
RB,MIN,8700,5720,Alexander Mattison,Alexander,Mattison,DET,6.081818181818182,rotoguru_gid,Alexander Mattison,fd,8700,alexander mattison,MIN,RB,00-0034972,auto_exact,high
RB,WAS,6200,5827,Antonio Gibson,Antonio,Gibson,LV,12.318181818181818,rotoguru_gid,Antonio Gibson,fd,6200,antonio gibson,WAS,RB,00-0036328,auto_exact,high
RB,LV,7000,5712,Josh Jacobs,Josh,Jacobs,WAS,12.533333333333331,rotoguru_gid,Josh Jacobs,fd,7000,josh jacobs,LV,RB,00-0035700,auto_exact,high
RB,TB,7700,5534,Leonard Fournette,Leonard,Fournette,ATL,15.536363636363635,rotoguru_gid,Leonard Fournette,fd,7700,leonard fournette,TB,RB,00-0033856,auto_exact,high
RB,BAL,6100,2930,Devonta Freeman,Devonta,Freeman,PIT,7.790000000000001,rotoguru_gid,Devonta Freeman,fd,6100,devonta freeman,BAL,RB,00-0031285,auto_exact,high
RB,ARI,7300,5537,James Conner,James,Conner,CHI,14.52727272727273,rotoguru_gid,James Conner,fd,7300,james conner,ARI,RB,00-0033553,auto_exact,high
RB,PHI,4900,5910,Kenny Gainwell,Kenny,Gainwell,NYJ,6.5,rotoguru_gid,Kenny Gainwell,fd,4900,kenny gainwell,PHI,RB,00-0036919,auto_exact,high
RB,NE,6000,5715,Damien Harris,Damien,Harris,BUF,11.2,rotoguru_gid,Damien Harris,fd,6000,damien harris,NE,RB,00-0035657,auto_exact,high
RB,SEA,5300,5738,Travis Homer,Travis,Homer,SF,3.09,rotoguru_gid,Travis Homer,fd,5300,travis homer,SEA,RB,00-0035594,auto_exact,high
RB,SF,7600,5947,Elijah Mitchell,Elijah,Mitchell,SEA,13.8875,rotoguru_gid,Elijah Mitchell,fd,7600,elijah mitchell,SF,RB,00-0036567,auto_exact,high
RB,PHI,6600,5714,Miles Sanders,Miles,Sanders,NYJ,7.51111111111111,rotoguru_gid,Miles Sanders,fd,6600,miles sanders,PHI,RB,00-0035243,auto_exact,high
RB,ATL,5600,5320,Mike Davis,Mike,Davis,TB,6.509090909090909,rotoguru_gid,Mike Davis,fd,5600,mike davis,ATL,RB,00-0032063,auto_exact,high
RB,LAC,9000,5575,Austin Ekeler,Austin,Ekeler,CIN,19.745454545454542,rotoguru_gid,Austin Ekeler,fd,9000,austin ekeler,LAC,RB,00-0033699,auto_exact,high
RB,DAL,5900,5718,Tony Pollard,Tony,Pollard,NO,9.563636363636364,rotoguru_gid,Tony Pollard,fd,5900,tony pollard,DAL,RB,00-0035261,auto_exact,high
RB,PIT,8000,5904,Najee Harris,Najee,Harris,BAL,15.80909090909091,rotoguru_gid,Najee Harris,fd,8000,najee harris,PIT,RB,00-0036893,auto_exact,high
RB,ATL,7400,5208,Cordarrelle Patterson,Cordarrelle,Patterson,TB,16.56,rotoguru_gid,Cordarrelle Patterson,fd,7400,cordarrelle patterson,ATL,RB,00-0030578,auto_exact,high
RB,NYG,7200,5614,Saquon Barkley,Saquon,Barkley,MIA,9.175,rotoguru_gid,Saquon Barkley,fd,7200,saquon barkley,NYG,RB,00-0034844,auto_exact,high
RB,KC,6300,5818,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,DEN,10.516666666666666,rotoguru_gid,Clyde Edwards-Helaire,fd,6300,clyde edwards helaire,KC,RB,00-0036360,auto_exact,high
RB,KC,6300,5708,Darrel Williams,Darrel,Williams,DEN,10.0,rotoguru_gid,Darrel Williams,fd,6300,darrel williams,KC,RB,00-0034301,auto_exact,high
RB,CIN,9400,5535,Joe Mixon,Joe,Mixon,LAC,18.418181818181814,rotoguru_gid,Joe Mixon,fd,9400,joe mixon,CIN,RB,00-0033897,auto_exact,high
RB,NYJ,5800,2994,Tevin Coleman,Tevin,Coleman,PHI,3.514285714285714,rotoguru_gid,Tevin Coleman,fd,5800,tevin coleman,NYJ,RB,00-0032058,auto_exact,high
RB,DET,6500,5541,Jamaal Williams,Jamaal,Williams,MIN,8.11111111111111,rotoguru_gid,Jamaal Williams,fd,6500,jamaal williams,DET,RB,00-0033948,auto_exact,high
RB,IND,4500,5972,Deon Jackson,Deon,Jackson,HOU,0.6,rotoguru_gid,Deon Jackson,fd,4500,deon jackson,IND,RB,00-0036493,auto_exact,high
RB,NE,5900,5918,Rhamondre Stevenson,Rhamondre,Stevenson,BUF,8.5875,rotoguru_gid,Rhamondre Stevenson,fd,5900,rhamondre stevenson,NE,RB,00-0036875,auto_exact,high
RB,SEA,0,2553,Adrian Peterson,Adrian,Peterson,SF,5.666666666666667,rotoguru_gid,Adrian Peterson,fd,0,adrian peterson,SEA,RB,00-0025394,auto_exact,high
RB,NYG,6000,5468,Devontae Booker,Devontae,Booker,MIA,8.129999999999999,rotoguru_gid,Devontae Booker,fd,6000,devontae booker,NYG,RB,00-0032972,auto_exact,high
RB,IND,5300,5623,Nyheim Hines,Nyheim,Hines,HOU,5.766666666666667,rotoguru_gid,Nyheim Hines,fd,5300,nyheim hines,IND,RB,00-0034367,auto_exact,high
RB,JAX,5100,2933,Carlos Hyde,Carlos,Hyde,LA,3.17,rotoguru_gid,Carlos Hyde,fd,5100,carlos hyde,JAX,RB,00-0031045,auto_exact,high
RB,SEA,5000,5618,Rashaad Penny,Rashaad,Penny,SF,1.075,rotoguru_gid,Rashaad Penny,fd,5000,rashaad penny,SEA,RB,00-0034750,auto_exact,high
RB,NE,4900,2874,Brandon Bolden,Brandon,Bolden,BUF,5.433333333333333,rotoguru_gid,Brandon Bolden,fd,4900,brandon bolden,NE,RB,00-0029239,auto_exact,high
RB,DEN,4500,5662,Mike Boone,Mike,Boone,KC,0.2,rotoguru_gid,Mike Boone,fd,4500,mike boone,DEN,RB,00-0034208,auto_exact,high
RB,MIA,6400,5789,Myles Gaskin,Myles,Gaskin,NYG,10.908333333333331,rotoguru_gid,Myles Gaskin,fd,6400,myles gaskin,MIA,RB,00-0035311,auto_exact,high
RB,DAL,8400,5444,Ezekiel Elliott,Ezekiel,Elliott,NO,15.450909090909091,rotoguru_gid,Ezekiel Elliott,fd,8400,ezekiel elliott,DAL,RB,00-0033045,auto_exact,high
RB,CIN,5000,5538,Samaje Perine,Samaje,Perine,LAC,5.05,rotoguru_gid,Samaje Perine,fd,5000,samaje perine,CIN,RB,00-0033526,auto_exact,high
RB,HOU,5300,2890,Rex Burkhead,Rex,Burkhead,IND,2.6100000000000003,rotoguru_gid,Rex Burkhead,fd,5300,rex burkhead,HOU,RB,00-0030288,auto_exact,high
RB,NO,4700,5392,Ty Montgomery,Ty,Montgomery,DAL,1.8555555555555556,rotoguru_gid,Ty Montgomery,fd,4700,ty montgomery,NO,RB,00-0032200,auto_fallback_name_only_position_mismatch,low
RB,BAL,5900,2899,Latavius Murray,Latavius,Murray,PIT,6.925,rotoguru_gid,Latavius Murray,fd,5900,latavius murray,BAL,RB,00-0030513,auto_exact,high
RB,BUF,5700,5824,Zack Moss,Zack,Moss,NE,8.899999999999999,rotoguru_gid,Zack Moss,fd,5700,zack moss,BUF,RB,00-0036251,auto_exact,high
RB,BUF,5800,5717,Devin Singletary,Devin,Singletary,NE,7.518181818181818,rotoguru_gid,Devin Singletary,fd,5800,devin singletary,BUF,RB,00-0035250,auto_exact,high
RB,WAS,4500,5473,Wendell Smallwood,Wendell,Smallwood,LV,,rotoguru_gid,Wendell Smallwood,fd,4500,wendell smallwood,WAS,RB,00-0032782,auto_exact,high
RB,CHI,5100,5912,Khalil Herbert,Khalil,Herbert,ARI,4.745454545454545,rotoguru_gid,Khalil Herbert,fd,5100,khalil herbert,CHI,RB,00-0036906,auto_exact,high
RB,LAC,5000,5682,Justin Jackson,Justin,Jackson,CIN,2.15,rotoguru_gid,Justin Jackson,fd,5000,justin jackson,LAC,RB,00-0034440,auto_exact,high
RB,NO,6600,2793,Mark Ingram,Mark,Ingram,DAL,7.954545454545454,rotoguru_gid,Mark Ingram,fd,6600,mark ingram,NO,RB,00-0027966,auto_exact,high
RB,SF,4600,2908,Kyle Juszczyk,Kyle,Juszczyk,SEA,3.5545454545454547,rotoguru_gid,Kyle Juszczyk,fd,4600,kyle juszczyk,SF,RB,00-0029892,auto_exact,high
RB,DET,5200,5950,Godwin Igwebuike,Godwin,Igwebuike,MIN,5.025,rotoguru_gid,Godwin Igwebuike,fd,5200,godwin igwebuike,DET,RB,00-0034614,auto_exact,high
RB,HOU,4600,5620,Royce Freeman,Royce,Freeman,IND,1.1888888888888889,rotoguru_gid,Royce Freeman,fd,4600,royce freeman,HOU,RB,00-0034838,auto_exact,high
RB,NYJ,5300,5742,Ty Johnson,Ty,Johnson,PHI,6.745454545454546,rotoguru_gid,Ty Johnson,fd,5300,ty johnson,NYJ,RB,00-0035537,auto_exact,high
RB,MIN,4500,5581,C.J. Ham,C.J.,Ham,DET,1.554545454545455,rotoguru_gid,C.J. Ham,fd,4500,cj ham,MIN,RB,00-0032918,auto_exact,high
RB,MIA,5100,5886,Salvon Ahmed,Salvon,Ahmed,NYG,2.7545454545454544,rotoguru_gid,Salvon Ahmed,fd,5100,salvon ahmed,MIA,RB,00-0036020,auto_exact,high
