Position,Team,Salary,Id,Nickname,First Name,Last Name,Opponent,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
QB,BAL,6400,1562,Tyler Huntley,Tyler,Huntley,GB,7.405,rotoguru_gid,Tyler Huntley,fd,6400,tyler huntley,BAL,QB,00-0035993,auto_exact,high
QB,KC,8300,1523,Patrick Mahomes II,Patrick,Mahomes II,LAC,21.12923076923077,rotoguru_gid,Patrick Mahomes II,fd,8300,patrick mahomes,KC,QB,00-0033873,auto_exact,high
QB,PHI,7800,1554,Jalen Hurts,Jalen,Hurts,WAS,21.891666666666666,rotoguru_gid,Jalen Hurts,fd,7800,jalen hurts,PHI,QB,00-0036389,auto_exact,high
QB,CAR,6900,1378,Cam Newton,Cam,Newton,BUF,15.22,rotoguru_gid,Cam Newton,fd,6900,cam newton,CAR,QB,00-0027939,auto_exact,high
QB,LAC,8200,1552,Justin Herbert,Justin,Herbert,KC,23.590769230769236,rotoguru_gid,Justin Herbert,fd,8200,justin herbert,LAC,QB,00-0036355,auto_exact,high
QB,GB,7600,1252,Aaron Rodgers,Aaron,Rodgers,BAL,21.538333333333338,rotoguru_gid,Aaron Rodgers,fd,7600,aaron rodgers,GB,QB,00-0023459,auto_exact,high
QB,BUF,8700,1529,Josh Allen,Josh,Allen,CAR,24.38923076923077,rotoguru_gid,Josh Allen,fd,8700,josh allen,BUF,QB,00-0034857,auto_exact,high
QB,DET,6400,1490,Jared Goff,Jared,Goff,ARI,13.695,rotoguru_gid,Jared Goff,fd,6400,jared goff,DET,QB,00-0033106,auto_exact,high
QB,NE,7000,1572,Mac Jones,Mac,Jones,IND,13.66153846153846,rotoguru_gid,Mac Jones,fd,7000,mac jones,NE,QB,00-0036972,auto_exact,high
QB,CHI,6800,1567,Justin Fields,Justin,Fields,MIN,10.9,rotoguru_gid,Justin Fields,fd,6800,justin fields,CHI,QB,00-0036945,auto_exact,high
QB,LA,7700,1340,Matthew Stafford,Matthew,Stafford,SEA,21.909230769230767,rotoguru_gid,Matthew Stafford,fd,7700,matthew stafford,LA,QB,00-0026498,auto_exact,high
QB,MIA,7400,1551,Tua Tagovailoa,Tua,Tagovailoa,NYJ,16.299999999999997,rotoguru_gid,Tua Tagovailoa,fd,7400,tua tagovailoa,MIA,QB,00-0036212,auto_exact,high
QB,HOU,6800,1574,Davis Mills,Davis,Mills,JAX,10.686666666666667,rotoguru_gid,Davis Mills,fd,6800,davis mills,HOU,QB,00-0036898,auto_exact,high
QB,SF,6700,1452,Jimmy Garoppolo,Jimmy,Garoppolo,ATL,16.315,rotoguru_gid,Jimmy Garoppolo,fd,6700,jimmy garoppolo,SF,QB,00-0031345,auto_exact,high
QB,ARI,8800,1537,Kyler Murray,Kyler,Murray,DET,23.498,rotoguru_gid,Kyler Murray,fd,8800,kyler murray,ARI,QB,00-0035228,auto_exact,high
QB,ATL,6500,1301,Matt Ryan,Matt,Ryan,SF,14.612307692307692,rotoguru_gid,Matt Ryan,fd,6500,matt ryan,ATL,QB,00-0026143,auto_exact,high
QB,CIN,7300,1550,Joe Burrow,Joe,Burrow,DEN,18.655384615384616,rotoguru_gid,Joe Burrow,fd,7300,joe burrow,CIN,QB,00-0036442,auto_exact,high
QB,NYJ,6500,1566,Zach Wilson,Zach,Wilson,MIA,11.604444444444445,rotoguru_gid,Zach Wilson,fd,6500,zach wilson,NYJ,QB,00-0037013,auto_exact,high
QB,PIT,6600,1232,Ben Roethlisberger,Ben,Roethlisberger,TEN,15.72,rotoguru_gid,Ben Roethlisberger,fd,6600,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
QB,MIN,7300,1415,Kirk Cousins,Kirk,Cousins,CHI,19.74307692307692,rotoguru_gid,Kirk Cousins,fd,7300,kirk cousins,MIN,QB,00-0029604,auto_exact,high
QB,LV,7500,1441,Derek Carr,Derek,Carr,CLE,17.133846153846154,rotoguru_gid,Derek Carr,fd,7500,derek carr,LV,QB,00-0031280,auto_exact,high
QB,TEN,7000,1410,Ryan Tannehill,Ryan,Tannehill,PIT,16.623076923076923,rotoguru_gid,Ryan Tannehill,fd,7000,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
QB,DAL,7500,1501,Dak Prescott,Dak,Prescott,NYG,19.486666666666668,rotoguru_gid,Dak Prescott,fd,7500,dak prescott,DAL,QB,00-0033077,auto_exact,high
QB,JAX,6500,1565,Trevor Lawrence,Trevor,Lawrence,HOU,12.592307692307692,rotoguru_gid,Trevor Lawrence,fd,6500,trevor lawrence,JAX,QB,00-0036971,auto_exact,high
QB,CLE,6000,1534,Nick Mullens,Nick,Mullens,LV,,rotoguru_gid,Nick Mullens,fd,6000,nick mullens,CLE,QB,00-0033319,auto_exact,high
QB,NO,7400,1530,Taysom Hill,Taysom,Hill,TB,9.755555555555556,rotoguru_gid,Taysom Hill,fd,7400,taysom hill,NO,QB,00-0033357,auto_fallback_name_only_position_mismatch,low
QB,WAS,6000,1446,Garrett Gilbert,Garrett,Gilbert,PHI,,rotoguru_gid,Garrett Gilbert,fd,6000,garrett gilbert,WAS,QB,00-0031395,auto_exact,high
QB,IND,7800,1514,Carson Wentz,Carson,Wentz,NE,16.740000000000002,rotoguru_gid,Carson Wentz,fd,7800,carson wentz,IND,QB,00-0032950,auto_exact,high
QB,TB,8500,1131,Tom Brady,Tom,Brady,NO,24.166153846153847,rotoguru_gid,Tom Brady,fd,8500,tom brady,TB,QB,00-0019596,auto_exact,high
QB,DEN,6100,1547,Drew Lock,Drew,Lock,CIN,1.78,rotoguru_gid,Drew Lock,fd,6100,drew lock,DEN,QB,00-0035704,auto_exact,high
QB,SEA,7200,1412,Russell Wilson,Russell,Wilson,LA,17.418,rotoguru_gid,Russell Wilson,fd,7200,russell wilson,SEA,QB,00-0029263,auto_exact,high
QB,DEN,6600,1439,Teddy Bridgewater,Teddy,Bridgewater,CIN,15.75076923076923,rotoguru_gid,Teddy Bridgewater,fd,6600,teddy bridgewater,DEN,QB,00-0031237,auto_exact,high
QB,NYG,6100,1578,Jake Fromm,Jake,Fromm,DAL,,rotoguru_gid,Jake Fromm,fd,6100,jake fromm,NYG,QB,00-0036197,auto_exact,high
QB,ARI,6100,1361,Colt McCoy,Colt,McCoy,DET,6.626666666666668,rotoguru_gid,Colt McCoy,fd,6100,colt mccoy,ARI,QB,00-0027688,auto_exact,high
QB,NYG,6700,1420,Mike Glennon,Mike,Glennon,DAL,11.953333333333331,rotoguru_gid,Mike Glennon,fd,6700,mike glennon,NYG,QB,00-0030520,auto_exact,high
QB,LV,6200,1466,Marcus Mariota,Marcus,Mariota,CLE,1.5,rotoguru_gid,Marcus Mariota,fd,6200,marcus mariota,LV,QB,00-0032268,auto_exact,high
QB,MIA,6100,1496,Jacoby Brissett,Jacoby,Brissett,NYJ,9.515,rotoguru_gid,Jacoby Brissett,fd,6100,jacoby brissett,MIA,QB,00-0033119,auto_exact,high
QB,HOU,6000,1494,Jeff Driskel,Jeff,Driskel,JAX,,rotoguru_gid,Jeff Driskel,fd,6000,jeff driskel,HOU,QB,,,
QB,ATL,6000,1575,Feleipe Franks,Feleipe,Franks,SF,-0.0571428571428571,rotoguru_gid,Feleipe Franks,fd,6000,feleipe franks,ATL,QB,00-0036825,auto_fallback_name_only_position_mismatch,low
QB,DET,6000,1544,Tim Boyle,Tim,Boyle,ARI,1.08,rotoguru_gid,Tim Boyle,fd,6000,tim boyle,DET,QB,00-0034177,auto_exact,high
RB,MIA,4500,2997,Duke Johnson,Duke,Johnson,NYJ,1.8,rotoguru_gid,Duke Johnson,fd,4500,duke johnson,MIA,RB,00-0032257,auto_exact,high
RB,IND,10200,5820,Jonathan Taylor,Jonathan,Taylor,NE,22.338461538461537,rotoguru_gid,Jonathan Taylor,fd,10200,jonathan taylor,IND,RB,00-0036223,auto_exact,high
RB,SF,5800,5703,Jeff Wilson Jr.,Jeff,Wilson Jr.,ATL,3.18,rotoguru_gid,Jeff Wilson Jr.,fd,5800,jeff wilson,SF,RB,00-0034115,auto_exact,high
RB,JAX,6300,5849,James Robinson,James,Robinson,HOU,11.758333333333333,rotoguru_gid,James Robinson,fd,6300,james robinson,JAX,RB,00-0035831,auto_exact,high
RB,LAC,8900,5575,Austin Ekeler,Austin,Ekeler,KC,19.03846153846154,rotoguru_gid,Austin Ekeler,fd,8900,austin ekeler,LAC,RB,00-0033699,auto_exact,high
RB,BUF,5400,5717,Devin Singletary,Devin,Singletary,CAR,7.553846153846154,rotoguru_gid,Devin Singletary,fd,5400,devin singletary,BUF,RB,00-0035250,auto_exact,high
RB,CLE,8000,5622,Nick Chubb,Nick,Chubb,LV,15.13,rotoguru_gid,Nick Chubb,fd,8000,nick chubb,CLE,RB,00-0034791,auto_exact,high
RB,PHI,6500,5714,Miles Sanders,Miles,Sanders,WAS,8.33,rotoguru_gid,Miles Sanders,fd,6500,miles sanders,PHI,RB,00-0035243,auto_exact,high
RB,WAS,6900,5827,Antonio Gibson,Antonio,Gibson,PHI,12.169230769230769,rotoguru_gid,Antonio Gibson,fd,6900,antonio gibson,WAS,RB,00-0036328,auto_exact,high
RB,DAL,6700,5444,Ezekiel Elliott,Ezekiel,Elliott,NYG,14.166153846153843,rotoguru_gid,Ezekiel Elliott,fd,6700,ezekiel elliott,DAL,RB,00-0033045,auto_exact,high
RB,TEN,5800,5539,D'Onta Foreman,D'Onta,Foreman,PIT,7.82,rotoguru_gid,D'Onta Foreman,fd,5800,donta foreman,TEN,RB,00-0033925,auto_exact,high
RB,GB,7500,5543,Aaron Jones,Aaron,Jones,BAL,13.725,rotoguru_gid,Aaron Jones,fd,7500,aaron jones,GB,RB,00-0033293,auto_exact,high
RB,CAR,4900,2995,Ameer Abdullah,Ameer,Abdullah,BUF,2.891666666666666,rotoguru_gid,Ameer Abdullah,fd,4900,ameer abdullah,CAR,RB,00-0032104,auto_exact,high
RB,SEA,4700,5873,DeeJay Dallas,DeeJay,Dallas,LA,2.376923076923077,rotoguru_gid,DeeJay Dallas,fd,4700,deejay dallas,SEA,RB,00-0036425,auto_exact,high
RB,LA,6800,5615,Sony Michel,Sony,Michel,SEA,6.1923076923076925,rotoguru_gid,Sony Michel,fd,6800,sony michel,LA,RB,00-0034845,auto_exact,high
RB,DET,5300,5899,Craig Reynolds,Craig,Reynolds,ARI,10.9,rotoguru_gid,Craig Reynolds,fd,5300,craig reynolds,DET,RB,00-0035567,auto_exact,high
RB,LV,7200,5712,Josh Jacobs,Josh,Jacobs,CLE,12.70909090909091,rotoguru_gid,Josh Jacobs,fd,7200,josh jacobs,LV,RB,00-0035700,auto_exact,high
RB,LAC,5800,5682,Justin Jackson,Justin,Jackson,KC,2.5,rotoguru_gid,Justin Jackson,fd,5800,justin jackson,LAC,RB,00-0034440,auto_exact,high
RB,DAL,5800,5718,Tony Pollard,Tony,Pollard,NYG,9.966666666666669,rotoguru_gid,Tony Pollard,fd,5800,tony pollard,DAL,RB,00-0035261,auto_exact,high
RB,TB,7800,5534,Leonard Fournette,Leonard,Fournette,NO,16.215384615384615,rotoguru_gid,Leonard Fournette,fd,7800,leonard fournette,TB,RB,00-0033856,auto_exact,high
RB,MIN,9000,5559,Dalvin Cook,Dalvin,Cook,CHI,16.77,rotoguru_gid,Dalvin Cook,fd,9000,dalvin cook,MIN,RB,00-0033893,auto_exact,high
RB,DEN,7000,5905,Javonte Williams,Javonte,Williams,CIN,11.784615384615384,rotoguru_gid,Javonte Williams,fd,7000,javonte williams,DEN,RB,00-0036997,auto_exact,high
RB,GB,7500,5825,AJ Dillon,AJ,Dillon,BAL,9.461538461538462,rotoguru_gid,AJ Dillon,fd,7500,aj dillon,GB,RB,00-0036265,auto_exact,high
RB,KC,4500,5415,Michael Burton,Michael,Burton,LAC,0.2583333333333333,rotoguru_gid,Michael Burton,fd,4500,michael burton,KC,RB,00-0031595,auto_exact,high
RB,NYG,5400,5468,Devontae Booker,Devontae,Booker,DAL,8.258333333333333,rotoguru_gid,Devontae Booker,fd,5400,devontae booker,NYG,RB,00-0032972,auto_exact,high
RB,CHI,6500,5713,David Montgomery,David,Montgomery,MIN,11.71,rotoguru_gid,David Montgomery,fd,6500,david montgomery,CHI,RB,00-0035685,auto_exact,high
RB,TB,4900,5617,Ronald Jones,Ronald,Jones,NO,3.6769230769230767,rotoguru_gid,Ronald Jones,fd,4900,ronald jones,TB,RB,00-0034816,auto_exact,high
RB,KC,6900,5818,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,LAC,11.3125,rotoguru_gid,Clyde Edwards-Helaire,fd,6900,clyde edwards helaire,KC,RB,00-0036360,auto_exact,high
RB,ARI,8000,5537,James Conner,James,Conner,DET,15.915384615384616,rotoguru_gid,James Conner,fd,8000,james conner,ARI,RB,00-0033553,auto_exact,high
RB,WAS,4900,5951,Jaret Patterson,Jaret,Patterson,PHI,1.2923076923076924,rotoguru_gid,Jaret Patterson,fd,4900,jaret patterson,WAS,RB,00-0036755,auto_exact,high
RB,TEN,5200,5683,Dontrell Hilliard,Dontrell,Hilliard,PIT,7.825,rotoguru_gid,Dontrell Hilliard,fd,5200,dontrell hilliard,TEN,RB,00-0034253,auto_exact,high
RB,SF,4500,2908,Kyle Juszczyk,Kyle,Juszczyk,ATL,3.3230769230769237,rotoguru_gid,Kyle Juszczyk,fd,4500,kyle juszczyk,SF,RB,00-0029892,auto_exact,high
RB,NYG,7300,5614,Saquon Barkley,Saquon,Barkley,DAL,10.08,rotoguru_gid,Saquon Barkley,fd,7300,saquon barkley,NYG,RB,00-0034844,auto_exact,high
RB,IND,5200,5623,Nyheim Hines,Nyheim,Hines,NE,5.869230769230769,rotoguru_gid,Nyheim Hines,fd,5200,nyheim hines,IND,RB,00-0034367,auto_exact,high
RB,PHI,5700,5447,Jordan Howard,Jordan,Howard,WAS,11.35,rotoguru_gid,Jordan Howard,fd,5700,jordan howard,PHI,RB,00-0032780,auto_exact,high
