Position,Team,Salary,Id,Nickname,First Name,Last Name,Opponent,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
QB,KC,8400,1523,Patrick Mahomes II,Patrick,Mahomes II,LV,21.784444444444446,rotoguru_gid,Patrick Mahomes II,fd,8400,patrick mahomes,KC,QB,00-0033873,auto_exact,high
QB,DAL,8100,1501,Dak Prescott,Dak,Prescott,ATL,21.914285714285715,rotoguru_gid,Dak Prescott,fd,8100,dak prescott,DAL,QB,00-0033077,auto_exact,high
QB,BUF,8700,1529,Josh Allen,Josh,Allen,NYJ,25.0425,rotoguru_gid,Josh Allen,fd,8700,josh allen,BUF,QB,00-0034857,auto_exact,high
QB,NO,7000,1488,Trevor Siemian,Trevor,Siemian,TEN,13.260000000000002,rotoguru_gid,Trevor Siemian,fd,7000,trevor siemian,NO,QB,00-0032156,auto_exact,high
QB,NE,6500,1572,Mac Jones,Mac,Jones,CLE,13.815555555555555,rotoguru_gid,Mac Jones,fd,6500,mac jones,NE,QB,00-0036972,auto_exact,high
QB,PHI,7700,1554,Jalen Hurts,Jalen,Hurts,DEN,22.515555555555554,rotoguru_gid,Jalen Hurts,fd,7700,jalen hurts,PHI,QB,00-0036389,auto_exact,high
QB,LV,7400,1441,Derek Carr,Derek,Carr,KC,18.625,rotoguru_gid,Derek Carr,fd,7400,derek carr,LV,QB,00-0031280,auto_exact,high
QB,TEN,7400,1410,Ryan Tannehill,Ryan,Tannehill,NO,17.62222222222222,rotoguru_gid,Ryan Tannehill,fd,7400,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
QB,MIN,7600,1415,Kirk Cousins,Kirk,Cousins,LAC,20.15,rotoguru_gid,Kirk Cousins,fd,7600,kirk cousins,MIN,QB,00-0029604,auto_exact,high
QB,BAL,8600,1527,Lamar Jackson,Lamar,Jackson,MIA,25.42,rotoguru_gid,Lamar Jackson,fd,8600,lamar jackson,BAL,QB,00-0034796,auto_exact,high
QB,PIT,6300,1526,Mason Rudolph,Mason,Rudolph,DET,,rotoguru_gid,Mason Rudolph,fd,6300,mason rudolph,PIT,QB,00-0034771,auto_exact,high
QB,WAS,6900,1487,Taylor Heinicke,Taylor,Heinicke,TB,17.4525,rotoguru_gid,Taylor Heinicke,fd,6900,taylor heinicke,WAS,QB,00-0031800,auto_exact,high
QB,SF,7000,1452,Jimmy Garoppolo,Jimmy,Garoppolo,LA,16.35142857142857,rotoguru_gid,Jimmy Garoppolo,fd,7000,jimmy garoppolo,SF,QB,00-0031345,auto_exact,high
QB,TB,8300,1131,Tom Brady,Tom,Brady,WAS,25.8625,rotoguru_gid,Tom Brady,fd,8300,tom brady,TB,QB,00-0019596,auto_exact,high
QB,LAC,8000,1552,Justin Herbert,Justin,Herbert,MIN,23.1875,rotoguru_gid,Justin Herbert,fd,8000,justin herbert,LAC,QB,00-0036355,auto_exact,high
QB,MIA,6800,1551,Tua Tagovailoa,Tua,Tagovailoa,BAL,16.96,rotoguru_gid,Tua Tagovailoa,fd,6800,tua tagovailoa,MIA,QB,00-0036212,auto_exact,high
QB,LA,8000,1340,Matthew Stafford,Matthew,Stafford,SF,22.504444444444445,rotoguru_gid,Matthew Stafford,fd,8000,matthew stafford,LA,QB,00-0026498,auto_exact,high
QB,CAR,6000,1378,Cam Newton,Cam,Newton,ARI,,rotoguru_gid,Cam Newton,fd,6000,cam newton,CAR,QB,00-0027939,auto_exact,high
QB,GB,7800,1252,Aaron Rodgers,Aaron,Rodgers,SEA,19.695,rotoguru_gid,Aaron Rodgers,fd,7800,aaron rodgers,GB,QB,00-0023459,auto_exact,high
QB,JAX,6600,1565,Trevor Lawrence,Trevor,Lawrence,IND,14.43,rotoguru_gid,Trevor Lawrence,fd,6600,trevor lawrence,JAX,QB,00-0036971,auto_exact,high
QB,DEN,7200,1439,Teddy Bridgewater,Teddy,Bridgewater,PHI,16.713333333333335,rotoguru_gid,Teddy Bridgewater,fd,7200,teddy bridgewater,DEN,QB,00-0031237,auto_exact,high
QB,SEA,7500,1412,Russell Wilson,Russell,Wilson,GB,19.928,rotoguru_gid,Russell Wilson,fd,7500,russell wilson,SEA,QB,00-0029263,auto_exact,high
QB,NE,6000,1336,Brian Hoyer,Brian,Hoyer,CLE,1.28,rotoguru_gid,Brian Hoyer,fd,6000,brian hoyer,NE,QB,00-0026625,auto_exact,high
QB,IND,7500,1514,Carson Wentz,Carson,Wentz,JAX,18.55777777777778,rotoguru_gid,Carson Wentz,fd,7500,carson wentz,IND,QB,00-0032950,auto_exact,high
QB,MIA,6500,1496,Jacoby Brissett,Jacoby,Brissett,BAL,9.925714285714289,rotoguru_gid,Jacoby Brissett,fd,6500,jacoby brissett,MIA,QB,00-0033119,auto_exact,high
QB,CAR,6200,1558,P.J. Walker,P.J.,Walker,ARI,0.84,rotoguru_gid,P.J. Walker,fd,6200,pj walker,CAR,QB,00-0033275,auto_exact,high
QB,NYJ,6700,1576,Mike White,Mike,White,BUF,15.326666666666666,rotoguru_gid,Mike White,fd,6700,mike white,NYJ,QB,00-0034401,auto_exact,high
QB,CLE,6800,1528,Baker Mayfield,Baker,Mayfield,NE,15.0975,rotoguru_gid,Baker Mayfield,fd,6800,baker mayfield,CLE,QB,00-0034855,auto_exact,high
QB,NYJ,6300,1302,Joe Flacco,Joe,Flacco,BUF,,rotoguru_gid,Joe Flacco,fd,6300,joe flacco,NYJ,QB,00-0026158,auto_exact,high
QB,NO,7300,1530,Taysom Hill,Taysom,Hill,TEN,5.3500000000000005,rotoguru_gid,Taysom Hill,fd,7300,taysom hill,NO,QB,00-0033357,auto_fallback_name_only_position_mismatch,low
QB,DET,6500,1490,Jared Goff,Jared,Goff,PIT,14.175,rotoguru_gid,Jared Goff,fd,6500,jared goff,DET,QB,00-0033106,auto_exact,high
QB,CLE,6200,1435,Case Keenum,Case,Keenum,NE,3.225,rotoguru_gid,Case Keenum,fd,6200,case keenum,CLE,QB,00-0028986,auto_exact,high
QB,ATL,7300,1301,Matt Ryan,Matt,Ryan,DAL,18.4975,rotoguru_gid,Matt Ryan,fd,7300,matt ryan,ATL,QB,00-0026143,auto_exact,high
QB,ARI,6000,1553,Chris Streveler,Chris,Streveler,CAR,0.2,rotoguru_gid,Chris Streveler,fd,6000,chris streveler,ARI,QB,00-0035752,auto_exact,high
QB,ARI,6500,1361,Colt McCoy,Colt,McCoy,CAR,3.915000000000001,rotoguru_gid,Colt McCoy,fd,6500,colt mccoy,ARI,QB,00-0027688,auto_exact,high
