Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Drew Brees,QB,NO,7900,1151,QB,NO@CAR,23.44,rotoguru_gid,Drew Brees,dk,7900,drew brees,NO,QB,00-0020531,auto_exact,high
Case Keenum,QB,LA,5000,1435,QB,LA@DET,11.368,rotoguru_gid,Case Keenum,dk,5000,case keenum,LA,QB,00-0028986,auto_exact,high
Cam Newton,QB,CAR,8100,1378,QB,CAR@NO,22.165,rotoguru_gid,Cam Newton,dk,8100,cam newton,CAR,QB,00-0027939,auto_exact,high
Tom Brady,QB,NE,7700,1131,QB,NE@CIN,32.64,rotoguru_gid,Tom Brady,dk,7700,tom brady,NE,QB,00-0019596,auto_exact,high
Eli Manning,QB,NYG,5900,1225,QB,NYG@BAL,15.02,rotoguru_gid,Eli Manning,dk,5900,eli manning,NYG,QB,00-0022803,auto_exact,high
Marcus Mariota,QB,TEN,6100,1466,QB,TEN@CLE,16.744,rotoguru_gid,Marcus Mariota,dk,6100,marcus mariota,TEN,QB,00-0032268,auto_exact,high
Matthew Stafford,QB,DET,6200,1340,QB,DET@LA,21.224,rotoguru_gid,Matthew Stafford,dk,6200,matthew stafford,DET,QB,00-0026498,auto_exact,high
Matt Ryan,QB,ATL,6700,1301,QB,ATL@SEA,26.72,rotoguru_gid,Matt Ryan,dk,6700,matt ryan,ATL,QB,00-0026143,auto_exact,high
Cody Kessler,QB,CLE,5000,1492,QB,CLE@TEN,9.753333333333332,rotoguru_gid,Cody Kessler,dk,5000,cody kessler,CLE,QB,00-0033104,auto_exact,high
Andrew Luck,QB,IND,7100,1409,QB,IND@HOU,22.532,rotoguru_gid,Andrew Luck,dk,7100,andrew luck,IND,QB,00-0029668,auto_exact,high
Andy Dalton,QB,CIN,5500,1403,QB,CIN@NE,18.344,rotoguru_gid,Andy Dalton,dk,5500,andy dalton,CIN,QB,00-0027973,auto_exact,high
Tyrod Taylor,QB,BUF,5300,1400,QB,BUF@SF,16.136,rotoguru_gid,Tyrod Taylor,dk,5300,tyrod taylor,BUF,QB,00-0028118,auto_exact,high
Dak Prescott,QB,DAL,5900,1501,QB,DAL@GB,17.732,rotoguru_gid,Dak Prescott,dk,5900,dak prescott,DAL,QB,00-0033077,auto_exact,high
Kirk Cousins,QB,WAS,5600,1415,QB,WAS@PHI,17.696,rotoguru_gid,Kirk Cousins,dk,5600,kirk cousins,WAS,QB,00-0029604,auto_exact,high
Colin Kaepernick,QB,SF,5000,1404,QB,SF@BUF,0.0,rotoguru_gid,Colin Kaepernick,dk,5000,colin kaepernick,SF,QB,00-0027974,auto_exact,high
Brock Osweiler,QB,HOU,5400,1414,QB,HOU@IND,13.224,rotoguru_gid,Brock Osweiler,dk,5400,brock osweiler,HOU,QB,00-0029682,auto_exact,high
Joe Flacco,QB,BAL,5800,1302,QB,BAL@NYG,16.796,rotoguru_gid,Joe Flacco,dk,5800,joe flacco,BAL,QB,00-0026158,auto_exact,high
Brian Hoyer,QB,CHI,5800,1336,QB,CHI@JAX,18.765,rotoguru_gid,Brian Hoyer,dk,5800,brian hoyer,CHI,QB,00-0026625,auto_exact,high
Aaron Rodgers,QB,GB,7300,1252,QB,GB@DAL,21.81,rotoguru_gid,Aaron Rodgers,dk,7300,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Trevor Siemian,QB,DEN,5200,1488,QB,DEN@SDG,15.54,rotoguru_gid,Trevor Siemian,dk,5200,trevor siemian,DEN,QB,00-0032156,auto_exact,high
Blake Bortles,QB,JAX,6300,1442,QB,JAX@CHI,20.975,rotoguru_gid,Blake Bortles,dk,6300,blake bortles,JAX,QB,00-0031407,auto_exact,high
Carson Palmer,QB,ARI,6000,1207,QB,ARI@NYJ,16.815,rotoguru_gid,Carson Palmer,dk,6000,carson palmer,ARI,QB,00-0021429,auto_exact,high
Derek Carr,QB,LV,6500,1441,QB,LV@KC,22.584,rotoguru_gid,Derek Carr,dk,6500,derek carr,LV,QB,00-0031280,auto_exact,high
Ben Roethlisberger,QB,PIT,7500,1232,QB,PIT@MIA,25.328,rotoguru_gid,Ben Roethlisberger,dk,7500,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Russell Wilson,QB,SEA,6900,1412,QB,SEA@ATL,16.59,rotoguru_gid,Russell Wilson,dk,6900,russell wilson,SEA,QB,00-0029263,auto_exact,high
Philip Rivers,QB,SDG,5900,1231,QB,SDG@DEN,21.804,rotoguru_gid,Philip Rivers,dk,5900,philip rivers,SDG,QB,00-0022942,auto_fallback_team_mismatch,medium
Ryan Tannehill,QB,MIA,5400,1410,QB,MIA@PIT,16.672,rotoguru_gid,Ryan Tannehill,dk,5400,ryan tannehill,MIA,QB,00-0029701,auto_exact,high
Alex Smith,QB,KC,5700,1254,QB,KC@LV,17.380000000000003,rotoguru_gid,Alex Smith,dk,5700,alex smith,KC,QB,00-0023436,auto_exact,high
Carson Wentz,QB,PHI,6000,1514,QB,PHI@WAS,18.445,rotoguru_gid,Carson Wentz,dk,6000,carson wentz,PHI,QB,00-0032950,auto_exact,high
Ryan Fitzpatrick,QB,NYJ,5200,1242,QB,NYJ@ARI,14.175999999999998,rotoguru_gid,Ryan Fitzpatrick,dk,5200,ryan fitzpatrick,NYJ,QB,00-0023682,auto_exact,high
