Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Cam Newton,QB,CAR,6400,1378,QB,CAR@GB,20.023076923076925,rotoguru_gid,Cam Newton,dk,6400,cam newton,CAR,QB,00-0027939,auto_exact,high
Eli Manning,QB,NYG,4600,1225,QB,NYG@PHI,13.671666666666669,rotoguru_gid,Eli Manning,dk,4600,eli manning,NYG,QB,00-0022803,auto_exact,high
Blake Bortles,QB,JAX,5700,1442,QB,JAX@HOU,16.61846153846154,rotoguru_gid,Blake Bortles,dk,5700,blake bortles,JAX,QB,00-0031407,auto_exact,high
Jameis Winston,QB,TB,5900,1465,QB,TB@ATL,16.29,rotoguru_gid,Jameis Winston,dk,5900,jameis winston,TB,QB,00-0031503,auto_exact,high
Nick Foles,QB,PHI,5500,1413,QB,PHI@NYG,0.555,rotoguru_gid,Nick Foles,dk,5500,nick foles,PHI,QB,00-0029567,auto_exact,high
Brock Osweiler,QB,DEN,4800,1414,QB,DEN@IND,9.56,rotoguru_gid,Brock Osweiler,dk,4800,brock osweiler,DEN,QB,00-0029682,auto_exact,high
Aaron Rodgers,QB,GB,6800,1252,QB,GB@CAR,20.116666666666667,rotoguru_gid,Aaron Rodgers,dk,6800,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Tyrod Taylor,QB,BUF,5400,1400,QB,BUF@MIA,14.75,rotoguru_gid,Tyrod Taylor,dk,5400,tyrod taylor,BUF,QB,00-0028118,auto_exact,high
Jimmy Garoppolo,QB,SF,6300,1452,QB,SF@TEN,11.9,rotoguru_gid,Jimmy Garoppolo,dk,6300,jimmy garoppolo,SF,QB,00-0031345,auto_exact,high
Joe Flacco,QB,BAL,5100,1302,QB,BAL@CLE,11.063076923076922,rotoguru_gid,Joe Flacco,dk,5100,joe flacco,BAL,QB,00-0026158,auto_exact,high
Case Keenum,QB,MIN,6100,1435,QB,MIN@CIN,17.626666666666665,rotoguru_gid,Case Keenum,dk,6100,case keenum,MIN,QB,00-0028986,auto_exact,high
Ben Roethlisberger,QB,PIT,6700,1232,QB,PIT@NE,19.35076923076923,rotoguru_gid,Ben Roethlisberger,dk,6700,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Derek Carr,QB,LV,5700,1441,QB,LV@DAL,16.098333333333333,rotoguru_gid,Derek Carr,dk,5700,derek carr,LV,QB,00-0031280,auto_exact,high
Alex Smith,QB,KC,5900,1254,QB,KC@LAC,21.321538461538463,rotoguru_gid,Alex Smith,dk,5900,alex smith,KC,QB,00-0023436,auto_exact,high
Drew Brees,QB,NO,6500,1151,QB,NO@NYJ,18.09692307692308,rotoguru_gid,Drew Brees,dk,6500,drew brees,NO,QB,00-0020531,auto_exact,high
Marcus Mariota,QB,TEN,5900,1466,QB,TEN@SF,15.64,rotoguru_gid,Marcus Mariota,dk,5900,marcus mariota,TEN,QB,00-0032268,auto_exact,high
Matthew Stafford,QB,DET,6400,1340,QB,DET@CHI,18.947692307692307,rotoguru_gid,Matthew Stafford,dk,6400,matthew stafford,DET,QB,00-0026498,auto_exact,high
Mitchell Trubisky,QB,CHI,4600,1519,QB,CHI@DET,10.522,rotoguru_gid,Mitchell Trubisky,dk,4600,mitchell trubisky,CHI,QB,00-0033869,auto_exact,high
