Position,Team,Salary,Id,Nickname,First Name,Last Name,Opponent,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
QB,DAL,7700,1501,Dak Prescott,Dak,Prescott,PHI,19.91733333333333,rotoguru_gid,Dak Prescott,fd,7700,dak prescott,DAL,QB,00-0033077,auto_exact,high
QB,LAC,8000,1552,Justin Herbert,Justin,Herbert,LV,22.95875,rotoguru_gid,Justin Herbert,fd,8000,justin herbert,LAC,QB,00-0036355,auto_exact,high
QB,TEN,7300,1410,Ryan Tannehill,Ryan,Tannehill,HOU,15.9425,rotoguru_gid,Ryan Tannehill,fd,7300,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
QB,HOU,6400,1574,Davis Mills,Davis,Mills,TEN,11.643333333333333,rotoguru_gid,Davis Mills,fd,6400,davis mills,HOU,QB,00-0036898,auto_exact,high
QB,KC,8500,1523,Patrick Mahomes II,Patrick,Mahomes II,DEN,21.77875,rotoguru_gid,Patrick Mahomes II,fd,8500,patrick mahomes,KC,QB,00-0033873,auto_exact,high
QB,TB,8100,1131,Tom Brady,Tom,Brady,CAR,22.60625,rotoguru_gid,Tom Brady,fd,8100,tom brady,TB,QB,00-0019596,auto_exact,high
QB,SEA,7500,1412,Russell Wilson,Russell,Wilson,ARI,17.215384615384615,rotoguru_gid,Russell Wilson,fd,7500,russell wilson,SEA,QB,00-0029263,auto_exact,high
QB,BUF,8800,1529,Josh Allen,Josh,Allen,NYJ,24.6075,rotoguru_gid,Josh Allen,fd,8800,josh allen,BUF,QB,00-0034857,auto_exact,high
QB,DEN,6500,1547,Drew Lock,Drew,Lock,KC,6.28,rotoguru_gid,Drew Lock,fd,6500,drew lock,DEN,QB,00-0035704,auto_exact,high
QB,MIN,7200,1415,Kirk Cousins,Kirk,Cousins,CHI,19.029333333333334,rotoguru_gid,Kirk Cousins,fd,7200,kirk cousins,MIN,QB,00-0029604,auto_exact,high
QB,LA,7400,1340,Matthew Stafford,Matthew,Stafford,SF,20.45125,rotoguru_gid,Matthew Stafford,fd,7400,matthew stafford,LA,QB,00-0026498,auto_exact,high
QB,JAX,6500,1565,Trevor Lawrence,Trevor,Lawrence,IND,12.33875,rotoguru_gid,Trevor Lawrence,fd,6500,trevor lawrence,JAX,QB,00-0036971,auto_exact,high
QB,CHI,6300,1403,Andy Dalton,Andy,Dalton,MIN,10.785714285714286,rotoguru_gid,Andy Dalton,fd,6300,andy dalton,CHI,QB,00-0027973,auto_exact,high
QB,DET,6800,1490,Jared Goff,Jared,Goff,GB,14.229230769230773,rotoguru_gid,Jared Goff,fd,6800,jared goff,DET,QB,00-0033106,auto_exact,high
QB,ARI,8400,1537,Kyler Murray,Kyler,Murray,SEA,22.567692307692308,rotoguru_gid,Kyler Murray,fd,8400,kyler murray,ARI,QB,00-0035228,auto_exact,high
QB,CAR,6600,1524,Sam Darnold,Sam,Darnold,TB,14.052727272727273,rotoguru_gid,Sam Darnold,fd,6600,sam darnold,CAR,QB,00-0034869,auto_exact,high
QB,PHI,6100,1540,Gardner Minshew,Gardner,Minshew,DAL,6.406666666666667,rotoguru_gid,Gardner Minshew,fd,6100,gardner minshew,PHI,QB,00-0035289,auto_exact,high
QB,LV,6800,1441,Derek Carr,Derek,Carr,LAC,15.97625,rotoguru_gid,Derek Carr,fd,6800,derek carr,LV,QB,00-0031280,auto_exact,high
QB,SF,7000,1452,Jimmy Garoppolo,Jimmy,Garoppolo,LA,16.054285714285715,rotoguru_gid,Jimmy Garoppolo,fd,7000,jimmy garoppolo,SF,QB,00-0031345,auto_exact,high
QB,GB,8200,1252,Aaron Rodgers,Aaron,Rodgers,DET,21.505333333333333,rotoguru_gid,Aaron Rodgers,fd,8200,aaron rodgers,GB,QB,00-0023459,auto_exact,high
QB,CLE,6300,1435,Case Keenum,Case,Keenum,CIN,2.69,rotoguru_gid,Case Keenum,fd,6300,case keenum,CLE,QB,00-0028986,auto_exact,high
QB,PIT,6700,1232,Ben Roethlisberger,Ben,Roethlisberger,BAL,14.382666666666667,rotoguru_gid,Ben Roethlisberger,fd,6700,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
QB,MIA,6500,1551,Tua Tagovailoa,Tua,Tagovailoa,NE,14.896666666666668,rotoguru_gid,Tua Tagovailoa,fd,6500,tua tagovailoa,MIA,QB,00-0036212,auto_exact,high
