Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Ben Roethlisberger,QB,PIT,5800,1232,QB,PIT@IND,16.545714285714286,rotoguru_gid,Ben Roethlisberger,dk,5800,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Tom Brady,QB,NE,7200,1131,QB,NE@CHI,17.057142857142857,rotoguru_gid,Tom Brady,dk,7200,tom brady,NE,QB,00-0019596,auto_exact,high
Andrew Luck,QB,IND,8800,1409,QB,IND@PIT,28.434285714285718,rotoguru_gid,Andrew Luck,dk,8800,andrew luck,IND,QB,00-0029668,auto_exact,high
Aaron Rodgers,QB,GB,9000,1252,QB,GB@NO,22.00857142857143,rotoguru_gid,Aaron Rodgers,dk,9000,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Drew Brees,QB,NO,8100,1151,QB,NO@GB,21.29,rotoguru_gid,Drew Brees,dk,8100,drew brees,NO,QB,00-0020531,auto_exact,high
Nick Foles,QB,PHI,6300,1413,QB,PHI@ARI,18.236666666666668,rotoguru_gid,Nick Foles,dk,6300,nick foles,PHI,QB,00-0029567,auto_exact,high
Kyle Orton,QB,BUF,6300,1250,QB,BUF@NYJ,18.5,rotoguru_gid,Kyle Orton,dk,6300,kyle orton,BUF,QB,00-0023541,auto_exact,high
Carson Palmer,QB,ARI,6500,1207,QB,ARI@PHI,19.96,rotoguru_gid,Carson Palmer,dk,6500,carson palmer,ARI,QB,00-0021429,auto_exact,high
Matthew Stafford,QB,DET,6500,1340,QB,DET@ATL,17.834285714285716,rotoguru_gid,Matthew Stafford,dk,6500,matthew stafford,DET,QB,00-0026498,auto_exact,high
Jay Cutler,QB,CHI,7000,1263,QB,CHI@NE,20.72,rotoguru_gid,Jay Cutler,dk,7000,jay cutler,CHI,QB,00-0024226,auto_exact,high
Peyton Manning,QB,DEN,8900,1081,QB,DEN@SDG,26.186666666666667,rotoguru_gid,Peyton Manning,dk,8900,peyton manning,DEN,QB,00-0010346,auto_exact,high
Andy Dalton,QB,CIN,5600,1403,QB,CIN@BAL,16.35,rotoguru_gid,Andy Dalton,dk,5600,andy dalton,CIN,QB,00-0027973,auto_exact,high
Philip Rivers,QB,SDG,8000,1231,QB,SDG@DEN,22.12,rotoguru_gid,Philip Rivers,dk,8000,philip rivers,SDG,QB,00-0022942,auto_fallback_team_mismatch,medium
Derek Carr,QB,LV,5200,1441,QB,LV@CLE,13.593333333333334,rotoguru_gid,Derek Carr,dk,5200,derek carr,LV,QB,00-0031280,auto_exact,high
Colt McCoy,QB,WAS,5600,1361,QB,WAS@DAL,9.42,rotoguru_gid,Colt McCoy,dk,5600,colt mccoy,WAS,QB,00-0027688,auto_exact,high
Zach Mettenberger,QB,TEN,5000,1440,QB,TEN@HOU,-0.32,rotoguru_gid,Zach Mettenberger,dk,5000,zach mettenberger,TEN,QB,00-0031266,auto_exact,high
Matt Ryan,QB,ATL,6400,1301,QB,ATL@DET,19.77428571428572,rotoguru_gid,Matt Ryan,dk,6400,matt ryan,ATL,QB,00-0026143,auto_exact,high
Ryan Tannehill,QB,MIA,6700,1410,QB,MIA@JAX,17.82,rotoguru_gid,Ryan Tannehill,dk,6700,ryan tannehill,MIA,QB,00-0029701,auto_exact,high
Brian Hoyer,QB,CLE,5200,1336,QB,CLE@LV,13.87,rotoguru_gid,Brian Hoyer,dk,5200,brian hoyer,CLE,QB,00-0026625,auto_exact,high
Blake Bortles,QB,JAX,5500,1442,QB,JAX@MIA,14.756,rotoguru_gid,Blake Bortles,dk,5500,blake bortles,JAX,QB,00-0031407,auto_exact,high
Russell Wilson,QB,SEA,8400,1412,QB,SEA@CAR,25.34,rotoguru_gid,Russell Wilson,dk,8400,russell wilson,SEA,QB,00-0029263,auto_exact,high
Ryan Fitzpatrick,QB,HOU,5200,1242,QB,HOU@TEN,14.2,rotoguru_gid,Ryan Fitzpatrick,dk,5200,ryan fitzpatrick,HOU,QB,00-0023682,auto_exact,high
Teddy Bridgewater,QB,MIN,5100,1439,QB,MIN@TB,12.42,rotoguru_gid,Teddy Bridgewater,dk,5100,teddy bridgewater,MIN,QB,00-0031237,auto_exact,high
Tony Romo,QB,DAL,7400,1233,QB,DAL@WAS,18.19428571428572,rotoguru_gid,Tony Romo,dk,7400,tony romo,DAL,QB,00-0021678,auto_exact,high
Mike Glennon,QB,TB,6400,1420,QB,TB@MIN,18.085,rotoguru_gid,Mike Glennon,dk,6400,mike glennon,TB,QB,00-0030520,auto_exact,high
Alex Smith,QB,KC,6000,1254,QB,KC@LA,16.713333333333335,rotoguru_gid,Alex Smith,dk,6000,alex smith,KC,QB,00-0023436,auto_exact,high
Michael Vick,QB,NYJ,5000,1155,QB,NYJ@BUF,0.836,rotoguru_gid,Michael Vick,dk,5000,michael vick,NYJ,QB,00-0020245,manual_override,high
