Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,name,site,salary,normalized_name,normalized_team,position_upper,slate_format,player_id,match_method,match_confidence
TE,Dalton Schultz (43778131),Dalton Schultz,43778131,TE/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,HOU,9.9,,Dalton Schultz,dk,5500,dalton schultz,HOU,TE,classic,00-0034383,auto_exact,high
TE,Pat Freiermuth (43778133),Pat Freiermuth,43778133,TE/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,6.6,,Pat Freiermuth,dk,5500,pat freiermuth,PIT,TE,classic,00-0036894,auto_exact,high
TE,Mike Gesicki (43778135),Mike Gesicki,43778135,TE/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,CIN,5.4,,Mike Gesicki,dk,5500,mike gesicki,CIN,TE,classic,00-0034829,auto_exact,high
TE,Oronde Gadsden II (43778137),Oronde Gadsden II,43778137,TE/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,LAC,8.8,,Oronde Gadsden II,dk,5500,oronde gadsden,LAC,TE,classic,00-0040189,auto_exact,high
TE,Sam LaPorta (43778139),Sam LaPorta,43778139,TE/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,DET,11.9,,Sam LaPorta,dk,5500,sam laporta,DET,TE,classic,00-0039065,auto_exact,high
TE,Tucker Kraft (43778141),Tucker Kraft,43778141,TE/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,GB,15.4,Q,Tucker Kraft,dk,5500,tucker kraft,GB,TE,classic,00-0038996,auto_exact,high
TE,Gunnar Helm (43778143),Gunnar Helm,43778143,TE/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,TEN,5.7,,Gunnar Helm,dk,5500,gunnar helm,TEN,TE,classic,00-0040584,auto_exact,high
TE,Brock Bowers (43778145),Brock Bowers,43778145,TE/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,LV,15.2,,Brock Bowers,dk,5500,brock bowers,LV,TE,classic,00-0039338,auto_exact,high
TE,George Kittle (43778147),George Kittle,43778147,TE/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,SF,13.8,OUT,George Kittle,dk,5500,george kittle,SF,TE,classic,00-0033288,auto_exact,high
DST,Texans (43778149),Texans,43778149,DST,5500,LAC@HOU 08/13/2026 08:00PM ET,HOU,10.6,,Texans,dk,5500,texans,HOU,DST,classic,DST_HOU,team_defense,high
DST,Cardinals (43778150),Cardinals,43778150,DST,5500,ARI@LV 08/13/2026 08:00PM ET,ARI,4.3,,Cardinals,dk,5500,cardinals,ARI,DST,classic,DST_ARI,team_defense,high
DST,Lions (43778151),Lions,43778151,DST,5500,DET@CIN 08/13/2026 07:00PM ET,DET,5.7,,Lions,dk,5500,lions,DET,DST,classic,DST_DET,team_defense,high
DST,49ers (43778152),49ers,43778152,DST,5500,TEN@SF 08/13/2026 09:00PM ET,SF,4.1,,49ers,dk,5500,49ers,SF,DST,classic,DST_SF,team_defense,high
DST,Raiders (43778153),Raiders,43778153,DST,5500,ARI@LV 08/13/2026 08:00PM ET,LV,4.4,,Raiders,dk,5500,raiders,LV,DST,classic,DST_LV,team_defense,high
DST,Colts (43778154),Colts,43778154,DST,5500,IND@NE 08/13/2026 07:30PM ET,IND,5.8,,Colts,dk,5500,colts,IND,DST,classic,DST_IND,team_defense,high
DST,Packers (43778155),Packers,43778155,DST,5500,GB@PIT 08/13/2026 07:00PM ET,GB,4.6,,Packers,dk,5500,packers,GB,DST,classic,DST_GB,team_defense,high
DST,Titans (43778156),Titans,43778156,DST,5500,TEN@SF 08/13/2026 09:00PM ET,TEN,4.8,,Titans,dk,5500,titans,TEN,DST,classic,DST_TEN,team_defense,high
DST,Chargers (43778157),Chargers,43778157,DST,5500,LAC@HOU 08/13/2026 08:00PM ET,LAC,6.7,,Chargers,dk,5500,chargers,LAC,DST,classic,DST_LAC,team_defense,high
DST,Patriots (43778158),Patriots,43778158,DST,5500,IND@NE 08/13/2026 07:30PM ET,NE,8.4,,Patriots,dk,5500,patriots,NE,DST,classic,DST_NE,team_defense,high
DST,Steelers (43778159),Steelers,43778159,DST,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,7.8,,Steelers,dk,5500,steelers,PIT,DST,classic,DST_PIT,team_defense,high
DST,Bengals (43778160),Bengals,43778160,DST,5500,DET@CIN 08/13/2026 07:00PM ET,CIN,4.6,,Bengals,dk,5500,bengals,CIN,DST,classic,DST_CIN,team_defense,high
QB,Tyrod Taylor (43778161),Tyrod Taylor,43778161,QB,5500,GB@PIT 08/13/2026 07:00PM ET,GB,10.9,,Tyrod Taylor,dk,5500,tyrod taylor,GB,QB,classic,00-0028118,auto_fallback_team_mismatch,medium
QB,Anthony Richardson Sr. (43778162),Anthony Richardson Sr.,43778162,QB,5500,IND@NE 08/13/2026 07:30PM ET,IND,1.1,,Anthony Richardson Sr.,dk,5500,anthony richardson,IND,QB,classic,00-0039164,auto_exact,high
QB,Fernando Mendoza (43778163),Fernando Mendoza,43778163,QB,5500,ARI@LV 08/13/2026 08:00PM ET,LV,0.0,,Fernando Mendoza,dk,5500,fernando mendoza,LV,QB,classic,00-0041562,auto_exact,high
QB,Gardner Minshew II (43778164),Gardner Minshew II,43778164,QB,5500,ARI@LV 08/13/2026 08:00PM ET,ARI,0.2,,Gardner Minshew II,dk,5500,gardner minshew,ARI,QB,classic,00-0035289,auto_fallback_team_mismatch,medium
QB,Davis Mills (43778165),Davis Mills,43778165,QB,5500,LAC@HOU 08/13/2026 08:00PM ET,HOU,11.6,,Davis Mills,dk,5500,davis mills,HOU,QB,classic,00-0036898,auto_exact,high
QB,Joe Flacco (43778166),Joe Flacco,43778166,QB,5500,DET@CIN 08/13/2026 07:00PM ET,CIN,12.7,,Joe Flacco,dk,5500,joe flacco,CIN,QB,classic,00-0026158,auto_exact,high
QB,Teddy Bridgewater (43778167),Teddy Bridgewater,43778167,QB,5500,DET@CIN 08/13/2026 07:00PM ET,DET,0.7,OUT,Teddy Bridgewater,dk,5500,teddy bridgewater,DET,QB,classic,00-0031237,auto_fallback_team_mismatch,medium
QB,Mitchell Trubisky (43778168),Mitchell Trubisky,43778168,QB,5500,TEN@SF 08/13/2026 09:00PM ET,TEN,7.8,,Mitchell Trubisky,dk,5500,mitchell trubisky,TEN,QB,classic,00-0033869,auto_fallback_team_mismatch,medium
QB,Tommy DeVito (43778169),Tommy DeVito,43778169,QB,5500,IND@NE 08/13/2026 07:30PM ET,NE,0.0,,Tommy DeVito,dk,5500,tommy devito,NE,QB,classic,00-0038476,auto_exact,high
QB,Mason Rudolph (43778170),Mason Rudolph,43778170,QB,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,3.0,,Mason Rudolph,dk,5500,mason rudolph,PIT,QB,classic,00-0034771,auto_exact,high
QB,Trey Lance (43778171),Trey Lance,43778171,QB,5500,LAC@HOU 08/13/2026 08:00PM ET,LAC,3.9,,Trey Lance,dk,5500,trey lance,LAC,QB,classic,00-0037012,auto_exact,high
QB,Mac Jones (43778172),Mac Jones,43778172,QB,5500,TEN@SF 08/13/2026 09:00PM ET,SF,12.3,,Mac Jones,dk,5500,mac jones,SF,QB,classic,00-0036972,auto_exact,high
RB,Woody Marks (43778173),Woody Marks,43778173,RB/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,HOU,9.8,,Woody Marks,dk,5500,woody marks,HOU,RB,classic,00-0040583,auto_exact,high
RB,Isiah Pacheco (43778175),Isiah Pacheco,43778175,RB/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,DET,6.7,,Isiah Pacheco,dk,5500,isiah pacheco,DET,RB,classic,00-0037197,auto_fallback_team_mismatch,medium
RB,Tyjae Spears (43778177),Tyjae Spears,43778177,RB/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,TEN,8.6,Q,Tyjae Spears,dk,5500,tyjae spears,TEN,RB,classic,00-0039032,auto_exact,high
RB,TreVeyon Henderson (43778179),TreVeyon Henderson,43778179,RB/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,NE,10.9,,TreVeyon Henderson,dk,5500,treveyon henderson,NE,RB,classic,00-0040734,auto_exact,high
RB,Rico Dowdle (43778181),Rico Dowdle,43778181,RB/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,12.7,,Rico Dowdle,dk,5500,rico dowdle,PIT,RB,classic,00-0036139,auto_fallback_team_mismatch,medium
RB,Samaje Perine (43778183),Samaje Perine,43778183,RB/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,CIN,5.3,,Samaje Perine,dk,5500,samaje perine,CIN,RB,classic,00-0033526,auto_exact,high
RB,Kimani Vidal (43778185),Kimani Vidal,43778185,RB/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,LAC,9.6,,Kimani Vidal,dk,5500,kimani vidal,LAC,RB,classic,00-0039391,auto_exact,high
RB,Tyler Allgeier (43778187),Tyler Allgeier,43778187,RB/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,ARI,7.2,,Tyler Allgeier,dk,5500,tyler allgeier,ARI,RB,classic,00-0037263,auto_fallback_team_mismatch,medium
RB,MarShawn Lloyd (43778189),MarShawn Lloyd,43778189,RB/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,GB,0.0,,MarShawn Lloyd,dk,5500,marshawn lloyd,GB,RB,classic,00-0039811,auto_exact,high
RB,DJ Giddens (43778191),DJ Giddens,43778191,RB/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,IND,1.1,Q,DJ Giddens,dk,5500,dj giddens,IND,RB,classic,00-0040179,auto_exact,high
RB,Mike Washington Jr. (43778193),Mike Washington Jr.,43778193,RB/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,LV,0.0,,Mike Washington Jr.,dk,5500,mike washington,LV,RB,classic,00-0040878,auto_exact,high
RB,Jordan James (43778195),Jordan James,43778195,RB/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,SF,0.8,Q,Jordan James,dk,5500,jordan james,SF,RB,classic,00-0040177,auto_exact,high
WR,Michael Wilson (43778197),Michael Wilson,43778197,WR/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,ARI,13.5,,Michael Wilson,dk,5500,michael wilson,ARI,WR,classic,00-0038559,auto_exact,high
WR,Tee Higgins (43778199),Tee Higgins,43778199,WR/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,CIN,14.3,,Tee Higgins,dk,5500,tee higgins,CIN,WR,classic,00-0036410,auto_exact,high
WR,Jameson Williams (43778201),Jameson Williams,43778201,WR/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,DET,13.6,,Jameson Williams,dk,5500,jameson williams,DET,WR,classic,00-0037240,auto_exact,high
WR,Wan'Dale Robinson (43778203),Wan'Dale Robinson,43778203,WR/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,TEN,14.2,,Wan'Dale Robinson,dk,5500,wandale robinson,TEN,WR,classic,00-0038117,auto_fallback_team_mismatch,medium
WR,Romeo Doubs (43778205),Romeo Doubs,43778205,WR/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,NE,11.5,,Romeo Doubs,dk,5500,romeo doubs,NE,WR,classic,00-0037816,auto_fallback_team_mismatch,medium
WR,Deebo Samuel Sr. (43778207),Deebo Samuel Sr.,43778207,WR/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,SF,11.8,,Deebo Samuel Sr.,dk,5500,deebo samuel,SF,WR,classic,00-0035719,auto_fallback_team_mismatch,medium
WR,Quentin Johnston (43778209),Quentin Johnston,43778209,WR/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,LAC,12.0,,Quentin Johnston,dk,5500,quentin johnston,LAC,WR,classic,00-0038544,auto_exact,high
WR,Jayden Higgins (43778211),Jayden Higgins,43778211,WR/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,HOU,7.8,,Jayden Higgins,dk,5500,jayden higgins,HOU,WR,classic,00-0040130,auto_exact,high
WR,Jayden Reed (43778213),Jayden Reed,43778213,WR/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,GB,8.0,Q,Jayden Reed,dk,5500,jayden reed,GB,WR,classic,00-0039146,auto_exact,high
WR,Michael Pittman Jr. (43778215),Michael Pittman Jr.,43778215,WR/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,12.1,,Michael Pittman Jr.,dk,5500,michael pittman,PIT,WR,classic,00-0036252,auto_fallback_team_mismatch,medium
WR,Josh Downs (43778217),Josh Downs,43778217,WR/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,IND,8.6,Q,Josh Downs,dk,5500,josh downs,IND,WR,classic,00-0038997,auto_exact,high
WR,Jalen Nailor (43778219),Jalen Nailor,43778219,WR/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,LV,6.1,,Jalen Nailor,dk,5500,jalen nailor,LV,WR,classic,00-0037291,auto_fallback_team_mismatch,medium
TE,Michael Mayer (43778221),Michael Mayer,43778221,TE/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,LV,5.7,,Michael Mayer,dk,5500,michael mayer,LV,TE,classic,00-0039066,auto_exact,high
TE,Jake Tonges (43778223),Jake Tonges,43778223,TE/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,SF,5.6,,Jake Tonges,dk,5500,jake tonges,SF,TE,classic,00-0037112,auto_exact,high
TE,Daniel Bellinger (43778225),Daniel Bellinger,43778225,TE/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,TEN,3.7,,Daniel Bellinger,dk,5500,daniel bellinger,TEN,TE,classic,00-0038115,auto_fallback_team_mismatch,medium
TE,Luke Musgrave (43778227),Luke Musgrave,43778227,TE/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,GB,2.8,OUT,Luke Musgrave,dk,5500,luke musgrave,GB,TE,classic,00-0039144,auto_exact,high
TE,David Njoku (43778229),David Njoku,43778229,TE/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,LAC,7.2,,David Njoku,dk,5500,david njoku,LAC,TE,classic,00-0033885,auto_fallback_team_mismatch,medium
TE,Foster Moreau (43778231),Foster Moreau,43778231,TE/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,HOU,1.2,,Foster Moreau,dk,5500,foster moreau,HOU,TE,classic,00-0034981,auto_fallback_team_mismatch,medium
TE,Drew Sample (43778233),Drew Sample,43778233,TE/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,CIN,1.9,,Drew Sample,dk,5500,drew sample,CIN,TE,classic,00-0035631,auto_exact,high
TE,Brock Wright (43778235),Brock Wright,43778235,TE/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,DET,3.3,,Brock Wright,dk,5500,brock wright,DET,TE,classic,00-0036754,auto_exact,high
TE,Mo Alie-Cox (43778237),Mo Alie-Cox,43778237,TE/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,IND,1.8,,Mo Alie-Cox,dk,5500,mo alie cox,IND,TE,classic,00-0033217,auto_exact,high
TE,Eli Raridon (43778239),Eli Raridon,43778239,TE/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,NE,0.0,,Eli Raridon,dk,5500,eli raridon,NE,TE,classic,00-0041395,auto_exact,high
TE,Tip Reiman (43778241),Tip Reiman,43778241,TE/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,ARI,1.0,OUT,Tip Reiman,dk,5500,tip reiman,ARI,TE,classic,00-0039737,auto_exact,high
TE,Darnell Washington (43778243),Darnell Washington,43778243,TE/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,4.7,,Darnell Washington,dk,5500,darnell washington,PIT,TE,classic,00-0038558,auto_exact,high
QB,Riley Leonard (43778245),Riley Leonard,43778245,QB,5500,IND@NE 08/13/2026 07:30PM ET,IND,6.8,,Riley Leonard,dk,5500,riley leonard,IND,QB,classic,00-0040206,auto_exact,high
QB,Josh Johnson (43778246),Josh Johnson,43778246,QB,5500,DET@CIN 08/13/2026 07:00PM ET,CIN,5.5,,Josh Johnson,dk,5500,josh johnson,CIN,QB,classic,00-0026300,auto_fallback_team_mismatch,medium
QB,Aidan O'Connell (43778247),Aidan O'Connell,43778247,QB,5500,ARI@LV 08/13/2026 08:00PM ET,LV,4.8,,Aidan O'Connell,dk,5500,aidan oconnell,LV,QB,classic,00-0038579,auto_exact,high
QB,Graham Mertz (43778248),Graham Mertz,43778248,QB,5500,LAC@HOU 08/13/2026 08:00PM ET,HOU,0.0,,Graham Mertz,dk,5500,graham mertz,HOU,QB,classic,00-0040211,auto_exact,high
QB,Luke Altmyer (43778249),Luke Altmyer,43778249,QB,5500,DET@CIN 08/13/2026 07:00PM ET,DET,0.0,,Luke Altmyer,dk,5500,luke altmyer,DET,QB,classic,00-0041453,auto_exact,high
QB,Kyle McCord (43778250),Kyle McCord,43778250,QB,5500,GB@PIT 08/13/2026 07:00PM ET,GB,0.0,,Kyle McCord,dk,5500,kyle mccord,GB,QB,classic,00-0040014,auto_exact,high
QB,Will Levis (43778251),Will Levis,43778251,QB,5500,TEN@SF 08/13/2026 09:00PM ET,TEN,0.0,,Will Levis,dk,5500,will levis,TEN,QB,classic,00-0039152,auto_exact,high
QB,Behren Morton (43778252),Behren Morton,43778252,QB,5500,IND@NE 08/13/2026 07:30PM ET,NE,0.0,,Behren Morton,dk,5500,behren morton,NE,QB,classic,00-0041123,auto_exact,high
QB,Carson Beck (43778253),Carson Beck,43778253,QB,5500,ARI@LV 08/13/2026 08:00PM ET,ARI,0.0,,Carson Beck,dk,5500,carson beck,ARI,QB,classic,00-0041561,auto_fallback_team_mismatch,medium
QB,Will Howard (43778254),Will Howard,43778254,QB,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,0.0,,Will Howard,dk,5500,will howard,PIT,QB,classic,00-0040203,auto_exact,high
QB,DJ Uiagalelei (43778255),DJ Uiagalelei,43778255,QB,5500,LAC@HOU 08/13/2026 08:00PM ET,LAC,0.0,,DJ Uiagalelei,dk,5500,dj uiagalelei,LAC,QB,classic,00-0040464,auto_exact,high
QB,Kurtis Rourke (43778256),Kurtis Rourke,43778256,QB,5500,TEN@SF 08/13/2026 09:00PM ET,SF,0.0,,Kurtis Rourke,dk,5500,kurtis rourke,SF,QB,classic,00-0040589,auto_exact,high
RB,Chris Brooks (43778257),Chris Brooks,43778257,RB/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,GB,2.0,,Chris Brooks,dk,5500,chris brooks,GB,RB,classic,00-0038685,auto_exact,high
