Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,name,site,salary,normalized_name,normalized_team,position_upper,slate_format,player_id,match_method,match_confidence
WR,Kendrick Bourne (44096071),Kendrick Bourne,44096071,WR/FLEX,3600,ARI@LAC 09/13/2026 04:25PM ET,ARI,5.5,,Kendrick Bourne,dk,3600,kendrick bourne,ARI,WR,classic,00-0033307,auto_fallback_team_mismatch,medium
WR,Jalen Tolbert (44096073),Jalen Tolbert,44096073,WR/FLEX,3500,MIA@LV 09/13/2026 04:25PM ET,MIA,3.6,,Jalen Tolbert,dk,3500,jalen tolbert,MIA,WR,classic,00-0037666,auto_fallback_team_mismatch,medium
WR,Luke McCaffrey (44096075),Luke McCaffrey,44096075,WR/FLEX,3500,WAS@PHI 09/13/2026 04:25PM ET,WAS,5.7,,Luke McCaffrey,dk,3500,luke mccaffrey,WAS,WR,classic,00-0039355,auto_exact,high
TE,Greg Dulcich (44096185),Greg Dulcich,44096185,TE/FLEX,3500,MIA@LV 09/13/2026 04:25PM ET,MIA,6.4,,Greg Dulcich,dk,3500,greg dulcich,MIA,TE,classic,00-0037252,auto_exact,high
TE,Oronde Gadsden II (44096187),Oronde Gadsden II,44096187,TE/FLEX,3500,ARI@LAC 09/13/2026 04:25PM ET,LAC,8.8,,Oronde Gadsden II,dk,3500,oronde gadsden,LAC,TE,classic,00-0040189,auto_exact,high
DST,Chargers (44096277),Chargers,44096277,DST,3500,ARI@LAC 09/13/2026 04:25PM ET,LAC,6.7,,Chargers,dk,3500,chargers,LAC,DST,classic,DST_LAC,team_defense,high
WR,Treylon Burks (44096077),Treylon Burks,44096077,WR/FLEX,3400,WAS@PHI 09/13/2026 04:25PM ET,WAS,3.6,,Treylon Burks,dk,3400,treylon burks,WAS,WR,classic,00-0037742,auto_exact,high
WR,Dont'e Thornton Jr. (44096079),Dont'e Thornton Jr.,44096079,WR/FLEX,3300,MIA@LV 09/13/2026 04:25PM ET,LV,1.6,IR,Dont'e Thornton Jr.,dk,3300,donte thornton,LV,WR,classic,00-0040581,auto_exact,high
WR,Brenen Thompson (44096081),Brenen Thompson,44096081,WR/FLEX,3300,ARI@LAC 09/13/2026 04:25PM ET,LAC,0.0,Q,Brenen Thompson,dk,3300,brenen thompson,LAC,WR,classic,00-0041550,auto_exact,high
TE,T.J. Hockenson (44096189),T.J. Hockenson,44096189,TE/FLEX,3300,GB@MIN 09/13/2026 04:25PM ET,MIN,7.5,,T.J. Hockenson,dk,3300,tj hockenson,MIN,TE,classic,00-0035229,auto_exact,high
WR,Chris Bell (44096083),Chris Bell,44096083,WR/FLEX,3200,MIA@LV 09/13/2026 04:25PM ET,MIA,0.0,,Chris Bell,dk,3200,chris bell,MIA,WR,classic,00-0041525,auto_exact,high
WR,Dyami Brown (44096085),Dyami Brown,44096085,WR/FLEX,3200,WAS@PHI 09/13/2026 04:25PM ET,WAS,3.6,,Dyami Brown,dk,3200,dyami brown,WAS,WR,classic,00-0036626,auto_fallback_team_mismatch,medium
WR,Savion Williams (44096087),Savion Williams,44096087,WR/FLEX,3200,GB@MIN 09/13/2026 04:25PM ET,GB,2.2,IR,Savion Williams,dk,3200,savion williams,GB,WR,classic,00-0040009,auto_exact,high
DST,Eagles (44096278),Eagles,44096278,DST,3200,WAS@PHI 09/13/2026 04:25PM ET,PHI,7.8,,Eagles,dk,3200,eagles,PHI,DST,classic,DST_PHI,team_defense,high
WR,Malik Benson (44096089),Malik Benson,44096089,WR/FLEX,3100,MIA@LV 09/13/2026 04:25PM ET,LV,0.0,,Malik Benson,dk,3100,malik benson,LV,WR,classic,00-0040894,auto_exact,high
WR,Jaylin Lane (44096091),Jaylin Lane,44096091,WR/FLEX,3100,WAS@PHI 09/13/2026 04:25PM ET,WAS,3.3,,Jaylin Lane,dk,3100,jaylin lane,WAS,WR,classic,00-0040164,auto_exact,high
TE,Eli Stowers (44096191),Eli Stowers,44096191,TE/FLEX,3100,WAS@PHI 09/13/2026 04:25PM ET,PHI,0.0,Q,Eli Stowers,dk,3100,eli stowers,PHI,TE,classic,00-0041483,auto_exact,high
WR,Caleb Douglas (44096093),Caleb Douglas,44096093,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,MIA,0.0,,Caleb Douglas,dk,3000,caleb douglas,MIA,WR,classic,00-0041523,auto_exact,high
WR,Kevin Coleman Jr. (44096095),Kevin Coleman Jr.,44096095,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,MIA,0.0,,Kevin Coleman Jr.,dk,3000,kevin coleman,MIA,WR,classic,00-0041529,auto_exact,high
WR,Ryan Miller (44096097),Ryan Miller,44096097,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,MIA,0.9,,Ryan Miller,dk,3000,ryan miller,MIA,WR,classic,00-0038824,auto_fallback_team_mismatch,medium
WR,Will Sheppard (44096099),Will Sheppard,44096099,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,MIA,0.0,,Will Sheppard,dk,3000,will sheppard,MIA,WR,classic,00-0040753,auto_exact,high
WR,Jalen Reagor (44096101),Jalen Reagor,44096101,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,MIA,0.0,,Jalen Reagor,dk,3000,jalen reagor,MIA,WR,classic,00-0036387,auto_exact,high
WR,Dareke Young (44096103),Dareke Young,44096103,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,LV,0.6,,Dareke Young,dk,3000,dareke young,LV,WR,classic,00-0037093,auto_fallback_team_mismatch,medium
WR,Justin Shorter (44096105),Justin Shorter,44096105,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,LV,0.0,IR,Justin Shorter,dk,3000,justin shorter,LV,WR,classic,00-0038590,auto_fallback_name_only_position_mismatch,low
WR,Corey Rucker (44096107),Corey Rucker,44096107,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,LV,0.0,IR,Corey Rucker,dk,3000,corey rucker,LV,WR,classic,00-0041005,auto_exact,high
WR,Cody White (44096109),Cody White,44096109,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,LV,1.8,,Cody White,dk,3000,cody white,LV,WR,classic,00-0035891,auto_fallback_team_mismatch,medium
WR,Deven Thompkins (44096111),Deven Thompkins,44096111,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,LV,0.9,,Deven Thompkins,dk,3000,deven thompkins,LV,WR,classic,00-0037487,auto_fallback_team_mismatch,medium
WR,Ronnie Bell (44096113),Ronnie Bell,44096113,WR/FLEX,3000,MIA@LV 09/13/2026 04:25PM ET,LV,5.2,,Ronnie Bell,dk,3000,ronnie bell,LV,WR,classic,00-0038647,auto_fallback_team_mismatch,medium
WR,KeAndre Lambert-Smith (44096115),KeAndre Lambert-Smith,44096115,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,LAC,1.6,,KeAndre Lambert-Smith,dk,3000,keandre lambert smith,LAC,WR,classic,00-0040184,auto_exact,high
WR,Derius Davis (44096117),Derius Davis,44096117,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,LAC,0.2,,Derius Davis,dk,3000,derius davis,LAC,WR,classic,00-0038573,auto_exact,high
WR,Dalevon Campbell (44096119),Dalevon Campbell,44096119,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,LAC,0.0,Q,Dalevon Campbell,dk,3000,dalevon campbell,LAC,WR,classic,00-0040629,auto_fallback_team_mismatch,medium
WR,Theo Wease Jr. (44096121),Theo Wease Jr.,44096121,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,LAC,8.6,,Theo Wease Jr.,dk,3000,theo wease,LAC,WR,classic,00-0040311,auto_fallback_team_mismatch,medium
WR,Jalen Brooks (44096123),Jalen Brooks,44096123,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,ARI,1.2,,Jalen Brooks,dk,3000,jalen brooks,ARI,WR,classic,00-0038640,auto_exact,high
WR,Devin Duvernay (44096125),Devin Duvernay,44096125,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,ARI,0.2,,Devin Duvernay,dk,3000,devin duvernay,ARI,WR,classic,00-0036331,auto_fallback_team_mismatch,medium
WR,Reggie Virgil (44096127),Reggie Virgil,44096127,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,ARI,0.0,,Reggie Virgil,dk,3000,reggie virgil,ARI,WR,classic,00-0041070,auto_exact,high
WR,Simi Fehoko (44096129),Simi Fehoko,44096129,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,ARI,0.0,,Simi Fehoko,dk,3000,simi fehoko,ARI,WR,classic,00-0036646,auto_exact,high
WR,Harrison Wallace III (44096131),Harrison Wallace III,44096131,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,ARI,0.0,,Harrison Wallace III,dk,3000,harrison wallace,ARI,WR,classic,00-0041368,auto_exact,high
WR,Ihmir Smith-Marsette (44096133),Ihmir Smith-Marsette,44096133,WR/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,ARI,0.0,,Ihmir Smith-Marsette,dk,3000,ihmir smith marsette,ARI,WR,classic,00-0036635,auto_exact,high
WR,Jacoby Jones (44096135),Jacoby Jones,44096135,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,WAS,3.5,Q,Jacoby Jones,dk,3000,jacoby jones,WAS,WR,classic,00-0040317,auto_exact,high
WR,River Cracraft (44096137),River Cracraft,44096137,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,WAS,0.0,Q,River Cracraft,dk,3000,river cracraft,WAS,WR,classic,00-0034054,auto_exact,high
WR,Jaden Bradley (44096139),Jaden Bradley,44096139,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,WAS,0.0,,Jaden Bradley,dk,3000,jaden bradley,WAS,WR,classic,00-0041176,auto_exact,high
WR,Van Jefferson (44096141),Van Jefferson,44096141,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,WAS,4.4,OUT,Van Jefferson,dk,3000,van jefferson,WAS,WR,classic,00-0036415,auto_fallback_team_mismatch,medium
WR,Elijah Moore (44096143),Elijah Moore,44096143,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,PHI,3.0,,Elijah Moore,dk,3000,elijah moore,PHI,WR,classic,00-0036980,auto_fallback_team_mismatch,medium
WR,Darius Cooper (44096145),Darius Cooper,44096145,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,PHI,1.4,,Darius Cooper,dk,3000,darius cooper,PHI,WR,classic,00-0040024,auto_exact,high
WR,Johnny Wilson (44096147),Johnny Wilson,44096147,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,PHI,0.0,IR,Johnny Wilson,dk,3000,johnny wilson,PHI,WR,classic,00-0039236,auto_exact,high
WR,Britain Covey (44096149),Britain Covey,44096149,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,PHI,0.6,,Britain Covey,dk,3000,britain covey,PHI,WR,classic,00-0037132,auto_exact,high
WR,Danny Gray (44096151),Danny Gray,44096151,WR/FLEX,3000,WAS@PHI 09/13/2026 04:25PM ET,PHI,0.0,,Danny Gray,dk,3000,danny gray,PHI,WR,classic,00-0037828,auto_exact,high
WR,Tai Felton (44096153),Tai Felton,44096153,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,MIN,0.3,,Tai Felton,dk,3000,tai felton,MIN,WR,classic,00-0040154,auto_exact,high
WR,Myles Price (44096155),Myles Price,44096155,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,MIN,-0.2,,Myles Price,dk,3000,myles price,MIN,WR,classic,00-0040506,auto_exact,high
WR,Jeshaun Jones (44096157),Jeshaun Jones,44096157,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,MIN,0.0,OUT,Jeshaun Jones,dk,3000,jeshaun jones,MIN,WR,classic,00-0039710,auto_exact,high
WR,Dillon Bell (44096159),Dillon Bell,44096159,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,MIN,0.0,,Dillon Bell,dk,3000,dillon bell,MIN,WR,classic,00-0041342,auto_exact,high
WR,Trayvon Rudolph (44096161),Trayvon Rudolph,44096161,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,MIN,0.0,,Trayvon Rudolph,dk,3000,trayvon rudolph,MIN,WR,classic,00-0041475,auto_exact,high
WR,Michael Briscoe (44096163),Michael Briscoe,44096163,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,MIN,0.0,,Michael Briscoe,dk,3000,michael briscoe,MIN,WR,classic,00-0040970,auto_exact,high
WR,Bo Melton (44096165),Bo Melton,44096165,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,GB,0.2,,Bo Melton,dk,3000,bo melton,GB,WR,classic,00-0037091,auto_exact,high
WR,Skyy Moore (44096167),Skyy Moore,44096167,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,GB,0.8,,Skyy Moore,dk,3000,skyy moore,GB,WR,classic,00-0038090,auto_fallback_team_mismatch,medium
WR,J. Michael Sturdivant (44096169),J. Michael Sturdivant,44096169,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,GB,0.0,,J. Michael Sturdivant,dk,3000,j michael sturdivant,GB,WR,classic,00-0040948,auto_exact,high
WR,Chris Hilton Jr. (44096171),Chris Hilton Jr.,44096171,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,GB,0.0,,Chris Hilton Jr.,dk,3000,chris hilton,GB,WR,classic,00-0041179,auto_exact,high
WR,Isaiah Neyor (44096173),Isaiah Neyor,44096173,WR/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,GB,0.0,,Isaiah Neyor,dk,3000,isaiah neyor,GB,WR,classic,00-0040558,auto_exact,high
TE,David Njoku (44096193),David Njoku,44096193,TE/FLEX,3000,ARI@LAC 09/13/2026 04:25PM ET,LAC,7.2,,David Njoku,dk,3000,david njoku,LAC,TE,classic,00-0033885,auto_fallback_team_mismatch,medium
TE,Jonnu Smith (44096195),Jonnu Smith,44096195,TE/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,GB,4.8,,Jonnu Smith,dk,3000,jonnu smith,GB,TE,classic,00-0033858,auto_fallback_team_mismatch,medium
TE,Luke Musgrave (44096197),Luke Musgrave,44096197,TE/FLEX,3000,GB@MIN 09/13/2026 04:25PM ET,GB,2.8,OUT,Luke Musgrave,dk,3000,luke musgrave,GB,TE,classic,00-0039144,auto_exact,high
DST,Packers (44096279),Packers,44096279,DST,3000,GB@MIN 09/13/2026 04:25PM ET,GB,4.6,,Packers,dk,3000,packers,GB,DST,classic,DST_GB,team_defense,high
TE,Michael Mayer (44096199),Michael Mayer,44096199,TE/FLEX,2900,MIA@LV 09/13/2026 04:25PM ET,LV,5.7,,Michael Mayer,dk,2900,michael mayer,LV,TE,classic,00-0039066,auto_exact,high
DST,Raiders (44096280),Raiders,44096280,DST,2900,MIA@LV 09/13/2026 04:25PM ET,LV,4.4,,Raiders,dk,2900,raiders,LV,DST,classic,DST_LV,team_defense,high
TE,Ben Sinnott (44096201),Ben Sinnott,44096201,TE/FLEX,2800,WAS@PHI 09/13/2026 04:25PM ET,WAS,1.8,,Ben Sinnott,dk,2800,ben sinnott,WAS,TE,classic,00-0039912,auto_exact,high
TE,Josh Oliver (44096203),Josh Oliver,44096203,TE/FLEX,2800,GB@MIN 09/13/2026 04:25PM ET,MIN,3.7,,Josh Oliver,dk,2800,josh oliver,MIN,TE,classic,00-0035249,auto_exact,high
DST,Vikings (44096281),Vikings,44096281,DST,2800,GB@MIN 09/13/2026 04:25PM ET,MIN,8.0,,Vikings,dk,2800,vikings,MIN,DST,classic,DST_MIN,team_defense,high
DST,Dolphins (44096282),Dolphins,44096282,DST,2700,MIA@LV 09/13/2026 04:25PM ET,MIA,5.6,,Dolphins,dk,2700,dolphins,MIA,DST,classic,DST_MIA,team_defense,high
TE,Will Kacmarek (44096205),Will Kacmarek,44096205,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,MIA,0.0,Q,Will Kacmarek,dk,2500,will kacmarek,MIA,TE,classic,00-0041524,auto_exact,high
TE,Seydou Traore (44096207),Seydou Traore,44096207,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,MIA,0.0,,Seydou Traore,dk,2500,seydou traore,MIA,TE,classic,00-0041579,auto_exact,high
TE,Justin Joly (44096209),Justin Joly,44096209,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,MIA,0.0,,Justin Joly,dk,2500,justin joly,MIA,TE,classic,00-0041077,auto_exact,high
TE,Cole Turner (44096211),Cole Turner,44096211,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,MIA,0.0,IR,Cole Turner,dk,2500,cole turner,MIA,TE,classic,00-0037078,auto_exact,high
TE,Ben Sims (44096213),Ben Sims,44096213,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,MIA,0.5,IR,Ben Sims,dk,2500,ben sims,MIA,TE,classic,00-0038809,auto_fallback_team_mismatch,medium
TE,Tre Watson (44096215),Tre Watson,44096215,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,MIA,0.0,,Tre Watson,dk,2500,tre watson,MIA,TE,classic,00-0040094,auto_exact,high
TE,Ian Thomas (44096217),Ian Thomas,44096217,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,LV,1.6,,Ian Thomas,dk,2500,ian thomas,LV,TE,classic,00-0034365,auto_exact,high
TE,Carter Runyon (44096219),Carter Runyon,44096219,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,LV,0.1,IR,Carter Runyon,dk,2500,carter runyon,LV,TE,classic,00-0040488,auto_exact,high
TE,Chris Myarick (44096221),Chris Myarick,44096221,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,LV,0.0,,Chris Myarick,dk,2500,chris myarick,LV,TE,classic,00-0035345,auto_exact,high
TE,Patrick Gurd (44096223),Patrick Gurd,44096223,TE/FLEX,2500,MIA@LV 09/13/2026 04:25PM ET,LV,0.0,OUT,Patrick Gurd,dk,2500,patrick gurd,LV,TE,classic,00-0041016,auto_exact,high
TE,Charlie Kolar (44096225),Charlie Kolar,44096225,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,LAC,2.1,,Charlie Kolar,dk,2500,charlie kolar,LAC,TE,classic,00-0038046,auto_fallback_team_mismatch,medium
TE,Evan Svoboda (44096227),Evan Svoboda,44096227,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,LAC,0.0,,Evan Svoboda,dk,2500,evan svoboda,LAC,TE,classic,00-0041384,auto_exact,high
TE,Patrick Herbert (44096229),Patrick Herbert,44096229,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,LAC,0.0,,Patrick Herbert,dk,2500,patrick herbert,LAC,TE,classic,00-0040331,auto_exact,high
TE,Elijah Higgins (44096231),Elijah Higgins,44096231,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,ARI,3.5,,Elijah Higgins,dk,2500,elijah higgins,ARI,TE,classic,00-0039041,auto_exact,high
TE,Hunter Long (44096233),Hunter Long,44096233,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,ARI,3.6,,Hunter Long,dk,2500,hunter long,ARI,TE,classic,00-0037004,auto_fallback_team_mismatch,medium
TE,Tip Reiman (44096235),Tip Reiman,44096235,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,ARI,1.0,OUT,Tip Reiman,dk,2500,tip reiman,ARI,TE,classic,00-0039737,auto_exact,high
TE,Jameson Geers (44096237),Jameson Geers,44096237,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,ARI,0.0,IR,Jameson Geers,dk,2500,jameson geers,ARI,TE,classic,00-0041366,auto_exact,high
TE,Shawn Bowman (44096239),Shawn Bowman,44096239,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,ARI,0.0,,Shawn Bowman,dk,2500,shawn bowman,ARI,TE,classic,00-0039550,auto_exact,high
TE,Teagan Quitoriano (44096241),Teagan Quitoriano,44096241,TE/FLEX,2500,ARI@LAC 09/13/2026 04:25PM ET,ARI,0.0,,Teagan Quitoriano,dk,2500,teagan quitoriano,ARI,TE,classic,00-0037277,auto_fallback_team_mismatch,medium
TE,John Bates (44096243),John Bates,44096243,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,WAS,1.8,,John Bates,dk,2500,john bates,WAS,TE,classic,00-0036628,auto_exact,high
TE,Colson Yankoff (44096245),Colson Yankoff,44096245,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,WAS,0.3,,Colson Yankoff,dk,2500,colson yankoff,WAS,TE,classic,00-0039686,auto_exact,high
TE,Quentin Moore (44096247),Quentin Moore,44096247,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,WAS,0.0,Q,Quentin Moore,dk,2500,quentin moore,WAS,TE,classic,00-0041180,auto_exact,high
TE,Jack Westover (44096249),Jack Westover,44096249,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,WAS,0.1,,Jack Westover,dk,2500,jack westover,WAS,TE,classic,00-0039305,auto_fallback_team_mismatch,medium
TE,Tyler Ott (44096251),Tyler Ott,44096251,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,WAS,0.0,,Tyler Ott,dk,2500,tyler ott,WAS,TE,classic,00-0031156,auto_fallback_name_only_position_mismatch,low
TE,Johnny Mundt (44096253),Johnny Mundt,44096253,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,PHI,1.2,,Johnny Mundt,dk,2500,johnny mundt,PHI,TE,classic,00-0033246,auto_fallback_team_mismatch,medium
TE,E.J. Jenkins (44096255),E.J. Jenkins,44096255,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,PHI,0.0,,E.J. Jenkins,dk,2500,ej jenkins,PHI,TE,classic,00-0038498,auto_exact,high
TE,Grant Calcaterra (44096257),Grant Calcaterra,44096257,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,PHI,1.4,IR,Grant Calcaterra,dk,2500,grant calcaterra,PHI,TE,classic,00-0037086,auto_exact,high
TE,Rocco Underwood (44096259),Rocco Underwood,44096259,TE/FLEX,2500,WAS@PHI 09/13/2026 04:25PM ET,PHI,0.0,,Rocco Underwood,dk,2500,rocco underwood,PHI,TE,classic,00-0040925,auto_fallback_name_only_position_mismatch,low
TE,Ben Yurosek (44096261),Ben Yurosek,44096261,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,MIN,0.3,IR,Ben Yurosek,dk,2500,ben yurosek,MIN,TE,classic,00-0040509,auto_exact,high
TE,Gavin Bartholomew (44096263),Gavin Bartholomew,44096263,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,MIN,0.0,,Gavin Bartholomew,dk,2500,gavin bartholomew,MIN,TE,classic,00-0040215,auto_exact,high
TE,Andrew DePaola (44096265),Andrew DePaola,44096265,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,MIN,0.0,,Andrew DePaola,dk,2500,andrew depaola,MIN,TE,classic,00-0029714,auto_fallback_name_only_position_mismatch,low
TE,Cam Grandy (44096267),Cam Grandy,44096267,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,MIN,0.5,,Cam Grandy,dk,2500,cam grandy,MIN,TE,classic,00-0039631,auto_fallback_team_mismatch,medium
TE,Josh Whyle (44096269),Josh Whyle,44096269,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,GB,1.8,,Josh Whyle,dk,2500,josh whyle,GB,TE,classic,00-0038589,auto_exact,high
TE,Mark Redman (44096271),Mark Redman,44096271,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,GB,0.0,,Mark Redman,dk,2500,mark redman,GB,TE,classic,00-0040598,auto_exact,high
TE,Thomas Yassmin (44096273),Thomas Yassmin,44096273,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,GB,0.0,IR,Thomas Yassmin,dk,2500,thomas yassmin,GB,TE,classic,00-0039936,auto_exact,high
TE,Drake Dabney (44096275),Drake Dabney,44096275,TE/FLEX,2500,GB@MIN 09/13/2026 04:25PM ET,GB,0.7,,Drake Dabney,dk,2500,drake dabney,GB,TE,classic,00-0040628,auto_exact,high
DST,Commanders (44096283),Commanders,44096283,DST,2300,WAS@PHI 09/13/2026 04:25PM ET,WAS,4.5,,Commanders,dk,2300,commanders,WAS,DST,classic,DST_WAS,team_defense,high
DST,Cardinals (44096284),Cardinals,44096284,DST,2000,ARI@LAC 09/13/2026 04:25PM ET,ARI,4.3,,Cardinals,dk,2000,cardinals,ARI,DST,classic,DST_ARI,team_defense,high
