Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Geno Smith,QB,NYJ,5000,1426,QB,NYJ@MIA,10.975384615384616,rotoguru_gid,Geno Smith,dk,5000,geno smith,NYJ,QB,00-0030565,auto_exact,high
Robert Griffin III,QB,WAS,5700,1408,QB,WAS@DAL,9.3775,rotoguru_gid,Robert Griffin III,dk,5700,robert griffin,WAS,QB,00-0029665,auto_exact,high
Aaron Rodgers,QB,GB,8600,1252,QB,GB@DET,24.046666666666667,rotoguru_gid,Aaron Rodgers,dk,8600,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Joe Flacco,QB,BAL,6200,1302,QB,BAL@CLE,17.724,rotoguru_gid,Joe Flacco,dk,6200,joe flacco,BAL,QB,00-0026158,auto_exact,high
Eli Manning,QB,NYG,7100,1225,QB,NYG@PHI,18.622666666666664,rotoguru_gid,Eli Manning,dk,7100,eli manning,NYG,QB,00-0022803,auto_exact,high
Matthew Stafford,QB,DET,6800,1340,QB,DET@GB,17.04,rotoguru_gid,Matthew Stafford,dk,6800,matthew stafford,DET,QB,00-0026498,auto_exact,high
Colin Kaepernick,QB,SF,6300,1404,QB,SF@ARI,16.62666666666667,rotoguru_gid,Colin Kaepernick,dk,6300,colin kaepernick,SF,QB,00-0027974,auto_exact,high
Ben Roethlisberger,QB,PIT,7300,1232,QB,PIT@CIN,21.68,rotoguru_gid,Ben Roethlisberger,dk,7300,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Mark Sanchez,QB,PHI,6700,1339,QB,PHI@NYG,18.0675,rotoguru_gid,Mark Sanchez,dk,6700,mark sanchez,PHI,QB,00-0026898,auto_exact,high
Ryan Lindley,QB,ARI,5000,1416,QB,ARI@SF,4.42,rotoguru_gid,Ryan Lindley,dk,5000,ryan lindley,ARI,QB,00-0029531,auto_exact,high
Cam Newton,QB,CAR,7500,1378,QB,CAR@ATL,19.409230769230767,rotoguru_gid,Cam Newton,dk,7500,cam newton,CAR,QB,00-0027939,auto_exact,high
Tony Romo,QB,DAL,8000,1233,QB,DAL@WAS,18.738571428571426,rotoguru_gid,Tony Romo,dk,8000,tony romo,DAL,QB,00-0021678,auto_exact,high
Case Keenum,QB,HOU,5000,1435,QB,HOU@JAX,8.3,rotoguru_gid,Case Keenum,dk,5000,case keenum,HOU,QB,00-0028986,auto_exact,high
Andy Dalton,QB,CIN,6000,1403,QB,CIN@PIT,15.804,rotoguru_gid,Andy Dalton,dk,6000,andy dalton,CIN,QB,00-0027973,auto_exact,high
Andrew Luck,QB,IND,8700,1409,QB,IND@TEN,25.856,rotoguru_gid,Andrew Luck,dk,8700,andrew luck,IND,QB,00-0029668,auto_exact,high
Ryan Tannehill,QB,MIA,7200,1410,QB,MIA@NYJ,19.116,rotoguru_gid,Ryan Tannehill,dk,7200,ryan tannehill,MIA,QB,00-0029701,auto_exact,high
Teddy Bridgewater,QB,MIN,5900,1439,QB,MIN@CHI,15.625,rotoguru_gid,Teddy Bridgewater,dk,5900,teddy bridgewater,MIN,QB,00-0031237,auto_exact,high
Drew Brees,QB,NO,8400,1151,QB,NO@TB,22.322666666666667,rotoguru_gid,Drew Brees,dk,8400,drew brees,NO,QB,00-0020531,auto_exact,high
Jay Cutler,QB,CHI,7400,1263,QB,CHI@MIN,20.107142857142858,rotoguru_gid,Jay Cutler,dk,7400,jay cutler,CHI,QB,00-0024226,auto_exact,high
Blake Bortles,QB,JAX,5000,1442,QB,JAX@HOU,13.723076923076924,rotoguru_gid,Blake Bortles,dk,5000,blake bortles,JAX,QB,00-0031407,auto_exact,high
Kyle Orton,QB,BUF,5900,1250,QB,BUF@NE,17.125454545454545,rotoguru_gid,Kyle Orton,dk,5900,kyle orton,BUF,QB,00-0023541,auto_exact,high
Peyton Manning,QB,DEN,8600,1081,QB,DEN@LV,22.750666666666667,rotoguru_gid,Peyton Manning,dk,8600,peyton manning,DEN,QB,00-0010346,auto_exact,high
Matt Hasselbeck,QB,IND,5000,1060,QB,IND@TEN,2.8466666666666662,rotoguru_gid,Matt Hasselbeck,dk,5000,matt hasselbeck,IND,QB,00-0007091,auto_exact,high
Russell Wilson,QB,SEA,7500,1412,QB,SEA@LA,22.756,rotoguru_gid,Russell Wilson,dk,7500,russell wilson,SEA,QB,00-0029263,auto_exact,high
Matt Ryan,QB,ATL,7700,1301,QB,ATL@CAR,20.61733333333333,rotoguru_gid,Matt Ryan,dk,7700,matt ryan,ATL,QB,00-0026143,auto_exact,high
Derek Carr,QB,LV,5300,1441,QB,LV@DEN,13.438666666666666,rotoguru_gid,Derek Carr,dk,5300,derek carr,LV,QB,00-0031280,auto_exact,high
Philip Rivers,QB,SDG,7300,1231,QB,SDG@KC,19.266666666666666,rotoguru_gid,Philip Rivers,dk,7300,philip rivers,SDG,QB,00-0022942,auto_fallback_team_mismatch,medium
Charlie Whitehurst,QB,TEN,5300,1272,QB,TEN@IND,13.376666666666663,rotoguru_gid,Charlie Whitehurst,dk,5300,charlie whitehurst,TEN,QB,00-0024296,auto_exact,high
Josh McCown,QB,TB,5200,1175,QB,TB@NO,14.274,rotoguru_gid,Josh McCown,dk,5200,josh mccown,TB,QB,00-0021206,auto_exact,high
Chase Daniel,QB,KC,5000,1334,QB,KC@SDG,-0.05,rotoguru_gid,Chase Daniel,dk,5000,chase daniel,KC,QB,00-0026544,auto_exact,high
Shaun Hill,QB,LA,5200,1213,QB,LA@SEA,11.32,rotoguru_gid,Shaun Hill,dk,5200,shaun hill,LA,QB,00-0020679,auto_exact,high
Brock Osweiler,QB,DEN,5000,1414,QB,DEN@LV,0.2066666666666666,rotoguru_gid,Brock Osweiler,dk,5000,brock osweiler,DEN,QB,00-0029682,auto_exact,high
Jimmy Garoppolo,QB,NE,5000,1452,QB,NE@BUF,1.396,rotoguru_gid,Jimmy Garoppolo,dk,5000,jimmy garoppolo,NE,QB,00-0031345,auto_exact,high
Tom Brady,QB,NE,7800,1131,QB,NE@BUF,20.064,rotoguru_gid,Tom Brady,dk,7800,tom brady,NE,QB,00-0019596,auto_exact,high
Matt Flynn,QB,GB,5000,1307,QB,GB@DET,-0.0999999999999999,rotoguru_gid,Matt Flynn,dk,5000,matt flynn,GB,QB,00-0026349,auto_exact,high
Matt Schaub,QB,LV,5000,1234,QB,LV@DEN,-0.08,rotoguru_gid,Matt Schaub,dk,5000,matt schaub,LV,QB,00-0022787,auto_exact,high
Luke McCown,QB,NO,5000,1227,QB,NO@TB,0.0,rotoguru_gid,Luke McCown,dk,5000,luke mccown,NO,QB,00-0022864,manual_override,high
Joe Webb,QB,CAR,5000,5071,QB,CAR@ATL,0.4333333333333333,rotoguru_gid,Joe Webb,dk,5000,joe webb,CAR,QB,00-0027796,auto_exact,high
Michael Vick,QB,NYJ,5000,1155,QB,NYJ@MIA,5.273333333333333,rotoguru_gid,Michael Vick,dk,5000,michael vick,NYJ,QB,00-0020245,manual_override,high
Brandon Weeden,QB,DAL,5000,1411,QB,DAL@WAS,4.304,rotoguru_gid,Brandon Weeden,dk,5000,brandon weeden,DAL,QB,00-0029677,auto_exact,high
C.J. Anderson,RB,DEN,7000,2924,RB,DEN@LV,13.328571428571433,rotoguru_gid,C.J. Anderson,dk,7000,cj anderson,DEN,RB,00-0029854,auto_exact,high
