Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,name,site,salary,normalized_name,normalized_team,position_upper,slate_format,player_id,match_method,match_confidence
WR,DJ Moore (44069970),DJ Moore,44069970,WR/FLEX,5600,BUF@HOU 09/13/2026 01:00PM ET,BUF,10.8,,DJ Moore,dk,5600,dj moore,BUF,WR,classic,00-0034827,auto_fallback_team_mismatch,medium
RB,Chuba Hubbard (44069800),Chuba Hubbard,44069800,RB/FLEX,5500,CHI@CAR 09/13/2026 01:00PM ET,CAR,9.1,Q,Chuba Hubbard,dk,5500,chuba hubbard,CAR,RB,classic,00-0036555,auto_exact,high
RB,Quinshon Judkins (44069802),Quinshon Judkins,44069802,RB/FLEX,5500,CLE@JAX 09/13/2026 01:00PM ET,CLE,12.3,,Quinshon Judkins,dk,5500,quinshon judkins,CLE,RB,classic,00-0040784,auto_exact,high
WR,Luther Burden III (44069972),Luther Burden III,44069972,WR/FLEX,5500,CHI@CAR 09/13/2026 01:00PM ET,CHI,8.6,Q,Luther Burden III,dk,5500,luther burden,CHI,WR,classic,00-0040735,auto_exact,high
WR,Brian Thomas Jr. (44069974),Brian Thomas Jr.,44069974,WR/FLEX,5500,CLE@JAX 09/13/2026 01:00PM ET,JAX,9.9,,Brian Thomas Jr.,dk,5500,brian thomas,JAX,WR,classic,00-0039893,auto_exact,high
QB,Daniel Jones (44069727),Daniel Jones,44069727,QB,5400,BAL@IND 09/13/2026 01:00PM ET,IND,18.7,,Daniel Jones,dk,5400,daniel jones,IND,QB,classic,00-0035710,auto_exact,high
RB,Jaylen Warren (44069804),Jaylen Warren,44069804,RB/FLEX,5400,ATL@PIT 09/13/2026 01:00PM ET,PIT,13.5,,Jaylen Warren,dk,5400,jaylen warren,PIT,RB,classic,00-0037228,auto_exact,high
WR,Rome Odunze (44069976),Rome Odunze,44069976,WR/FLEX,5400,CHI@CAR 09/13/2026 01:00PM ET,CHI,11.8,Q,Rome Odunze,dk,5400,rome odunze,CHI,WR,classic,00-0039919,auto_exact,high
WR,DK Metcalf (44069978),DK Metcalf,44069978,WR/FLEX,5400,ATL@PIT 09/13/2026 01:00PM ET,PIT,12.5,Q,DK Metcalf,dk,5400,dk metcalf,PIT,WR,classic,00-0035640,auto_exact,high
QB,Aaron Rodgers (44069728),Aaron Rodgers,44069728,QB,5300,ATL@PIT 09/13/2026 01:00PM ET,PIT,14.1,,Aaron Rodgers,dk,5300,aaron rodgers,PIT,QB,classic,00-0023459,auto_exact,high
WR,Carnell Tate (44069980),Carnell Tate,44069980,WR/FLEX,5300,NYJ@TEN 09/13/2026 01:00PM ET,TEN,0.0,Q,Carnell Tate,dk,5300,carnell tate,TEN,WR,classic,00-0041438,auto_exact,high
TE,Colston Loveland (44070238),Colston Loveland,44070238,TE/FLEX,5300,CHI@CAR 09/13/2026 01:00PM ET,CHI,11.4,,Colston Loveland,dk,5300,colston loveland,CHI,TE,classic,00-0040126,auto_exact,high
QB,Bryce Young (44069729),Bryce Young,44069729,QB,5200,CHI@CAR 09/13/2026 01:00PM ET,CAR,15.4,,Bryce Young,dk,5200,bryce young,CAR,QB,classic,00-0039150,auto_exact,high
QB,C.J. Stroud (44069730),C.J. Stroud,44069730,QB,5200,BUF@HOU 09/13/2026 01:00PM ET,HOU,15.0,,C.J. Stroud,dk,5200,cj stroud,HOU,QB,classic,00-0039163,auto_exact,high
RB,Rico Dowdle (44069806),Rico Dowdle,44069806,RB/FLEX,5200,ATL@PIT 09/13/2026 01:00PM ET,PIT,12.7,,Rico Dowdle,dk,5200,rico dowdle,PIT,RB,classic,00-0036139,auto_fallback_team_mismatch,medium
RB,Kenny Gainwell (44069808),Kenny Gainwell,44069808,RB/FLEX,5200,TB@CIN 09/13/2026 01:00PM ET,TB,12.8,,Kenny Gainwell,dk,5200,kenny gainwell,TB,RB,classic,00-0036919,auto_fallback_team_mismatch,medium
WR,Josh Downs (44069982),Josh Downs,44069982,WR/FLEX,5200,BAL@IND 09/13/2026 01:00PM ET,IND,8.6,Q,Josh Downs,dk,5200,josh downs,IND,WR,classic,00-0038997,auto_exact,high
WR,Chris Godwin Jr. (44069984),Chris Godwin Jr.,44069984,WR/FLEX,5200,TB@CIN 09/13/2026 01:00PM ET,TB,9.6,,Chris Godwin Jr.,dk,5200,chris godwin,TB,WR,classic,00-0033921,auto_exact,high
QB,Cam Ward (44069731),Cam Ward,44069731,QB,5100,NYJ@TEN 09/13/2026 01:00PM ET,TEN,11.8,,Cam Ward,dk,5100,cam ward,TEN,QB,classic,00-0040676,auto_exact,high
RB,Kyle Monangai (44069810),Kyle Monangai,44069810,RB/FLEX,5100,CHI@CAR 09/13/2026 01:00PM ET,CHI,8.9,Q,Kyle Monangai,dk,5100,kyle monangai,CHI,RB,classic,00-0040236,auto_exact,high
RB,Tyjae Spears (44069812),Tyjae Spears,44069812,RB/FLEX,5100,NYJ@TEN 09/13/2026 01:00PM ET,TEN,8.6,,Tyjae Spears,dk,5100,tyjae spears,TEN,RB,classic,00-0039032,auto_exact,high
RB,Chris Rodriguez Jr. (44069814),Chris Rodriguez Jr.,44069814,RB/FLEX,5100,CLE@JAX 09/13/2026 01:00PM ET,JAX,7.1,,Chris Rodriguez Jr.,dk,5100,chris rodriguez,JAX,RB,classic,00-0038611,auto_fallback_team_mismatch,medium
WR,Jordyn Tyson (44069986),Jordyn Tyson,44069986,WR/FLEX,5100,NO@DET 09/13/2026 01:00PM ET,NO,0.0,IR,Jordyn Tyson,dk,5100,jordyn tyson,NO,WR,classic,00-0041029,auto_exact,high
RB,Jonathon Brooks (44069816),Jonathon Brooks,44069816,RB/FLEX,5000,CHI@CAR 09/13/2026 01:00PM ET,CAR,0.0,Q,Jonathon Brooks,dk,5000,jonathon brooks,CAR,RB,classic,00-0039344,auto_exact,high
RB,Isiah Pacheco (44069818),Isiah Pacheco,44069818,RB/FLEX,5000,NO@DET 09/13/2026 01:00PM ET,DET,6.7,IR,Isiah Pacheco,dk,5000,isiah pacheco,DET,RB,classic,00-0037197,auto_fallback_team_mismatch,medium
RB,Woody Marks (44069820),Woody Marks,44069820,RB/FLEX,5000,BUF@HOU 09/13/2026 01:00PM ET,HOU,9.8,,Woody Marks,dk,5000,woody marks,HOU,RB,classic,00-0040583,auto_exact,high
WR,Jakobi Meyers (44069988),Jakobi Meyers,44069988,WR/FLEX,5000,CLE@JAX 09/13/2026 01:00PM ET,JAX,10.5,Q,Jakobi Meyers,dk,5000,jakobi meyers,JAX,WR,classic,00-0034960,auto_exact,high
QB,Anthony Richardson Sr. (44069732),Anthony Richardson Sr.,44069732,QB,4900,BAL@IND 09/13/2026 01:00PM ET,IND,1.1,,Anthony Richardson Sr.,dk,4900,anthony richardson,IND,QB,classic,00-0039164,auto_exact,high
RB,Alvin Kamara (44069822),Alvin Kamara,44069822,RB/FLEX,4900,NO@DET 09/13/2026 01:00PM ET,NO,9.3,Q,Alvin Kamara,dk,4900,alvin kamara,NO,RB,classic,00-0033906,auto_exact,high
WR,Michael Pittman Jr. (44069990),Michael Pittman Jr.,44069990,WR/FLEX,4900,ATL@PIT 09/13/2026 01:00PM ET,PIT,12.1,Q,Michael Pittman Jr.,dk,4900,michael pittman,PIT,WR,classic,00-0036252,auto_fallback_team_mismatch,medium
TE,Tyler Warren (44070240),Tyler Warren,44070240,TE/FLEX,4900,BAL@IND 09/13/2026 01:00PM ET,IND,11.1,Q,Tyler Warren,dk,4900,tyler warren,IND,TE,classic,00-0040128,auto_exact,high
QB,Tua Tagovailoa (44069733),Tua Tagovailoa,44069733,QB,4800,ATL@PIT 09/13/2026 01:00PM ET,ATL,12.8,,Tua Tagovailoa,dk,4800,tua tagovailoa,ATL,QB,classic,00-0036212,auto_fallback_team_mismatch,medium
QB,Michael Penix Jr. (44069734),Michael Penix Jr.,44069734,QB,4800,ATL@PIT 09/13/2026 01:00PM ET,ATL,14.3,OUT,Michael Penix Jr.,dk,4800,michael penix,ATL,QB,classic,00-0039917,auto_exact,high
RB,Nick Singleton (44069824),Nick Singleton,44069824,RB/FLEX,4800,NYJ@TEN 09/13/2026 01:00PM ET,TEN,0.0,,Nick Singleton,dk,4800,nick singleton,TEN,RB,classic,,,
WR,Wan'Dale Robinson (44069992),Wan'Dale Robinson,44069992,WR/FLEX,4800,NYJ@TEN 09/13/2026 01:00PM ET,TEN,14.2,Q,Wan'Dale Robinson,dk,4800,wandale robinson,TEN,WR,classic,00-0038117,auto_fallback_team_mismatch,medium
WR,Khalil Shakir (44069994),Khalil Shakir,44069994,WR/FLEX,4800,BUF@HOU 09/13/2026 01:00PM ET,BUF,11.4,Q,Khalil Shakir,dk,4800,khalil shakir,BUF,WR,classic,00-0037261,auto_exact,high
QB,Deshaun Watson (44069735),Deshaun Watson,44069735,QB,4700,CLE@JAX 09/13/2026 01:00PM ET,CLE,0.0,,Deshaun Watson,dk,4700,deshaun watson,CLE,QB,classic,00-0033537,auto_exact,high
QB,Shedeur Sanders (44069736),Shedeur Sanders,44069736,QB,4700,CLE@JAX 09/13/2026 01:00PM ET,CLE,12.4,,Shedeur Sanders,dk,4700,shedeur sanders,CLE,QB,classic,00-0040668,auto_exact,high
RB,Brian Robinson Jr. (44069826),Brian Robinson Jr.,44069826,RB/FLEX,4700,ATL@PIT 09/13/2026 01:00PM ET,ATL,3.4,,Brian Robinson Jr.,dk,4700,brian robinson,ATL,RB,classic,00-0037746,auto_fallback_team_mismatch,medium
RB,Braelon Allen (44069828),Braelon Allen,44069828,RB/FLEX,4700,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,4.1,,Braelon Allen,dk,4700,braelon allen,NYJ,RB,classic,00-0039794,auto_exact,high
RB,Dylan Sampson (44069830),Dylan Sampson,44069830,RB/FLEX,4700,CLE@JAX 09/13/2026 01:00PM ET,CLE,5.9,,Dylan Sampson,dk,4700,dylan sampson,CLE,RB,classic,00-0040162,auto_exact,high
RB,Sean Tucker (44069832),Sean Tucker,44069832,RB/FLEX,4700,TB@CIN 09/13/2026 01:00PM ET,TB,5.6,Q,Sean Tucker,dk,4700,sean tucker,TB,RB,classic,00-0038951,auto_exact,high
WR,Keenan Allen (44069996),Keenan Allen,44069996,WR/FLEX,4700,BAL@IND 09/13/2026 01:00PM ET,IND,10.6,,Keenan Allen,dk,4700,keenan allen,IND,WR,classic,00-0030279,auto_fallback_team_mismatch,medium
TE,Kyle Pitts Sr. (44070242),Kyle Pitts Sr.,44070242,TE/FLEX,4700,ATL@PIT 09/13/2026 01:00PM ET,ATL,12.6,,Kyle Pitts Sr.,dk,4700,kyle pitts,ATL,TE,classic,00-0036970,auto_exact,high
QB,Geno Smith (44069737),Geno Smith,44069737,QB,4600,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,13.0,,Geno Smith,dk,4600,geno smith,NYJ,QB,classic,00-0030565,auto_fallback_team_mismatch,medium
RB,Ray Davis (44069834),Ray Davis,44069834,RB/FLEX,4600,BUF@HOU 09/13/2026 01:00PM ET,BUF,3.8,,Ray Davis,dk,4600,ray davis,BUF,RB,classic,00-0039875,auto_exact,high
RB,Samaje Perine (44069836),Samaje Perine,44069836,RB/FLEX,4600,TB@CIN 09/13/2026 01:00PM ET,CIN,5.3,,Samaje Perine,dk,4600,samaje perine,CIN,RB,classic,00-0033526,auto_exact,high
WR,Jalen Coker (44069998),Jalen Coker,44069998,WR/FLEX,4600,CHI@CAR 09/13/2026 01:00PM ET,CAR,10.2,,Jalen Coker,dk,4600,jalen coker,CAR,WR,classic,00-0039491,auto_exact,high
WR,KC Concepcion (44070000),KC Concepcion,44070000,WR/FLEX,4600,CLE@JAX 09/13/2026 01:00PM ET,CLE,0.0,,KC Concepcion,dk,4600,kc concepcion,CLE,WR,classic,00-0041547,auto_exact,high
TE,Dalton Kincaid (44070244),Dalton Kincaid,44070244,TE/FLEX,4600,BUF@HOU 09/13/2026 01:00PM ET,BUF,11.7,,Dalton Kincaid,dk,4600,dalton kincaid,BUF,TE,classic,00-0038933,auto_exact,high
RB,Trevor Etienne (44069838),Trevor Etienne,44069838,RB/FLEX,4500,CHI@CAR 09/13/2026 01:00PM ET,CAR,0.7,IR,Trevor Etienne,dk,4500,trevor etienne,CAR,RB,classic,00-0040644,auto_exact,high
RB,Jawhar Jordan (44069840),Jawhar Jordan,44069840,RB/FLEX,4500,BUF@HOU 09/13/2026 01:00PM ET,HOU,8.2,,Jawhar Jordan,dk,4500,jawhar jordan,HOU,RB,classic,00-0039405,auto_exact,high
WR,Calvin Ridley (44070002),Calvin Ridley,44070002,WR/FLEX,4500,NYJ@TEN 09/13/2026 01:00PM ET,TEN,7.2,,Calvin Ridley,dk,4500,calvin ridley,TEN,WR,classic,00-0034837,auto_exact,high
WR,Kayshon Boutte (44070004),Kayshon Boutte,44070004,WR/FLEX,4500,BUF@HOU 09/13/2026 01:00PM ET,HOU,8.8,,Kayshon Boutte,dk,4500,kayshon boutte,HOU,WR,classic,00-0038608,auto_fallback_team_mismatch,medium
WR,Jayden Higgins (44070006),Jayden Higgins,44070006,WR/FLEX,4500,BUF@HOU 09/13/2026 01:00PM ET,HOU,7.8,IR,Jayden Higgins,dk,4500,jayden higgins,HOU,WR,classic,00-0040130,auto_exact,high
QB,Riley Leonard (44069738),Riley Leonard,44069738,QB,4400,BAL@IND 09/13/2026 01:00PM ET,IND,6.8,,Riley Leonard,dk,4400,riley leonard,IND,QB,classic,00-0040206,auto_exact,high
QB,Joe Flacco (44069739),Joe Flacco,44069739,QB,4400,TB@CIN 09/13/2026 01:00PM ET,CIN,12.7,,Joe Flacco,dk,4400,joe flacco,CIN,QB,classic,00-0026158,auto_exact,high
WR,Denzel Boston (44070008),Denzel Boston,44070008,WR/FLEX,4400,CLE@JAX 09/13/2026 01:00PM ET,CLE,0.0,,Denzel Boston,dk,4400,denzel boston,CLE,WR,classic,00-0041037,auto_exact,high
WR,Jalen McMillan (44070010),Jalen McMillan,44070010,WR/FLEX,4400,TB@CIN 09/13/2026 01:00PM ET,TB,8.2,Q,Jalen McMillan,dk,4400,jalen mcmillan,TB,WR,classic,00-0039855,auto_exact,high
TE,Sam LaPorta (44070246),Sam LaPorta,44070246,TE/FLEX,4400,NO@DET 09/13/2026 01:00PM ET,DET,11.9,Q,Sam LaPorta,dk,4400,sam laporta,DET,TE,classic,00-0039065,auto_exact,high
QB,Tyler Huntley (44069740),Tyler Huntley,44069740,QB,4300,BAL@IND 09/13/2026 01:00PM ET,BAL,8.0,,Tyler Huntley,dk,4300,tyler huntley,BAL,QB,classic,00-0035993,auto_exact,high
RB,LeQuint Allen Jr. (44069842),LeQuint Allen Jr.,44069842,RB/FLEX,4300,CLE@JAX 09/13/2026 01:00PM ET,JAX,1.5,Q,LeQuint Allen Jr.,dk,4300,lequint allen,JAX,RB,classic,00-0040238,auto_exact,high
RB,Seth McGowan (44069844),Seth McGowan,44069844,RB/FLEX,4300,BAL@IND 09/13/2026 01:00PM ET,IND,0.0,,Seth McGowan,dk,4300,seth mcgowan,IND,RB,classic,00-0041125,auto_exact,high
RB,DJ Giddens (44069846),DJ Giddens,44069846,RB/FLEX,4300,BAL@IND 09/13/2026 01:00PM ET,IND,1.1,,DJ Giddens,dk,4300,dj giddens,IND,RB,classic,00-0040179,auto_exact,high
QB,Davis Mills (44069741),Davis Mills,44069741,QB,4200,BUF@HOU 09/13/2026 01:00PM ET,HOU,11.6,,Davis Mills,dk,4200,davis mills,HOU,QB,classic,00-0036898,auto_exact,high
RB,Isaiah Davis (44069848),Isaiah Davis,44069848,RB/FLEX,4200,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,4.5,Q,Isaiah Davis,dk,4200,isaiah davis,NYJ,RB,classic,00-0039798,auto_exact,high
RB,Ty Johnson (44069850),Ty Johnson,44069850,RB/FLEX,4200,BUF@HOU 09/13/2026 01:00PM ET,BUF,5.9,Q,Ty Johnson,dk,4200,ty johnson,BUF,RB,classic,00-0035537,auto_exact,high
RB,Justice Hill (44069852),Justice Hill,44069852,RB/FLEX,4200,BAL@IND 09/13/2026 01:00PM ET,BAL,6.5,,Justice Hill,dk,4200,justice hill,BAL,RB,classic,00-0034975,auto_exact,high
RB,Rasheen Ali (44069854),Rasheen Ali,44069854,RB/FLEX,4200,BAL@IND 09/13/2026 01:00PM ET,BAL,1.6,,Rasheen Ali,dk,4200,rasheen ali,BAL,RB,classic,00-0039796,auto_exact,high
TE,Harold Fannin Jr. (44070248),Harold Fannin Jr.,44070248,TE/FLEX,4200,CLE@JAX 09/13/2026 01:00PM ET,CLE,11.9,,Harold Fannin Jr.,dk,4200,harold fannin,CLE,TE,classic,00-0040663,auto_exact,high
RB,Tahj Brooks (44069856),Tahj Brooks,44069856,RB/FLEX,4100,TB@CIN 09/13/2026 01:00PM ET,CIN,0.4,,Tahj Brooks,dk,4100,tahj brooks,CIN,RB,classic,00-0040208,auto_exact,high
WR,Omar Cooper Jr. (44070012),Omar Cooper Jr.,44070012,WR/FLEX,4100,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,0.0,,Omar Cooper Jr.,dk,4100,omar cooper,NYJ,WR,classic,00-0041511,auto_exact,high
WR,Jerry Jeudy (44070014),Jerry Jeudy,44070014,WR/FLEX,4100,CLE@JAX 09/13/2026 01:00PM ET,CLE,7.2,,Jerry Jeudy,dk,4100,jerry jeudy,CLE,WR,classic,00-0036407,auto_exact,high
QB,Kenny Pickett (44069742),Kenny Pickett,44069742,QB,4000,CHI@CAR 09/13/2026 01:00PM ET,CAR,1.8,,Kenny Pickett,dk,4000,kenny pickett,CAR,QB,classic,00-0038102,auto_fallback_team_mismatch,medium
QB,Haynes King (44069743),Haynes King,44069743,QB,4000,CHI@CAR 09/13/2026 01:00PM ET,CAR,0.0,Q,Haynes King,dk,4000,haynes king,CAR,QB,classic,00-0041149,auto_exact,high
QB,Tyson Bagent (44069744),Tyson Bagent,44069744,QB,4000,CHI@CAR 09/13/2026 01:00PM ET,CHI,0.9,,Tyson Bagent,dk,4000,tyson bagent,CHI,QB,classic,00-0038416,auto_exact,high
QB,Case Keenum (44069745),Case Keenum,44069745,QB,4000,CHI@CAR 09/13/2026 01:00PM ET,CHI,0.0,,Case Keenum,dk,4000,case keenum,CHI,QB,classic,00-0028986,auto_exact,high
QB,Mason Rudolph (44069746),Mason Rudolph,44069746,QB,4000,ATL@PIT 09/13/2026 01:00PM ET,PIT,3.0,,Mason Rudolph,dk,4000,mason rudolph,PIT,QB,classic,00-0034771,auto_exact,high
QB,Will Howard (44069747),Will Howard,44069747,QB,4000,ATL@PIT 09/13/2026 01:00PM ET,PIT,0.0,,Will Howard,dk,4000,will howard,PIT,QB,classic,00-0040203,auto_exact,high
QB,Drew Allar (44069748),Drew Allar,44069748,QB,4000,ATL@PIT 09/13/2026 01:00PM ET,PIT,0.0,,Drew Allar,dk,4000,drew allar,PIT,QB,classic,00-0041565,auto_exact,high
QB,Cooper Rush (44069749),Cooper Rush,44069749,QB,4000,ATL@PIT 09/13/2026 01:00PM ET,ATL,1.7,,Cooper Rush,dk,4000,cooper rush,ATL,QB,classic,00-0033662,auto_fallback_team_mismatch,medium
QB,Jack Strand (44069750),Jack Strand,44069750,QB,4000,ATL@PIT 09/13/2026 01:00PM ET,ATL,0.0,,Jack Strand,dk,4000,jack strand,ATL,QB,classic,00-0041194,auto_exact,high
QB,Cade Klubnik (44069751),Cade Klubnik,44069751,QB,4000,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,0.0,,Cade Klubnik,dk,4000,cade klubnik,NYJ,QB,classic,00-0041056,auto_exact,high
QB,Bailey Zappe (44069752),Bailey Zappe,44069752,QB,4000,NYJ@TEN 09/13/2026 01:00PM ET,NYJ,0.0,,Bailey Zappe,dk,4000,bailey zappe,NYJ,QB,classic,00-0038108,auto_exact,high
