Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Drew Brees,QB,NO,8200,1151,QB,NO@BAL,21.174,rotoguru_gid,Drew Brees,dk,8200,drew brees,NO,QB,00-0020531,auto_exact,high
Peyton Manning,QB,DEN,9400,1081,QB,DEN@MIA,26.244,rotoguru_gid,Peyton Manning,dk,9400,peyton manning,DEN,QB,00-0010346,auto_exact,high
Ryan Tannehill,QB,MIA,7200,1410,QB,MIA@DEN,18.086,rotoguru_gid,Ryan Tannehill,dk,7200,ryan tannehill,MIA,QB,00-0029701,auto_exact,high
Eli Manning,QB,NYG,5800,1225,QB,NYG@DAL,17.419999999999998,rotoguru_gid,Eli Manning,dk,5800,eli manning,NYG,QB,00-0022803,auto_exact,high
Tony Romo,QB,DAL,7500,1233,QB,DAL@NYG,17.962222222222223,rotoguru_gid,Tony Romo,dk,7500,tony romo,DAL,QB,00-0021678,auto_exact,high
Tom Brady,QB,NE,8600,1131,QB,NE@DET,20.436,rotoguru_gid,Tom Brady,dk,8600,tom brady,NE,QB,00-0019596,auto_exact,high
Zach Mettenberger,QB,TEN,5300,1440,QB,TEN@PHI,11.305,rotoguru_gid,Zach Mettenberger,dk,5300,zach mettenberger,TEN,QB,00-0031266,auto_exact,high
Teddy Bridgewater,QB,MIN,5100,1439,QB,MIN@GB,12.837142857142856,rotoguru_gid,Teddy Bridgewater,dk,5100,teddy bridgewater,MIN,QB,00-0031237,auto_exact,high
Aaron Rodgers,QB,GB,9900,1252,QB,GB@MIN,25.532,rotoguru_gid,Aaron Rodgers,dk,9900,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Russell Wilson,QB,SEA,7600,1412,QB,SEA@ARI,22.356,rotoguru_gid,Russell Wilson,dk,7600,russell wilson,SEA,QB,00-0029263,auto_exact,high
Josh McCown,QB,TB,6600,1175,QB,TB@CHI,16.272,rotoguru_gid,Josh McCown,dk,6600,josh mccown,TB,QB,00-0021206,auto_exact,high
Kyle Orton,QB,BUF,5600,1250,QB,BUF@NYJ,17.366666666666667,rotoguru_gid,Kyle Orton,dk,5600,kyle orton,BUF,QB,00-0023541,auto_exact,high
Alex Smith,QB,KC,5600,1254,QB,KC@LV,14.648,rotoguru_gid,Alex Smith,dk,5600,alex smith,KC,QB,00-0023436,auto_exact,high
Mark Sanchez,QB,PHI,6800,1339,QB,PHI@TEN,19.866666666666664,rotoguru_gid,Mark Sanchez,dk,6800,mark sanchez,PHI,QB,00-0026898,auto_exact,high
Matt Ryan,QB,ATL,6300,1301,QB,ATL@CLE,18.592,rotoguru_gid,Matt Ryan,dk,6300,matt ryan,ATL,QB,00-0026143,auto_exact,high
Andrew Luck,QB,IND,9700,1409,QB,IND@JAX,28.792,rotoguru_gid,Andrew Luck,dk,9700,andrew luck,IND,QB,00-0029668,auto_exact,high
