Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Deshaun Watson,QB,HOU,6500,1518,QB,HOU@NE,23.317777777777778,rotoguru_gid,Deshaun Watson,dk,6500,deshaun watson,HOU,QB,00-0033537,auto_exact,high
Justin Herbert,QB,LAC,6800,1552,QB,LAC@NYJ,26.24,rotoguru_gid,Justin Herbert,dk,6800,justin herbert,LAC,QB,00-0036355,auto_exact,high
Jared Goff,QB,LA,5700,1490,QB,LA@TB,19.026666666666667,rotoguru_gid,Jared Goff,dk,5700,jared goff,LA,QB,00-0033106,auto_exact,high
Kirk Cousins,QB,MIN,6200,1415,QB,MIN@DAL,17.364444444444445,rotoguru_gid,Kirk Cousins,dk,6200,kirk cousins,MIN,QB,00-0029604,auto_exact,high
Aaron Rodgers,QB,GB,7000,1252,QB,GB@IND,25.335555555555555,rotoguru_gid,Aaron Rodgers,dk,7000,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Patrick Mahomes II,QB,KC,7900,1523,QB,KC@LV,28.22,rotoguru_gid,Patrick Mahomes II,dk,7900,patrick mahomes,KC,QB,00-0033873,auto_exact,high
Taysom Hill,QB,NO,4800,1530,QB,NO@ATL,5.0488888888888885,rotoguru_gid,Taysom Hill,dk,4800,taysom hill,NO,QB,00-0033357,auto_fallback_name_only_position_mismatch,low
Ryan Tannehill,QB,TEN,6100,1410,QB,TEN@BAL,20.826666666666668,rotoguru_gid,Ryan Tannehill,dk,6100,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
Derek Carr,QB,LV,5300,1441,QB,LV@KC,17.88888888888889,rotoguru_gid,Derek Carr,dk,5300,derek carr,LV,QB,00-0031280,auto_exact,high
Philip Rivers,QB,IND,5600,1231,QB,IND@GB,15.733333333333333,rotoguru_gid,Philip Rivers,dk,5600,philip rivers,IND,QB,00-0022942,auto_exact,high
Cam Newton,QB,NE,6200,1378,QB,NE@HOU,20.0625,rotoguru_gid,Cam Newton,dk,6200,cam newton,NE,QB,00-0027939,auto_exact,high
Andy Dalton,QB,DAL,5300,1403,QB,DAL@MIN,5.02,rotoguru_gid,Andy Dalton,dk,5300,andy dalton,DAL,QB,00-0027973,auto_exact,high
Kyler Murray,QB,ARI,8500,1537,QB,ARI@SEA,31.377777777777776,rotoguru_gid,Kyler Murray,dk,8500,kyler murray,ARI,QB,00-0035228,auto_exact,high
Russell Wilson,QB,SEA,7400,1412,QB,SEA@ARI,29.56222222222222,rotoguru_gid,Russell Wilson,dk,7400,russell wilson,SEA,QB,00-0029263,auto_exact,high
Ben Roethlisberger,QB,PIT,6700,1232,QB,PIT@JAX,20.786666666666665,rotoguru_gid,Ben Roethlisberger,dk,6700,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Lamar Jackson,QB,BAL,7300,1527,QB,BAL@TEN,21.32,rotoguru_gid,Lamar Jackson,dk,7300,lamar jackson,BAL,QB,00-0034796,auto_exact,high
Carson Wentz,QB,PHI,5700,1514,QB,PHI@CLE,19.91555555555556,rotoguru_gid,Carson Wentz,dk,5700,carson wentz,PHI,QB,00-0032950,auto_exact,high
Joe Flacco,QB,NYJ,5000,1302,QB,NYJ@LAC,10.59,rotoguru_gid,Joe Flacco,dk,5000,joe flacco,NYJ,QB,00-0026158,auto_exact,high
Tom Brady,QB,TB,6500,1131,QB,TB@LA,22.136000000000003,rotoguru_gid,Tom Brady,dk,6500,tom brady,TB,QB,00-0019596,auto_exact,high
Joe Burrow,QB,CIN,5500,1550,QB,CIN@WAS,20.6,rotoguru_gid,Joe Burrow,dk,5500,joe burrow,CIN,QB,00-0036442,auto_exact,high
P.J. Walker,QB,CAR,4800,1558,QB,CAR@DET,0.3,rotoguru_gid,P.J. Walker,dk,4800,pj walker,CAR,QB,00-0033275,auto_exact,high
Drew Lock,QB,DEN,5400,1547,QB,DEN@MIA,14.054285714285712,rotoguru_gid,Drew Lock,dk,5400,drew lock,DEN,QB,00-0035704,auto_exact,high
Alex Smith,QB,WAS,5300,1254,QB,WAS@CIN,12.526666666666666,rotoguru_gid,Alex Smith,dk,5300,alex smith,WAS,QB,00-0023436,auto_exact,high
Baker Mayfield,QB,CLE,5400,1528,QB,CLE@PHI,13.937777777777775,rotoguru_gid,Baker Mayfield,dk,5400,baker mayfield,CLE,QB,00-0034855,auto_exact,high
Matthew Stafford,QB,DET,6000,1340,QB,DET@CAR,19.09111111111111,rotoguru_gid,Matthew Stafford,dk,6000,matthew stafford,DET,QB,00-0026498,auto_exact,high
Tua Tagovailoa,QB,MIA,5800,1551,QB,MIA@DEN,8.632,rotoguru_gid,Tua Tagovailoa,dk,5800,tua tagovailoa,MIA,QB,00-0036212,auto_exact,high
Matt Ryan,QB,ATL,6300,1301,QB,ATL@NO,20.848888888888887,rotoguru_gid,Matt Ryan,dk,6300,matt ryan,ATL,QB,00-0026143,auto_exact,high
Ryan Fitzpatrick,QB,MIA,5000,1242,QB,MIA@DEN,22.65,rotoguru_gid,Ryan Fitzpatrick,dk,5000,ryan fitzpatrick,MIA,QB,00-0023682,auto_exact,high
Ryan Finley,QB,CIN,4300,1545,QB,CIN@WAS,0.0,rotoguru_gid,Ryan Finley,dk,4300,ryan finley,CIN,QB,00-0035652,auto_exact,high
Jake Luton,QB,JAX,5000,1559,QB,JAX@PIT,17.61,rotoguru_gid,Jake Luton,dk,5000,jake luton,JAX,QB,00-0036312,auto_exact,high
Jacoby Brissett,QB,IND,4100,1496,QB,IND@GB,1.72,rotoguru_gid,Jacoby Brissett,dk,4100,jacoby brissett,IND,QB,00-0033119,auto_exact,high
Jalen Hurts,QB,PHI,4100,1554,QB,PHI@CLE,1.0542857142857145,rotoguru_gid,Jalen Hurts,dk,4100,jalen hurts,PHI,QB,00-0036389,auto_exact,high
Logan Woodside,QB,TEN,4100,1560,QB,TEN@BAL,,rotoguru_gid,Logan Woodside,dk,4100,logan woodside,TEN,QB,00-0034438,auto_exact,high
Chris Streveler,QB,ARI,4100,1553,QB,ARI@SEA,0.0999999999999999,rotoguru_gid,Chris Streveler,dk,4100,chris streveler,ARI,QB,00-0035752,auto_exact,high
Mason Rudolph,QB,PIT,4200,1526,QB,PIT@JAX,0.02,rotoguru_gid,Mason Rudolph,dk,4200,mason rudolph,PIT,QB,00-0034771,auto_exact,high
Dalvin Cook,RB,MIN,9000,5559,RB,MIN@DAL,28.6625,rotoguru_gid,Dalvin Cook,dk,9000,dalvin cook,MIN,RB,00-0033893,auto_exact,high
Derrick Henry,RB,TEN,8000,5445,RB,TEN@BAL,19.700000000000003,rotoguru_gid,Derrick Henry,dk,8000,derrick henry,TEN,RB,00-0032764,auto_exact,high
Ezekiel Elliott,RB,DAL,6500,5444,RB,DAL@MIN,16.77777777777778,rotoguru_gid,Ezekiel Elliott,dk,6500,ezekiel elliott,DAL,RB,00-0033045,auto_exact,high
Clyde Edwards-Helaire,RB,KC,6300,5818,RB,KC@LV,14.77777777777778,rotoguru_gid,Clyde Edwards-Helaire,dk,6300,clyde edwards helaire,KC,RB,00-0036360,auto_exact,high
Melvin Gordon,RB,DEN,5100,2991,RB,DEN@MIA,12.825,rotoguru_gid,Melvin Gordon,dk,5100,melvin gordon,DEN,RB,00-0032144,auto_exact,high
J.K. Dobbins,RB,BAL,5100,5821,RB,BAL@TEN,7.7555555555555555,rotoguru_gid,J.K. Dobbins,dk,5100,jk dobbins,BAL,RB,00-0036158,auto_exact,high
Carlos Hyde,RB,SEA,4300,2933,RB,SEA@ARI,8.475000000000001,rotoguru_gid,Carlos Hyde,dk,4300,carlos hyde,SEA,RB,00-0031045,auto_exact,high
Antonio Gibson,RB,WAS,5800,5827,RB,WAS@CIN,14.755555555555556,rotoguru_gid,Antonio Gibson,dk,5800,antonio gibson,WAS,RB,00-0036328,auto_exact,high
Aaron Jones,RB,GB,7200,5543,RB,GB@IND,20.77142857142857,rotoguru_gid,Aaron Jones,dk,7200,aaron jones,GB,RB,00-0033293,auto_exact,high
Kenyan Drake,RB,ARI,5300,5446,RB,ARI@SEA,12.75,rotoguru_gid,Kenyan Drake,dk,5300,kenyan drake,ARI,RB,00-0033118,auto_exact,high
