Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Jimmy Garoppolo,QB,SF,6700,1452,QB,SF@ARI,15.833333333333334,rotoguru_gid,Jimmy Garoppolo,dk,6700,jimmy garoppolo,SF,QB,00-0031345,auto_exact,high
Dak Prescott,QB,DAL,6700,1501,QB,DAL@DET,24.28222222222222,rotoguru_gid,Dak Prescott,dk,6700,dak prescott,DAL,QB,00-0033077,auto_exact,high
Josh Allen,QB,BUF,6600,1529,QB,BUF@MIA,19.362222222222226,rotoguru_gid,Josh Allen,dk,6600,josh allen,BUF,QB,00-0034857,auto_exact,high
Lamar Jackson,QB,BAL,7700,1527,QB,BAL@HOU,28.293333333333337,rotoguru_gid,Lamar Jackson,dk,7700,lamar jackson,BAL,QB,00-0034796,auto_exact,high
Jeff Driskel,QB,DET,4600,1494,QB,DET@DAL,19.06,rotoguru_gid,Jeff Driskel,dk,4600,jeff driskel,DET,QB,00-0032436,auto_exact,high
Kirk Cousins,QB,MIN,6300,1415,QB,MIN@DEN,18.634,rotoguru_gid,Kirk Cousins,dk,6300,kirk cousins,MIN,QB,00-0029604,auto_exact,high
Kyler Murray,QB,ARI,6100,1537,QB,ARI@SF,21.022,rotoguru_gid,Kyler Murray,dk,6100,kyler murray,ARI,QB,00-0035228,auto_exact,high
Sam Darnold,QB,NYJ,5700,1524,QB,NYJ@WAS,14.296666666666669,rotoguru_gid,Sam Darnold,dk,5700,sam darnold,NYJ,QB,00-0034869,auto_exact,high
Baker Mayfield,QB,CLE,5300,1528,QB,CLE@PIT,14.73777777777778,rotoguru_gid,Baker Mayfield,dk,5300,baker mayfield,CLE,QB,00-0034855,auto_exact,high
Jameis Winston,QB,TB,6500,1465,QB,TB@NO,22.05555555555556,rotoguru_gid,Jameis Winston,dk,6500,jameis winston,TB,QB,00-0031503,auto_exact,high
Drew Brees,QB,NO,6900,1151,QB,NO@TB,16.43,rotoguru_gid,Drew Brees,dk,6900,drew brees,NO,QB,00-0020531,auto_exact,high
Derek Carr,QB,LV,6100,1441,QB,LV@CIN,15.575555555555557,rotoguru_gid,Derek Carr,dk,6100,derek carr,LV,QB,00-0031280,auto_exact,high
Matt Ryan,QB,ATL,6200,1301,QB,ATL@CAR,23.0975,rotoguru_gid,Matt Ryan,dk,6200,matt ryan,ATL,QB,00-0026143,auto_exact,high
Philip Rivers,QB,LAC,5800,1231,QB,LAC@KC,17.404,rotoguru_gid,Philip Rivers,dk,5800,philip rivers,LAC,QB,00-0022942,auto_exact,high
Nick Foles,QB,JAX,5600,1413,QB,JAX@IND,7.0,rotoguru_gid,Nick Foles,dk,5600,nick foles,JAX,QB,00-0029567,auto_exact,high
Dwayne Haskins,QB,WAS,4800,1538,QB,WAS@NYJ,3.686666666666667,rotoguru_gid,Dwayne Haskins,dk,4800,dwayne haskins,WAS,QB,00-0035232,auto_exact,high
Patrick Mahomes II,QB,KC,7000,1523,QB,KC@LAC,25.03,rotoguru_gid,Patrick Mahomes II,dk,7000,patrick mahomes,KC,QB,00-0033873,auto_exact,high
Jacoby Brissett,QB,IND,5900,1496,QB,IND@JAX,17.37,rotoguru_gid,Jacoby Brissett,dk,5900,jacoby brissett,IND,QB,00-0033119,auto_exact,high
Ryan Fitzpatrick,QB,MIA,5100,1242,QB,MIA@BUF,12.12,rotoguru_gid,Ryan Fitzpatrick,dk,5100,ryan fitzpatrick,MIA,QB,00-0023682,auto_exact,high
Brandon Allen,QB,DEN,4700,1504,QB,DEN@MIN,17.02,rotoguru_gid,Brandon Allen,dk,4700,brandon allen,DEN,QB,00-0032434,auto_exact,high
Carson Wentz,QB,PHI,5400,1514,QB,PHI@NE,18.311111111111117,rotoguru_gid,Carson Wentz,dk,5400,carson wentz,PHI,QB,00-0032950,auto_exact,high
Kyle Allen,QB,CAR,5300,1536,QB,CAR@ATL,14.045714285714284,rotoguru_gid,Kyle Allen,dk,5300,kyle allen,CAR,QB,00-0034577,auto_exact,high
Mitchell Trubisky,QB,CHI,4900,1519,QB,CHI@LA,11.375,rotoguru_gid,Mitchell Trubisky,dk,4900,mitchell trubisky,CHI,QB,00-0033869,auto_exact,high
Mason Rudolph,QB,PIT,5100,1526,QB,PIT@CLE,13.642857142857142,rotoguru_gid,Mason Rudolph,dk,5100,mason rudolph,PIT,QB,00-0034771,auto_exact,high
Tom Brady,QB,NE,6400,1131,QB,NE@PHI,20.19333333333333,rotoguru_gid,Tom Brady,dk,6400,tom brady,NE,QB,00-0019596,auto_exact,high
Ryan Finley,QB,CIN,5000,1545,QB,CIN@LV,10.88,rotoguru_gid,Ryan Finley,dk,5000,ryan finley,CIN,QB,00-0035652,auto_exact,high
Jared Goff,QB,LA,5900,1490,QB,LA@CHI,17.448888888888888,rotoguru_gid,Jared Goff,dk,5900,jared goff,LA,QB,00-0033106,auto_exact,high
Deshaun Watson,QB,HOU,6800,1518,QB,HOU@BAL,25.686666666666667,rotoguru_gid,Deshaun Watson,dk,6800,deshaun watson,HOU,QB,00-0033537,auto_exact,high
Taysom Hill,QB,NO,4000,1530,QB,NO@TB,5.288888888888889,rotoguru_gid,Taysom Hill,dk,4000,taysom hill,NO,QB,00-0033357,auto_fallback_name_only_position_mismatch,low
Robert Griffin III,QB,BAL,4600,1408,QB,BAL@HOU,3.9,rotoguru_gid,Robert Griffin III,dk,4600,robert griffin,BAL,QB,00-0029665,auto_exact,high
