Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Ryan Fitzpatrick,QB,MIA,5400,1242,QB,MIA@PHI,13.794,rotoguru_gid,Ryan Fitzpatrick,dk,5400,ryan fitzpatrick,MIA,QB,00-0023682,auto_exact,high
Deshaun Watson,QB,HOU,6300,1518,QB,HOU@NE,23.36909090909091,rotoguru_gid,Deshaun Watson,dk,6300,deshaun watson,HOU,QB,00-0033537,auto_exact,high
Carson Wentz,QB,PHI,5800,1514,QB,PHI@MIA,17.363636363636363,rotoguru_gid,Carson Wentz,dk,5800,carson wentz,PHI,QB,00-0032950,auto_exact,high
Tom Brady,QB,NE,6100,1131,QB,NE@HOU,18.325454545454548,rotoguru_gid,Tom Brady,dk,6100,tom brady,NE,QB,00-0019596,auto_exact,high
Aaron Rodgers,QB,GB,6500,1252,QB,GB@NYG,19.18909090909091,rotoguru_gid,Aaron Rodgers,dk,6500,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Jared Goff,QB,LA,6000,1490,QB,LA@ARI,15.42181818181818,rotoguru_gid,Jared Goff,dk,6000,jared goff,LA,QB,00-0033106,auto_exact,high
Mitchell Trubisky,QB,CHI,5300,1519,QB,CHI@DET,12.292,rotoguru_gid,Mitchell Trubisky,dk,5300,mitchell trubisky,CHI,QB,00-0033869,auto_exact,high
Dak Prescott,QB,DAL,5700,1501,QB,DAL@BUF,23.725454545454543,rotoguru_gid,Dak Prescott,dk,5700,dak prescott,DAL,QB,00-0033077,auto_exact,high
Lamar Jackson,QB,BAL,7000,1527,QB,BAL@SF,29.48909090909091,rotoguru_gid,Lamar Jackson,dk,7000,lamar jackson,BAL,QB,00-0034796,auto_exact,high
Kyle Allen,QB,CAR,5500,1536,QB,CAR@WAS,14.906666666666666,rotoguru_gid,Kyle Allen,dk,5500,kyle allen,CAR,QB,00-0034577,auto_exact,high
Josh Allen,QB,BUF,6200,1529,QB,BUF@DAL,20.73636363636364,rotoguru_gid,Josh Allen,dk,6200,josh allen,BUF,QB,00-0034857,auto_exact,high
Matt Ryan,QB,ATL,6400,1301,QB,ATL@NO,21.386000000000003,rotoguru_gid,Matt Ryan,dk,6400,matt ryan,ATL,QB,00-0026143,auto_exact,high
Patrick Mahomes II,QB,KC,7400,1523,QB,KC@LV,24.046666666666667,rotoguru_gid,Patrick Mahomes II,dk,7400,patrick mahomes,KC,QB,00-0033873,auto_exact,high
Taysom Hill,QB,NO,4000,1530,QB,NO@ATL,4.545454545454546,rotoguru_gid,Taysom Hill,dk,4000,taysom hill,NO,QB,00-0033357,auto_fallback_name_only_position_mismatch,low
David Blough,QB,DET,4200,1546,QB,DET@CHI,,rotoguru_gid,David Blough,dk,4200,david blough,DET,QB,00-0035040,auto_exact,high
Kirk Cousins,QB,MIN,6400,1415,QB,MIN@SEA,19.38181818181818,rotoguru_gid,Kirk Cousins,dk,6400,kirk cousins,MIN,QB,00-0029604,auto_exact,high
Russell Wilson,QB,SEA,6600,1412,QB,SEA@MIN,24.05636363636364,rotoguru_gid,Russell Wilson,dk,6600,russell wilson,SEA,QB,00-0029263,auto_exact,high
Jacoby Brissett,QB,IND,5900,1496,QB,IND@TEN,16.824,rotoguru_gid,Jacoby Brissett,dk,5900,jacoby brissett,IND,QB,00-0033119,auto_exact,high
Philip Rivers,QB,LAC,5500,1231,QB,LAC@DEN,17.56,rotoguru_gid,Philip Rivers,dk,5500,philip rivers,LAC,QB,00-0022942,auto_exact,high
Ryan Tannehill,QB,TEN,5700,1410,QB,TEN@IND,18.442857142857143,rotoguru_gid,Ryan Tannehill,dk,5700,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
Kyler Murray,QB,ARI,6400,1537,QB,ARI@LA,21.53818181818182,rotoguru_gid,Kyler Murray,dk,6400,kyler murray,ARI,QB,00-0035228,auto_exact,high
Drew Lock,QB,DEN,4800,1547,QB,DEN@LAC,,rotoguru_gid,Drew Lock,dk,4800,drew lock,DEN,QB,00-0035704,auto_exact,high
Andy Dalton,QB,CIN,4700,1403,QB,CIN@NYJ,18.5175,rotoguru_gid,Andy Dalton,dk,4700,andy dalton,CIN,QB,00-0027973,auto_exact,high
Jameis Winston,QB,TB,6300,1465,QB,TB@JAX,22.69454545454545,rotoguru_gid,Jameis Winston,dk,6300,jameis winston,TB,QB,00-0031503,auto_exact,high
Devlin Hodges,QB,PIT,5100,1543,QB,PIT@CLE,7.539999999999999,rotoguru_gid,Devlin Hodges,dk,5100,devlin hodges,PIT,QB,00-0035577,auto_exact,high
Gardner Minshew,QB,JAX,5400,1540,QB,JAX@TB,18.211111111111112,rotoguru_gid,Gardner Minshew,dk,5400,gardner minshew,JAX,QB,00-0035289,auto_exact,high
Derek Carr,QB,LV,5500,1441,QB,LV@KC,15.103636363636362,rotoguru_gid,Derek Carr,dk,5500,derek carr,LV,QB,00-0031280,auto_exact,high
Drew Brees,QB,NO,6800,1151,QB,NO@ATL,18.88,rotoguru_gid,Drew Brees,dk,6800,drew brees,NO,QB,00-0020531,auto_exact,high
Daniel Jones,QB,NYG,5600,1539,QB,NYG@GB,18.386000000000003,rotoguru_gid,Daniel Jones,dk,5600,daniel jones,NYG,QB,00-0035710,auto_exact,high
Sam Darnold,QB,NYJ,6100,1524,QB,NYJ@CIN,17.925,rotoguru_gid,Sam Darnold,dk,6100,sam darnold,NYJ,QB,00-0034869,auto_exact,high
Jimmy Garoppolo,QB,SF,5600,1452,QB,SF@BAL,17.76181818181818,rotoguru_gid,Jimmy Garoppolo,dk,5600,jimmy garoppolo,SF,QB,00-0031345,auto_exact,high
Baker Mayfield,QB,CLE,6200,1528,QB,CLE@PIT,16.549090909090907,rotoguru_gid,Baker Mayfield,dk,6200,baker mayfield,CLE,QB,00-0034855,auto_exact,high
Dwayne Haskins,QB,WAS,4600,1538,QB,WAS@CAR,7.232000000000001,rotoguru_gid,Dwayne Haskins,dk,4600,dwayne haskins,WAS,QB,00-0035232,auto_exact,high
Nick Foles,QB,JAX,5700,1413,QB,JAX@TB,13.573333333333332,rotoguru_gid,Nick Foles,dk,5700,nick foles,JAX,QB,00-0029567,auto_exact,high
