Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,name,site,salary,normalized_name,normalized_team,position_upper,slate_format,player_id,match_method,match_confidence
RB,Javonte Williams (44265621),Javonte Williams,44265621,RB/FLEX,6700,BAL@DAL 09/27/2026 04:25PM ET,DAL,16.1,,Javonte Williams,dk,6700,javonte williams,DAL,RB,classic,00-0036997,auto_exact,high
TE,Trey McBride (44265869),Trey McBride,44265869,TE/FLEX,6700,ARI@SF 09/27/2026 04:05PM ET,ARI,21.3,,Trey McBride,dk,6700,trey mcbride,ARI,TE,classic,00-0037744,auto_exact,high
WR,George Pickens (44265719),George Pickens,44265719,WR/FLEX,6600,BAL@DAL 09/27/2026 04:25PM ET,DAL,7.9,,George Pickens,dk,6600,george pickens,DAL,WR,classic,00-0037247,auto_exact,high
TE,Brock Bowers (44265871),Brock Bowers,44265871,TE/FLEX,6600,LV@NO 09/27/2026 04:25PM ET,LV,0.0,Q,Brock Bowers,dk,6600,brock bowers,LV,TE,classic,00-0039338,auto_exact,high
QB,Brock Purdy (44265591),Brock Purdy,44265591,QB,6500,ARI@SF 09/27/2026 04:05PM ET,SF,25.3,,Brock Purdy,dk,6500,brock purdy,SF,QB,classic,00-0037834,auto_exact,high
RB,Bucky Irving (44265623),Bucky Irving,44265623,RB/FLEX,6300,MIN@TB 09/27/2026 04:05PM ET,TB,17.2,,Bucky Irving,dk,6300,bucky irving,TB,RB,classic,00-0039361,auto_exact,high
WR,Emeka Egbuka (44265721),Emeka Egbuka,44265721,WR/FLEX,6200,MIN@TB 09/27/2026 04:05PM ET,TB,10.8,,Emeka Egbuka,dk,6200,emeka egbuka,TB,WR,classic,00-0040129,auto_exact,high
RB,Aaron Jones Sr. (44265625),Aaron Jones Sr.,44265625,RB/FLEX,5900,MIN@TB 09/27/2026 04:05PM ET,MIN,11.8,Q,Aaron Jones Sr.,dk,5900,aaron jones,MIN,RB,classic,00-0033293,auto_exact,high
RB,Travis Etienne Jr. (44265627),Travis Etienne Jr.,44265627,RB/FLEX,5800,LV@NO 09/27/2026 04:25PM ET,NO,11.0,Q,Travis Etienne Jr.,dk,5800,travis etienne,NO,RB,classic,00-0036973,auto_fallback_team_mismatch,medium
RB,Jeremiyah Love (44265629),Jeremiyah Love,44265629,RB/FLEX,5500,ARI@SF 09/27/2026 04:05PM ET,ARI,10.3,,Jeremiyah Love,dk,5500,jeremiyah love,ARI,RB,classic,00-0041027,auto_exact,high
QB,Tyler Shough (44265592),Tyler Shough,44265592,QB,5400,LV@NO 09/27/2026 04:25PM ET,NO,25.8,,Tyler Shough,dk,5400,tyler shough,NO,QB,classic,00-0040743,auto_exact,high
QB,Baker Mayfield (44265593),Baker Mayfield,44265593,QB,5300,MIN@TB 09/27/2026 04:05PM ET,TB,13.9,,Baker Mayfield,dk,5300,baker mayfield,TB,QB,classic,00-0034855,auto_exact,high
WR,Deebo Samuel Sr. (44265723),Deebo Samuel Sr.,44265723,WR/FLEX,5300,ARI@SF 09/27/2026 04:05PM ET,SF,12.3,,Deebo Samuel Sr.,dk,5300,deebo samuel,SF,WR,classic,00-0035719,auto_fallback_team_mismatch,medium
WR,Chris Godwin Jr. (44265725),Chris Godwin Jr.,44265725,WR/FLEX,5300,MIN@TB 09/27/2026 04:05PM ET,TB,8.6,,Chris Godwin Jr.,dk,5300,chris godwin,TB,WR,classic,00-0033921,auto_exact,high
WR,Michael Wilson (44265727),Michael Wilson,44265727,WR/FLEX,5200,ARI@SF 09/27/2026 04:05PM ET,ARI,7.2,,Michael Wilson,dk,5200,michael wilson,ARI,WR,classic,00-0038559,auto_exact,high
QB,Kyler Murray (44265594),Kyler Murray,44265594,QB,5100,MIN@TB 09/27/2026 04:05PM ET,MIN,0.6,,Kyler Murray,dk,5100,kyler murray,MIN,QB,classic,00-0035228,auto_fallback_team_mismatch,medium
RB,Tyler Allgeier (44265631),Tyler Allgeier,44265631,RB/FLEX,5000,ARI@SF 09/27/2026 04:05PM ET,ARI,6.5,,Tyler Allgeier,dk,5000,tyler allgeier,ARI,RB,classic,00-0037263,auto_fallback_team_mismatch,medium
WR,Tre Tucker (44265729),Tre Tucker,44265729,WR/FLEX,5000,LV@NO 09/27/2026 04:25PM ET,LV,15.3,,Tre Tucker,dk,5000,tre tucker,LV,WR,classic,00-0038563,auto_exact,high
WR,Jordan Addison (44265731),Jordan Addison,44265731,WR/FLEX,4900,MIN@TB 09/27/2026 04:05PM ET,MIN,2.1,,Jordan Addison,dk,4900,jordan addison,MIN,WR,classic,00-0038994,auto_exact,high
QB,Kirk Cousins (44265595),Kirk Cousins,44265595,QB,4800,LV@NO 09/27/2026 04:25PM ET,LV,18.5,,Kirk Cousins,dk,4800,kirk cousins,LV,QB,classic,00-0029604,auto_fallback_team_mismatch,medium
QB,Jacoby Brissett (44265596),Jacoby Brissett,44265596,QB,4800,ARI@SF 09/27/2026 04:05PM ET,ARI,12.0,,Jacoby Brissett,dk,4800,jacoby brissett,ARI,QB,classic,00-0033119,auto_exact,high
RB,Alvin Kamara (44265633),Alvin Kamara,44265633,RB/FLEX,4800,LV@NO 09/27/2026 04:25PM ET,NO,7.2,,Alvin Kamara,dk,4800,alvin kamara,NO,RB,classic,00-0033906,auto_exact,high
RB,Kaelon Black (44265635),Kaelon Black,44265635,RB/FLEX,4800,ARI@SF 09/27/2026 04:05PM ET,SF,5.3,,Kaelon Black,dk,4800,kaelon black,SF,RB,classic,00-0041052,auto_exact,high
RB,Kenny Gainwell (44265637),Kenny Gainwell,44265637,RB/FLEX,4800,MIN@TB 09/27/2026 04:05PM ET,TB,3.7,,Kenny Gainwell,dk,4800,kenny gainwell,TB,RB,classic,00-0036919,auto_fallback_team_mismatch,medium
TE,George Kittle (44265873),George Kittle,44265873,TE/FLEX,4800,ARI@SF 09/27/2026 04:05PM ET,SF,10.6,,George Kittle,dk,4800,george kittle,SF,TE,classic,00-0033288,auto_exact,high
WR,Marvin Harrison Jr. (44265733),Marvin Harrison Jr.,44265733,WR/FLEX,4700,ARI@SF 09/27/2026 04:05PM ET,ARI,2.2,,Marvin Harrison Jr.,dk,4700,marvin harrison,ARI,WR,classic,00-0039849,auto_exact,high
WR,Rashod Bateman (44265735),Rashod Bateman,44265735,WR/FLEX,4700,BAL@DAL 09/27/2026 04:25PM ET,BAL,10.9,,Rashod Bateman,dk,4700,rashod bateman,BAL,WR,classic,00-0036550,auto_exact,high
QB,Carson Wentz (44265597),Carson Wentz,44265597,QB,4600,MIN@TB 09/27/2026 04:05PM ET,MIN,12.8,,Carson Wentz,dk,4600,carson wentz,MIN,QB,classic,00-0032950,auto_exact,high
RB,Demond Claiborne (44265639),Demond Claiborne,44265639,RB/FLEX,4400,MIN@TB 09/27/2026 04:05PM ET,MIN,1.2,,Demond Claiborne,dk,4400,demond claiborne,MIN,RB,classic,00-0041104,auto_exact,high
WR,Devaughn Vele (44265737),Devaughn Vele,44265737,WR/FLEX,4400,LV@NO 09/27/2026 04:25PM ET,NO,15.7,,Devaughn Vele,dk,4400,devaughn vele,NO,WR,classic,00-0039424,auto_exact,high
TE,Mark Andrews (44265875),Mark Andrews,44265875,TE/FLEX,4400,BAL@DAL 09/27/2026 04:25PM ET,BAL,9.9,,Mark Andrews,dk,4400,mark andrews,BAL,TE,classic,00-0034753,auto_exact,high
QB,Fernando Mendoza (44265598),Fernando Mendoza,44265598,QB,4300,LV@NO 09/27/2026 04:25PM ET,LV,0.0,,Fernando Mendoza,dk,4300,fernando mendoza,LV,QB,classic,00-0041562,auto_exact,high
RB,Kendre Miller (44265641),Kendre Miller,44265641,RB/FLEX,4300,LV@NO 09/27/2026 04:25PM ET,NO,9.0,Q,Kendre Miller,dk,4300,kendre miller,NO,RB,classic,00-0038551,auto_exact,high
RB,DeeJay Dallas (44265643),DeeJay Dallas,44265643,RB/FLEX,4200,MIN@TB 09/27/2026 04:05PM ET,MIN,2.1,Q,DeeJay Dallas,dk,4200,deejay dallas,MIN,RB,classic,00-0036425,auto_fallback_team_mismatch,medium
RB,Justice Hill (44265645),Justice Hill,44265645,RB/FLEX,4200,BAL@DAL 09/27/2026 04:25PM ET,BAL,3.8,,Justice Hill,dk,4200,justice hill,BAL,RB,classic,00-0034975,auto_exact,high
RB,Emari Demercado (44265647),Emari Demercado,44265647,RB/FLEX,4200,BAL@DAL 09/27/2026 04:25PM ET,DAL,0.8,,Emari Demercado,dk,4200,emari demercado,DAL,RB,classic,00-0038705,auto_fallback_team_mismatch,medium
QB,J.J. McCarthy (44265599),J.J. McCarthy,44265599,QB,4100,MIN@TB 09/27/2026 04:05PM ET,MIN,0.0,,J.J. McCarthy,dk,4100,jj mccarthy,MIN,QB,classic,00-0039923,auto_exact,high
RB,Mike Washington Jr. (44265649),Mike Washington Jr.,44265649,RB/FLEX,4100,LV@NO 09/27/2026 04:25PM ET,LV,2.4,,Mike Washington Jr.,dk,4100,mike washington,LV,RB,classic,00-0040878,auto_exact,high
WR,Jalen McMillan (44265739),Jalen McMillan,44265739,WR/FLEX,4100,MIN@TB 09/27/2026 04:05PM ET,TB,0.0,,Jalen McMillan,dk,4100,jalen mcmillan,TB,WR,classic,00-0039855,auto_exact,high
TE,Jake Ferguson (44265877),Jake Ferguson,44265877,TE/FLEX,4100,BAL@DAL 09/27/2026 04:25PM ET,DAL,11.5,,Jake Ferguson,dk,4100,jake ferguson,DAL,TE,classic,00-0038041,auto_exact,high
QB,Spencer Rattler (44265600),Spencer Rattler,44265600,QB,4000,LV@NO 09/27/2026 04:25PM ET,NO,0.0,,Spencer Rattler,dk,4000,spencer rattler,NO,QB,classic,00-0039376,auto_exact,high
QB,Zach Wilson (44265601),Zach Wilson,44265601,QB,4000,LV@NO 09/27/2026 04:25PM ET,NO,0.0,,Zach Wilson,dk,4000,zach wilson,NO,QB,classic,00-0037013,auto_fallback_team_mismatch,medium
QB,Aidan O'Connell (44265602),Aidan O'Connell,44265602,QB,4000,LV@NO 09/27/2026 04:25PM ET,LV,0.0,Q,Aidan O'Connell,dk,4000,aidan oconnell,LV,QB,classic,00-0038579,auto_exact,high
QB,Mac Jones (44265603),Mac Jones,44265603,QB,4000,ARI@SF 09/27/2026 04:05PM ET,SF,-0.2,,Mac Jones,dk,4000,mac jones,SF,QB,classic,00-0036972,auto_exact,high
QB,Kurtis Rourke (44265604),Kurtis Rourke,44265604,QB,4000,ARI@SF 09/27/2026 04:05PM ET,SF,0.0,,Kurtis Rourke,dk,4000,kurtis rourke,SF,QB,classic,00-0040589,auto_exact,high
QB,Gardner Minshew II (44265605),Gardner Minshew II,44265605,QB,4000,ARI@SF 09/27/2026 04:05PM ET,ARI,0.0,,Gardner Minshew II,dk,4000,gardner minshew,ARI,QB,classic,00-0035289,auto_fallback_team_mismatch,medium
QB,Carson Beck (44265606),Carson Beck,44265606,QB,4000,ARI@SF 09/27/2026 04:05PM ET,ARI,0.0,,Carson Beck,dk,4000,carson beck,ARI,QB,classic,00-0041561,auto_exact,high
QB,Jalon Daniels (44265607),Jalon Daniels,44265607,QB,4000,MIN@TB 09/27/2026 04:05PM ET,TB,0.0,,Jalon Daniels,dk,4000,jalon daniels,TB,QB,classic,00-0041251,auto_exact,high
QB,Easton Stick (44265608),Easton Stick,44265608,QB,4000,MIN@TB 09/27/2026 04:05PM ET,TB,0.0,,Easton Stick,dk,4000,easton stick,TB,QB,classic,00-0035282,auto_exact,high
QB,Max Brosmer (44265609),Max Brosmer,44265609,QB,4000,MIN@TB 09/27/2026 04:05PM ET,MIN,0.0,,Max Brosmer,dk,4000,max brosmer,MIN,QB,classic,00-0040494,auto_exact,high
QB,Tyler Huntley (44265610),Tyler Huntley,44265610,QB,4000,BAL@DAL 09/27/2026 04:25PM ET,BAL,0.0,,Tyler Huntley,dk,4000,tyler huntley,BAL,QB,classic,00-0035993,auto_exact,high
QB,Joe Fagnano (44265611),Joe Fagnano,44265611,QB,4000,BAL@DAL 09/27/2026 04:25PM ET,BAL,0.0,,Joe Fagnano,dk,4000,joe fagnano,BAL,QB,classic,00-0040981,auto_exact,high
QB,Skylar Thompson (44265612),Skylar Thompson,44265612,QB,4000,BAL@DAL 09/27/2026 04:25PM ET,BAL,0.0,IR,Skylar Thompson,dk,4000,skylar thompson,BAL,QB,classic,00-0037327,auto_exact,high
QB,Sam Howell (44265613),Sam Howell,44265613,QB,4000,BAL@DAL 09/27/2026 04:25PM ET,DAL,0.0,,Sam Howell,dk,4000,sam howell,DAL,QB,classic,00-0037077,auto_exact,high
QB,Joe Milton III (44265614),Joe Milton III,44265614,QB,4000,BAL@DAL 09/27/2026 04:25PM ET,DAL,0.0,,Joe Milton III,dk,4000,joe milton,DAL,QB,classic,00-0039398,auto_exact,high
RB,CJ Donaldson (44265651),CJ Donaldson,44265651,RB/FLEX,4000,LV@NO 09/27/2026 04:25PM ET,NO,0.7,,CJ Donaldson,dk,4000,cj donaldson,NO,RB,classic,00-0041326,auto_exact,high
RB,Ty Chandler (44265653),Ty Chandler,44265653,RB/FLEX,4000,LV@NO 09/27/2026 04:25PM ET,NO,0.0,IR,Ty Chandler,dk,4000,ty chandler,NO,RB,classic,00-0037276,auto_fallback_team_mismatch,medium
RB,Zamir White (44265655),Zamir White,44265655,RB/FLEX,4000,LV@NO 09/27/2026 04:25PM ET,NO,0.0,,Zamir White,dk,4000,zamir white,NO,RB,classic,00-0038040,auto_fallback_team_mismatch,medium
RB,Dylan Laube (44265657),Dylan Laube,44265657,RB/FLEX,4000,LV@NO 09/27/2026 04:25PM ET,LV,0.0,,Dylan Laube,dk,4000,dylan laube,LV,RB,classic,00-0039407,auto_exact,high
RB,Chris Collier (44265659),Chris Collier,44265659,RB/FLEX,4000,LV@NO 09/27/2026 04:25PM ET,LV,0.0,IR,Chris Collier,dk,4000,chris collier,LV,RB,classic,00-0039244,auto_exact,high
RB,Roman Hemby (44265661),Roman Hemby,44265661,RB/FLEX,4000,LV@NO 09/27/2026 04:25PM ET,LV,0.0,,Roman Hemby,dk,4000,roman hemby,LV,RB,classic,00-0040998,auto_exact,high
RB,Dare Ogunbowale (44265663),Dare Ogunbowale,44265663,RB/FLEX,4000,LV@NO 09/27/2026 04:25PM ET,LV,0.0,,Dare Ogunbowale,dk,4000,dare ogunbowale,LV,RB,classic,00-0033854,auto_fallback_team_mismatch,medium
RB,Connor Heyward (44265665),Connor Heyward,44265665,RB/FLEX,4000,LV@NO 09/27/2026 04:25PM ET,LV,0.1,,Connor Heyward,dk,4000,connor heyward,LV,RB,classic,00-0037304,auto_fallback_team_mismatch,medium
RB,Jordan James (44265667),Jordan James,44265667,RB/FLEX,4000,ARI@SF 09/27/2026 04:05PM ET,SF,1.5,,Jordan James,dk,4000,jordan james,SF,RB,classic,00-0040177,auto_exact,high
RB,Isaac Guerendo (44265669),Isaac Guerendo,44265669,RB/FLEX,4000,ARI@SF 09/27/2026 04:05PM ET,SF,0.0,OUT,Isaac Guerendo,dk,4000,isaac guerendo,SF,RB,classic,00-0039363,auto_exact,high
RB,Sincere McCormick (44265671),Sincere McCormick,44265671,RB/FLEX,4000,ARI@SF 09/27/2026 04:05PM ET,SF,0.0,,Sincere McCormick,dk,4000,sincere mccormick,SF,RB,classic,00-0037509,auto_exact,high
RB,Kyle Juszczyk (44265673),Kyle Juszczyk,44265673,RB/FLEX,4000,ARI@SF 09/27/2026 04:05PM ET,SF,5.4,,Kyle Juszczyk,dk,4000,kyle juszczyk,SF,RB,classic,00-0029892,auto_exact,high
RB,Bam Knight (44265675),Bam Knight,44265675,RB/FLEX,4000,ARI@SF 09/27/2026 04:05PM ET,ARI,1.2,,Bam Knight,dk,4000,bam knight,ARI,RB,classic,00-0037157,auto_exact,high
RB,James Conner (44265677),James Conner,44265677,RB/FLEX,4000,ARI@SF 09/27/2026 04:05PM ET,ARI,0.0,IR,James Conner,dk,4000,james conner,ARI,RB,classic,00-0033553,auto_exact,high
RB,Trey Benson (44265679),Trey Benson,44265679,RB/FLEX,4000,ARI@SF 09/27/2026 04:05PM ET,ARI,0.0,IR,Trey Benson,dk,4000,trey benson,ARI,RB,classic,00-0039921,auto_exact,high
RB,Evan Hull (44265681),Evan Hull,44265681,RB/FLEX,4000,ARI@SF 09/27/2026 04:05PM ET,ARI,0.0,,Evan Hull,dk,4000,evan hull,ARI,RB,classic,00-0038397,auto_fallback_team_mismatch,medium
RB,Sean Tucker (44265683),Sean Tucker,44265683,RB/FLEX,4000,MIN@TB 09/27/2026 04:05PM ET,TB,0.0,,Sean Tucker,dk,4000,sean tucker,TB,RB,classic,00-0038951,auto_exact,high
RB,Josh Williams (44265685),Josh Williams,44265685,RB/FLEX,4000,MIN@TB 09/27/2026 04:05PM ET,TB,0.0,,Josh Williams,dk,4000,josh williams,TB,RB,classic,00-0040429,auto_exact,high
RB,Jordan Mason (44265687),Jordan Mason,44265687,RB/FLEX,4000,MIN@TB 09/27/2026 04:05PM ET,MIN,11.9,IR,Jordan Mason,dk,4000,jordan mason,MIN,RB,classic,00-0037525,auto_exact,high
RB,Jerome Ford (44265689),Jerome Ford,44265689,RB/FLEX,4000,MIN@TB 09/27/2026 04:05PM ET,MIN,0.0,,Jerome Ford,dk,4000,jerome ford,MIN,RB,classic,00-0037267,auto_fallback_team_mismatch,medium
RB,Max Bredeson (44265691),Max Bredeson,44265691,RB/FLEX,4000,MIN@TB 09/27/2026 04:05PM ET,MIN,0.0,,Max Bredeson,dk,4000,max bredeson,MIN,RB,classic,00-0041081,auto_exact,high
RB,Jaret Patterson (44265693),Jaret Patterson,44265693,RB/FLEX,4000,MIN@TB 09/27/2026 04:05PM ET,MIN,0.0,,Jaret Patterson,dk,4000,jaret patterson,MIN,RB,classic,00-0036755,auto_fallback_team_mismatch,medium
RB,Rasheen Ali (44265695),Rasheen Ali,44265695,RB/FLEX,4000,BAL@DAL 09/27/2026 04:25PM ET,BAL,0.0,,Rasheen Ali,dk,4000,rasheen ali,BAL,RB,classic,00-0039796,auto_exact,high
RB,Adam Randall (44265697),Adam Randall,44265697,RB/FLEX,4000,BAL@DAL 09/27/2026 04:25PM ET,BAL,0.0,IR,Adam Randall,dk,4000,adam randall,BAL,RB,classic,00-0040888,auto_exact,high
RB,Jonathan Ward (44265699),Jonathan Ward,44265699,RB/FLEX,4000,BAL@DAL 09/27/2026 04:25PM ET,BAL,0.0,,Jonathan Ward,dk,4000,jonathan ward,BAL,RB,classic,00-0035924,auto_exact,high
RB,Tyler Goodson (44265701),Tyler Goodson,44265701,RB/FLEX,4000,BAL@DAL 09/27/2026 04:25PM ET,DAL,0.0,,Tyler Goodson,dk,4000,tyler goodson,DAL,RB,classic,00-0037120,auto_fallback_team_mismatch,medium
RB,Malik Davis (44265703),Malik Davis,44265703,RB/FLEX,4000,BAL@DAL 09/27/2026 04:25PM ET,DAL,0.0,IR,Malik Davis,dk,4000,malik davis,DAL,RB,classic,00-0037563,auto_exact,high
RB,Israel Abanikanda (44265705),Israel Abanikanda,44265705,RB/FLEX,4000,BAL@DAL 09/27/2026 04:25PM ET,DAL,0.0,,Israel Abanikanda,dk,4000,israel abanikanda,DAL,RB,classic,00-0038389,auto_exact,high
RB,Hunter Luepke (44265707),Hunter Luepke,44265707,RB/FLEX,4000,BAL@DAL 09/27/2026 04:25PM ET,DAL,0.4,,Hunter Luepke,dk,4000,hunter luepke,DAL,RB,classic,00-0038738,auto_exact,high
WR,Demarcus Robinson (44265741),Demarcus Robinson,44265741,WR/FLEX,3800,ARI@SF 09/27/2026 04:05PM ET,SF,9.7,OUT,Demarcus Robinson,dk,3800,demarcus robinson,SF,WR,classic,00-0032775,auto_exact,high
WR,Ryan Flournoy (44265743),Ryan Flournoy,44265743,WR/FLEX,3800,BAL@DAL 09/27/2026 04:25PM ET,DAL,5.8,,Ryan Flournoy,dk,3800,ryan flournoy,DAL,WR,classic,00-0039410,auto_exact,high
WR,Jalen Nailor (44265745),Jalen Nailor,44265745,WR/FLEX,3700,LV@NO 09/27/2026 04:25PM ET,LV,3.8,,Jalen Nailor,dk,3700,jalen nailor,LV,WR,classic,00-0037291,auto_fallback_team_mismatch,medium
WR,Kendrick Bourne (44265747),Kendrick Bourne,44265747,WR/FLEX,3700,ARI@SF 09/27/2026 04:05PM ET,ARI,9.3,,Kendrick Bourne,dk,3700,kendrick bourne,ARI,WR,classic,00-0033307,auto_fallback_team_mismatch,medium
TE,Juwan Johnson (44265879),Juwan Johnson,44265879,TE/FLEX,3700,LV@NO 09/27/2026 04:25PM ET,NO,12.5,,Juwan Johnson,dk,3700,juwan johnson,NO,TE,classic,00-0036040,auto_exact,high
WR,Jauan Jennings (44265749),Jauan Jennings,44265749,WR/FLEX,3600,MIN@TB 09/27/2026 04:05PM ET,MIN,0.0,,Jauan Jennings,dk,3600,jauan jennings,MIN,WR,classic,00-0036259,auto_fallback_team_mismatch,medium
DST,49ers (44265971),49ers,44265971,DST,3600,ARI@SF 09/27/2026 04:05PM ET,SF,8.0,,49ers,dk,3600,49ers,SF,DST,classic,DST_SF,team_defense,high
WR,Jack Bech (44265751),Jack Bech,44265751,WR/FLEX,3500,LV@NO 09/27/2026 04:25PM ET,LV,7.9,,Jack Bech,dk,3500,jack bech,LV,WR,classic,00-0040729,auto_exact,high
WR,Devontez Walker (44265753),Devontez Walker,44265753,WR/FLEX,3500,BAL@DAL 09/27/2026 04:25PM ET,BAL,5.7,,Devontez Walker,dk,3500,devontez walker,BAL,WR,classic,00-0039792,auto_exact,high
WR,Brandin Cooks (44265755),Brandin Cooks,44265755,WR/FLEX,3500,ARI@SF 09/27/2026 04:05PM ET,SF,0.0,,Brandin Cooks,dk,3500,brandin cooks,SF,WR,classic,00-0031236,auto_fallback_team_mismatch,medium
WR,Elijah Sarratt (44265757),Elijah Sarratt,44265757,WR/FLEX,3400,BAL@DAL 09/27/2026 04:25PM ET,BAL,0.0,,Elijah Sarratt,dk,3400,elijah sarratt,BAL,WR,classic,00-0040876,auto_exact,high
WR,Jacob Cowing (44265759),Jacob Cowing,44265759,WR/FLEX,3300,ARI@SF 09/27/2026 04:05PM ET,SF,0.0,,Jacob Cowing,dk,3300,jacob cowing,SF,WR,classic,00-0039365,auto_exact,high
TE,Michael Mayer (44265881),Michael Mayer,44265881,TE/FLEX,3300,LV@NO 09/27/2026 04:25PM ET,LV,7.3,,Michael Mayer,dk,3300,michael mayer,LV,TE,classic,00-0039066,auto_exact,high
DST,Saints (44265972),Saints,44265972,DST,3300,LV@NO 09/27/2026 04:25PM ET,NO,5.0,,Saints,dk,3300,saints,NO,DST,classic,DST_NO,team_defense,high
WR,Cody White (44265761),Cody White,44265761,WR/FLEX,3200,LV@NO 09/27/2026 04:25PM ET,LV,8.2,,Cody White,dk,3200,cody white,LV,WR,classic,00-0035891,auto_fallback_team_mismatch,medium
TE,Noah Fant (44265883),Noah Fant,44265883,TE/FLEX,3200,LV@NO 09/27/2026 04:25PM ET,NO,6.7,,Noah Fant,dk,3200,noah fant,NO,TE,classic,00-0035644,auto_fallback_team_mismatch,medium
TE,T.J. Hockenson (44265885),T.J. Hockenson,44265885,TE/FLEX,3200,MIN@TB 09/27/2026 04:05PM ET,MIN,9.8,,T.J. Hockenson,dk,3200,tj hockenson,MIN,TE,classic,00-0035229,auto_exact,high
WR,Jordan Watkins (44265763),Jordan Watkins,44265763,WR/FLEX,3100,ARI@SF 09/27/2026 04:05PM ET,SF,0.0,,Jordan Watkins,dk,3100,jordan watkins,SF,WR,classic,00-0040172,auto_exact,high
WR,Chris Moore (44265765),Chris Moore,44265765,WR/FLEX,3100,BAL@DAL 09/27/2026 04:25PM ET,BAL,4.0,Q,Chris Moore,dk,3100,chris moore,BAL,WR,classic,00-0032398,auto_fallback_team_mismatch,medium
TE,Cade Otton (44265887),Cade Otton,44265887,TE/FLEX,3100,MIN@TB 09/27/2026 04:05PM ET,TB,7.2,,Cade Otton,dk,3100,cade otton,TB,TE,classic,00-0038129,auto_exact,high
DST,Vikings (44265973),Vikings,44265973,DST,3100,MIN@TB 09/27/2026 04:05PM ET,MIN,12.5,,Vikings,dk,3100,vikings,MIN,DST,classic,DST_MIN,team_defense,high
WR,Bryce Lance (44265767),Bryce Lance,44265767,WR/FLEX,3000,LV@NO 09/27/2026 04:25PM ET,NO,4.5,,Bryce Lance,dk,3000,bryce lance,NO,WR,classic,00-0041067,auto_exact,high
WR,Barion Brown (44265769),Barion Brown,44265769,WR/FLEX,3000,LV@NO 09/27/2026 04:25PM ET,NO,0.2,Q,Barion Brown,dk,3000,barion brown,NO,WR,classic,00-0041099,auto_exact,high
WR,Jordyn Tyson (44265771),Jordyn Tyson,44265771,WR/FLEX,3000,LV@NO 09/27/2026 04:25PM ET,NO,0.0,IR,Jordyn Tyson,dk,3000,jordyn tyson,NO,WR,classic,00-0041029,auto_exact,high
WR,Mason Tipton (44265773),Mason Tipton,44265773,WR/FLEX,3000,LV@NO 09/27/2026 04:25PM ET,NO,0.0,OUT,Mason Tipton,dk,3000,mason tipton,NO,WR,classic,00-0039623,auto_exact,high
WR,Kyrese Rowan (44265775),Kyrese Rowan,44265775,WR/FLEX,3000,LV@NO 09/27/2026 04:25PM ET,NO,0.0,,Kyrese Rowan,dk,3000,kyrese rowan,NO,WR,classic,00-0040633,auto_exact,high
