Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Colin Kaepernick,QB,SF,5700,1404,QB,SF@MIA,17.459999999999997,rotoguru_gid,Colin Kaepernick,dk,5700,colin kaepernick,SF,QB,00-0027974,auto_exact,high
Drew Brees,QB,NO,7100,1151,QB,NO@LA,25.088,rotoguru_gid,Drew Brees,dk,7100,drew brees,NO,QB,00-0020531,auto_exact,high
Kirk Cousins,QB,WAS,5900,1415,QB,WAS@DAL,20.974,rotoguru_gid,Kirk Cousins,dk,5900,kirk cousins,WAS,QB,00-0029604,auto_exact,high
Trevor Siemian,QB,DEN,5100,1488,QB,DEN@KC,14.291111111111112,rotoguru_gid,Trevor Siemian,dk,5100,trevor siemian,DEN,QB,00-0032156,auto_exact,high
Ryan Tannehill,QB,MIA,5500,1410,QB,MIA@SF,15.464000000000002,rotoguru_gid,Ryan Tannehill,dk,5500,ryan tannehill,MIA,QB,00-0029701,auto_exact,high
Aaron Rodgers,QB,GB,7000,1252,QB,GB@PHI,25.534,rotoguru_gid,Aaron Rodgers,dk,7000,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Matt Barkley,QB,CHI,5000,1417,QB,CHI@TEN,1.14,rotoguru_gid,Matt Barkley,dk,5000,matt barkley,CHI,QB,00-0030533,auto_exact,high
Cam Newton,QB,CAR,6800,1378,QB,CAR@LV,20.47111111111111,rotoguru_gid,Cam Newton,dk,6800,cam newton,CAR,QB,00-0027939,auto_exact,high
Derek Carr,QB,LV,6100,1441,QB,LV@CAR,20.72,rotoguru_gid,Derek Carr,dk,6100,derek carr,LV,QB,00-0031280,auto_exact,high
Dak Prescott,QB,DAL,6300,1501,QB,DAL@WAS,21.270000000000003,rotoguru_gid,Dak Prescott,dk,6300,dak prescott,DAL,QB,00-0033077,auto_exact,high
Marcus Mariota,QB,TEN,7200,1466,QB,TEN@CHI,21.18909090909091,rotoguru_gid,Marcus Mariota,dk,7200,marcus mariota,TEN,QB,00-0032268,auto_exact,high
Blake Bortles,QB,JAX,5600,1442,QB,JAX@BUF,20.122,rotoguru_gid,Blake Bortles,dk,5600,blake bortles,JAX,QB,00-0031407,auto_exact,high
Ben Roethlisberger,QB,PIT,7300,1232,QB,PIT@IND,22.017777777777777,rotoguru_gid,Ben Roethlisberger,dk,7300,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Philip Rivers,QB,SDG,6300,1231,QB,SDG@HOU,19.82,rotoguru_gid,Philip Rivers,dk,6300,philip rivers,SDG,QB,00-0022942,auto_fallback_team_mismatch,medium
Tyrod Taylor,QB,BUF,5900,1400,QB,BUF@JAX,18.05,rotoguru_gid,Tyrod Taylor,dk,5900,tyrod taylor,BUF,QB,00-0028118,auto_exact,high
Eli Manning,QB,NYG,6500,1225,QB,NYG@CLE,17.292,rotoguru_gid,Eli Manning,dk,6500,eli manning,NYG,QB,00-0022803,auto_exact,high
Matt Ryan,QB,ATL,6900,1301,QB,ATL@ARI,24.478,rotoguru_gid,Matt Ryan,dk,6900,matt ryan,ATL,QB,00-0026143,auto_exact,high
Tom Brady,QB,NE,7800,1131,QB,NE@NYJ,26.316666666666663,rotoguru_gid,Tom Brady,dk,7800,tom brady,NE,QB,00-0019596,auto_exact,high
Jared Goff,QB,LA,5200,1490,QB,LA@NO,3.23,rotoguru_gid,Jared Goff,dk,5200,jared goff,LA,QB,00-0033106,auto_exact,high
Carson Palmer,QB,ARI,5300,1207,QB,ARI@ATL,17.815555555555555,rotoguru_gid,Carson Palmer,dk,5300,carson palmer,ARI,QB,00-0021429,auto_exact,high
Carson Wentz,QB,PHI,5400,1514,QB,PHI@GB,14.336000000000002,rotoguru_gid,Carson Wentz,dk,5400,carson wentz,PHI,QB,00-0032950,auto_exact,high
Josh McCown,QB,CLE,5000,1175,QB,CLE@NYG,12.555,rotoguru_gid,Josh McCown,dk,5000,josh mccown,CLE,QB,00-0021206,auto_exact,high
Ryan Fitzpatrick,QB,NYJ,5100,1242,QB,NYJ@NE,12.497777777777776,rotoguru_gid,Ryan Fitzpatrick,dk,5100,ryan fitzpatrick,NYJ,QB,00-0023682,auto_exact,high
Jameis Winston,QB,TB,5400,1465,QB,TB@SEA,20.23,rotoguru_gid,Jameis Winston,dk,5400,jameis winston,TB,QB,00-0031503,auto_exact,high
Matthew Stafford,QB,DET,5700,1340,QB,DET@MIN,19.264000000000003,rotoguru_gid,Matthew Stafford,dk,5700,matthew stafford,DET,QB,00-0026498,auto_exact,high
Brock Osweiler,QB,HOU,5100,1414,QB,HOU@SDG,12.874,rotoguru_gid,Brock Osweiler,dk,5100,brock osweiler,HOU,QB,00-0029682,auto_exact,high
Alex Smith,QB,KC,5000,1254,QB,KC@DEN,15.053333333333336,rotoguru_gid,Alex Smith,dk,5000,alex smith,KC,QB,00-0023436,auto_exact,high
Andy Dalton,QB,CIN,5400,1403,QB,CIN@BAL,18.83,rotoguru_gid,Andy Dalton,dk,5400,andy dalton,CIN,QB,00-0027973,auto_exact,high
Joe Flacco,QB,BAL,5300,1302,QB,BAL@CIN,16.212,rotoguru_gid,Joe Flacco,dk,5300,joe flacco,BAL,QB,00-0026158,auto_exact,high
Russell Wilson,QB,SEA,6700,1412,QB,SEA@TB,17.886000000000003,rotoguru_gid,Russell Wilson,dk,6700,russell wilson,SEA,QB,00-0029263,auto_exact,high
Scott Tolzien,QB,IND,5000,1433,QB,IND@PIT,,rotoguru_gid,Scott Tolzien,dk,5000,scott tolzien,IND,QB,00-0028595,auto_exact,high
Sam Bradford,QB,MIN,5100,1344,QB,MIN@DET,14.982222222222225,rotoguru_gid,Sam Bradford,dk,5100,sam bradford,MIN,QB,00-0027854,auto_exact,high
Landry Jones,QB,PIT,5000,1430,QB,PIT@IND,2.788,rotoguru_gid,Landry Jones,dk,5000,landry jones,PIT,QB,00-0030524,auto_exact,high
Matt Schaub,QB,ATL,5000,1234,QB,ATL@ARI,-0.1,rotoguru_gid,Matt Schaub,dk,5000,matt schaub,ATL,QB,00-0022787,auto_exact,high
Kevin Hogan,QB,CLE,5000,1495,QB,CLE@NYG,7.22,rotoguru_gid,Kevin Hogan,dk,5000,kevin hogan,CLE,QB,00-0032784,auto_exact,high
Joe Webb,QB,CAR,5000,5071,QB,CAR@LV,0.1625,rotoguru_gid,Joe Webb,dk,5000,joe webb,CAR,QB,00-0027796,auto_exact,high
