Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Patrick Mahomes II,QB,KC,8100,1523,QB,KC@NYJ,25.78,rotoguru_gid,Patrick Mahomes II,dk,8100,patrick mahomes,KC,QB,00-0033873,auto_exact,high
Russell Wilson,QB,SEA,7800,1412,QB,SEA@SF,32.550000000000004,rotoguru_gid,Russell Wilson,dk,7800,russell wilson,SEA,QB,00-0029263,auto_exact,high
Matthew Stafford,QB,DET,6400,1340,QB,DET@IND,18.48333333333333,rotoguru_gid,Matthew Stafford,dk,6400,matthew stafford,DET,QB,00-0026498,auto_exact,high
Aaron Rodgers,QB,GB,7600,1252,QB,GB@MIN,23.863333333333333,rotoguru_gid,Aaron Rodgers,dk,7600,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Justin Herbert,QB,LAC,6900,1552,QB,LAC@DEN,27.756,rotoguru_gid,Justin Herbert,dk,6900,justin herbert,LAC,QB,00-0036355,auto_exact,high
Philip Rivers,QB,IND,5900,1231,QB,IND@DET,15.32,rotoguru_gid,Philip Rivers,dk,5900,philip rivers,IND,QB,00-0022942,auto_exact,high
Drew Lock,QB,DEN,5300,1547,QB,DEN@LAC,8.34,rotoguru_gid,Drew Lock,dk,5300,drew lock,DEN,QB,00-0035704,auto_exact,high
Drew Brees,QB,NO,6300,1151,QB,NO@CHI,20.453333333333333,rotoguru_gid,Drew Brees,dk,6300,drew brees,NO,QB,00-0020531,auto_exact,high
Cam Newton,QB,NE,5700,1378,QB,NE@BUF,19.952,rotoguru_gid,Cam Newton,dk,5700,cam newton,NE,QB,00-0027939,auto_exact,high
Tom Brady,QB,TB,6700,1131,QB,TB@NYG,23.15714285714285,rotoguru_gid,Tom Brady,dk,6700,tom brady,TB,QB,00-0019596,auto_exact,high
Matt Ryan,QB,ATL,6300,1301,QB,ATL@CAR,20.762857142857143,rotoguru_gid,Matt Ryan,dk,6300,matt ryan,ATL,QB,00-0026143,auto_exact,high
Joe Burrow,QB,CIN,6200,1550,QB,CIN@TEN,22.002857142857145,rotoguru_gid,Joe Burrow,dk,6200,joe burrow,CIN,QB,00-0036442,auto_exact,high
Lamar Jackson,QB,BAL,7400,1527,QB,BAL@PIT,22.0,rotoguru_gid,Lamar Jackson,dk,7400,lamar jackson,BAL,QB,00-0034796,auto_exact,high
Ryan Tannehill,QB,TEN,6800,1410,QB,TEN@CIN,23.953333333333333,rotoguru_gid,Ryan Tannehill,dk,6800,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
Daniel Jones,QB,NYG,5200,1539,QB,NYG@TB,13.857142857142858,rotoguru_gid,Daniel Jones,dk,5200,daniel jones,NYG,QB,00-0035710,auto_exact,high
Nick Foles,QB,CHI,5800,1413,QB,CHI@NO,13.892,rotoguru_gid,Nick Foles,dk,5800,nick foles,CHI,QB,00-0029567,auto_exact,high
Nick Mullens,QB,SF,4000,1534,QB,SF@SEA,10.453333333333331,rotoguru_gid,Nick Mullens,dk,4000,nick mullens,SF,QB,00-0033319,auto_exact,high
Jared Goff,QB,LA,6500,1490,QB,LA@MIA,19.937142857142856,rotoguru_gid,Jared Goff,dk,6500,jared goff,LA,QB,00-0033106,auto_exact,high
Ben Roethlisberger,QB,PIT,6600,1232,QB,PIT@BAL,18.57333333333333,rotoguru_gid,Ben Roethlisberger,dk,6600,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Taysom Hill,QB,NO,4100,1530,QB,NO@CHI,2.8366666666666664,rotoguru_gid,Taysom Hill,dk,4100,taysom hill,NO,QB,00-0033357,auto_fallback_name_only_position_mismatch,low
Josh Allen,QB,BUF,7000,1529,QB,BUF@NE,26.728571428571428,rotoguru_gid,Josh Allen,dk,7000,josh allen,BUF,QB,00-0034857,auto_exact,high
Teddy Bridgewater,QB,CAR,6400,1439,QB,CAR@ATL,18.62,rotoguru_gid,Teddy Bridgewater,dk,6400,teddy bridgewater,CAR,QB,00-0031237,auto_exact,high
Carson Wentz,QB,PHI,6200,1514,QB,PHI@DAL,22.557142857142857,rotoguru_gid,Carson Wentz,dk,6200,carson wentz,PHI,QB,00-0032950,auto_exact,high
Derek Carr,QB,LV,5500,1441,QB,LV@CLE,21.043333333333333,rotoguru_gid,Derek Carr,dk,5500,derek carr,LV,QB,00-0031280,auto_exact,high
Kirk Cousins,QB,MIN,6000,1415,QB,MIN@GB,17.75,rotoguru_gid,Kirk Cousins,dk,6000,kirk cousins,MIN,QB,00-0029604,auto_exact,high
Baker Mayfield,QB,CLE,6100,1528,QB,CLE@LV,16.04,rotoguru_gid,Baker Mayfield,dk,6100,baker mayfield,CLE,QB,00-0034855,auto_exact,high
Sam Darnold,QB,NYJ,4800,1524,QB,NYJ@KC,12.036,rotoguru_gid,Sam Darnold,dk,4800,sam darnold,NYJ,QB,00-0034869,auto_exact,high
Ben DiNucci,QB,DAL,4800,1557,QB,DAL@PHI,1.56,rotoguru_gid,Ben DiNucci,dk,4800,ben dinucci,DAL,QB,00-0036384,auto_exact,high
Tua Tagovailoa,QB,MIA,5600,1551,QB,MIA@LA,0.18,rotoguru_gid,Tua Tagovailoa,dk,5600,tua tagovailoa,MIA,QB,00-0036212,auto_exact,high
Jimmy Garoppolo,QB,SF,5400,1452,QB,SF@SEA,13.316,rotoguru_gid,Jimmy Garoppolo,dk,5400,jimmy garoppolo,SF,QB,00-0031345,auto_exact,high
Chad Henne,QB,KC,4100,1309,QB,KC@NYJ,6.32,rotoguru_gid,Chad Henne,dk,4100,chad henne,KC,QB,00-0026197,auto_exact,high
Jalen Hurts,QB,PHI,4600,1554,QB,PHI@DAL,1.424,rotoguru_gid,Jalen Hurts,dk,4600,jalen hurts,PHI,QB,00-0036389,auto_exact,high
Mitchell Trubisky,QB,CHI,5200,1519,QB,CHI@NO,17.366666666666667,rotoguru_gid,Mitchell Trubisky,dk,5200,mitchell trubisky,CHI,QB,00-0033869,auto_exact,high
P.J. Walker,QB,CAR,4700,1558,QB,CAR@ATL,,rotoguru_gid,P.J. Walker,dk,4700,pj walker,CAR,QB,00-0033275,auto_exact,high
Dalvin Cook,RB,MIN,7500,5559,RB,MIN@GB,24.06,rotoguru_gid,Dalvin Cook,dk,7500,dalvin cook,MIN,RB,00-0033893,auto_exact,high
Alvin Kamara,RB,NO,8200,5562,RB,NO@CHI,28.9,rotoguru_gid,Alvin Kamara,dk,8200,alvin kamara,NO,RB,00-0033906,auto_exact,high
Giovani Bernard,RB,CIN,5800,2889,RB,CIN@TEN,8.357142857142858,rotoguru_gid,Giovani Bernard,dk,5800,giovani bernard,CIN,RB,00-0030456,auto_exact,high
DeeJay Dallas,RB,SEA,4000,5873,RB,SEA@SF,2.7,rotoguru_gid,DeeJay Dallas,dk,4000,deejay dallas,SEA,RB,00-0036425,auto_exact,high
Nyheim Hines,RB,IND,4000,5623,RB,IND@DET,9.616666666666667,rotoguru_gid,Nyheim Hines,dk,4000,nyheim hines,IND,RB,00-0034367,auto_exact,high
Jordan Wilkins,RB,IND,4000,5625,RB,IND@DET,2.2666666666666666,rotoguru_gid,Jordan Wilkins,dk,4000,jordan wilkins,IND,RB,00-0034400,auto_exact,high
Derrick Henry,RB,TEN,8000,5445,RB,TEN@CIN,22.566666666666663,rotoguru_gid,Derrick Henry,dk,8000,derrick henry,TEN,RB,00-0032764,auto_exact,high
Zack Moss,RB,BUF,4400,5824,RB,BUF@NE,6.65,rotoguru_gid,Zack Moss,dk,4400,zack moss,BUF,RB,00-0036251,auto_exact,high
Damien Harris,RB,NE,4200,5715,RB,NE@BUF,8.433333333333334,rotoguru_gid,Damien Harris,dk,4200,damien harris,NE,RB,00-0035657,auto_exact,high
Jamaal Williams,RB,GB,6100,5541,RB,GB@MIN,10.416666666666666,rotoguru_gid,Jamaal Williams,dk,6100,jamaal williams,GB,RB,00-0033948,auto_exact,high
Justin Jackson,RB,LAC,4800,5682,RB,LAC@DEN,7.35,rotoguru_gid,Justin Jackson,dk,4800,justin jackson,LAC,RB,00-0034440,auto_exact,high
J.K. Dobbins,RB,BAL,4600,5821,RB,BAL@PIT,7.633333333333333,rotoguru_gid,J.K. Dobbins,dk,4600,jk dobbins,BAL,RB,00-0036158,auto_exact,high
Josh Jacobs,RB,LV,6200,5712,RB,LV@CLE,16.433333333333334,rotoguru_gid,Josh Jacobs,dk,6200,josh jacobs,LV,RB,00-0035700,auto_exact,high
Phillip Lindsay,RB,DEN,5000,5630,RB,DEN@LAC,8.5,rotoguru_gid,Phillip Lindsay,dk,5000,phillip lindsay,DEN,RB,00-0034109,auto_exact,high
James Conner,RB,PIT,6400,5537,RB,PIT@BAL,17.383333333333333,rotoguru_gid,James Conner,dk,6400,james conner,PIT,RB,00-0033553,auto_exact,high
Gus Edwards,RB,BAL,4400,5681,RB,BAL@PIT,4.633333333333333,rotoguru_gid,Gus Edwards,dk,4400,gus edwards,BAL,RB,00-0034184,auto_exact,high
Troymaine Pope,RB,LAC,4000,5510,RB,LAC@DEN,0.6,rotoguru_gid,Troymaine Pope,dk,4000,troymaine pope,LAC,RB,00-0033164,auto_exact,high
