Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,name,site,salary,normalized_name,normalized_team,position_upper,slate_format,player_id,match_method,match_confidence
RB,Ashton Jeanty (44132666),Ashton Jeanty,44132666,RB/FLEX,6800,LV@LAC 09/20/2026 04:05PM ET,LV,14.8,,Ashton Jeanty,dk,6800,ashton jeanty,LV,RB,classic,00-0040122,auto_exact,high
WR,DeVonta Smith (44132974),DeVonta Smith,44132974,WR/FLEX,6800,PHI@TEN 09/20/2026 01:00PM ET,PHI,12.4,,DeVonta Smith,dk,6800,devonta smith,PHI,WR,classic,00-0036912,auto_exact,high
QB,Jalen Hurts (44132569),Jalen Hurts,44132569,QB,6700,PHI@TEN 09/20/2026 01:00PM ET,PHI,19.1,,Jalen Hurts,dk,6700,jalen hurts,PHI,QB,classic,00-0036389,auto_exact,high
RB,De'Von Achane (44132668),De'Von Achane,44132668,RB/FLEX,6700,MIA@SF 09/20/2026 04:25PM ET,MIA,20.9,,De'Von Achane,dk,6700,devon achane,MIA,RB,classic,00-0039040,auto_exact,high
WR,Zay Flowers (44132976),Zay Flowers,44132976,WR/FLEX,6700,NO@BAL 09/20/2026 01:00PM ET,BAL,15.0,Q,Zay Flowers,dk,6700,zay flowers,BAL,WR,classic,00-0039064,auto_exact,high
QB,Joe Burrow (44132570),Joe Burrow,44132570,QB,6600,CIN@HOU 09/20/2026 01:00PM ET,CIN,18.2,,Joe Burrow,dk,6600,joe burrow,CIN,QB,classic,00-0036442,auto_exact,high
RB,Omarion Hampton (44132670),Omarion Hampton,44132670,RB/FLEX,6600,LV@LAC 09/20/2026 04:05PM ET,LAC,13.9,,Omarion Hampton,dk,6600,omarion hampton,LAC,RB,classic,00-0040666,auto_exact,high
WR,Mike Evans (44132978),Mike Evans,44132978,WR/FLEX,6600,MIA@SF 09/20/2026 04:25PM ET,SF,11.0,,Mike Evans,dk,6600,mike evans,SF,WR,classic,00-0031408,auto_fallback_team_mismatch,medium
TE,Brock Bowers (44133444),Brock Bowers,44133444,TE/FLEX,6600,LV@LAC 09/20/2026 04:05PM ET,LV,15.2,OUT,Brock Bowers,dk,6600,brock bowers,LV,TE,classic,00-0039338,auto_exact,high
RB,David Montgomery (44132672),David Montgomery,44132672,RB/FLEX,6500,CIN@HOU 09/20/2026 01:00PM ET,HOU,10.1,,David Montgomery,dk,6500,david montgomery,HOU,RB,classic,00-0035685,auto_fallback_team_mismatch,medium
WR,Jaylen Waddle (44132980),Jaylen Waddle,44132980,WR/FLEX,6500,JAX@DEN 09/20/2026 04:05PM ET,DEN,12.3,,Jaylen Waddle,dk,6500,jaylen waddle,DEN,WR,classic,00-0036613,auto_fallback_team_mismatch,medium
QB,Dak Prescott (44132571),Dak Prescott,44132571,QB,6400,WAS@DAL 09/20/2026 04:25PM ET,DAL,20.2,,Dak Prescott,dk,6400,dak prescott,DAL,QB,classic,00-0033077,auto_exact,high
RB,Javonte Williams (44132674),Javonte Williams,44132674,RB/FLEX,6400,WAS@DAL 09/20/2026 04:25PM ET,DAL,15.7,,Javonte Williams,dk,6400,javonte williams,DAL,RB,classic,00-0036997,auto_exact,high
WR,Emeka Egbuka (44132982),Emeka Egbuka,44132982,WR/FLEX,6400,CLE@TB 09/20/2026 01:00PM ET,TB,12.0,,Emeka Egbuka,dk,6400,emeka egbuka,TB,WR,classic,00-0040129,auto_exact,high
QB,Jayden Daniels (44132572),Jayden Daniels,44132572,QB,6300,WAS@DAL 09/20/2026 04:25PM ET,WAS,17.0,,Jayden Daniels,dk,6300,jayden daniels,WAS,QB,classic,00-0039910,auto_exact,high
RB,D'Andre Swift (44132676),D'Andre Swift,44132676,RB/FLEX,6300,MIN@CHI 09/20/2026 01:00PM ET,CHI,14.7,,D'Andre Swift,dk,6300,dandre swift,CHI,RB,classic,00-0036275,auto_exact,high
RB,Josh Jacobs (44132678),Josh Jacobs,44132678,RB/FLEX,6300,GB@NYJ 09/20/2026 01:00PM ET,GB,15.4,OUT,Josh Jacobs,dk,6300,josh jacobs,GB,RB,classic,00-0035700,auto_exact,high
WR,George Pickens (44132984),George Pickens,44132984,WR/FLEX,6300,WAS@DAL 09/20/2026 04:25PM ET,DAL,18.1,,George Pickens,dk,6300,george pickens,DAL,WR,classic,00-0037247,auto_exact,high
QB,Brock Purdy (44132573),Brock Purdy,44132573,QB,6200,MIA@SF 09/20/2026 04:25PM ET,SF,20.1,,Brock Purdy,dk,6200,brock purdy,SF,QB,classic,00-0037834,auto_exact,high
RB,Breece Hall (44132680),Breece Hall,44132680,RB/FLEX,6200,GB@NYJ 09/20/2026 01:00PM ET,NYJ,13.9,,Breece Hall,dk,6200,breece hall,NYJ,RB,classic,00-0038120,auto_exact,high
WR,Christian Watson (44132986),Christian Watson,44132986,WR/FLEX,6200,GB@NYJ 09/20/2026 01:00PM ET,GB,13.5,,Christian Watson,dk,6200,christian watson,GB,WR,classic,00-0038124,auto_exact,high
WR,Ladd McConkey (44132988),Ladd McConkey,44132988,WR/FLEX,6200,LV@LAC 09/20/2026 04:05PM ET,LAC,11.4,Q,Ladd McConkey,dk,6200,ladd mcconkey,LAC,WR,classic,00-0039915,auto_exact,high
QB,Drake Maye (44132574),Drake Maye,44132574,QB,6100,PIT@NE 09/20/2026 01:00PM ET,NE,20.9,,Drake Maye,dk,6100,drake maye,NE,QB,classic,00-0039851,auto_exact,high
RB,Bucky Irving (44132682),Bucky Irving,44132682,RB/FLEX,6100,CLE@TB 09/20/2026 01:00PM ET,TB,14.3,,Bucky Irving,dk,6100,bucky irving,TB,RB,classic,00-0039361,auto_exact,high
WR,Tee Higgins (44132990),Tee Higgins,44132990,WR/FLEX,6100,CIN@HOU 09/20/2026 01:00PM ET,CIN,14.3,,Tee Higgins,dk,6100,tee higgins,CIN,WR,classic,00-0036410,auto_exact,high
WR,Tetairoa McMillan (44132992),Tetairoa McMillan,44132992,WR/FLEX,6100,CAR@ATL 09/20/2026 01:00PM ET,CAR,12.9,,Tetairoa McMillan,dk,6100,tetairoa mcmillan,CAR,WR,classic,00-0040124,auto_exact,high
QB,Justin Herbert (44132575),Justin Herbert,44132575,QB,6000,LV@LAC 09/20/2026 04:05PM ET,LAC,19.1,,Justin Herbert,dk,6000,justin herbert,LAC,QB,classic,00-0036355,auto_exact,high
RB,Travis Etienne Jr. (44132684),Travis Etienne Jr.,44132684,RB/FLEX,6000,NO@BAL 09/20/2026 01:00PM ET,NO,15.7,,Travis Etienne Jr.,dk,6000,travis etienne,NO,RB,classic,00-0036973,auto_fallback_team_mismatch,medium
WR,Drake London (44132994),Drake London,44132994,WR/FLEX,6000,CAR@ATL 09/20/2026 01:00PM ET,ATL,18.2,,Drake London,dk,6000,drake london,ATL,WR,classic,00-0037238,auto_exact,high
WR,Garrett Wilson (44132996),Garrett Wilson,44132996,WR/FLEX,6000,GB@NYJ 09/20/2026 01:00PM ET,NYJ,14.2,,Garrett Wilson,dk,6000,garrett wilson,NYJ,WR,classic,00-0037740,auto_exact,high
QB,Jordan Love (44132576),Jordan Love,44132576,QB,5900,GB@NYJ 09/20/2026 01:00PM ET,GB,17.6,,Jordan Love,dk,5900,jordan love,GB,QB,classic,00-0036264,auto_exact,high
RB,Jeremiyah Love (44132686),Jeremiyah Love,44132686,RB/FLEX,5900,SEA@ARI 09/20/2026 04:25PM ET,ARI,0.0,,Jeremiyah Love,dk,5900,jeremiyah love,ARI,RB,classic,00-0041027,auto_exact,high
WR,Parker Washington (44132998),Parker Washington,44132998,WR/FLEX,5900,JAX@DEN 09/20/2026 04:05PM ET,JAX,12.8,,Parker Washington,dk,5900,parker washington,JAX,WR,classic,00-0038606,auto_exact,high
QB,Trevor Lawrence (44132577),Trevor Lawrence,44132577,QB,5800,JAX@DEN 09/20/2026 04:05PM ET,JAX,21.0,,Trevor Lawrence,dk,5800,trevor lawrence,JAX,QB,classic,00-0036971,auto_exact,high
RB,Chuba Hubbard (44132688),Chuba Hubbard,44132688,RB/FLEX,5800,CAR@ATL 09/20/2026 01:00PM ET,CAR,9.1,,Chuba Hubbard,dk,5800,chuba hubbard,CAR,RB,classic,00-0036555,auto_exact,high
WR,Courtland Sutton (44133000),Courtland Sutton,44133000,WR/FLEX,5800,JAX@DEN 09/20/2026 04:05PM ET,DEN,12.9,,Courtland Sutton,dk,5800,courtland sutton,DEN,WR,classic,00-0034348,auto_exact,high
QB,Bo Nix (44132578),Bo Nix,44132578,QB,5700,JAX@DEN 09/20/2026 04:05PM ET,DEN,19.7,,Bo Nix,dk,5700,bo nix,DEN,QB,classic,00-0039732,auto_exact,high
RB,Rhamondre Stevenson (44132690),Rhamondre Stevenson,44132690,RB/FLEX,5700,PIT@NE 09/20/2026 01:00PM ET,NE,13.2,,Rhamondre Stevenson,dk,5700,rhamondre stevenson,NE,RB,classic,00-0036875,auto_exact,high
WR,Luther Burden III (44133002),Luther Burden III,44133002,WR/FLEX,5700,MIN@CHI 09/20/2026 01:00PM ET,CHI,8.6,,Luther Burden III,dk,5700,luther burden,CHI,WR,classic,00-0040735,auto_exact,high
QB,Baker Mayfield (44132579),Baker Mayfield,44132579,QB,5600,CLE@TB 09/20/2026 01:00PM ET,TB,17.2,,Baker Mayfield,dk,5600,baker mayfield,TB,QB,classic,00-0034855,auto_exact,high
RB,Bhayshul Tuten (44132692),Bhayshul Tuten,44132692,RB/FLEX,5600,JAX@DEN 09/20/2026 04:05PM ET,JAX,5.9,,Bhayshul Tuten,dk,5600,bhayshul tuten,JAX,RB,classic,00-0040719,auto_exact,high
WR,Chris Godwin Jr. (44133004),Chris Godwin Jr.,44133004,WR/FLEX,5600,CLE@TB 09/20/2026 01:00PM ET,TB,9.6,,Chris Godwin Jr.,dk,5600,chris godwin,TB,WR,classic,00-0033921,auto_exact,high
QB,C.J. Stroud (44132580),C.J. Stroud,44132580,QB,5500,CIN@HOU 09/20/2026 01:00PM ET,HOU,15.0,,C.J. Stroud,dk,5500,cj stroud,HOU,QB,classic,00-0039163,auto_exact,high
RB,Jadarian Price (44132694),Jadarian Price,44132694,RB/FLEX,5500,SEA@ARI 09/20/2026 04:25PM ET,SEA,0.0,,Jadarian Price,dk,5500,jadarian price,SEA,RB,classic,00-0041512,auto_exact,high
RB,Jacory Croskey-Merritt (44132696),Jacory Croskey-Merritt,44132696,RB/FLEX,5500,WAS@DAL 09/20/2026 04:25PM ET,WAS,8.7,,Jacory Croskey-Merritt,dk,5500,jacory croskey merritt,WAS,RB,classic,00-0040242,auto_exact,high
WR,Rome Odunze (44133006),Rome Odunze,44133006,WR/FLEX,5500,MIN@CHI 09/20/2026 01:00PM ET,CHI,11.8,,Rome Odunze,dk,5500,rome odunze,CHI,WR,classic,00-0039919,auto_exact,high
QB,Sam Darnold (44132581),Sam Darnold,44132581,QB,5400,SEA@ARI 09/20/2026 04:25PM ET,SEA,15.6,D,Sam Darnold,dk,5400,sam darnold,SEA,QB,classic,00-0034869,auto_exact,high
QB,Bryce Young (44132582),Bryce Young,44132582,QB,5400,CAR@ATL 09/20/2026 01:00PM ET,CAR,15.4,,Bryce Young,dk,5400,bryce young,CAR,QB,classic,00-0039150,auto_exact,high
RB,Quinshon Judkins (44132698),Quinshon Judkins,44132698,RB/FLEX,5400,CLE@TB 09/20/2026 01:00PM ET,CLE,12.3,,Quinshon Judkins,dk,5400,quinshon judkins,CLE,RB,classic,00-0040784,auto_exact,high
RB,Jaylen Warren (44132700),Jaylen Warren,44132700,RB/FLEX,5400,PIT@NE 09/20/2026 01:00PM ET,PIT,13.5,,Jaylen Warren,dk,5400,jaylen warren,PIT,RB,classic,00-0037228,auto_exact,high
WR,Michael Wilson (44133008),Michael Wilson,44133008,WR/FLEX,5400,SEA@ARI 09/20/2026 04:25PM ET,ARI,13.5,,Michael Wilson,dk,5400,michael wilson,ARI,WR,classic,00-0038559,auto_exact,high
QB,Tyler Shough (44132583),Tyler Shough,44132583,QB,5300,NO@BAL 09/20/2026 01:00PM ET,NO,15.6,,Tyler Shough,dk,5300,tyler shough,NO,QB,classic,00-0040743,auto_exact,high
RB,Kyle Monangai (44132702),Kyle Monangai,44132702,RB/FLEX,5300,MIN@CHI 09/20/2026 01:00PM ET,CHI,8.9,,Kyle Monangai,dk,5300,kyle monangai,CHI,RB,classic,00-0040236,auto_exact,high
RB,MarShawn Lloyd (44132704),MarShawn Lloyd,44132704,RB/FLEX,5300,GB@NYJ 09/20/2026 01:00PM ET,GB,0.0,,MarShawn Lloyd,dk,5300,marshawn lloyd,GB,RB,classic,00-0039811,auto_exact,high
RB,Tony Pollard (44132706),Tony Pollard,44132706,RB/FLEX,5300,PHI@TEN 09/20/2026 01:00PM ET,TEN,11.6,,Tony Pollard,dk,5300,tony pollard,TEN,RB,classic,00-0035261,auto_exact,high
WR,Deebo Samuel Sr. (44133010),Deebo Samuel Sr.,44133010,WR/FLEX,5300,MIA@SF 09/20/2026 04:25PM ET,SF,11.8,,Deebo Samuel Sr.,dk,5300,deebo samuel,SF,WR,classic,00-0035719,auto_fallback_team_mismatch,medium
WR,Stefon Diggs (44133012),Stefon Diggs,44133012,WR/FLEX,5300,WAS@DAL 09/20/2026 04:25PM ET,WAS,12.2,,Stefon Diggs,dk,5300,stefon diggs,WAS,WR,classic,00-0031588,auto_fallback_team_mismatch,medium
QB,Malik Willis (44132584),Malik Willis,44132584,QB,5200,MIA@SF 09/20/2026 04:25PM ET,MIA,13.0,,Malik Willis,dk,5200,malik willis,MIA,QB,classic,00-0038128,auto_fallback_team_mismatch,medium
RB,Jordan Mason (44132708),Jordan Mason,44132708,RB/FLEX,5200,MIN@CHI 09/20/2026 01:00PM ET,MIN,8.3,,Jordan Mason,dk,5200,jordan mason,MIN,RB,classic,00-0037525,auto_exact,high
RB,RJ Harvey (44132710),RJ Harvey,44132710,RB/FLEX,5200,JAX@DEN 09/20/2026 04:05PM ET,DEN,12.1,,RJ Harvey,dk,5200,rj harvey,DEN,RB,classic,00-0040730,auto_exact,high
RB,TreVeyon Henderson (44132712),TreVeyon Henderson,44132712,RB/FLEX,5200,PIT@NE 09/20/2026 01:00PM ET,NE,10.9,OUT,TreVeyon Henderson,dk,5200,treveyon henderson,NE,RB,classic,00-0040734,auto_exact,high
WR,Terry McLaurin (44133014),Terry McLaurin,44133014,WR/FLEX,5200,WAS@DAL 09/20/2026 04:25PM ET,WAS,11.4,,Terry McLaurin,dk,5200,terry mclaurin,WAS,WR,classic,00-0035659,auto_exact,high
WR,DK Metcalf (44133016),DK Metcalf,44133016,WR/FLEX,5200,PIT@NE 09/20/2026 01:00PM ET,PIT,12.5,,DK Metcalf,dk,5200,dk metcalf,PIT,WR,classic,00-0035640,auto_exact,high
QB,Aaron Rodgers (44132585),Aaron Rodgers,44132585,QB,5100,PIT@NE 09/20/2026 01:00PM ET,PIT,14.1,,Aaron Rodgers,dk,5100,aaron rodgers,PIT,QB,classic,00-0023459,auto_exact,high
QB,Kyler Murray (44132586),Kyler Murray,44132586,QB,5100,MIN@CHI 09/20/2026 01:00PM ET,MIN,16.4,Q,Kyler Murray,dk,5100,kyler murray,MIN,QB,classic,00-0035228,auto_fallback_team_mismatch,medium
RB,Aaron Jones Sr. (44132714),Aaron Jones Sr.,44132714,RB/FLEX,5100,MIN@CHI 09/20/2026 01:00PM ET,MIN,10.0,,Aaron Jones Sr.,dk,5100,aaron jones,MIN,RB,classic,00-0033293,auto_exact,high
RB,Chris Rodriguez Jr. (44132716),Chris Rodriguez Jr.,44132716,RB/FLEX,5100,JAX@DEN 09/20/2026 04:05PM ET,JAX,7.1,,Chris Rodriguez Jr.,dk,5100,chris rodriguez,JAX,RB,classic,00-0038611,auto_fallback_team_mismatch,medium
RB,Kenny Gainwell (44132718),Kenny Gainwell,44132718,RB/FLEX,5100,CLE@TB 09/20/2026 01:00PM ET,TB,12.8,,Kenny Gainwell,dk,5100,kenny gainwell,TB,RB,classic,00-0036919,auto_fallback_team_mismatch,medium
WR,Jordan Addison (44133018),Jordan Addison,44133018,WR/FLEX,5100,MIN@CHI 09/20/2026 01:00PM ET,MIN,10.1,,Jordan Addison,dk,5100,jordan addison,MIN,WR,classic,00-0038994,auto_exact,high
WR,Carnell Tate (44133020),Carnell Tate,44133020,WR/FLEX,5100,PHI@TEN 09/20/2026 01:00PM ET,TEN,0.0,,Carnell Tate,dk,5100,carnell tate,TEN,WR,classic,00-0041438,auto_exact,high
WR,Jalen Coker (44133022),Jalen Coker,44133022,WR/FLEX,5100,CAR@ATL 09/20/2026 01:00PM ET,CAR,10.2,,Jalen Coker,dk,5100,jalen coker,CAR,WR,classic,00-0039491,auto_exact,high
QB,Jacoby Brissett (44132587),Jacoby Brissett,44132587,QB,5000,SEA@ARI 09/20/2026 04:25PM ET,ARI,18.0,,Jacoby Brissett,dk,5000,jacoby brissett,ARI,QB,classic,00-0033119,auto_exact,high
QB,Kirk Cousins (44132588),Kirk Cousins,44132588,QB,5000,LV@LAC 09/20/2026 04:05PM ET,LV,11.3,,Kirk Cousins,dk,5000,kirk cousins,LV,QB,classic,00-0029604,auto_fallback_team_mismatch,medium
RB,J.K. Dobbins (44132720),J.K. Dobbins,44132720,RB/FLEX,5000,JAX@DEN 09/20/2026 04:05PM ET,DEN,12.2,,J.K. Dobbins,dk,5000,jk dobbins,DEN,RB,classic,00-0036158,auto_exact,high
RB,Rachaad White (44132722),Rachaad White,44132722,RB/FLEX,5000,WAS@DAL 09/20/2026 04:25PM ET,WAS,8.4,,Rachaad White,dk,5000,rachaad white,WAS,RB,classic,00-0037256,auto_fallback_team_mismatch,medium
WR,Quentin Johnston (44133024),Quentin Johnston,44133024,WR/FLEX,5000,LV@LAC 09/20/2026 04:05PM ET,LAC,12.0,,Quentin Johnston,dk,5000,quentin johnston,LAC,WR,classic,00-0038544,auto_exact,high
WR,Romeo Doubs (44133026),Romeo Doubs,44133026,WR/FLEX,5000,PIT@NE 09/20/2026 01:00PM ET,NE,11.5,,Romeo Doubs,dk,5000,romeo doubs,NE,WR,classic,00-0037816,auto_fallback_team_mismatch,medium
TE,Colston Loveland (44133446),Colston Loveland,44133446,TE/FLEX,5000,MIN@CHI 09/20/2026 01:00PM ET,CHI,11.4,,Colston Loveland,dk,5000,colston loveland,CHI,TE,classic,00-0040126,auto_exact,high
QB,Cam Ward (44132589),Cam Ward,44132589,QB,4900,PHI@TEN 09/20/2026 01:00PM ET,TEN,11.8,,Cam Ward,dk,4900,cam ward,TEN,QB,classic,00-0040676,auto_exact,high
QB,Drew Lock (44132590),Drew Lock,44132590,QB,4900,SEA@ARI 09/20/2026 04:25PM ET,SEA,0.0,,Drew Lock,dk,4900,drew lock,SEA,QB,classic,00-0035704,auto_exact,high
RB,Tyler Allgeier (44132724),Tyler Allgeier,44132724,RB/FLEX,4900,SEA@ARI 09/20/2026 04:25PM ET,ARI,7.2,,Tyler Allgeier,dk,4900,tyler allgeier,ARI,RB,classic,00-0037263,auto_fallback_team_mismatch,medium
RB,Rico Dowdle (44132726),Rico Dowdle,44132726,RB/FLEX,4900,PIT@NE 09/20/2026 01:00PM ET,PIT,12.7,,Rico Dowdle,dk,4900,rico dowdle,PIT,RB,classic,00-0036139,auto_fallback_team_mismatch,medium
WR,Marvin Harrison Jr. (44133028),Marvin Harrison Jr.,44133028,WR/FLEX,4900,SEA@ARI 09/20/2026 04:25PM ET,ARI,10.7,,Marvin Harrison Jr.,dk,4900,marvin harrison,ARI,WR,classic,00-0039849,auto_exact,high
WR,Jakobi Meyers (44133030),Jakobi Meyers,44133030,WR/FLEX,4900,JAX@DEN 09/20/2026 04:05PM ET,JAX,10.5,,Jakobi Meyers,dk,4900,jakobi meyers,JAX,WR,classic,00-0034960,auto_exact,high
TE,Tucker Kraft (44133448),Tucker Kraft,44133448,TE/FLEX,4900,GB@NYJ 09/20/2026 01:00PM ET,GB,15.4,,Tucker Kraft,dk,4900,tucker kraft,GB,TE,classic,00-0038996,auto_exact,high
QB,Geno Smith (44132591),Geno Smith,44132591,QB,4800,GB@NYJ 09/20/2026 01:00PM ET,NYJ,13.0,,Geno Smith,dk,4800,geno smith,NYJ,QB,classic,00-0030565,auto_fallback_team_mismatch,medium
RB,Chris Brooks (44132728),Chris Brooks,44132728,RB/FLEX,4800,GB@NYJ 09/20/2026 01:00PM ET,GB,2.0,,Chris Brooks,dk,4800,chris brooks,GB,RB,classic,00-0038685,auto_exact,high
RB,Jonathon Brooks (44132730),Jonathon Brooks,44132730,RB/FLEX,4800,CAR@ATL 09/20/2026 01:00PM ET,CAR,0.0,,Jonathon Brooks,dk,4800,jonathon brooks,CAR,RB,classic,00-0039344,auto_exact,high
RB,Tyjae Spears (44132732),Tyjae Spears,44132732,RB/FLEX,4800,PHI@TEN 09/20/2026 01:00PM ET,TEN,8.6,,Tyjae Spears,dk,4800,tyjae spears,TEN,RB,classic,00-0039032,auto_exact,high
WR,Brian Thomas Jr. (44133032),Brian Thomas Jr.,44133032,WR/FLEX,4800,JAX@DEN 09/20/2026 04:05PM ET,JAX,9.9,,Brian Thomas Jr.,dk,4800,brian thomas,JAX,WR,classic,00-0039893,auto_exact,high
WR,De'Zhaun Stribling (44133034),De'Zhaun Stribling,44133034,WR/FLEX,4800,MIA@SF 09/20/2026 04:25PM ET,SF,0.0,D,De'Zhaun Stribling,dk,4800,dezhaun stribling,SF,WR,classic,00-0041035,auto_exact,high
TE,Dallas Goedert (44133450),Dallas Goedert,44133450,TE/FLEX,4800,PHI@TEN 09/20/2026 01:00PM ET,PHI,13.0,,Dallas Goedert,dk,4800,dallas goedert,PHI,TE,classic,00-0034351,auto_exact,high
QB,Michael Penix Jr. (44132592),Michael Penix Jr.,44132592,QB,4700,CAR@ATL 09/20/2026 01:00PM ET,ATL,14.3,Q,Michael Penix Jr.,dk,4700,michael penix,ATL,QB,classic,00-0039917,auto_exact,high
QB,Tua Tagovailoa (44132593),Tua Tagovailoa,44132593,QB,4700,CAR@ATL 09/20/2026 01:00PM ET,ATL,12.8,Q,Tua Tagovailoa,dk,4700,tua tagovailoa,ATL,QB,classic,00-0036212,auto_fallback_team_mismatch,medium
RB,Tank Bigsby (44132734),Tank Bigsby,44132734,RB/FLEX,4700,PHI@TEN 09/20/2026 01:00PM ET,PHI,3.3,,Tank Bigsby,dk,4700,tank bigsby,PHI,RB,classic,00-0038555,auto_exact,high
RB,Brian Robinson Jr. (44132736),Brian Robinson Jr.,44132736,RB/FLEX,4700,CAR@ATL 09/20/2026 01:00PM ET,ATL,3.4,,Brian Robinson Jr.,dk,4700,brian robinson,ATL,RB,classic,00-0037746,auto_fallback_team_mismatch,medium
WR,Matthew Golden (44133036),Matthew Golden,44133036,WR/FLEX,4700,GB@NYJ 09/20/2026 01:00PM ET,GB,5.9,,Matthew Golden,dk,4700,matthew golden,GB,WR,classic,00-0040667,auto_exact,high
WR,Michael Pittman Jr. (44133038),Michael Pittman Jr.,44133038,WR/FLEX,4700,PIT@NE 09/20/2026 01:00PM ET,PIT,12.1,,Michael Pittman Jr.,dk,4700,michael pittman,PIT,WR,classic,00-0036252,auto_fallback_team_mismatch,medium
QB,Carson Wentz (44132594),Carson Wentz,44132594,QB,4600,MIN@CHI 09/20/2026 01:00PM ET,MIN,16.3,,Carson Wentz,dk,4600,carson wentz,MIN,QB,classic,00-0032950,auto_exact,high
RB,Keaton Mitchell (44132738),Keaton Mitchell,44132738,RB/FLEX,4600,LV@LAC 09/20/2026 04:05PM ET,LAC,4.3,,Keaton Mitchell,dk,4600,keaton mitchell,LAC,RB,classic,00-0038454,auto_fallback_team_mismatch,medium
RB,Alvin Kamara (44132740),Alvin Kamara,44132740,RB/FLEX,4600,NO@BAL 09/20/2026 01:00PM ET,NO,9.3,OUT,Alvin Kamara,dk,4600,alvin kamara,NO,RB,classic,00-0033906,auto_exact,high
WR,Wan'Dale Robinson (44133040),Wan'Dale Robinson,44133040,WR/FLEX,4600,PHI@TEN 09/20/2026 01:00PM ET,TEN,14.2,,Wan'Dale Robinson,dk,4600,wandale robinson,TEN,WR,classic,00-0038117,auto_fallback_team_mismatch,medium
WR,Makai Lemon (44133042),Makai Lemon,44133042,WR/FLEX,4600,PHI@TEN 09/20/2026 01:00PM ET,PHI,0.0,,Makai Lemon,dk,4600,makai lemon,PHI,WR,classic,00-0040867,auto_exact,high
