Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Cam Newton,QB,NE,5500,1378,QB,NE@NYJ,17.107142857142858,rotoguru_gid,Cam Newton,dk,5500,cam newton,NE,QB,00-0027939,auto_exact,high
Kirk Cousins,QB,MIN,6300,1415,QB,MIN@DET,20.126666666666665,rotoguru_gid,Kirk Cousins,dk,6300,kirk cousins,MIN,QB,00-0029604,auto_exact,high
Justin Herbert,QB,LAC,7100,1552,QB,LAC@KC,23.704285714285717,rotoguru_gid,Justin Herbert,dk,7100,justin herbert,LAC,QB,00-0036355,auto_exact,high
Tom Brady,QB,TB,7200,1131,QB,TB@ATL,22.51066666666667,rotoguru_gid,Tom Brady,dk,7200,tom brady,TB,QB,00-0019596,auto_exact,high
Deshaun Watson,QB,HOU,7700,1518,QB,HOU@TEN,25.30133333333333,rotoguru_gid,Deshaun Watson,dk,7700,deshaun watson,HOU,QB,00-0033537,auto_exact,high
Ryan Tannehill,QB,TEN,7000,1410,QB,TEN@HOU,22.18933333333333,rotoguru_gid,Ryan Tannehill,dk,7000,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
Drew Lock,QB,DEN,5000,1547,QB,DEN@LV,14.838333333333331,rotoguru_gid,Drew Lock,dk,5000,drew lock,DEN,QB,00-0035704,auto_exact,high
Aaron Rodgers,QB,GB,7400,1252,QB,GB@CHI,25.284,rotoguru_gid,Aaron Rodgers,dk,7400,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Derek Carr,QB,LV,5700,1441,QB,LV@DEN,18.742666666666665,rotoguru_gid,Derek Carr,dk,5700,derek carr,LV,QB,00-0031280,auto_exact,high
Lamar Jackson,QB,BAL,8000,1527,QB,BAL@CIN,23.325714285714287,rotoguru_gid,Lamar Jackson,dk,8000,lamar jackson,BAL,QB,00-0034796,auto_exact,high
Matt Ryan,QB,ATL,5900,1301,QB,ATL@TB,19.182666666666663,rotoguru_gid,Matt Ryan,dk,5900,matt ryan,ATL,QB,00-0026143,auto_exact,high
