Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Tom Brady,QB,TB,6300,1131,QB,TB@CAR,20.724444444444444,rotoguru_gid,Tom Brady,dk,6300,tom brady,TB,QB,00-0019596,auto_exact,high
Ben Roethlisberger,QB,PIT,6200,1232,QB,PIT@CIN,19.345,rotoguru_gid,Ben Roethlisberger,dk,6200,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Kyler Murray,QB,ARI,8000,1537,QB,ARI@BUF,31.4375,rotoguru_gid,Kyler Murray,dk,8000,kyler murray,ARI,QB,00-0035228,auto_exact,high
Aaron Rodgers,QB,GB,7900,1252,QB,GB@JAX,24.8275,rotoguru_gid,Aaron Rodgers,dk,7900,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Josh Allen,QB,BUF,7500,1529,QB,BUF@ARI,26.61777777777778,rotoguru_gid,Josh Allen,dk,7500,josh allen,BUF,QB,00-0034857,auto_exact,high
Matthew Stafford,QB,DET,5800,1340,QB,DET@WAS,18.5975,rotoguru_gid,Matthew Stafford,dk,5800,matthew stafford,DET,QB,00-0026498,auto_exact,high
Lamar Jackson,QB,BAL,7100,1527,QB,BAL@NE,21.1775,rotoguru_gid,Lamar Jackson,dk,7100,lamar jackson,BAL,QB,00-0034796,auto_exact,high
Daniel Jones,QB,NYG,5200,1539,QB,NYG@PHI,14.235555555555557,rotoguru_gid,Daniel Jones,dk,5200,daniel jones,NYG,QB,00-0035710,auto_exact,high
Justin Herbert,QB,LAC,6600,1552,QB,LAC@MIA,26.92,rotoguru_gid,Justin Herbert,dk,6600,justin herbert,LAC,QB,00-0036355,auto_exact,high
Teddy Bridgewater,QB,CAR,6100,1439,QB,CAR@TB,19.40888888888889,rotoguru_gid,Teddy Bridgewater,dk,6100,teddy bridgewater,CAR,QB,00-0031237,auto_exact,high
Philip Rivers,QB,IND,5900,1231,QB,IND@TEN,15.285,rotoguru_gid,Philip Rivers,dk,5900,philip rivers,IND,QB,00-0022942,auto_exact,high
Alex Smith,QB,WAS,5200,1254,QB,WAS@DET,9.29,rotoguru_gid,Alex Smith,dk,5200,alex smith,WAS,QB,00-0023436,auto_exact,high
Kirk Cousins,QB,MIN,6100,1415,QB,MIN@CHI,17.2125,rotoguru_gid,Kirk Cousins,dk,6100,kirk cousins,MIN,QB,00-0029604,auto_exact,high
Cam Newton,QB,NE,5600,1378,QB,NE@BAL,20.525714285714287,rotoguru_gid,Cam Newton,dk,5600,cam newton,NE,QB,00-0027939,auto_exact,high
Tua Tagovailoa,QB,MIA,5600,1551,QB,MIA@LAC,7.125,rotoguru_gid,Tua Tagovailoa,dk,5600,tua tagovailoa,MIA,QB,00-0036212,auto_exact,high
Jared Goff,QB,LA,6500,1490,QB,LA@SEA,19.595,rotoguru_gid,Jared Goff,dk,6500,jared goff,LA,QB,00-0033106,auto_exact,high
Deshaun Watson,QB,HOU,6900,1518,QB,HOU@CLE,24.4675,rotoguru_gid,Deshaun Watson,dk,6900,deshaun watson,HOU,QB,00-0033537,auto_exact,high
Russell Wilson,QB,SEA,7700,1412,QB,SEA@LA,31.6425,rotoguru_gid,Russell Wilson,dk,7700,russell wilson,SEA,QB,00-0029263,auto_exact,high
Joe Burrow,QB,CIN,5700,1550,QB,CIN@PIT,21.61,rotoguru_gid,Joe Burrow,dk,5700,joe burrow,CIN,QB,00-0036442,auto_exact,high
Nick Mullens,QB,SF,5300,1534,QB,SF@NO,12.504,rotoguru_gid,Nick Mullens,dk,5300,nick mullens,SF,QB,00-0033319,auto_exact,high
Drew Lock,QB,DEN,5500,1547,QB,DEN@LV,14.566666666666668,rotoguru_gid,Drew Lock,dk,5500,drew lock,DEN,QB,00-0035704,auto_exact,high
Ryan Tannehill,QB,TEN,6300,1410,QB,TEN@IND,22.0825,rotoguru_gid,Ryan Tannehill,dk,6300,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
Jake Luton,QB,JAX,5400,1559,QB,JAX@GB,25.46,rotoguru_gid,Jake Luton,dk,5400,jake luton,JAX,QB,00-0036312,auto_exact,high
Carson Wentz,QB,PHI,5900,1514,QB,PHI@NYG,21.315,rotoguru_gid,Carson Wentz,dk,5900,carson wentz,PHI,QB,00-0032950,auto_exact,high
Derek Carr,QB,LV,5400,1441,QB,LV@DEN,19.23,rotoguru_gid,Derek Carr,dk,5400,derek carr,LV,QB,00-0031280,auto_exact,high
Drew Brees,QB,NO,6400,1151,QB,NO@SF,20.75,rotoguru_gid,Drew Brees,dk,6400,drew brees,NO,QB,00-0020531,auto_exact,high
Jacoby Brissett,QB,IND,4400,1496,QB,IND@TEN,0.2266666666666666,rotoguru_gid,Jacoby Brissett,dk,4400,jacoby brissett,IND,QB,00-0033119,auto_exact,high
Baker Mayfield,QB,CLE,6000,1528,QB,CLE@HOU,15.0075,rotoguru_gid,Baker Mayfield,dk,6000,baker mayfield,CLE,QB,00-0034855,auto_exact,high
Taysom Hill,QB,NO,4600,1530,QB,NO@SF,5.2425,rotoguru_gid,Taysom Hill,dk,4600,taysom hill,NO,QB,00-0033357,auto_fallback_name_only_position_mismatch,low
Nick Foles,QB,CHI,5600,1413,QB,CHI@MIN,15.991428571428573,rotoguru_gid,Nick Foles,dk,5600,nick foles,CHI,QB,00-0029567,auto_exact,high
Jameis Winston,QB,NO,5100,1465,QB,NO@SF,0.18,rotoguru_gid,Jameis Winston,dk,5100,jameis winston,NO,QB,00-0031503,auto_exact,high
P.J. Walker,QB,CAR,4700,1558,QB,CAR@TB,0.12,rotoguru_gid,P.J. Walker,dk,4700,pj walker,CAR,QB,00-0033275,auto_exact,high
Blaine Gabbert,QB,TB,4000,1381,QB,TB@CAR,0.05,rotoguru_gid,Blaine Gabbert,dk,4000,blaine gabbert,TB,QB,00-0027948,auto_exact,high
Mason Rudolph,QB,PIT,4100,1526,QB,PIT@CIN,0.03,rotoguru_gid,Mason Rudolph,dk,4100,mason rudolph,PIT,QB,00-0034771,auto_exact,high
