Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status,name,site,salary,normalized_name,normalized_team,position_upper,slate_format,player_id,match_method,match_confidence
RB,Travis Etienne Jr. (44157303),Travis Etienne Jr.,44157303,RB/FLEX,6000,NO@BAL 09/20/2026 01:00PM ET,NO,14.8,,Travis Etienne Jr.,dk,6000,travis etienne,NO,RB,classic,00-0036973,auto_fallback_team_mismatch,medium
WR,Drake London (44157485),Drake London,44157485,WR/FLEX,6000,CAR@ATL 09/20/2026 01:00PM ET,ATL,5.5,,Drake London,dk,6000,drake london,ATL,WR,classic,00-0037238,auto_exact,high
WR,Garrett Wilson (44157487),Garrett Wilson,44157487,WR/FLEX,6000,GB@NYJ 09/20/2026 01:00PM ET,NYJ,13.9,,Garrett Wilson,dk,6000,garrett wilson,NYJ,WR,classic,00-0037740,auto_exact,high
QB,Jordan Love (44157233),Jordan Love,44157233,QB,5900,GB@NYJ 09/20/2026 01:00PM ET,GB,24.5,,Jordan Love,dk,5900,jordan love,GB,QB,classic,00-0036264,auto_exact,high
RB,Chuba Hubbard (44157305),Chuba Hubbard,44157305,RB/FLEX,5800,CAR@ATL 09/20/2026 01:00PM ET,CAR,23.7,,Chuba Hubbard,dk,5800,chuba hubbard,CAR,RB,classic,00-0036555,auto_exact,high
RB,Rhamondre Stevenson (44157307),Rhamondre Stevenson,44157307,RB/FLEX,5700,PIT@NE 09/20/2026 01:00PM ET,NE,14.5,,Rhamondre Stevenson,dk,5700,rhamondre stevenson,NE,RB,classic,00-0036875,auto_exact,high
WR,Luther Burden III (44157489),Luther Burden III,44157489,WR/FLEX,5700,MIN@CHI 09/20/2026 01:00PM ET,CHI,10.5,,Luther Burden III,dk,5700,luther burden,CHI,WR,classic,00-0040735,auto_exact,high
QB,Baker Mayfield (44157234),Baker Mayfield,44157234,QB,5600,CLE@TB 09/20/2026 01:00PM ET,TB,14.6,,Baker Mayfield,dk,5600,baker mayfield,TB,QB,classic,00-0034855,auto_exact,high
WR,Chris Godwin Jr. (44157491),Chris Godwin Jr.,44157491,WR/FLEX,5600,CLE@TB 09/20/2026 01:00PM ET,TB,8.3,,Chris Godwin Jr.,dk,5600,chris godwin,TB,WR,classic,00-0033921,auto_exact,high
QB,C.J. Stroud (44157235),C.J. Stroud,44157235,QB,5500,CIN@HOU 09/20/2026 01:00PM ET,HOU,18.5,,C.J. Stroud,dk,5500,cj stroud,HOU,QB,classic,00-0039163,auto_exact,high
WR,Rome Odunze (44157493),Rome Odunze,44157493,WR/FLEX,5500,MIN@CHI 09/20/2026 01:00PM ET,CHI,7.2,,Rome Odunze,dk,5500,rome odunze,CHI,WR,classic,00-0039919,auto_exact,high
QB,Bryce Young (44157236),Bryce Young,44157236,QB,5400,CAR@ATL 09/20/2026 01:00PM ET,CAR,35.4,,Bryce Young,dk,5400,bryce young,CAR,QB,classic,00-0039150,auto_exact,high
RB,Jaylen Warren (44157309),Jaylen Warren,44157309,RB/FLEX,5400,PIT@NE 09/20/2026 01:00PM ET,PIT,11.3,,Jaylen Warren,dk,5400,jaylen warren,PIT,RB,classic,00-0037228,auto_exact,high
RB,Quinshon Judkins (44157311),Quinshon Judkins,44157311,RB/FLEX,5400,CLE@TB 09/20/2026 01:00PM ET,CLE,7.0,,Quinshon Judkins,dk,5400,quinshon judkins,CLE,RB,classic,00-0040784,auto_exact,high
QB,Tyler Shough (44157237),Tyler Shough,44157237,QB,5300,NO@BAL 09/20/2026 01:00PM ET,NO,29.2,,Tyler Shough,dk,5300,tyler shough,NO,QB,classic,00-0040743,auto_exact,high
RB,Kyle Monangai (44157313),Kyle Monangai,44157313,RB/FLEX,5300,MIN@CHI 09/20/2026 01:00PM ET,CHI,23.4,Q,Kyle Monangai,dk,5300,kyle monangai,CHI,RB,classic,00-0040236,auto_exact,high
RB,Tony Pollard (44157315),Tony Pollard,44157315,RB/FLEX,5300,PHI@TEN 09/20/2026 01:00PM ET,TEN,4.4,,Tony Pollard,dk,5300,tony pollard,TEN,RB,classic,00-0035261,auto_exact,high
RB,MarShawn Lloyd (44157317),MarShawn Lloyd,44157317,RB/FLEX,5300,GB@NYJ 09/20/2026 01:00PM ET,GB,3.7,,MarShawn Lloyd,dk,5300,marshawn lloyd,GB,RB,classic,00-0039811,auto_exact,high
RB,Jordan Mason (44157319),Jordan Mason,44157319,RB/FLEX,5200,MIN@CHI 09/20/2026 01:00PM ET,MIN,11.9,IR,Jordan Mason,dk,5200,jordan mason,MIN,RB,classic,00-0037525,auto_exact,high
RB,TreVeyon Henderson (44157321),TreVeyon Henderson,44157321,RB/FLEX,5200,PIT@NE 09/20/2026 01:00PM ET,NE,0.0,,TreVeyon Henderson,dk,5200,treveyon henderson,NE,RB,classic,00-0040734,auto_exact,high
WR,DK Metcalf (44157495),DK Metcalf,44157495,WR/FLEX,5200,PIT@NE 09/20/2026 01:00PM ET,PIT,8.0,,DK Metcalf,dk,5200,dk metcalf,PIT,WR,classic,00-0035640,auto_exact,high
QB,Kyler Murray (44157238),Kyler Murray,44157238,QB,5100,MIN@CHI 09/20/2026 01:00PM ET,MIN,0.6,Q,Kyler Murray,dk,5100,kyler murray,MIN,QB,classic,00-0035228,auto_fallback_team_mismatch,medium
QB,Aaron Rodgers (44157239),Aaron Rodgers,44157239,QB,5100,PIT@NE 09/20/2026 01:00PM ET,PIT,12.5,,Aaron Rodgers,dk,5100,aaron rodgers,PIT,QB,classic,00-0023459,auto_exact,high
RB,Aaron Jones Sr. (44157323),Aaron Jones Sr.,44157323,RB/FLEX,5100,MIN@CHI 09/20/2026 01:00PM ET,MIN,10.0,,Aaron Jones Sr.,dk,5100,aaron jones,MIN,RB,classic,00-0033293,auto_exact,high
RB,Kenny Gainwell (44157325),Kenny Gainwell,44157325,RB/FLEX,5100,CLE@TB 09/20/2026 01:00PM ET,TB,2.8,,Kenny Gainwell,dk,5100,kenny gainwell,TB,RB,classic,00-0036919,auto_fallback_team_mismatch,medium
WR,Jordan Addison (44157497),Jordan Addison,44157497,WR/FLEX,5100,MIN@CHI 09/20/2026 01:00PM ET,MIN,0.0,,Jordan Addison,dk,5100,jordan addison,MIN,WR,classic,00-0038994,auto_exact,high
WR,Carnell Tate (44157499),Carnell Tate,44157499,WR/FLEX,5100,PHI@TEN 09/20/2026 01:00PM ET,TEN,7.8,,Carnell Tate,dk,5100,carnell tate,TEN,WR,classic,00-0041438,auto_exact,high
WR,Jalen Coker (44157501),Jalen Coker,44157501,WR/FLEX,5100,CAR@ATL 09/20/2026 01:00PM ET,CAR,36.8,Q,Jalen Coker,dk,5100,jalen coker,CAR,WR,classic,00-0039491,auto_exact,high
WR,Romeo Doubs (44157503),Romeo Doubs,44157503,WR/FLEX,5000,PIT@NE 09/20/2026 01:00PM ET,NE,0.0,,Romeo Doubs,dk,5000,romeo doubs,NE,WR,classic,00-0037816,auto_fallback_team_mismatch,medium
TE,Colston Loveland (44157757),Colston Loveland,44157757,TE/FLEX,5000,MIN@CHI 09/20/2026 01:00PM ET,CHI,0.0,,Colston Loveland,dk,5000,colston loveland,CHI,TE,classic,00-0040126,auto_exact,high
QB,Cam Ward (44157240),Cam Ward,44157240,QB,4900,PHI@TEN 09/20/2026 01:00PM ET,TEN,11.7,,Cam Ward,dk,4900,cam ward,TEN,QB,classic,00-0040676,auto_exact,high
RB,Rico Dowdle (44157327),Rico Dowdle,44157327,RB/FLEX,4900,PIT@NE 09/20/2026 01:00PM ET,PIT,4.1,,Rico Dowdle,dk,4900,rico dowdle,PIT,RB,classic,00-0036139,auto_fallback_team_mismatch,medium
TE,Tucker Kraft (44157759),Tucker Kraft,44157759,TE/FLEX,4900,GB@NYJ 09/20/2026 01:00PM ET,GB,9.5,,Tucker Kraft,dk,4900,tucker kraft,GB,TE,classic,00-0038996,auto_exact,high
QB,Geno Smith (44157241),Geno Smith,44157241,QB,4800,GB@NYJ 09/20/2026 01:00PM ET,NYJ,9.3,,Geno Smith,dk,4800,geno smith,NYJ,QB,classic,00-0030565,auto_fallback_team_mismatch,medium
RB,Tyjae Spears (44157329),Tyjae Spears,44157329,RB/FLEX,4800,PHI@TEN 09/20/2026 01:00PM ET,TEN,4.4,,Tyjae Spears,dk,4800,tyjae spears,TEN,RB,classic,00-0039032,auto_exact,high
RB,Jonathon Brooks (44157331),Jonathon Brooks,44157331,RB/FLEX,4800,CAR@ATL 09/20/2026 01:00PM ET,CAR,7.2,,Jonathon Brooks,dk,4800,jonathon brooks,CAR,RB,classic,00-0039344,auto_exact,high
RB,Chris Brooks (44157333),Chris Brooks,44157333,RB/FLEX,4800,GB@NYJ 09/20/2026 01:00PM ET,GB,2.9,,Chris Brooks,dk,4800,chris brooks,GB,RB,classic,00-0038685,auto_exact,high
TE,Dallas Goedert (44157761),Dallas Goedert,44157761,TE/FLEX,4800,PHI@TEN 09/20/2026 01:00PM ET,PHI,23.7,,Dallas Goedert,dk,4800,dallas goedert,PHI,TE,classic,00-0034351,auto_exact,high
QB,Michael Penix Jr. (44157242),Michael Penix Jr.,44157242,QB,4700,CAR@ATL 09/20/2026 01:00PM ET,ATL,0.0,Q,Michael Penix Jr.,dk,4700,michael penix,ATL,QB,classic,00-0039917,auto_exact,high
QB,Tua Tagovailoa (44157243),Tua Tagovailoa,44157243,QB,4700,CAR@ATL 09/20/2026 01:00PM ET,ATL,0.0,Q,Tua Tagovailoa,dk,4700,tua tagovailoa,ATL,QB,classic,00-0036212,auto_fallback_team_mismatch,medium
RB,Tank Bigsby (44157335),Tank Bigsby,44157335,RB/FLEX,4700,PHI@TEN 09/20/2026 01:00PM ET,PHI,0.3,,Tank Bigsby,dk,4700,tank bigsby,PHI,RB,classic,00-0038555,auto_exact,high
RB,Brian Robinson Jr. (44157337),Brian Robinson Jr.,44157337,RB/FLEX,4700,CAR@ATL 09/20/2026 01:00PM ET,ATL,3.1,,Brian Robinson Jr.,dk,4700,brian robinson,ATL,RB,classic,00-0037746,auto_fallback_team_mismatch,medium
WR,Matthew Golden (44157505),Matthew Golden,44157505,WR/FLEX,4700,GB@NYJ 09/20/2026 01:00PM ET,GB,15.5,,Matthew Golden,dk,4700,matthew golden,GB,WR,classic,00-0040667,auto_exact,high
WR,Michael Pittman Jr. (44157507),Michael Pittman Jr.,44157507,WR/FLEX,4700,PIT@NE 09/20/2026 01:00PM ET,PIT,8.8,Q,Michael Pittman Jr.,dk,4700,michael pittman,PIT,WR,classic,00-0036252,auto_fallback_team_mismatch,medium
QB,Carson Wentz (44157244),Carson Wentz,44157244,QB,4600,MIN@CHI 09/20/2026 01:00PM ET,MIN,19.2,,Carson Wentz,dk,4600,carson wentz,MIN,QB,classic,00-0032950,auto_exact,high
RB,Alvin Kamara (44157339),Alvin Kamara,44157339,RB/FLEX,4600,NO@BAL 09/20/2026 01:00PM ET,NO,0.0,,Alvin Kamara,dk,4600,alvin kamara,NO,RB,classic,00-0033906,auto_exact,high
WR,Makai Lemon (44157509),Makai Lemon,44157509,WR/FLEX,4600,PHI@TEN 09/20/2026 01:00PM ET,PHI,2.5,,Makai Lemon,dk,4600,makai lemon,PHI,WR,classic,00-0040867,auto_exact,high
WR,Wan'Dale Robinson (44157511),Wan'Dale Robinson,44157511,WR/FLEX,4600,PHI@TEN 09/20/2026 01:00PM ET,TEN,8.8,,Wan'Dale Robinson,dk,4600,wandale robinson,TEN,WR,classic,00-0038117,auto_fallback_team_mismatch,medium
QB,Deshaun Watson (44157245),Deshaun Watson,44157245,QB,4500,CLE@TB 09/20/2026 01:00PM ET,CLE,15.0,,Deshaun Watson,dk,4500,deshaun watson,CLE,QB,classic,00-0033537,auto_exact,high
QB,Shedeur Sanders (44157246),Shedeur Sanders,44157246,QB,4500,CLE@TB 09/20/2026 01:00PM ET,CLE,0.0,,Shedeur Sanders,dk,4500,shedeur sanders,CLE,QB,classic,00-0040668,auto_exact,high
RB,Kendre Miller (44157341),Kendre Miller,44157341,RB/FLEX,4500,NO@BAL 09/20/2026 01:00PM ET,NO,9.0,,Kendre Miller,dk,4500,kendre miller,NO,RB,classic,00-0038551,auto_exact,high
RB,Woody Marks (44157343),Woody Marks,44157343,RB/FLEX,4500,CIN@HOU 09/20/2026 01:00PM ET,HOU,5.0,,Woody Marks,dk,4500,woody marks,HOU,RB,classic,00-0040583,auto_exact,high
WR,Jayden Reed (44157513),Jayden Reed,44157513,WR/FLEX,4500,GB@NYJ 09/20/2026 01:00PM ET,GB,5.0,,Jayden Reed,dk,4500,jayden reed,GB,WR,classic,00-0039146,auto_exact,high
TE,Kyle Pitts Sr. (44157763),Kyle Pitts Sr.,44157763,TE/FLEX,4500,CAR@ATL 09/20/2026 01:00PM ET,ATL,0.0,,Kyle Pitts Sr.,dk,4500,kyle pitts,ATL,TE,classic,00-0036970,auto_exact,high
RB,Sean Tucker (44157345),Sean Tucker,44157345,RB/FLEX,4400,CLE@TB 09/20/2026 01:00PM ET,TB,0.0,,Sean Tucker,dk,4400,sean tucker,TB,RB,classic,00-0038951,auto_exact,high
RB,Dylan Sampson (44157347),Dylan Sampson,44157347,RB/FLEX,4400,CLE@TB 09/20/2026 01:00PM ET,CLE,0.0,IR,Dylan Sampson,dk,4400,dylan sampson,CLE,RB,classic,00-0040162,auto_exact,high
RB,Samaje Perine (44157349),Samaje Perine,44157349,RB/FLEX,4400,CIN@HOU 09/20/2026 01:00PM ET,CIN,8.0,,Samaje Perine,dk,4400,samaje perine,CIN,RB,classic,00-0033526,auto_exact,high
WR,Rashod Bateman (44157515),Rashod Bateman,44157515,WR/FLEX,4400,NO@BAL 09/20/2026 01:00PM ET,BAL,0.0,,Rashod Bateman,dk,4400,rashod bateman,BAL,WR,classic,00-0036550,auto_exact,high
WR,Jalen McMillan (44157517),Jalen McMillan,44157517,WR/FLEX,4400,CLE@TB 09/20/2026 01:00PM ET,TB,0.0,,Jalen McMillan,dk,4400,jalen mcmillan,TB,WR,classic,00-0039855,auto_exact,high
TE,Mark Andrews (44157765),Mark Andrews,44157765,TE/FLEX,4400,NO@BAL 09/20/2026 01:00PM ET,BAL,8.9,,Mark Andrews,dk,4400,mark andrews,BAL,TE,classic,00-0034753,auto_exact,high
QB,J.J. McCarthy (44157247),J.J. McCarthy,44157247,QB,4300,MIN@CHI 09/20/2026 01:00PM ET,MIN,0.0,,J.J. McCarthy,dk,4300,jj mccarthy,MIN,QB,classic,00-0039923,auto_exact,high
RB,Nick Singleton (44157351),Nick Singleton,44157351,RB/FLEX,4300,PHI@TEN 09/20/2026 01:00PM ET,TEN,0.0,,Nick Singleton,dk,4300,nick singleton,TEN,RB,classic,00-0040886,manual_override,high
RB,Kaleb Johnson (44157353),Kaleb Johnson,44157353,RB/FLEX,4300,GB@NYJ 09/20/2026 01:00PM ET,GB,0.0,,Kaleb Johnson,dk,4300,kaleb johnson,GB,RB,classic,00-0040142,auto_fallback_team_mismatch,medium
WR,Dontayvion Wicks (44157519),Dontayvion Wicks,44157519,WR/FLEX,4300,PHI@TEN 09/20/2026 01:00PM ET,PHI,15.3,,Dontayvion Wicks,dk,4300,dontayvion wicks,PHI,WR,classic,00-0038393,auto_fallback_team_mismatch,medium
WR,Mack Hollins (44157521),Mack Hollins,44157521,WR/FLEX,4300,PIT@NE 09/20/2026 01:00PM ET,NE,9.1,,Mack Hollins,dk,4300,mack hollins,NE,WR,classic,00-0033555,auto_exact,high
QB,Cooper Rush (44157248),Cooper Rush,44157248,QB,4200,CAR@ATL 09/20/2026 01:00PM ET,ATL,7.7,,Cooper Rush,dk,4200,cooper rush,ATL,QB,classic,00-0033662,auto_fallback_team_mismatch,medium
RB,Justice Hill (44157355),Justice Hill,44157355,RB/FLEX,4200,NO@BAL 09/20/2026 01:00PM ET,BAL,3.8,,Justice Hill,dk,4200,justice hill,BAL,RB,classic,00-0034975,auto_exact,high
RB,Will Shipley (44157357),Will Shipley,44157357,RB/FLEX,4200,PHI@TEN 09/20/2026 01:00PM ET,PHI,2.2,,Will Shipley,dk,4200,will shipley,PHI,RB,classic,00-0039746,auto_exact,high
RB,Braelon Allen (44157359),Braelon Allen,44157359,RB/FLEX,4200,GB@NYJ 09/20/2026 01:00PM ET,NYJ,4.0,,Braelon Allen,dk,4200,braelon allen,NYJ,RB,classic,00-0039794,auto_exact,high
RB,Corey Kiner (44157361),Corey Kiner,44157361,RB/FLEX,4200,PIT@NE 09/20/2026 01:00PM ET,NE,1.1,,Corey Kiner,dk,4200,corey kiner,NE,RB,classic,00-0040556,auto_fallback_team_mismatch,medium
WR,Devaughn Vele (44157523),Devaughn Vele,44157523,WR/FLEX,4200,NO@BAL 09/20/2026 01:00PM ET,NO,19.9,,Devaughn Vele,dk,4200,devaughn vele,NO,WR,classic,00-0039424,auto_exact,high
WR,Denzel Boston (44157525),Denzel Boston,44157525,WR/FLEX,4200,CLE@TB 09/20/2026 01:00PM ET,CLE,13.9,,Denzel Boston,dk,4200,denzel boston,CLE,WR,classic,00-0041037,auto_exact,high
QB,Joe Flacco (44157249),Joe Flacco,44157249,QB,4100,CIN@HOU 09/20/2026 01:00PM ET,CIN,0.0,,Joe Flacco,dk,4100,joe flacco,CIN,QB,classic,00-0026158,auto_exact,high
WR,Calvin Ridley (44157527),Calvin Ridley,44157527,WR/FLEX,4100,PHI@TEN 09/20/2026 01:00PM ET,TEN,0.0,,Calvin Ridley,dk,4100,calvin ridley,TEN,WR,classic,00-0034837,auto_exact,high
WR,KC Concepcion Jr. (44157529),KC Concepcion Jr.,44157529,WR/FLEX,4100,CLE@TB 09/20/2026 01:00PM ET,CLE,8.8,,KC Concepcion Jr.,dk,4100,kc concepcion,CLE,WR,classic,00-0041547,auto_exact,high
TE,Harold Fannin Jr. (44157767),Harold Fannin Jr.,44157767,TE/FLEX,4100,CLE@TB 09/20/2026 01:00PM ET,CLE,4.1,,Harold Fannin Jr.,dk,4100,harold fannin,CLE,TE,classic,00-0040663,auto_exact,high
QB,Max Brosmer (44157250),Max Brosmer,44157250,QB,4000,MIN@CHI 09/20/2026 01:00PM ET,MIN,0.0,,Max Brosmer,dk,4000,max brosmer,MIN,QB,classic,00-0040494,auto_exact,high
QB,Tyson Bagent (44157251),Tyson Bagent,44157251,QB,4000,MIN@CHI 09/20/2026 01:00PM ET,CHI,0.0,,Tyson Bagent,dk,4000,tyson bagent,CHI,QB,classic,00-0038416,auto_exact,high
QB,Case Keenum (44157252),Case Keenum,44157252,QB,4000,MIN@CHI 09/20/2026 01:00PM ET,CHI,0.0,,Case Keenum,dk,4000,case keenum,CHI,QB,classic,00-0028986,auto_exact,high
QB,Miller Moss (44157253),Miller Moss,44157253,QB,4000,MIN@CHI 09/20/2026 01:00PM ET,CHI,0.0,,Miller Moss,dk,4000,miller moss,CHI,QB,classic,00-0041172,auto_exact,high
QB,Tyler Huntley (44157254),Tyler Huntley,44157254,QB,4000,NO@BAL 09/20/2026 01:00PM ET,BAL,0.0,,Tyler Huntley,dk,4000,tyler huntley,BAL,QB,classic,00-0035993,auto_exact,high
QB,Joe Fagnano (44157255),Joe Fagnano,44157255,QB,4000,NO@BAL 09/20/2026 01:00PM ET,BAL,0.0,,Joe Fagnano,dk,4000,joe fagnano,BAL,QB,classic,00-0040981,auto_exact,high
QB,Skylar Thompson (44157256),Skylar Thompson,44157256,QB,4000,NO@BAL 09/20/2026 01:00PM ET,BAL,0.0,IR,Skylar Thompson,dk,4000,skylar thompson,BAL,QB,classic,00-0037327,auto_exact,high
QB,Spencer Rattler (44157257),Spencer Rattler,44157257,QB,4000,NO@BAL 09/20/2026 01:00PM ET,NO,0.0,,Spencer Rattler,dk,4000,spencer rattler,NO,QB,classic,00-0039376,auto_exact,high
QB,Zach Wilson (44157258),Zach Wilson,44157258,QB,4000,NO@BAL 09/20/2026 01:00PM ET,NO,0.0,,Zach Wilson,dk,4000,zach wilson,NO,QB,classic,00-0037013,auto_fallback_team_mismatch,medium
QB,Andy Dalton (44157259),Andy Dalton,44157259,QB,4000,PHI@TEN 09/20/2026 01:00PM ET,PHI,0.0,,Andy Dalton,dk,4000,andy dalton,PHI,QB,classic,00-0027973,auto_fallback_team_mismatch,medium
QB,Tanner McKee (44157260),Tanner McKee,44157260,QB,4000,PHI@TEN 09/20/2026 01:00PM ET,PHI,0.0,,Tanner McKee,dk,4000,tanner mckee,PHI,QB,classic,00-0038400,auto_exact,high
QB,Cole Payton (44157261),Cole Payton,44157261,QB,4000,PHI@TEN 09/20/2026 01:00PM ET,PHI,0.0,,Cole Payton,dk,4000,cole payton,PHI,QB,classic,00-0040891,auto_exact,high
QB,Mitchell Trubisky (44157262),Mitchell Trubisky,44157262,QB,4000,PHI@TEN 09/20/2026 01:00PM ET,TEN,0.0,,Mitchell Trubisky,dk,4000,mitchell trubisky,TEN,QB,classic,00-0033869,auto_fallback_team_mismatch,medium
QB,Hendon Hooker (44157263),Hendon Hooker,44157263,QB,4000,PHI@TEN 09/20/2026 01:00PM ET,TEN,0.0,,Hendon Hooker,dk,4000,hendon hooker,TEN,QB,classic,00-0038550,auto_exact,high
QB,Kenny Pickett (44157264),Kenny Pickett,44157264,QB,4000,CAR@ATL 09/20/2026 01:00PM ET,CAR,2.4,,Kenny Pickett,dk,4000,kenny pickett,CAR,QB,classic,00-0038102,auto_fallback_team_mismatch,medium
QB,Haynes King (44157265),Haynes King,44157265,QB,4000,CAR@ATL 09/20/2026 01:00PM ET,CAR,0.0,,Haynes King,dk,4000,haynes king,CAR,QB,classic,00-0041149,auto_exact,high
QB,Jack Strand (44157266),Jack Strand,44157266,QB,4000,CAR@ATL 09/20/2026 01:00PM ET,ATL,0.0,,Jack Strand,dk,4000,jack strand,ATL,QB,classic,00-0041194,auto_exact,high
QB,Cade Klubnik (44157267),Cade Klubnik,44157267,QB,4000,GB@NYJ 09/20/2026 01:00PM ET,NYJ,0.0,,Cade Klubnik,dk,4000,cade klubnik,NYJ,QB,classic,00-0041056,auto_exact,high
