Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Aaron Rodgers,QB,GB,7700,1252,QB,GB@DET,24.788,rotoguru_gid,Aaron Rodgers,dk,7700,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Matt Ryan,QB,ATL,7400,1301,QB,ATL@NO,22.801333333333336,rotoguru_gid,Matt Ryan,dk,7400,matt ryan,ATL,QB,00-0026143,auto_exact,high
Alex Smith,QB,KC,5000,1254,QB,KC@SDG,15.294285714285715,rotoguru_gid,Alex Smith,dk,5000,alex smith,KC,QB,00-0023436,auto_exact,high
Tom Brady,QB,NE,7200,1131,QB,NE@MIA,22.72,rotoguru_gid,Tom Brady,dk,7200,tom brady,NE,QB,00-0019596,auto_exact,high
Drew Brees,QB,NO,7600,1151,QB,NO@ATL,23.82133333333333,rotoguru_gid,Drew Brees,dk,7600,drew brees,NO,QB,00-0020531,auto_exact,high
Matthew Stafford,QB,DET,6000,1340,QB,DET@GB,18.66,rotoguru_gid,Matthew Stafford,dk,6000,matthew stafford,DET,QB,00-0026498,auto_exact,high
Andrew Luck,QB,IND,6700,1409,QB,IND@JAX,22.654285714285717,rotoguru_gid,Andrew Luck,dk,6700,andrew luck,IND,QB,00-0029668,auto_exact,high
Sam Bradford,QB,MIN,5200,1344,QB,MIN@CHI,15.32,rotoguru_gid,Sam Bradford,dk,5200,sam bradford,MIN,QB,00-0027854,auto_exact,high
Landry Jones,QB,PIT,5000,1430,QB,PIT@CLE,1.977142857142857,rotoguru_gid,Landry Jones,dk,5000,landry jones,PIT,QB,00-0030524,auto_exact,high
Carson Palmer,QB,ARI,5700,1207,QB,ARI@LA,18.434285714285718,rotoguru_gid,Carson Palmer,dk,5700,carson palmer,ARI,QB,00-0021429,auto_exact,high
Brock Osweiler,QB,HOU,5000,1414,QB,HOU@TEN,11.84,rotoguru_gid,Brock Osweiler,dk,5000,brock osweiler,HOU,QB,00-0029682,auto_exact,high
Blake Bortles,QB,JAX,5600,1442,QB,JAX@IND,19.264,rotoguru_gid,Blake Bortles,dk,5600,blake bortles,JAX,QB,00-0031407,auto_exact,high
Carson Wentz,QB,PHI,5200,1514,QB,PHI@DAL,14.925333333333333,rotoguru_gid,Carson Wentz,dk,5200,carson wentz,PHI,QB,00-0032950,auto_exact,high
Robert Griffin III,QB,CLE,5000,1408,QB,CLE@PIT,12.99,rotoguru_gid,Robert Griffin III,dk,5000,robert griffin,CLE,QB,00-0029665,auto_exact,high
Philip Rivers,QB,SDG,6300,1231,QB,SDG@KC,19.082666666666668,rotoguru_gid,Philip Rivers,dk,6300,philip rivers,SDG,QB,00-0022942,auto_fallback_team_mismatch,medium
Ryan Fitzpatrick,QB,NYJ,5000,1242,QB,NYJ@BUF,10.612307692307692,rotoguru_gid,Ryan Fitzpatrick,dk,5000,ryan fitzpatrick,NYJ,QB,00-0023682,auto_exact,high
Matt Moore,QB,MIA,5100,1298,QB,MIA@NE,14.18,rotoguru_gid,Matt Moore,dk,5100,matt moore,MIA,QB,00-0025708,auto_exact,high
Trevor Siemian,QB,DEN,5300,1488,QB,DEN@LV,15.23076923076923,rotoguru_gid,Trevor Siemian,dk,5300,trevor siemian,DEN,QB,00-0032156,auto_exact,high
Russell Wilson,QB,SEA,6800,1412,QB,SEA@SF,18.48933333333333,rotoguru_gid,Russell Wilson,dk,6800,russell wilson,SEA,QB,00-0029263,auto_exact,high
Kirk Cousins,QB,WAS,6500,1415,QB,WAS@NYG,21.546666666666667,rotoguru_gid,Kirk Cousins,dk,6500,kirk cousins,WAS,QB,00-0029604,auto_exact,high
Andy Dalton,QB,CIN,5100,1403,QB,CIN@BAL,18.013333333333332,rotoguru_gid,Andy Dalton,dk,5100,andy dalton,CIN,QB,00-0027973,auto_exact,high
Colin Kaepernick,QB,SF,5100,1404,QB,SF@SEA,18.203636363636363,rotoguru_gid,Colin Kaepernick,dk,5100,colin kaepernick,SF,QB,00-0027974,auto_exact,high
Jameis Winston,QB,TB,6100,1465,QB,TB@CAR,18.50133333333333,rotoguru_gid,Jameis Winston,dk,6100,jameis winston,TB,QB,00-0031503,auto_exact,high
Cam Newton,QB,CAR,6200,1378,QB,CAR@TB,19.15571428571429,rotoguru_gid,Cam Newton,dk,6200,cam newton,CAR,QB,00-0027939,auto_exact,high
Joe Flacco,QB,BAL,5500,1302,QB,BAL@CIN,17.486666666666668,rotoguru_gid,Joe Flacco,dk,5500,joe flacco,BAL,QB,00-0026158,auto_exact,high
Matt Cassel,QB,TEN,5000,1241,QB,TEN@HOU,2.8200000000000003,rotoguru_gid,Matt Cassel,dk,5000,matt cassel,TEN,QB,00-0023662,auto_exact,high
Matt Barkley,QB,CHI,5100,1417,QB,CHI@MIN,14.606666666666667,rotoguru_gid,Matt Barkley,dk,5100,matt barkley,CHI,QB,00-0030533,auto_exact,high
