Position,Team,Salary,Id,Nickname,First Name,Last Name,Opponent,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
QB,BUF,8800,1529,Josh Allen,Josh,Allen,MIA,26.55333333333333,rotoguru_gid,Josh Allen,fd,8800,josh allen,BUF,QB,00-0034857,auto_exact,high
QB,NYJ,6300,1576,Mike White,Mike,White,CIN,10.08,rotoguru_gid,Mike White,fd,6300,mike white,NYJ,QB,00-0034401,auto_exact,high
QB,SF,6900,1452,Jimmy Garoppolo,Jimmy,Garoppolo,CHI,13.368,rotoguru_gid,Jimmy Garoppolo,fd,6900,jimmy garoppolo,SF,QB,00-0031345,auto_exact,high
QB,TB,8300,1131,Tom Brady,Tom,Brady,NO,25.67142857142857,rotoguru_gid,Tom Brady,fd,8300,tom brady,TB,QB,00-0019596,auto_exact,high
QB,CHI,6400,1567,Justin Fields,Justin,Fields,SF,7.234285714285714,rotoguru_gid,Justin Fields,fd,6400,justin fields,CHI,QB,00-0036945,auto_exact,high
QB,LA,8200,1340,Matthew Stafford,Matthew,Stafford,HOU,23.325714285714287,rotoguru_gid,Matthew Stafford,fd,8200,matthew stafford,LA,QB,00-0026498,auto_exact,high
QB,TEN,7500,1410,Ryan Tannehill,Ryan,Tannehill,IND,17.197142857142858,rotoguru_gid,Ryan Tannehill,fd,7500,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
QB,SEA,7000,1426,Geno Smith,Geno,Smith,JAX,8.17,rotoguru_gid,Geno Smith,fd,7000,geno smith,SEA,QB,00-0030565,auto_exact,high
QB,HOU,6300,1574,Davis Mills,Davis,Mills,LA,8.946666666666667,rotoguru_gid,Davis Mills,fd,6300,davis mills,HOU,QB,00-0036898,auto_exact,high
QB,CIN,7800,1550,Joe Burrow,Joe,Burrow,NYJ,20.662857142857145,rotoguru_gid,Joe Burrow,fd,7800,joe burrow,CIN,QB,00-0036442,auto_exact,high
QB,IND,7200,1514,Carson Wentz,Carson,Wentz,TEN,17.5,rotoguru_gid,Carson Wentz,fd,7200,carson wentz,IND,QB,00-0032950,auto_exact,high
QB,DAL,6000,1521,Cooper Rush,Cooper,Rush,MIN,0.0,rotoguru_gid,Cooper Rush,fd,6000,cooper rush,DAL,QB,00-0033662,auto_exact,high
QB,NYG,7300,1539,Daniel Jones,Daniel,Jones,KC,17.725714285714286,rotoguru_gid,Daniel Jones,fd,7300,daniel jones,NYG,QB,00-0035710,auto_exact,high
QB,MIA,7100,1551,Tua Tagovailoa,Tua,Tagovailoa,BUF,17.15,rotoguru_gid,Tua Tagovailoa,fd,7100,tua tagovailoa,MIA,QB,00-0036212,auto_exact,high
QB,LAC,7900,1552,Justin Herbert,Justin,Herbert,NE,23.00666666666667,rotoguru_gid,Justin Herbert,fd,7900,justin herbert,LAC,QB,00-0036355,auto_exact,high
QB,GB,7700,1252,Aaron Rodgers,Aaron,Rodgers,ARI,20.27142857142857,rotoguru_gid,Aaron Rodgers,fd,7700,aaron rodgers,GB,QB,00-0023459,auto_exact,high
QB,KC,8400,1523,Patrick Mahomes II,Patrick,Mahomes II,NYG,24.374285714285715,rotoguru_gid,Patrick Mahomes II,fd,8400,patrick mahomes,KC,QB,00-0033873,auto_exact,high
QB,PIT,6600,1232,Ben Roethlisberger,Ben,Roethlisberger,CLE,13.2,rotoguru_gid,Ben Roethlisberger,fd,6600,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
QB,WAS,7000,1487,Taylor Heinicke,Taylor,Heinicke,DEN,17.974285714285713,rotoguru_gid,Taylor Heinicke,fd,7000,taylor heinicke,WAS,QB,00-0031800,auto_exact,high
QB,JAX,6700,1565,Trevor Lawrence,Trevor,Lawrence,SEA,16.116666666666667,rotoguru_gid,Trevor Lawrence,fd,6700,trevor lawrence,JAX,QB,00-0036971,auto_exact,high
