Position,Team,Salary,Id,Nickname,First Name,Last Name,Opponent,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
QB,BAL,8300,1527,Lamar Jackson,Lamar,Jackson,MIN,24.388571428571428,rotoguru_gid,Lamar Jackson,fd,8300,lamar jackson,BAL,QB,00-0034796,auto_exact,high
QB,LAC,7600,1552,Justin Herbert,Justin,Herbert,PHI,21.98,rotoguru_gid,Justin Herbert,fd,7600,justin herbert,LAC,QB,00-0036355,auto_exact,high
QB,ATL,6700,1301,Matt Ryan,Matt,Ryan,NO,17.065714285714286,rotoguru_gid,Matt Ryan,fd,6700,matt ryan,ATL,QB,00-0026143,auto_exact,high
QB,IND,7500,1514,Carson Wentz,Carson,Wentz,NYJ,17.855,rotoguru_gid,Carson Wentz,fd,7500,carson wentz,IND,QB,00-0032950,auto_exact,high
QB,DEN,7100,1439,Teddy Bridgewater,Teddy,Bridgewater,DAL,16.07,rotoguru_gid,Teddy Bridgewater,fd,7100,teddy bridgewater,DEN,QB,00-0031237,auto_exact,high
QB,MIN,7400,1415,Kirk Cousins,Kirk,Cousins,BAL,19.945714285714285,rotoguru_gid,Kirk Cousins,fd,7400,kirk cousins,MIN,QB,00-0029604,auto_exact,high
QB,SF,7200,1452,Jimmy Garoppolo,Jimmy,Garoppolo,ARI,15.686666666666667,rotoguru_gid,Jimmy Garoppolo,fd,7200,jimmy garoppolo,SF,QB,00-0031345,auto_exact,high
QB,DAL,7900,1501,Dak Prescott,Dak,Prescott,DEN,22.25333333333333,rotoguru_gid,Dak Prescott,fd,7900,dak prescott,DAL,QB,00-0033077,auto_exact,high
QB,CHI,6700,1567,Justin Fields,Justin,Fields,PIT,9.6175,rotoguru_gid,Justin Fields,fd,6700,justin fields,CHI,QB,00-0036945,auto_exact,high
QB,CLE,6600,1528,Baker Mayfield,Baker,Mayfield,CIN,14.865714285714288,rotoguru_gid,Baker Mayfield,fd,6600,baker mayfield,CLE,QB,00-0034855,auto_exact,high
QB,PHI,7800,1554,Jalen Hurts,Jalen,Hurts,LAC,23.245,rotoguru_gid,Jalen Hurts,fd,7800,jalen hurts,PHI,QB,00-0036389,auto_exact,high
QB,ARI,6000,1361,Colt McCoy,Colt,McCoy,SF,-0.1999999999999999,rotoguru_gid,Colt McCoy,fd,6000,colt mccoy,ARI,QB,00-0027688,auto_exact,high
QB,PIT,6600,1232,Ben Roethlisberger,Ben,Roethlisberger,CHI,13.405714285714286,rotoguru_gid,Ben Roethlisberger,fd,6600,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
QB,NO,7000,1488,Trevor Siemian,Trevor,Siemian,ATL,10.56,rotoguru_gid,Trevor Siemian,fd,7000,trevor siemian,NO,QB,00-0032156,auto_exact,high
QB,LA,8400,1340,Matthew Stafford,Matthew,Stafford,TEN,23.435,rotoguru_gid,Matthew Stafford,fd,8400,matthew stafford,LA,QB,00-0026498,auto_exact,high
QB,TEN,7500,1410,Ryan Tannehill,Ryan,Tannehill,LA,17.9475,rotoguru_gid,Ryan Tannehill,fd,7500,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
QB,GB,6000,1571,Jordan Love,Jordan,Love,KC,0.21,rotoguru_gid,Jordan Love,fd,6000,jordan love,GB,QB,00-0036264,auto_exact,high
QB,LV,7500,1441,Derek Carr,Derek,Carr,NYG,19.52285714285714,rotoguru_gid,Derek Carr,fd,7500,derek carr,LV,QB,00-0031280,auto_exact,high
QB,BUF,9000,1529,Josh Allen,Josh,Allen,JAX,26.96857142857143,rotoguru_gid,Josh Allen,fd,9000,josh allen,BUF,QB,00-0034857,auto_exact,high
QB,MIA,6100,1496,Jacoby Brissett,Jacoby,Brissett,HOU,9.836666666666668,rotoguru_gid,Jacoby Brissett,fd,6100,jacoby brissett,MIA,QB,00-0033119,auto_exact,high
QB,KC,8500,1523,Patrick Mahomes II,Patrick,Mahomes II,GB,23.2025,rotoguru_gid,Patrick Mahomes II,fd,8500,patrick mahomes,KC,QB,00-0033873,auto_exact,high
