Position,Team,Salary,Id,Nickname,First Name,Last Name,Opponent,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
QB,CIN,7700,1550,Joe Burrow,Joe,Burrow,KC,19.56,rotoguru_gid,Joe Burrow,fd,7700,joe burrow,CIN,QB,00-0036442,auto_exact,high
QB,SEA,7300,1412,Russell Wilson,Russell,Wilson,DET,16.33,rotoguru_gid,Russell Wilson,fd,7300,russell wilson,SEA,QB,00-0029263,auto_exact,high
QB,TB,8300,1131,Tom Brady,Tom,Brady,NYJ,22.28666666666667,rotoguru_gid,Tom Brady,fd,8300,tom brady,TB,QB,00-0019596,auto_exact,high
QB,BUF,8800,1529,Josh Allen,Josh,Allen,ATL,24.654666666666667,rotoguru_gid,Josh Allen,fd,8800,josh allen,BUF,QB,00-0034857,auto_exact,high
QB,DAL,7400,1501,Dak Prescott,Dak,Prescott,ARI,19.69428571428572,rotoguru_gid,Dak Prescott,fd,7400,dak prescott,DAL,QB,00-0033077,auto_exact,high
QB,ARI,8200,1537,Kyler Murray,Kyler,Murray,DAL,22.538333333333338,rotoguru_gid,Kyler Murray,fd,8200,kyler murray,ARI,QB,00-0035228,auto_exact,high
QB,NE,6800,1572,Mac Jones,Mac,Jones,JAX,13.590666666666667,rotoguru_gid,Mac Jones,fd,6800,mac jones,NE,QB,00-0036972,auto_exact,high
QB,KC,8500,1523,Patrick Mahomes II,Patrick,Mahomes II,CIN,21.84,rotoguru_gid,Patrick Mahomes II,fd,8500,patrick mahomes,KC,QB,00-0033873,auto_exact,high
QB,GB,8300,1252,Aaron Rodgers,Aaron,Rodgers,MIN,21.59,rotoguru_gid,Aaron Rodgers,fd,8300,aaron rodgers,GB,QB,00-0023459,auto_exact,high
QB,SF,6400,1569,Trey Lance,Trey,Lance,HOU,9.372,rotoguru_gid,Trey Lance,fd,6400,trey lance,SF,QB,00-0037012,auto_exact,high
QB,DET,6200,1544,Tim Boyle,Tim,Boyle,SEA,3.8533333333333335,rotoguru_gid,Tim Boyle,fd,6200,tim boyle,DET,QB,00-0034177,auto_exact,high
QB,LAC,8200,1552,Justin Herbert,Justin,Herbert,DEN,23.31066666666667,rotoguru_gid,Justin Herbert,fd,8200,justin herbert,LAC,QB,00-0036355,auto_exact,high
QB,NO,7700,1530,Taysom Hill,Taysom,Hill,CAR,9.726,rotoguru_gid,Taysom Hill,fd,7700,taysom hill,NO,QB,00-0033357,auto_fallback_name_only_position_mismatch,low
QB,LA,7600,1340,Matthew Stafford,Matthew,Stafford,BAL,20.730666666666664,rotoguru_gid,Matthew Stafford,fd,7600,matthew stafford,LA,QB,00-0026498,auto_exact,high
QB,DEN,6500,1547,Drew Lock,Drew,Lock,LAC,4.0,rotoguru_gid,Drew Lock,fd,6500,drew lock,DEN,QB,00-0035704,auto_exact,high
QB,CLE,6700,1528,Baker Mayfield,Baker,Mayfield,PIT,13.761538461538462,rotoguru_gid,Baker Mayfield,fd,6700,baker mayfield,CLE,QB,00-0034855,auto_exact,high
QB,TEN,7300,1410,Ryan Tannehill,Ryan,Tannehill,MIA,16.105333333333334,rotoguru_gid,Ryan Tannehill,fd,7300,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
QB,NYJ,6500,1566,Zach Wilson,Zach,Wilson,TB,12.692727272727272,rotoguru_gid,Zach Wilson,fd,6500,zach wilson,NYJ,QB,00-0037013,auto_exact,high
QB,MIN,6000,1484,Sean Mannion,Sean,Mannion,GB,,rotoguru_gid,Sean Mannion,fd,6000,sean mannion,MIN,QB,00-0032245,auto_exact,high
QB,PHI,7900,1554,Jalen Hurts,Jalen,Hurts,WAS,22.0,rotoguru_gid,Jalen Hurts,fd,7900,jalen hurts,PHI,QB,00-0036389,auto_exact,high
QB,BAL,7500,1562,Tyler Huntley,Tyler,Huntley,LA,13.104,rotoguru_gid,Tyler Huntley,fd,7500,tyler huntley,BAL,QB,00-0035993,auto_exact,high
QB,LV,6900,1441,Derek Carr,Derek,Carr,IND,16.227999999999998,rotoguru_gid,Derek Carr,fd,6900,derek carr,LV,QB,00-0031280,auto_exact,high
QB,CHI,6300,1403,Andy Dalton,Andy,Dalton,NYG,10.696666666666667,rotoguru_gid,Andy Dalton,fd,6300,andy dalton,CHI,QB,00-0027973,auto_exact,high
QB,IND,7000,1514,Carson Wentz,Carson,Wentz,LV,16.133333333333333,rotoguru_gid,Carson Wentz,fd,7000,carson wentz,IND,QB,00-0032950,auto_exact,high
QB,JAX,6500,1565,Trevor Lawrence,Trevor,Lawrence,NE,12.473333333333333,rotoguru_gid,Trevor Lawrence,fd,6500,trevor lawrence,JAX,QB,00-0036971,auto_exact,high
