Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Lamar Jackson,QB,BAL,7300,1527,QB,BAL@MIN,26.102857142857143,rotoguru_gid,Lamar Jackson,dk,7300,lamar jackson,BAL,QB,00-0034796,auto_exact,high
Justin Herbert,QB,LAC,7000,1552,QB,LAC@PHI,23.40857142857143,rotoguru_gid,Justin Herbert,dk,7000,justin herbert,LAC,QB,00-0036355,auto_exact,high
Matt Ryan,QB,ATL,5600,1301,QB,ATL@NO,18.63714285714286,rotoguru_gid,Matt Ryan,dk,5600,matt ryan,ATL,QB,00-0026143,auto_exact,high
Josh Johnson,QB,NYJ,4000,1320,QB,NYJ@IND,0.68,rotoguru_gid,Josh Johnson,dk,4000,josh johnson,NYJ,QB,00-0026300,auto_fallback_team_mismatch,medium
Carson Wentz,QB,IND,5900,1514,QB,IND@NYJ,18.605,rotoguru_gid,Carson Wentz,dk,5900,carson wentz,IND,QB,00-0032950,auto_exact,high
Jimmy Garoppolo,QB,SF,5700,1452,QB,SF@ARI,17.186666666666667,rotoguru_gid,Jimmy Garoppolo,dk,5700,jimmy garoppolo,SF,QB,00-0031345,auto_exact,high
Teddy Bridgewater,QB,DEN,5300,1439,QB,DEN@DAL,16.945,rotoguru_gid,Teddy Bridgewater,dk,5300,teddy bridgewater,DEN,QB,00-0031237,auto_exact,high
Kirk Cousins,QB,MIN,6200,1415,QB,MIN@BAL,21.231428571428573,rotoguru_gid,Kirk Cousins,dk,6200,kirk cousins,MIN,QB,00-0029604,auto_exact,high
Dak Prescott,QB,DAL,6900,1501,QB,DAL@DEN,24.25333333333333,rotoguru_gid,Dak Prescott,dk,6900,dak prescott,DAL,QB,00-0033077,auto_exact,high
Justin Fields,QB,CHI,5500,1567,QB,CHI@PIT,10.2425,rotoguru_gid,Justin Fields,dk,5500,justin fields,CHI,QB,00-0036945,auto_exact,high
Trevor Siemian,QB,NO,5400,1488,QB,NO@ATL,10.56,rotoguru_gid,Trevor Siemian,dk,5400,trevor siemian,NO,QB,00-0032156,auto_exact,high
Baker Mayfield,QB,CLE,5400,1528,QB,CLE@CIN,16.00857142857143,rotoguru_gid,Baker Mayfield,dk,5400,baker mayfield,CLE,QB,00-0034855,auto_exact,high
Jalen Hurts,QB,PHI,6700,1554,QB,PHI@LAC,24.12,rotoguru_gid,Jalen Hurts,dk,6700,jalen hurts,PHI,QB,00-0036389,auto_exact,high
Colt McCoy,QB,ARI,4000,1361,QB,ARI@SF,-0.1999999999999999,rotoguru_gid,Colt McCoy,dk,4000,colt mccoy,ARI,QB,00-0027688,auto_exact,high
Ben Roethlisberger,QB,PIT,5300,1232,QB,PIT@CHI,14.262857142857143,rotoguru_gid,Ben Roethlisberger,dk,5300,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Matthew Stafford,QB,LA,7700,1340,QB,LA@TEN,25.31,rotoguru_gid,Matthew Stafford,dk,7700,matthew stafford,LA,QB,00-0026498,auto_exact,high
Ryan Tannehill,QB,TEN,6300,1410,QB,TEN@LA,18.6975,rotoguru_gid,Ryan Tannehill,dk,6300,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
Derek Carr,QB,LV,5900,1441,QB,LV@NYG,21.665714285714284,rotoguru_gid,Derek Carr,dk,5900,derek carr,LV,QB,00-0031280,auto_exact,high
Jordan Love,QB,GB,4400,1571,QB,GB@KC,0.71,rotoguru_gid,Jordan Love,dk,4400,jordan love,GB,QB,00-0036264,auto_exact,high
Josh Allen,QB,BUF,8200,1529,QB,BUF@JAX,28.397142857142857,rotoguru_gid,Josh Allen,dk,8200,josh allen,BUF,QB,00-0034857,auto_exact,high
Jacoby Brissett,QB,MIA,4500,1496,QB,MIA@HOU,10.17,rotoguru_gid,Jacoby Brissett,dk,4500,jacoby brissett,MIA,QB,00-0033119,auto_exact,high
Patrick Mahomes II,QB,KC,7800,1523,QB,KC@GB,24.5775,rotoguru_gid,Patrick Mahomes II,dk,7800,patrick mahomes,KC,QB,00-0033873,auto_exact,high
Joe Burrow,QB,CIN,6800,1550,QB,CIN@CLE,21.4875,rotoguru_gid,Joe Burrow,dk,6800,joe burrow,CIN,QB,00-0036442,auto_exact,high
Daniel Jones,QB,NYG,5600,1539,QB,NYG@LV,18.3325,rotoguru_gid,Daniel Jones,dk,5600,daniel jones,NYG,QB,00-0035710,auto_exact,high
Tyrod Taylor,QB,HOU,5000,1400,QB,HOU@MIA,20.07,rotoguru_gid,Tyrod Taylor,dk,5000,tyrod taylor,HOU,QB,00-0028118,auto_exact,high
Mac Jones,QB,NE,5300,1572,QB,NE@CAR,15.1725,rotoguru_gid,Mac Jones,dk,5300,mac jones,NE,QB,00-0036972,auto_exact,high
Mike White,QB,NYJ,5300,1576,QB,NYJ@IND,20.59,rotoguru_gid,Mike White,dk,5300,mike white,NYJ,QB,00-0034401,auto_exact,high
Trevor Lawrence,QB,JAX,5400,1565,QB,JAX@BUF,17.045714285714286,rotoguru_gid,Trevor Lawrence,dk,5400,trevor lawrence,JAX,QB,00-0036971,auto_exact,high
Sam Darnold,QB,CAR,5500,1524,QB,CAR@NE,18.64,rotoguru_gid,Sam Darnold,dk,5500,sam darnold,CAR,QB,00-0034869,auto_exact,high
Taysom Hill,QB,NO,5500,1530,QB,NO@ATL,6.376,rotoguru_gid,Taysom Hill,dk,5500,taysom hill,NO,QB,00-0033357,auto_fallback_name_only_position_mismatch,low
C.J. Beathard,QB,JAX,4000,1520,QB,JAX@BUF,,rotoguru_gid,C.J. Beathard,dk,4000,cj beathard,JAX,QB,00-0033936,auto_exact,high
Marcus Mariota,QB,LV,4000,1466,QB,LV@NYG,1.75,rotoguru_gid,Marcus Mariota,dk,4000,marcus mariota,LV,QB,00-0032268,auto_exact,high
Feleipe Franks,QB,ATL,4000,1575,QB,ATL@NO,0.15,rotoguru_gid,Feleipe Franks,dk,4000,feleipe franks,ATL,QB,00-0036825,auto_fallback_name_only_position_mismatch,low
Brandon Allen,QB,CIN,4300,1504,QB,CIN@CLE,1.99,rotoguru_gid,Brandon Allen,dk,4300,brandon allen,CIN,QB,00-0032434,auto_exact,high
Chris Streveler,QB,ARI,4000,1553,QB,ARI@SF,,rotoguru_gid,Chris Streveler,dk,4000,chris streveler,ARI,QB,00-0035752,auto_exact,high
Sam Ehlinger,QB,IND,4000,1570,QB,IND@NYJ,,rotoguru_gid,Sam Ehlinger,dk,4000,sam ehlinger,IND,QB,00-0036879,auto_exact,high
Case Keenum,QB,CLE,5000,1435,QB,CLE@CIN,4.3,rotoguru_gid,Case Keenum,dk,5000,case keenum,CLE,QB,00-0028986,auto_exact,high
Logan Woodside,QB,TEN,4000,1560,QB,TEN@LA,-0.1,rotoguru_gid,Logan Woodside,dk,4000,logan woodside,TEN,QB,00-0034438,auto_exact,high
Brian Hoyer,QB,NE,4000,1336,QB,NE@CAR,2.86,rotoguru_gid,Brian Hoyer,dk,4000,brian hoyer,NE,QB,00-0026625,auto_exact,high
James Conner,RB,ARI,5300,5537,RB,ARI@SF,11.525,rotoguru_gid,James Conner,dk,5300,james conner,ARI,RB,00-0033553,auto_exact,high
Jonathan Taylor,RB,IND,7900,5820,RB,IND@NYJ,20.675,rotoguru_gid,Jonathan Taylor,dk,7900,jonathan taylor,IND,RB,00-0036223,auto_exact,high
Nick Chubb,RB,CLE,6700,5622,RB,CLE@CIN,16.283333333333335,rotoguru_gid,Nick Chubb,dk,6700,nick chubb,CLE,RB,00-0034791,auto_exact,high
Joe Mixon,RB,CIN,7100,5535,RB,CIN@CLE,16.75,rotoguru_gid,Joe Mixon,dk,7100,joe mixon,CIN,RB,00-0033897,auto_exact,high
Cordarrelle Patterson,RB,ATL,6300,5208,RB,ATL@NO,19.15714285714285,rotoguru_gid,Cordarrelle Patterson,dk,6300,cordarrelle patterson,ATL,RB,00-0030578,auto_exact,high
Nyheim Hines,RB,IND,4600,5623,RB,IND@NYJ,6.5,rotoguru_gid,Nyheim Hines,dk,4600,nyheim hines,IND,RB,00-0034367,auto_exact,high
Alvin Kamara,RB,NO,8200,5562,RB,NO@ATL,20.514285714285712,rotoguru_gid,Alvin Kamara,dk,8200,alvin kamara,NO,RB,00-0033906,auto_exact,high
Dalvin Cook,RB,MIN,7700,5559,RB,MIN@BAL,16.14,rotoguru_gid,Dalvin Cook,dk,7700,dalvin cook,MIN,RB,00-0033893,auto_exact,high
Melvin Gordon,RB,DEN,5200,2991,RB,DEN@DAL,13.075,rotoguru_gid,Melvin Gordon,dk,5200,melvin gordon,DEN,RB,00-0032144,auto_exact,high
Najee Harris,RB,PIT,7800,5904,RB,PIT@CHI,21.17142857142857,rotoguru_gid,Najee Harris,dk,7800,najee harris,PIT,RB,00-0036893,auto_exact,high
Myles Gaskin,RB,MIA,5800,5789,RB,MIA@HOU,11.675,rotoguru_gid,Myles Gaskin,dk,5800,myles gaskin,MIA,RB,00-0035311,auto_exact,high
Devonta Freeman,RB,BAL,4900,2930,RB,BAL@MIN,5.8,rotoguru_gid,Devonta Freeman,dk,4900,devonta freeman,BAL,RB,00-0031285,auto_exact,high
Kenyan Drake,RB,LV,5100,5446,RB,LV@NYG,10.1,rotoguru_gid,Kenyan Drake,dk,5100,kenyan drake,LV,RB,00-0033118,auto_exact,high
Devontae Booker,RB,NYG,5900,5468,RB,NYG@LV,10.05714285714286,rotoguru_gid,Devontae Booker,dk,5900,devontae booker,NYG,RB,00-0032972,auto_exact,high
Christian McCaffrey,RB,CAR,8000,5536,RB,CAR@NE,19.466666666666665,rotoguru_gid,Christian McCaffrey,dk,8000,christian mccaffrey,CAR,RB,00-0033280,auto_exact,high
Javonte Williams,RB,DEN,4800,5905,RB,DEN@DAL,10.25,rotoguru_gid,Javonte Williams,dk,4800,javonte williams,DEN,RB,00-0036997,auto_exact,high
Josh Jacobs,RB,LV,6200,5712,RB,LV@NYG,15.080000000000002,rotoguru_gid,Josh Jacobs,dk,6200,josh jacobs,LV,RB,00-0035700,auto_exact,high
Jordan Howard,RB,PHI,4600,5447,RB,PHI@LAC,17.7,rotoguru_gid,Jordan Howard,dk,4600,jordan howard,PHI,RB,00-0032780,auto_exact,high
Ty Johnson,RB,NYJ,4400,5742,RB,NYJ@IND,8.471428571428572,rotoguru_gid,Ty Johnson,dk,4400,ty johnson,NYJ,RB,00-0035537,auto_exact,high
AJ Dillon,RB,GB,4600,5825,RB,GB@KC,6.8625,rotoguru_gid,AJ Dillon,dk,4600,aj dillon,GB,RB,00-0036265,auto_exact,high
Elijah Mitchell,RB,SF,5800,5947,RB,SF@ARI,15.46,rotoguru_gid,Elijah Mitchell,dk,5800,elijah mitchell,SF,RB,00-0036567,auto_exact,high
Devin Singletary,RB,BUF,4500,5717,RB,BUF@JAX,8.257142857142858,rotoguru_gid,Devin Singletary,dk,4500,devin singletary,BUF,RB,00-0035250,auto_exact,high
Ezekiel Elliott,RB,DAL,7000,5444,RB,DAL@DEN,18.842857142857145,rotoguru_gid,Ezekiel Elliott,dk,7000,ezekiel elliott,DAL,RB,00-0033045,auto_exact,high
Rhamondre Stevenson,RB,NE,4200,5918,RB,NE@CAR,5.65,rotoguru_gid,Rhamondre Stevenson,dk,4200,rhamondre stevenson,NE,RB,00-0036875,auto_exact,high
Patrick Ricard,RB,BAL,4000,5743,RB,BAL@MIN,0.7285714285714285,rotoguru_gid,Patrick Ricard,dk,4000,patrick ricard,BAL,RB,00-0033376,auto_exact,high
Mark Ingram,RB,NO,4600,2793,RB,NO@ATL,6.5,rotoguru_gid,Mark Ingram,dk,4600,mark ingram,NO,RB,00-0027966,auto_exact,high
Austin Ekeler,RB,LAC,7900,5575,RB,LAC@PHI,22.457142857142856,rotoguru_gid,Austin Ekeler,dk,7900,austin ekeler,LAC,RB,00-0033699,auto_exact,high
Le'Veon Bell,RB,BAL,4500,2888,RB,BAL@MIN,3.433333333333333,rotoguru_gid,Le'Veon Bell,dk,4500,leveon bell,BAL,RB,00-0030496,auto_fallback_team_mismatch,medium
Darrel Williams,RB,KC,5700,5708,RB,KC@GB,10.2875,rotoguru_gid,Darrel Williams,dk,5700,darrel williams,KC,RB,00-0034301,auto_exact,high
Sony Michel,RB,LA,4000,5615,RB,LA@TEN,4.9375,rotoguru_gid,Sony Michel,dk,4000,sony michel,LA,RB,00-0034845,auto_exact,high
Damien Harris,RB,NE,6000,5715,RB,NE@CAR,13.8375,rotoguru_gid,Damien Harris,dk,6000,damien harris,NE,RB,00-0035657,auto_exact,high
Brandon Bolden,RB,NE,4000,2874,RB,NE@CAR,5.949999999999999,rotoguru_gid,Brandon Bolden,dk,4000,brandon bolden,NE,RB,00-0029239,auto_exact,high
David Montgomery,RB,CHI,5000,5713,RB,CHI@PIT,13.160000000000002,rotoguru_gid,David Montgomery,dk,5000,david montgomery,CHI,RB,00-0035685,auto_exact,high
Eno Benjamin,RB,ARI,4000,5915,RB,ARI@SF,0.35,rotoguru_gid,Eno Benjamin,dk,4000,eno benjamin,ARI,RB,00-0036383,auto_exact,high
Michael Carter,RB,NYJ,5300,5907,RB,NYJ@IND,13.357142857142858,rotoguru_gid,Michael Carter,dk,5300,michael carter,NYJ,RB,00-0036924,auto_exact,high
Darrell Henderson,RB,LA,6900,5716,RB,LA@TEN,17.54285714285714,rotoguru_gid,Darrell Henderson,dk,6900,darrell henderson,LA,RB,00-0035664,auto_exact,high
Carlos Hyde,RB,JAX,4900,2933,RB,JAX@BUF,4.566666666666666,rotoguru_gid,Carlos Hyde,dk,4900,carlos hyde,JAX,RB,00-0031045,auto_exact,high
Ameer Abdullah,RB,CAR,4000,2995,RB,CAR@NE,2.4714285714285715,rotoguru_gid,Ameer Abdullah,dk,4000,ameer abdullah,CAR,RB,00-0032104,auto_exact,high
David Johnson,RB,HOU,4400,5395,RB,HOU@MIA,6.3875,rotoguru_gid,David Johnson,dk,4400,david johnson,HOU,RB,00-0032187,auto_exact,high
Kene Nwangwu,RB,MIN,4000,5968,RB,MIN@BAL,,rotoguru_gid,Kene Nwangwu,dk,4000,kene nwangwu,MIN,RB,00-0036842,auto_exact,high
Jeremy McNichols,RB,TEN,5700,5542,RB,TEN@LA,6.3875,rotoguru_gid,Jeremy McNichols,dk,5700,jeremy mcnichols,TEN,RB,00-0033955,auto_exact,high
Kenny Gainwell,RB,PHI,5000,5910,RB,PHI@LAC,8.6375,rotoguru_gid,Kenny Gainwell,dk,5000,kenny gainwell,PHI,RB,00-0036919,auto_exact,high
Alec Ingold,RB,LV,4000,5764,RB,LV@NYG,2.4714285714285715,rotoguru_gid,Alec Ingold,dk,4000,alec ingold,LV,RB,00-0035125,auto_exact,high
