Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,Roster Position,name,site,salary,normalized_name,normalized_team,position_upper,slate_format,player_id,match_method,match_confidence
134251-87770,WR,Chris,Chris Olave,Olave,26.200000762939453,1,7900,NO@BAL,NO,BAL,,,,,,WR/FLEX,Chris Olave,fd,7900,chris olave,NO,WR,classic,00-0037239,auto_exact,high
134251-91419,WR,Nico,Nico Collins,Collins,17.700000762939453,1,7800,CIN@HOU,HOU,CIN,Q,Hamstring,,,,WR/FLEX,Nico Collins,fd,7800,nico collins,HOU,WR,classic,00-0036554,auto_exact,high
134251-89951,QB,Trevor,Trevor Lawrence,Lawrence,26.100000381469727,1,7800,JAC@DEN,JAC,DEN,,,,,,QB,Trevor Lawrence,fd,7800,trevor lawrence,JAX,QB,classic,00-0036971,auto_exact,high
134251-112745,WR,Drake,Drake London,London,4.5,1,7700,CAR@ATL,ATL,CAR,,,,,,WR/FLEX,Drake London,fd,7700,drake london,ATL,WR,classic,00-0037238,auto_exact,high
134251-167031,RB,Ashton,Ashton Jeanty,Jeanty,32.70000076293945,1,7700,LV@LAC,LV,LAC,,,,,,RB/FLEX,Ashton Jeanty,fd,7700,ashton jeanty,LV,RB,classic,00-0040122,auto_exact,high
134251-69017,QB,Jordan,Jordan Love,Love,23.479999542236328,1,7700,GB@NYJ,GB,NYJ,,,,,,QB,Jordan Love,fd,7700,jordan love,GB,QB,classic,00-0036264,auto_exact,high
134251-89493,RB,Chase,Chase Brown,Brown,16.299999237060547,1,7600,CIN@HOU,CIN,HOU,,,,,,RB/FLEX,Chase Brown,fd,7600,chase brown,CIN,RB,classic,00-0038597,auto_exact,high
134251-41535,QB,Baker,Baker Mayfield,Mayfield,11.640000343322754,1,7600,CLE@TB,TB,CLE,,,,,,QB,Baker Mayfield,fd,7600,baker mayfield,TB,QB,classic,00-0034855,auto_exact,high
134251-112295,WR,Zay,Zay Flowers,Flowers,26.5,1,7600,NO@BAL,BAL,NO,Q,Hamstring,,,,WR/FLEX,Zay Flowers,fd,7600,zay flowers,BAL,WR,classic,00-0039064,auto_exact,high
134251-91750,TE,Trey,Trey McBride,McBride,20.0,1,7500,SEA@ARI,ARI,SEA,,,,,,TE/FLEX,Trey McBride,fd,7500,trey mcbride,ARI,TE,classic,00-0037744,auto_exact,high
134251-152316,QB,Drake,Drake Maye,Maye,12.81999969482422,1,7500,PIT@NE,NE,PIT,,,,,,QB,Drake Maye,fd,7500,drake maye,NE,QB,classic,00-0039851,auto_exact,high
134251-93541,RB,Javonte,Javonte Williams,Williams,21.700000762939453,1,7400,WAS@DAL,DAL,WAS,,,,,,RB/FLEX,Javonte Williams,fd,7400,javonte williams,DAL,RB,classic,00-0036997,auto_exact,high
134251-90576,WR,DeVonta,DeVonta Smith,Smith,6.800000190734863,1,7400,PHI@TEN,PHI,TEN,,,,,,WR/FLEX,DeVonta Smith,fd,7400,devonta smith,PHI,WR,classic,00-0036912,auto_exact,high
134251-69189,QB,Justin,Justin Herbert,Herbert,14.260000228881836,1,7400,LV@LAC,LAC,LV,,,,,,QB,Justin Herbert,fd,7400,justin herbert,LAC,QB,classic,00-0036355,auto_exact,high
134251-174215,RB,Omarion,Omarion Hampton,Hampton,8.300000190734863,1,7300,LV@LAC,LAC,LV,,,,,,RB/FLEX,Omarion Hampton,fd,7300,omarion hampton,LAC,RB,classic,00-0040666,auto_exact,high
134251-102965,QB,Bo,Bo Nix,Nix,6.440000057220459,1,7300,JAC@DEN,DEN,JAC,,,,,,QB,Bo Nix,fd,7300,bo nix,DEN,QB,classic,00-0039732,auto_exact,high
134251-103564,WR,Garrett,Garrett Wilson,Wilson,10.899999618530272,1,7200,GB@NYJ,NYJ,GB,,,,,,WR/FLEX,Garrett Wilson,fd,7200,garrett wilson,NYJ,WR,classic,00-0037740,auto_exact,high
134251-103064,RB,Breece,Breece Hall,Hall,21.799999237060547,1,7200,GB@NYJ,NYJ,GB,,,,,,RB/FLEX,Breece Hall,fd,7200,breece hall,NYJ,RB,classic,00-0038120,auto_exact,high
134251-119606,QB,Bryce,Bryce Young,Young,35.439998626708984,1,7200,CAR@ATL,CAR,ATL,,,,,,QB,Bryce Young,fd,7200,bryce young,CAR,QB,classic,00-0039150,auto_exact,high
134251-129471,QB,C.J.,C.J. Stroud,Stroud,16.459999084472656,1,7100,CIN@HOU,HOU,CIN,,,,,,QB,C.J. Stroud,fd,7100,cj stroud,HOU,QB,classic,00-0039163,auto_exact,high
134251-91598,RB,D'Andre,D'Andre Swift,Swift,34.900001525878906,1,7100,MIN@CHI,CHI,MIN,Q,Ankle,,,,RB/FLEX,D'Andre Swift,fd,7100,dandre swift,CHI,RB,classic,00-0036275,auto_exact,high
134251-6894,QB,Aaron,Aaron Rodgers,Rodgers,12.539999961853027,1,7100,PIT@NE,PIT,NE,,,,,,QB,Aaron Rodgers,fd,7100,aaron rodgers,PIT,QB,classic,00-0023459,auto_exact,high
134251-89981,WR,Tee,Tee Higgins,Higgins,7.400000095367432,1,7100,CIN@HOU,CIN,HOU,,,,,,WR/FLEX,Tee Higgins,fd,7100,tee higgins,CIN,WR,classic,00-0036410,auto_exact,high
134251-73048,WR,DK,DK Metcalf,Metcalf,6.0,1,7000,PIT@NE,PIT,NE,,,,,,WR/FLEX,DK Metcalf,fd,7000,dk metcalf,PIT,WR,classic,00-0035640,auto_exact,high
134251-88431,QB,Tyler,Tyler Shough,Shough,28.200000762939453,1,7000,NO@BAL,NO,BAL,,,,,,QB,Tyler Shough,fd,7000,tyler shough,NO,QB,classic,00-0040743,auto_exact,high
134251-73273,RB,David,David Montgomery,Montgomery,27.399999618530277,1,7000,CIN@HOU,HOU,CIN,,,,,,RB/FLEX,David Montgomery,fd,7000,david montgomery,HOU,RB,classic,00-0035685,auto_fallback_team_mismatch,medium
134251-70324,QB,Carson,Carson Wentz,Wentz,19.21999931335449,1,7000,MIN@CHI,MIN,CHI,,,,,,QB,Carson Wentz,fd,7000,carson wentz,MIN,QB,classic,00-0032950,auto_exact,high
134251-63484,QB,Kyler,Kyler Murray,Murray,0.6200000047683716,1,7000,MIN@CHI,MIN,CHI,Q,Concussion,,,,QB,Kyler Murray,fd,7000,kyler murray,MIN,QB,classic,00-0035228,auto_fallback_team_mismatch,medium
134251-90572,QB,Tua,Tua Tagovailoa,Tagovailoa,12.764285496303014,14,6900,CAR@ATL,ATL,CAR,Q,Oblique,,,,QB,Tua Tagovailoa,fd,6900,tua tagovailoa,ATL,QB,classic,00-0036212,auto_fallback_team_mismatch,medium
134251-30231,QB,Jacoby,Jacoby Brissett,Brissett,16.479999542236328,1,6900,SEA@ARI,ARI,SEA,,,,,,QB,Jacoby Brissett,fd,6900,jacoby brissett,ARI,QB,classic,00-0033119,auto_exact,high
134251-44715,QB,Cooper,Cooper Rush,Rush,7.71999979019165,1,6900,CAR@ATL,ATL,CAR,,,,,,QB,Cooper Rush,fd,6900,cooper rush,ATL,QB,classic,00-0033662,auto_fallback_team_mismatch,medium
134251-88797,QB,Michael,Michael Penix Jr.,Penix Jr.,14.03111097547743,9,6900,CAR@ATL,ATL,CAR,Q,Knee - acl,,,,QB,Michael Penix Jr.,fd,6900,michael penix,ATL,QB,classic,00-0039917,auto_exact,high
134251-169776,WR,Christian,Christian Watson,Watson,32.70000076293945,1,6900,GB@NYJ,GB,NYJ,,,,,,WR/FLEX,Christian Watson,fd,6900,christian watson,GB,WR,classic,00-0038124,auto_exact,high
134251-89956,RB,Travis,Travis Etienne Jr.,Etienne Jr.,11.300000190734863,1,6900,NO@BAL,NO,BAL,,,,,,RB/FLEX,Travis Etienne Jr.,fd,6900,travis etienne,NO,RB,classic,00-0036973,auto_fallback_team_mismatch,medium
134251-63589,QB,Sam,Sam Darnold,Darnold,0.5199999809265137,1,6800,SEA@ARI,SEA,ARI,O,Lower body,,,,QB,Sam Darnold,fd,6800,sam darnold,SEA,QB,classic,00-0034869,auto_exact,high
134251-22038,QB,Kirk,Kirk Cousins,Cousins,15.800000190734863,1,6800,LV@LAC,LV,LAC,,,,,,QB,Kirk Cousins,fd,6800,kirk cousins,LV,QB,classic,00-0029604,auto_fallback_team_mismatch,medium
134251-64051,QB,Drew,Drew Lock,Lock,12.779999732971191,1,6800,SEA@ARI,SEA,ARI,,,,,,QB,Drew Lock,fd,6800,drew lock,SEA,QB,classic,00-0035704,auto_exact,high
134251-167620,WR,Tetairoa,Tetairoa McMillan,McMillan,8.0,1,6800,CAR@ATL,CAR,ATL,,,,,,WR/FLEX,Tetairoa McMillan,fd,6800,tetairoa mcmillan,CAR,WR,classic,00-0040124,auto_exact,high
134251-151794,TE,Brock,Brock Bowers,Bowers,12.516666412353516,12,6700,LV@LAC,LV,LAC,Q,Knee - meniscus,,,,TE/FLEX,Brock Bowers,fd,6700,brock bowers,LV,TE,classic,00-0039338,auto_exact,high
134251-90573,WR,Jaylen,Jaylen Waddle,Waddle,0.699999988079071,1,6700,JAC@DEN,DEN,JAC,,,,,,WR/FLEX,Jaylen Waddle,fd,6700,jaylen waddle,DEN,WR,classic,00-0036613,auto_fallback_team_mismatch,medium
134251-26483,QB,Geno,Geno Smith,Smith,9.300000190734863,1,6700,GB@NYJ,NYJ,GB,,,,,,QB,Geno Smith,fd,6700,geno smith,NYJ,QB,classic,00-0030565,auto_fallback_team_mismatch,medium
134251-111540,RB,Rhamondre,Rhamondre Stevenson,Stevenson,12.0,1,6700,PIT@NE,NE,PIT,,,,,,RB/FLEX,Rhamondre Stevenson,fd,6700,rhamondre stevenson,NE,RB,classic,00-0036875,auto_exact,high
134251-137516,WR,Parker,Parker Washington,Washington,16.799999237060547,1,6600,JAC@DEN,JAC,DEN,,,,,,WR/FLEX,Parker Washington,fd,6600,parker washington,JAX,WR,classic,00-0038606,auto_exact,high
134251-54879,QB,Deshaun,Deshaun Watson,Watson,15.0,1,6600,CLE@TB,CLE,TB,,,,,,QB,Deshaun Watson,fd,6600,deshaun watson,CLE,QB,classic,00-0033537,auto_exact,high
134251-87691,QB,Malik,Malik Willis,Willis,17.700000762939453,1,6600,MIA@SF,MIA,SF,,,,,,QB,Malik Willis,fd,6600,malik willis,MIA,QB,classic,00-0038128,auto_fallback_team_mismatch,medium
134251-152655,WR,Emeka,Emeka Egbuka,Egbuka,8.800000190734863,1,6500,CLE@TB,TB,CLE,,,,,,WR/FLEX,Emeka Egbuka,fd,6500,emeka egbuka,TB,WR,classic,00-0040129,auto_exact,high
134251-168356,QB,Cam,Cam Ward,Ward,11.699999809265137,1,6500,PHI@TEN,TEN,PHI,,,,,,QB,Cam Ward,fd,6500,cam ward,TEN,QB,classic,00-0040676,auto_exact,high
134251-169381,RB,Jadarian,Jadarian Price,Price,6.800000190734863,1,6500,SEA@ARI,SEA,ARI,,,,,,RB/FLEX,Jadarian Price,fd,6500,jadarian price,SEA,RB,classic,00-0041512,auto_exact,high
134251-133472,WR,Ladd,Ladd McConkey,McConkey,16.700000762939453,1,6400,LV@LAC,LAC,LV,Q,Ribs,,,,WR/FLEX,Ladd McConkey,fd,6400,ladd mcconkey,LAC,WR,classic,00-0039915,auto_exact,high
134251-60947,QB,Jarrett,Jarrett Stidham,Stidham,4.260000228881836,2,6400,JAC@DEN,DEN,JAC,,,,,,QB,Jarrett Stidham,fd,6400,jarrett stidham,DEN,QB,classic,00-0035264,auto_exact,high
134251-160620,RB,Bhayshul,Bhayshul Tuten,Tuten,9.300000190734863,1,6400,JAC@DEN,JAC,DEN,,,,,,RB/FLEX,Bhayshul Tuten,fd,6400,bhayshul tuten,JAX,RB,classic,00-0040719,auto_exact,high
134251-243753,QB,Jack,Jack Strand,Strand,,0,6300,CAR@ATL,ATL,CAR,,,,,,QB,Jack Strand,fd,6300,jack strand,ATL,QB,classic,00-0041194,auto_exact,high
134251-120033,WR,Rome,Rome Odunze,Odunze,6.199999809265137,1,6300,MIN@CHI,CHI,MIN,,,,,,WR/FLEX,Rome Odunze,fd,6300,rome odunze,CHI,WR,classic,00-0039919,auto_exact,high
134251-87467,RB,Chuba,Chuba Hubbard,Hubbard,22.200000762939453,1,6300,CAR@ATL,CAR,ATL,,,,,,RB/FLEX,Chuba Hubbard,fd,6300,chuba hubbard,CAR,RB,classic,00-0036555,auto_exact,high
134251-184183,QB,Shedeur,Shedeur Sanders,Sanders,12.237500190734863,8,6300,CLE@TB,CLE,TB,,,,,,QB,Shedeur Sanders,fd,6300,shedeur sanders,CLE,QB,classic,00-0040668,auto_exact,high
134251-175137,QB,Fernando,Fernando Mendoza,Mendoza,,0,6200,LV@LAC,LV,LAC,,,,,,QB,Fernando Mendoza,fd,6200,fernando mendoza,LV,QB,classic,00-0041562,auto_exact,high
134251-56018,WR,Deebo,Deebo Samuel Sr.,Samuel Sr.,15.0,1,6200,MIA@SF,SF,MIA,,,,,,WR/FLEX,Deebo Samuel Sr.,fd,6200,deebo samuel,SF,WR,classic,00-0035719,auto_fallback_team_mismatch,medium
134251-87787,RB,J.K.,J.K. Dobbins,Dobbins,3.5999999046325684,1,6200,JAC@DEN,DEN,JAC,,,,,,RB/FLEX,J.K. Dobbins,fd,6200,jk dobbins,DEN,RB,classic,00-0036158,auto_exact,high
134251-152575,QB,J.J.,J.J. McCarthy,McCarthy,13.73800048828125,10,6200,MIN@CHI,MIN,CHI,,,,,,QB,J.J. McCarthy,fd,6200,jj mccarthy,MIN,QB,classic,00-0039923,auto_exact,high
134251-57403,WR,Courtland,Courtland Sutton,Sutton,2.0999999046325684,1,6100,JAC@DEN,DEN,JAC,,,,,,WR/FLEX,Courtland Sutton,fd,6100,courtland sutton,DEN,WR,classic,00-0034348,auto_exact,high
134251-112057,RB,Jaylen,Jaylen Warren,Warren,7.800000190734863,1,6100,PIT@NE,PIT,NE,,,,,,RB/FLEX,Jaylen Warren,fd,6100,jaylen warren,PIT,RB,classic,00-0037228,auto_exact,high
134251-25079,WR,Stefon,Stefon Diggs,Diggs,13.5,1,6100,WAS@DAL,WAS,DAL,,,,,,WR/FLEX,Stefon Diggs,fd,6100,stefon diggs,WAS,WR,classic,00-0031588,auto_fallback_team_mismatch,medium
134251-119697,RB,MarShawn,MarShawn Lloyd,Lloyd,3.700000047683716,1,6100,GB@NYJ,GB,NYJ,,,,,,RB/FLEX,MarShawn Lloyd,fd,6100,marshawn lloyd,GB,RB,classic,00-0039811,auto_exact,high
134251-14377,QB,Tyrod,Tyrod Taylor,Taylor,10.743333180745443,6,6000,GB@NYJ,GB,NYJ,,,,,,QB,Tyrod Taylor,fd,6000,tyrod taylor,GB,QB,classic,00-0028118,auto_fallback_team_mismatch,medium
134251-152646,QB,Kyle,Kyle McCord,McCord,,0,6000,MIA@SF,MIA,SF,,,,,,QB,Kyle McCord,fd,6000,kyle mccord,MIA,QB,classic,00-0040014,auto_exact,high
134251-152673,QB,Athan,Athan Kaliakmanis,Kaliakmanis,,0,6000,WAS@DAL,WAS,DAL,,,,,,QB,Athan Kaliakmanis,fd,6000,athan kaliakmanis,WAS,QB,classic,00-0041117,auto_exact,high
134251-104576,QB,Sam,Sam Howell,Howell,,0,6000,WAS@DAL,DAL,WAS,,,,,,QB,Sam Howell,fd,6000,sam howell,DAL,QB,classic,00-0037077,auto_exact,high
134251-103591,QB,Graham,Graham Mertz,Mertz,,0,6000,CIN@HOU,HOU,CIN,IR,Knee - acl,,,,QB,Graham Mertz,fd,6000,graham mertz,HOU,QB,classic,00-0040211,auto_exact,high
134251-160938,QB,Quinn,Quinn Ewers,Ewers,8.920000076293945,4,6000,JAC@DEN,JAC,DEN,,,,,,QB,Quinn Ewers,fd,6000,quinn ewers,JAX,QB,classic,00-0040234,auto_fallback_team_mismatch,medium
134251-86200,QB,Sean,Sean Clifford,Clifford,,0,6000,CIN@HOU,CIN,HOU,,,,,,QB,Sean Clifford,fd,6000,sean clifford,CIN,QB,classic,00-0038391,auto_exact,high
134251-149696,QB,Trey,Trey Lance,Lance,3.634999990463257,4,6000,LV@LAC,LAC,LV,,,,,,QB,Trey Lance,fd,6000,trey lance,LAC,QB,classic,00-0037012,auto_exact,high
134251-93382,QB,Aidan,Aidan O'Connell,O'Connell,4.78000020980835,1,6000,LV@LAC,LV,LAC,,,,,,QB,Aidan O'Connell,fd,6000,aidan oconnell,LV,QB,classic,00-0038579,auto_exact,high
134251-166092,WR,Luther,Luther Burden III,Burden III,7.0,1,6000,MIN@CHI,CHI,MIN,,,,,,WR/FLEX,Luther Burden III,fd,6000,luther burden,CHI,WR,classic,00-0040735,auto_exact,high
134251-152820,QB,Taylen,Taylen Green,Green,,0,6000,CLE@TB,CLE,TB,,,,,,QB,Taylen Green,fd,6000,taylen green,CLE,QB,classic,00-0041092,auto_exact,high
134251-91390,QB,Joe,Joe Milton III,Milton III,3.0799999237060547,4,6000,WAS@DAL,DAL,WAS,,,,,,QB,Joe Milton III,fd,6000,joe milton,DAL,QB,classic,00-0039398,auto_exact,high
134251-103698,QB,Dillon,Dillon Gabriel,Gabriel,7.208000183105469,10,6000,CLE@TB,CLE,TB,IR,Back,,,,QB,Dillon Gabriel,fd,6000,dillon gabriel,CLE,QB,classic,00-0040704,auto_exact,high
134251-90406,QB,Zach,Zach Wilson,Wilson,0.3449999988079071,4,6000,NO@BAL,NO,BAL,,,,,,QB,Zach Wilson,fd,6000,zach wilson,NO,QB,classic,00-0037013,auto_fallback_team_mismatch,medium
134251-120105,QB,Will,Will Howard,Howard,,0,6000,PIT@NE,PIT,NE,,,,,,QB,Will Howard,fd,6000,will howard,PIT,QB,classic,00-0040203,auto_exact,high
134251-61798,QB,Gardner,Gardner Minshew II,Minshew II,0.1700000017881393,4,6000,SEA@ARI,ARI,SEA,,,,,,QB,Gardner Minshew II,fd,6000,gardner minshew,ARI,QB,classic,00-0035289,auto_fallback_team_mismatch,medium
134251-92560,QB,Sam,Sam Ehlinger,Ehlinger,,0,6000,JAC@DEN,DEN,JAC,,,,,,QB,Sam Ehlinger,fd,6000,sam ehlinger,DEN,QB,classic,00-0036879,auto_exact,high
134251-103824,QB,Easton,Easton Stick,Stick,,0,6000,CLE@TB,TB,CLE,,,,,,QB,Easton Stick,fd,6000,easton stick,TB,QB,classic,00-0035282,auto_exact,high
134251-70051,QB,Tyler,Tyler Huntley,Huntley,8.027999877929688,5,6000,NO@BAL,BAL,NO,,,,,,QB,Tyler Huntley,fd,6000,tyler huntley,BAL,QB,classic,00-0035993,auto_exact,high
134251-151969,QB,Miller,Miller Moss,Moss,,0,6000,MIN@CHI,CHI,MIN,,,,,,QB,Miller Moss,fd,6000,miller moss,CHI,QB,classic,00-0041172,auto_exact,high
134251-166314,QB,Cade,Cade Klubnik,Klubnik,,0,6000,GB@NYJ,NYJ,GB,,,,,,QB,Cade Klubnik,fd,6000,cade klubnik,NYJ,QB,classic,00-0041056,auto_exact,high
134251-185776,QB,Tyson,Tyson Bagent,Bagent,1.2899999618530271,2,6000,MIN@CHI,CHI,MIN,,,,,,QB,Tyson Bagent,fd,6000,tyson bagent,CHI,QB,classic,00-0038416,auto_exact,high
134251-117178,RB,Jacory,Jacory Croskey-Merritt,Croskey-Merritt,12.100000381469728,1,6000,WAS@DAL,WAS,DAL,,,,,,RB/FLEX,Jacory Croskey-Merritt,fd,6000,jacory croskey merritt,WAS,RB,classic,00-0040242,auto_exact,high
134251-169410,RB,Quinshon,Quinshon Judkins,Judkins,6.0,1,6000,CLE@TB,CLE,TB,,,,,,RB/FLEX,Quinshon Judkins,fd,6000,quinshon judkins,CLE,RB,classic,00-0040784,auto_exact,high
134251-22994,QB,Case,Case Keenum,Keenum,,0,6000,MIN@CHI,CHI,MIN,,,,,,QB,Case Keenum,fd,6000,case keenum,CHI,QB,classic,00-0028986,auto_exact,high
134251-90584,QB,Mac,Mac Jones,Jones,12.158332824707031,12,6000,MIA@SF,SF,MIA,,,,,,QB,Mac Jones,fd,6000,mac jones,SF,QB,classic,00-0036972,auto_exact,high
134251-53729,QB,Mason,Mason Rudolph,Rudolph,2.8466666539510093,6,6000,PIT@NE,PIT,NE,,,,,,QB,Mason Rudolph,fd,6000,mason rudolph,PIT,QB,classic,00-0034771,auto_exact,high
134251-152061,QB,Behren,Behren Morton,Morton,,0,6000,PIT@NE,NE,PIT,,,,,,QB,Behren Morton,fd,6000,behren morton,NE,QB,classic,00-0041123,auto_exact,high
134251-89607,QB,Tanner,Tanner McKee,McKee,3.690000057220459,4,6000,PHI@TEN,PHI,TEN,,,,,,QB,Tanner McKee,fd,6000,tanner mckee,PHI,QB,classic,00-0038400,auto_exact,high
134251-160265,QB,Mark,Mark Gronowski,Gronowski,,0,6000,CIN@HOU,HOU,CIN,,,,,,QB,Mark Gronowski,fd,6000,mark gronowski,HOU,QB,classic,00-0041156,auto_exact,high
134251-89612,WR,Michael,Michael Wilson,Wilson,8.100000381469727,1,6000,SEA@ARI,ARI,SEA,,,,,,WR/FLEX,Michael Wilson,fd,6000,michael wilson,ARI,WR,classic,00-0038559,auto_exact,high
134251-102933,QB,Kedon,Kedon Slovis,Slovis,-0.0399999991059303,2,6000,GB@NYJ,GB,NYJ,,,,,,QB,Kedon Slovis,fd,6000,kedon slovis,GB,QB,classic,00-0039577,auto_fallback_team_mismatch,medium
134251-89628,QB,Davis,Davis Mills,Mills,11.59999974568685,6,6000,CIN@HOU,HOU,CIN,,,,,,QB,Davis Mills,fd,6000,davis mills,HOU,QB,classic,00-0036898,auto_exact,high
134251-94748,QB,Tommy,Tommy DeVito,DeVito,,0,6000,PIT@NE,NE,PIT,,,,,,QB,Tommy DeVito,fd,6000,tommy devito,NE,QB,classic,00-0038476,auto_exact,high
134251-87594,QB,Sam,Sam Hartman,Hartman,,0,6000,WAS@DAL,WAS,DAL,,,,,,QB,Sam Hartman,fd,6000,sam hartman,WAS,QB,classic,00-0039677,auto_exact,high
134251-160303,TE,Tucker,Tucker Kraft,Kraft,8.0,1,6000,GB@NYJ,GB,NYJ,,,,,,TE/FLEX,Tucker Kraft,fd,6000,tucker kraft,GB,TE,classic,00-0038996,auto_exact,high
134251-6714,QB,Joe,Joe Flacco,Flacco,12.512307974008412,13,6000,CIN@HOU,CIN,HOU,,,,,,QB,Joe Flacco,fd,6000,joe flacco,CIN,QB,classic,00-0026158,auto_exact,high
134251-41562,QB,Nick,Nick Mullens,Mullens,-0.3000000119209289,1,6000,JAC@DEN,JAC,DEN,,,,,,QB,Nick Mullens,fd,6000,nick mullens,JAX,QB,classic,00-0033319,auto_exact,high
134251-208491,QB,Cole,Cole Payton,Payton,,0,6000,PHI@TEN,PHI,TEN,,,,,,QB,Cole Payton,fd,6000,cole payton,PHI,QB,classic,00-0040891,auto_exact,high
134251-135811,QB,Jalon,Jalon Daniels,Daniels,,0,6000,CLE@TB,TB,CLE,,,,,,QB,Jalon Daniels,fd,6000,jalon daniels,TB,QB,classic,00-0041251,auto_exact,high
134251-187015,QB,Joey,Joey Aguilar,Aguilar,,0,6000,JAC@DEN,JAC,DEN,,,,,,QB,Joey Aguilar,fd,6000,joey aguilar,JAX,QB,classic,00-0041203,auto_exact,high
