Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Daniel Jones,QB,NYG,5700,1539,QB,NYG@NYJ,16.73,rotoguru_gid,Daniel Jones,dk,5700,daniel jones,NYG,QB,00-0035710,auto_exact,high
Lamar Jackson,QB,BAL,7300,1527,QB,BAL@CIN,27.6525,rotoguru_gid,Lamar Jackson,dk,7300,lamar jackson,BAL,QB,00-0034796,auto_exact,high
Patrick Mahomes II,QB,KC,7000,1523,QB,KC@TEN,23.914285714285715,rotoguru_gid,Patrick Mahomes II,dk,7000,patrick mahomes,KC,QB,00-0033873,auto_exact,high
Kyler Murray,QB,ARI,6500,1537,QB,ARI@TB,19.94,rotoguru_gid,Kyler Murray,dk,6500,kyler murray,ARI,QB,00-0035228,auto_exact,high
Dak Prescott,QB,DAL,6400,1501,QB,DAL@MIN,23.5825,rotoguru_gid,Dak Prescott,dk,6400,dak prescott,DAL,QB,00-0033077,auto_exact,high
Josh Allen,QB,BUF,6300,1529,QB,BUF@CLE,18.6025,rotoguru_gid,Josh Allen,dk,6300,josh allen,BUF,QB,00-0034857,auto_exact,high
Jameis Winston,QB,TB,6800,1465,QB,TB@ARI,21.8975,rotoguru_gid,Jameis Winston,dk,6800,jameis winston,TB,QB,00-0031503,auto_exact,high
Sam Darnold,QB,NYJ,5800,1524,QB,NYJ@NYG,12.816,rotoguru_gid,Sam Darnold,dk,5800,sam darnold,NYJ,QB,00-0034869,auto_exact,high
Ryan Tannehill,QB,TEN,5100,1410,QB,TEN@KC,15.16,rotoguru_gid,Ryan Tannehill,dk,5100,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
Mitchell Trubisky,QB,CHI,5100,1519,QB,CHI@DET,10.182857142857143,rotoguru_gid,Mitchell Trubisky,dk,5100,mitchell trubisky,CHI,QB,00-0033869,auto_exact,high
Kirk Cousins,QB,MIN,6100,1415,QB,MIN@DAL,18.56,rotoguru_gid,Kirk Cousins,dk,6100,kirk cousins,MIN,QB,00-0029604,auto_exact,high
Jeff Driskel,QB,DET,4100,1494,QB,DET@CHI,,rotoguru_gid,Jeff Driskel,dk,4100,jeff driskel,DET,QB,00-0032436,auto_exact,high
Kyle Allen,QB,CAR,5100,1536,QB,CAR@GB,13.306666666666668,rotoguru_gid,Kyle Allen,dk,5100,kyle allen,CAR,QB,00-0034577,auto_exact,high
Baker Mayfield,QB,CLE,5000,1528,QB,CLE@BUF,14.3775,rotoguru_gid,Baker Mayfield,dk,5000,baker mayfield,CLE,QB,00-0034855,auto_exact,high
Russell Wilson,QB,SEA,6500,1412,QB,SEA@SF,26.171111111111117,rotoguru_gid,Russell Wilson,dk,6500,russell wilson,SEA,QB,00-0029263,auto_exact,high
Matt Ryan,QB,ATL,6100,1301,QB,ATL@NO,24.17142857142857,rotoguru_gid,Matt Ryan,dk,6100,matt ryan,ATL,QB,00-0026143,auto_exact,high
Ryan Fitzpatrick,QB,MIA,5200,1242,QB,MIA@IND,11.842857142857142,rotoguru_gid,Ryan Fitzpatrick,dk,5200,ryan fitzpatrick,MIA,QB,00-0023682,auto_exact,high
Mason Rudolph,QB,PIT,4900,1526,QB,PIT@LA,13.653333333333334,rotoguru_gid,Mason Rudolph,dk,4900,mason rudolph,PIT,QB,00-0034771,auto_exact,high
Philip Rivers,QB,LAC,5500,1231,QB,LAC@LV,17.862222222222222,rotoguru_gid,Philip Rivers,dk,5500,philip rivers,LAC,QB,00-0022942,auto_exact,high
Derek Carr,QB,LV,5600,1441,QB,LV@LAC,15.8825,rotoguru_gid,Derek Carr,dk,5600,derek carr,LV,QB,00-0031280,auto_exact,high
Jimmy Garoppolo,QB,SF,6300,1452,QB,SF@SEA,16.185,rotoguru_gid,Jimmy Garoppolo,dk,6300,jimmy garoppolo,SF,QB,00-0031345,auto_exact,high
Drew Brees,QB,NO,6700,1151,QB,NO@ATL,18.08,rotoguru_gid,Drew Brees,dk,6700,drew brees,NO,QB,00-0020531,auto_exact,high
Ryan Finley,QB,CIN,4800,1545,QB,CIN@BAL,,rotoguru_gid,Ryan Finley,dk,4800,ryan finley,CIN,QB,00-0035652,auto_exact,high
Aaron Rodgers,QB,GB,6600,1252,QB,GB@CAR,21.177777777777777,rotoguru_gid,Aaron Rodgers,dk,6600,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Brian Hoyer,QB,IND,5900,1336,QB,IND@MIA,17.32,rotoguru_gid,Brian Hoyer,dk,5900,brian hoyer,IND,QB,00-0026625,auto_exact,high
Jared Goff,QB,LA,6200,1490,QB,LA@PIT,18.79,rotoguru_gid,Jared Goff,dk,6200,jared goff,LA,QB,00-0033106,auto_exact,high
Taysom Hill,QB,NO,4000,1530,QB,NO@ATL,5.565,rotoguru_gid,Taysom Hill,dk,4000,taysom hill,NO,QB,00-0033357,auto_fallback_name_only_position_mismatch,low
Robert Griffin III,QB,BAL,5000,1408,QB,BAL@CIN,7.1,rotoguru_gid,Robert Griffin III,dk,5000,robert griffin,BAL,QB,00-0029665,auto_exact,high
Blake Bortles,QB,LA,4200,1442,QB,LA@PIT,0.0,rotoguru_gid,Blake Bortles,dk,4200,blake bortles,LA,QB,00-0031407,auto_exact,high
Josh Rosen,QB,MIA,4700,1525,QB,MIA@IND,4.596,rotoguru_gid,Josh Rosen,dk,4700,josh rosen,MIA,QB,00-0034343,auto_exact,high
Derrick Henry,RB,TEN,6400,5445,RB,TEN@KC,15.744444444444444,rotoguru_gid,Derrick Henry,dk,6400,derrick henry,TEN,RB,00-0032764,auto_exact,high
Dalvin Cook,RB,MIN,9100,5559,RB,MIN@DAL,24.91111111111111,rotoguru_gid,Dalvin Cook,dk,9100,dalvin cook,MIN,RB,00-0033893,auto_exact,high
Christian McCaffrey,RB,CAR,10500,5536,RB,CAR@GB,32.675,rotoguru_gid,Christian McCaffrey,dk,10500,christian mccaffrey,CAR,RB,00-0033280,auto_exact,high
Aaron Jones,RB,GB,7400,5543,RB,GB@CAR,21.55555555555556,rotoguru_gid,Aaron Jones,dk,7400,aaron jones,GB,RB,00-0033293,auto_exact,high
Ronald Jones,RB,TB,4300,5617,RB,TB@ARI,9.5625,rotoguru_gid,Ronald Jones,dk,4300,ronald jones,TB,RB,00-0034816,auto_exact,high
Melvin Gordon,RB,LAC,4600,2991,RB,LAC@LV,12.56,rotoguru_gid,Melvin Gordon,dk,4600,melvin gordon,LAC,RB,00-0032144,auto_exact,high
Joe Mixon,RB,CIN,4700,5535,RB,CIN@BAL,10.0125,rotoguru_gid,Joe Mixon,dk,4700,joe mixon,CIN,RB,00-0033897,auto_exact,high
Chris Carson,RB,SEA,6700,5565,RB,SEA@SF,17.366666666666667,rotoguru_gid,Chris Carson,dk,6700,chris carson,SEA,RB,00-0033594,auto_exact,high
Josh Jacobs,RB,LV,5700,5712,RB,LV@LAC,17.525,rotoguru_gid,Josh Jacobs,dk,5700,josh jacobs,LV,RB,00-0035700,auto_exact,high
Nick Chubb,RB,CLE,7000,5622,RB,CLE@BUF,20.425,rotoguru_gid,Nick Chubb,dk,7000,nick chubb,CLE,RB,00-0034791,auto_exact,high
Le'Veon Bell,RB,NYJ,6900,2888,RB,NYJ@NYG,14.8375,rotoguru_gid,Le'Veon Bell,dk,6900,leveon bell,NYJ,RB,00-0030496,auto_exact,high
Alvin Kamara,RB,NO,8200,5562,RB,NO@ATL,18.40333333333333,rotoguru_gid,Alvin Kamara,dk,8200,alvin kamara,NO,RB,00-0033906,auto_exact,high
Damien Williams,RB,KC,4900,2957,RB,KC@TEN,11.185714285714283,rotoguru_gid,Damien Williams,dk,4900,damien williams,KC,RB,00-0030874,auto_exact,high
Kareem Hunt,RB,CLE,3000,5560,RB,CLE@BUF,,rotoguru_gid,Kareem Hunt,dk,3000,kareem hunt,CLE,RB,00-0033923,auto_exact,high
Brian Hill,RB,ATL,3900,5608,RB,ATL@NO,3.35,rotoguru_gid,Brian Hill,dk,3900,brian hill,ATL,RB,00-0033567,auto_exact,high
Tarik Cohen,RB,CHI,4200,5564,RB,CHI@DET,8.200000000000001,rotoguru_gid,Tarik Cohen,dk,4200,tarik cohen,CHI,RB,00-0033556,auto_exact,high
Austin Ekeler,RB,LAC,5500,5575,RB,LAC@LV,21.01111111111111,rotoguru_gid,Austin Ekeler,dk,5500,austin ekeler,LAC,RB,00-0033699,auto_exact,high
Peyton Barber,RB,TB,3700,5507,RB,TB@ARI,7.0,rotoguru_gid,Peyton Barber,dk,3700,peyton barber,TB,RB,00-0032741,auto_exact,high
J.D. McKissic,RB,DET,4300,5586,RB,DET@CHI,5.5625,rotoguru_gid,J.D. McKissic,dk,4300,jd mckissic,DET,RB,00-0032602,auto_exact,high
Tevin Coleman,RB,SF,5600,2994,RB,SF@SEA,15.316666666666665,rotoguru_gid,Tevin Coleman,dk,5600,tevin coleman,SF,RB,00-0032058,auto_exact,high
Kenyan Drake,RB,ARI,5500,5446,RB,ARI@TB,12.428571428571429,rotoguru_gid,Kenyan Drake,dk,5500,kenyan drake,ARI,RB,00-0033118,auto_exact,high
