Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Matt Ryan,QB,ATL,6100,1301,QB,ATL@ARI,24.007692307692302,rotoguru_gid,Matt Ryan,dk,6100,matt ryan,ATL,QB,00-0026143,auto_exact,high
Philip Rivers,QB,LAC,6300,1231,QB,LAC@KC,21.16307692307692,rotoguru_gid,Philip Rivers,dk,6300,philip rivers,LAC,QB,00-0022942,auto_exact,high
Deshaun Watson,QB,HOU,6800,1518,QB,HOU@NYJ,21.070769230769237,rotoguru_gid,Deshaun Watson,dk,6800,deshaun watson,HOU,QB,00-0033537,auto_exact,high
Sam Darnold,QB,NYJ,4600,1524,QB,NYJ@HOU,13.226,rotoguru_gid,Sam Darnold,dk,4600,sam darnold,NYJ,QB,00-0034869,auto_exact,high
Josh Allen,QB,BUF,5800,1529,QB,BUF@DET,17.017777777777777,rotoguru_gid,Josh Allen,dk,5800,josh allen,BUF,QB,00-0034857,auto_exact,high
Mitchell Trubisky,QB,CHI,6000,1519,QB,CHI@GB,22.523636363636363,rotoguru_gid,Mitchell Trubisky,dk,6000,mitchell trubisky,CHI,QB,00-0033869,auto_exact,high
Russell Wilson,QB,SEA,6700,1412,QB,SEA@SF,19.61692307692308,rotoguru_gid,Russell Wilson,dk,6700,russell wilson,SEA,QB,00-0029263,auto_exact,high
Patrick Mahomes II,QB,KC,6900,1523,QB,KC@LAC,30.5,rotoguru_gid,Patrick Mahomes II,dk,6900,patrick mahomes,KC,QB,00-0033873,auto_exact,high
Lamar Jackson,QB,BAL,5900,1527,QB,BAL@TB,8.213846153846154,rotoguru_gid,Lamar Jackson,dk,5900,lamar jackson,BAL,QB,00-0034796,auto_exact,high
Kirk Cousins,QB,MIN,6200,1415,QB,MIN@MIA,20.50923076923077,rotoguru_gid,Kirk Cousins,dk,6200,kirk cousins,MIN,QB,00-0029604,auto_exact,high
Jared Goff,QB,LA,6400,1490,QB,LA@PHI,22.57384615384615,rotoguru_gid,Jared Goff,dk,6400,jared goff,LA,QB,00-0033106,auto_exact,high
Ben Roethlisberger,QB,PIT,6600,1232,QB,PIT@NE,24.72153846153846,rotoguru_gid,Ben Roethlisberger,dk,6600,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Josh Johnson,QB,WAS,4300,1320,QB,WAS@JAX,25.3,rotoguru_gid,Josh Johnson,dk,4300,josh johnson,WAS,QB,00-0026300,auto_exact,high
Nick Mullens,QB,SF,4800,1534,QB,SF@SEA,18.792,rotoguru_gid,Nick Mullens,dk,4800,nick mullens,SF,QB,00-0033319,auto_exact,high
Aaron Rodgers,QB,GB,5700,1252,QB,GB@CHI,20.63076923076923,rotoguru_gid,Aaron Rodgers,dk,5700,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Case Keenum,QB,DEN,5400,1435,QB,DEN@CLE,15.08153846153846,rotoguru_gid,Case Keenum,dk,5400,case keenum,DEN,QB,00-0028986,auto_exact,high
Tom Brady,QB,NE,5900,1131,QB,NE@PIT,20.161538461538463,rotoguru_gid,Tom Brady,dk,5900,tom brady,NE,QB,00-0019596,auto_exact,high
Baker Mayfield,QB,CLE,6400,1528,QB,CLE@DEN,18.18,rotoguru_gid,Baker Mayfield,dk,6400,baker mayfield,CLE,QB,00-0034855,auto_exact,high
Derek Carr,QB,LV,5400,1441,QB,LV@CIN,17.02769230769231,rotoguru_gid,Derek Carr,dk,5400,derek carr,LV,QB,00-0031280,auto_exact,high
Matthew Stafford,QB,DET,5000,1340,QB,DET@BUF,15.444615384615386,rotoguru_gid,Matthew Stafford,dk,5000,matthew stafford,DET,QB,00-0026498,auto_exact,high
Jeff Driskel,QB,CIN,5100,1494,QB,CIN@LV,9.033333333333331,rotoguru_gid,Jeff Driskel,dk,5100,jeff driskel,CIN,QB,00-0032436,auto_exact,high
Nick Foles,QB,PHI,4500,1413,QB,PHI@LA,12.87,rotoguru_gid,Nick Foles,dk,4500,nick foles,PHI,QB,00-0029567,auto_exact,high
Andrew Luck,QB,IND,6400,1409,QB,IND@DAL,23.504615384615384,rotoguru_gid,Andrew Luck,dk,6400,andrew luck,IND,QB,00-0029668,auto_exact,high
Mike Glennon,QB,ARI,4200,1420,QB,ARI@ATL,,rotoguru_gid,Mike Glennon,dk,4200,mike glennon,ARI,QB,00-0030520,auto_exact,high
Dak Prescott,QB,DAL,5500,1501,QB,DAL@IND,18.884615384615383,rotoguru_gid,Dak Prescott,dk,5500,dak prescott,DAL,QB,00-0033077,auto_exact,high
Eli Manning,QB,NYG,5200,1225,QB,NYG@TEN,16.553846153846152,rotoguru_gid,Eli Manning,dk,5200,eli manning,NYG,QB,00-0022803,auto_exact,high
Cody Kessler,QB,JAX,4700,1492,QB,JAX@WAS,11.046666666666669,rotoguru_gid,Cody Kessler,dk,4700,cody kessler,JAX,QB,00-0033104,auto_exact,high
Drew Brees,QB,NO,6500,1151,QB,NO@CAR,23.24,rotoguru_gid,Drew Brees,dk,6500,drew brees,NO,QB,00-0020531,auto_exact,high
