Position,Team,Salary,Id,Nickname,First Name,Last Name,Opponent,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
QB,LAC,7700,1552,Justin Herbert,Justin,Herbert,CLE,20.805,rotoguru_gid,Justin Herbert,fd,7700,justin herbert,LAC,QB,00-0036355,auto_exact,high
QB,BAL,8200,1527,Lamar Jackson,Lamar,Jackson,IND,22.995,rotoguru_gid,Lamar Jackson,fd,8200,lamar jackson,BAL,QB,00-0034796,auto_exact,high
QB,TB,8400,1131,Tom Brady,Tom,Brady,MIA,24.635,rotoguru_gid,Tom Brady,fd,8400,tom brady,TB,QB,00-0019596,auto_exact,high
QB,BUF,8800,1529,Josh Allen,Josh,Allen,KC,23.275,rotoguru_gid,Josh Allen,fd,8800,josh allen,BUF,QB,00-0034857,auto_exact,high
QB,NO,7000,1465,Jameis Winston,Jameis,Winston,WAS,16.63,rotoguru_gid,Jameis Winston,fd,7000,jameis winston,NO,QB,00-0031503,auto_exact,high
QB,HOU,6300,1574,Davis Mills,Davis,Mills,NE,5.793333333333334,rotoguru_gid,Davis Mills,fd,6300,davis mills,HOU,QB,00-0036898,auto_exact,high
QB,PHI,8100,1554,Jalen Hurts,Jalen,Hurts,CAR,25.32,rotoguru_gid,Jalen Hurts,fd,8100,jalen hurts,PHI,QB,00-0036389,auto_exact,high
QB,CLE,6800,1528,Baker Mayfield,Baker,Mayfield,LAC,14.6,rotoguru_gid,Baker Mayfield,fd,6800,baker mayfield,CLE,QB,00-0034855,auto_exact,high
QB,JAX,6500,1565,Trevor Lawrence,Trevor,Lawrence,TEN,14.53,rotoguru_gid,Trevor Lawrence,fd,6500,trevor lawrence,JAX,QB,00-0036971,auto_exact,high
QB,IND,6600,1514,Carson Wentz,Carson,Wentz,BAL,15.65,rotoguru_gid,Carson Wentz,fd,6600,carson wentz,IND,QB,00-0032950,auto_exact,high
QB,DAL,8100,1501,Dak Prescott,Dak,Prescott,NYG,21.01,rotoguru_gid,Dak Prescott,fd,8100,dak prescott,DAL,QB,00-0033077,auto_exact,high
QB,ATL,7200,1301,Matt Ryan,Matt,Ryan,NYJ,17.825,rotoguru_gid,Matt Ryan,fd,7200,matt ryan,ATL,QB,00-0026143,auto_exact,high
QB,KC,8700,1523,Patrick Mahomes II,Patrick,Mahomes II,BUF,28.98,rotoguru_gid,Patrick Mahomes II,fd,8700,patrick mahomes,KC,QB,00-0033873,auto_exact,high
QB,GB,8000,1252,Aaron Rodgers,Aaron,Rodgers,CIN,18.195,rotoguru_gid,Aaron Rodgers,fd,8000,aaron rodgers,GB,QB,00-0023459,auto_exact,high
QB,CIN,7000,1550,Joe Burrow,Joe,Burrow,GB,18.205,rotoguru_gid,Joe Burrow,fd,7000,joe burrow,CIN,QB,00-0036442,auto_exact,high
QB,DEN,6600,1439,Teddy Bridgewater,Teddy,Bridgewater,PIT,15.07,rotoguru_gid,Teddy Bridgewater,fd,6600,teddy bridgewater,DEN,QB,00-0031237,auto_exact,high
QB,LA,7900,1340,Matthew Stafford,Matthew,Stafford,SEA,23.095,rotoguru_gid,Matthew Stafford,fd,7900,matthew stafford,LA,QB,00-0026498,auto_exact,high
QB,PIT,6600,1232,Ben Roethlisberger,Ben,Roethlisberger,DEN,13.08,rotoguru_gid,Ben Roethlisberger,fd,6600,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
QB,MIA,6300,1496,Jacoby Brissett,Jacoby,Brissett,TB,10.505,rotoguru_gid,Jacoby Brissett,fd,6300,jacoby brissett,MIA,QB,00-0033119,auto_exact,high
QB,SF,6900,1569,Trey Lance,Trey,Lance,ARI,10.293333333333331,rotoguru_gid,Trey Lance,fd,6900,trey lance,SF,QB,00-0037012,auto_exact,high
QB,MIN,7500,1415,Kirk Cousins,Kirk,Cousins,DET,20.885,rotoguru_gid,Kirk Cousins,fd,7500,kirk cousins,MIN,QB,00-0029604,auto_exact,high
QB,TEN,7200,1410,Ryan Tannehill,Ryan,Tannehill,JAX,18.015,rotoguru_gid,Ryan Tannehill,fd,7200,ryan tannehill,TEN,QB,00-0029701,auto_exact,high
QB,ARI,8500,1537,Kyler Murray,Kyler,Murray,SF,27.955,rotoguru_gid,Kyler Murray,fd,8500,kyler murray,ARI,QB,00-0035228,auto_exact,high
QB,NE,6700,1572,Mac Jones,Mac,Jones,HOU,13.795,rotoguru_gid,Mac Jones,fd,6700,mac jones,NE,QB,00-0036972,auto_exact,high
QB,WAS,7300,1487,Taylor Heinicke,Taylor,Heinicke,NO,20.6,rotoguru_gid,Taylor Heinicke,fd,7300,taylor heinicke,WAS,QB,00-0031800,auto_exact,high
QB,SEA,6100,1426,Geno Smith,Geno,Smith,LA,0.0,rotoguru_gid,Geno Smith,fd,6100,geno smith,SEA,QB,00-0030565,auto_exact,high
QB,SEA,7800,1412,Russell Wilson,Russell,Wilson,LA,22.39,rotoguru_gid,Russell Wilson,fd,7800,russell wilson,SEA,QB,00-0029263,auto_exact,high
QB,NYG,6000,1420,Mike Glennon,Mike,Glennon,DAL,,rotoguru_gid,Mike Glennon,fd,6000,mike glennon,NYG,QB,00-0030520,auto_exact,high
QB,CAR,7600,1524,Sam Darnold,Sam,Darnold,PHI,24.44,rotoguru_gid,Sam Darnold,fd,7600,sam darnold,CAR,QB,00-0034869,auto_exact,high
