Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Derek Carr,QB,LV,6000,1441,QB,LV@KC,13.132,rotoguru_gid,Derek Carr,dk,6000,derek carr,LV,QB,00-0031280,auto_exact,high
Carson Wentz,QB,PHI,6700,1514,QB,PHI@WAS,22.44333333333333,rotoguru_gid,Carson Wentz,dk,6700,carson wentz,PHI,QB,00-0032950,auto_exact,high
Dak Prescott,QB,DAL,7300,1501,QB,DAL@SF,22.456,rotoguru_gid,Dak Prescott,dk,7300,dak prescott,DAL,QB,00-0033077,auto_exact,high
Russell Wilson,QB,SEA,6400,1412,QB,SEA@NYG,20.656,rotoguru_gid,Russell Wilson,dk,6400,russell wilson,SEA,QB,00-0029263,auto_exact,high
Alex Smith,QB,KC,6400,1254,QB,KC@LV,22.930000000000003,rotoguru_gid,Alex Smith,dk,6400,alex smith,KC,QB,00-0023436,auto_exact,high
Jameis Winston,QB,TB,6000,1465,QB,TB@BUF,17.472,rotoguru_gid,Jameis Winston,dk,6000,jameis winston,TB,QB,00-0031503,auto_exact,high
Kirk Cousins,QB,WAS,6500,1415,QB,WAS@PHI,21.532,rotoguru_gid,Kirk Cousins,dk,6500,kirk cousins,WAS,QB,00-0029604,auto_exact,high
Josh McCown,QB,NYJ,5200,1175,QB,NYJ@MIA,14.926666666666668,rotoguru_gid,Josh McCown,dk,5200,josh mccown,NYJ,QB,00-0021206,auto_exact,high
Drew Brees,QB,NO,7600,1151,QB,NO@GB,18.848,rotoguru_gid,Drew Brees,dk,7600,drew brees,NO,QB,00-0020531,auto_exact,high
Blake Bortles,QB,JAX,4700,1442,QB,JAX@IND,13.553333333333333,rotoguru_gid,Blake Bortles,dk,4700,blake bortles,JAX,QB,00-0031407,auto_exact,high
Tyrod Taylor,QB,BUF,5100,1400,QB,BUF@TB,14.1,rotoguru_gid,Tyrod Taylor,dk,5100,tyrod taylor,BUF,QB,00-0028118,auto_exact,high
Jared Goff,QB,LA,5800,1490,QB,LA@ARI,15.626666666666669,rotoguru_gid,Jared Goff,dk,5800,jared goff,LA,QB,00-0033106,auto_exact,high
Tom Brady,QB,NE,8000,1131,QB,NE@ATL,23.743333333333336,rotoguru_gid,Tom Brady,dk,8000,tom brady,NE,QB,00-0019596,auto_exact,high
Matt Ryan,QB,ATL,7500,1301,QB,ATL@NE,15.376,rotoguru_gid,Matt Ryan,dk,7500,matt ryan,ATL,QB,00-0026143,auto_exact,high
Ben Roethlisberger,QB,PIT,6200,1232,QB,PIT@CIN,13.706666666666663,rotoguru_gid,Ben Roethlisberger,dk,6200,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
C.J. Beathard,QB,SF,4900,1520,QB,SF@DAL,14.2,rotoguru_gid,C.J. Beathard,dk,4900,cj beathard,SF,QB,00-0033936,auto_exact,high
Philip Rivers,QB,LAC,5300,1231,QB,LAC@DEN,17.57,rotoguru_gid,Philip Rivers,dk,5300,philip rivers,LAC,QB,00-0022942,auto_exact,high
Matt Moore,QB,MIA,4500,1298,QB,MIA@NYJ,,rotoguru_gid,Matt Moore,dk,4500,matt moore,MIA,QB,00-0025708,auto_exact,high
Brett Hundley,QB,GB,5100,1470,QB,GB@NO,3.79,rotoguru_gid,Brett Hundley,dk,5100,brett hundley,GB,QB,00-0031589,auto_exact,high
Jay Cutler,QB,MIA,4700,1263,QB,MIA@NYJ,10.456,rotoguru_gid,Jay Cutler,dk,4700,jay cutler,MIA,QB,00-0024226,auto_exact,high
Andy Dalton,QB,CIN,5700,1403,QB,CIN@PIT,15.080000000000002,rotoguru_gid,Andy Dalton,dk,5700,andy dalton,CIN,QB,00-0027973,auto_exact,high
Joe Flacco,QB,BAL,4700,1302,QB,BAL@MIN,8.303333333333333,rotoguru_gid,Joe Flacco,dk,4700,joe flacco,BAL,QB,00-0026158,auto_exact,high
Jacoby Brissett,QB,IND,5000,1496,QB,IND@JAX,14.526666666666666,rotoguru_gid,Jacoby Brissett,dk,5000,jacoby brissett,IND,QB,00-0033119,auto_exact,high
Cam Newton,QB,CAR,7000,1378,QB,CAR@CHI,21.19,rotoguru_gid,Cam Newton,dk,7000,cam newton,CAR,QB,00-0027939,auto_exact,high
Marcus Mariota,QB,TEN,6900,1466,QB,TEN@CLE,17.704,rotoguru_gid,Marcus Mariota,dk,6900,marcus mariota,TEN,QB,00-0032268,auto_exact,high
Eli Manning,QB,NYG,4800,1225,QB,NYG@SEA,16.62333333333333,rotoguru_gid,Eli Manning,dk,4800,eli manning,NYG,QB,00-0022803,auto_exact,high
Trevor Siemian,QB,DEN,5400,1488,QB,DEN@LAC,18.012,rotoguru_gid,Trevor Siemian,dk,5400,trevor siemian,DEN,QB,00-0032156,auto_exact,high
Case Keenum,QB,MIN,5000,1435,QB,MIN@BAL,14.572,rotoguru_gid,Case Keenum,dk,5000,case keenum,MIN,QB,00-0028986,auto_exact,high
Mitchell Trubisky,QB,CHI,4600,1519,QB,CHI@CAR,7.346666666666667,rotoguru_gid,Mitchell Trubisky,dk,4600,mitchell trubisky,CHI,QB,00-0033869,auto_exact,high
Carson Palmer,QB,ARI,6600,1207,QB,ARI@LA,19.08,rotoguru_gid,Carson Palmer,dk,6600,carson palmer,ARI,QB,00-0021429,auto_exact,high
Cody Kessler,QB,CLE,4000,1492,QB,CLE@TEN,,rotoguru_gid,Cody Kessler,dk,4000,cody kessler,CLE,QB,00-0033104,auto_exact,high
DeShone Kizer,QB,CLE,4900,1517,QB,CLE@TEN,11.928,rotoguru_gid,DeShone Kizer,dk,4900,deshone kizer,CLE,QB,00-0033899,auto_exact,high
Drew Stanton,QB,ARI,4000,1290,QB,ARI@LA,,rotoguru_gid,Drew Stanton,dk,4000,drew stanton,ARI,QB,00-0025430,auto_exact,high
Cooper Rush,QB,DAL,4500,1521,QB,DAL@SF,,rotoguru_gid,Cooper Rush,dk,4500,cooper rush,DAL,QB,00-0033662,auto_exact,high
Matt Cassel,QB,TEN,5000,1241,QB,TEN@CLE,3.24,rotoguru_gid,Matt Cassel,dk,5000,matt cassel,TEN,QB,00-0023662,auto_exact,high
Joe Webb,QB,BUF,4000,5071,QB,BUF@TB,0.0,rotoguru_gid,Joe Webb,dk,4000,joe webb,BUF,QB,00-0027796,auto_exact,high
Brandon Weeden,QB,TEN,4000,1411,QB,TEN@CLE,,rotoguru_gid,Brandon Weeden,dk,4000,brandon weeden,TEN,QB,,,
Austin Davis,QB,SEA,4300,1445,QB,SEA@NYG,,rotoguru_gid,Austin Davis,dk,4300,austin davis,SEA,QB,00-0028957,auto_exact,high
Sean Mannion,QB,LA,4200,1484,QB,LA@ARI,-0.22,rotoguru_gid,Sean Mannion,dk,4200,sean mannion,LA,QB,00-0032245,auto_exact,high
Ezekiel Elliott,RB,DAL,9000,5444,RB,DAL@SF,18.74,rotoguru_gid,Ezekiel Elliott,dk,9000,ezekiel elliott,DAL,RB,00-0033045,auto_exact,high
Todd Gurley,RB,LA,8200,2992,RB,LA@ARI,24.766666666666666,rotoguru_gid,Todd Gurley,dk,8200,todd gurley,LA,RB,00-0032241,auto_exact,high
LeSean McCoy,RB,BUF,7400,2707,RB,BUF@TB,15.36,rotoguru_gid,LeSean McCoy,dk,7400,lesean mccoy,BUF,RB,00-0027029,auto_exact,high
Aaron Jones,RB,GB,5200,5543,RB,GB@NO,7.9,rotoguru_gid,Aaron Jones,dk,5200,aaron jones,GB,RB,00-0033293,auto_exact,high
Le'Veon Bell,RB,PIT,9100,2888,RB,PIT@CIN,21.766666666666666,rotoguru_gid,Le'Veon Bell,dk,9100,leveon bell,PIT,RB,00-0030496,auto_exact,high
T.J. Yeldon,RB,JAX,4300,2993,RB,JAX@IND,,rotoguru_gid,T.J. Yeldon,dk,4300,tj yeldon,JAX,RB,00-0032209,auto_exact,high
Mark Ingram,RB,NO,6700,2793,RB,NO@GB,15.7,rotoguru_gid,Mark Ingram,dk,6700,mark ingram,NO,RB,00-0027966,auto_exact,high
Latavius Murray,RB,MIN,4000,2899,RB,MIN@BAL,2.9333333333333336,rotoguru_gid,Latavius Murray,dk,4000,latavius murray,MIN,RB,00-0030513,auto_exact,high
Chris Thompson,RB,WAS,5700,2915,RB,WAS@PHI,19.7,rotoguru_gid,Chris Thompson,dk,5700,chris thompson,WAS,RB,00-0030404,auto_exact,high
Kareem Hunt,RB,KC,8800,5560,RB,KC@LV,26.08333333333333,rotoguru_gid,Kareem Hunt,dk,8800,kareem hunt,KC,RB,00-0033923,auto_exact,high
James White,RB,NE,5000,2954,RB,NE@ATL,11.35,rotoguru_gid,James White,dk,5000,james white,NE,RB,00-0031062,auto_exact,high
Alvin Kamara,RB,NO,5600,5562,RB,NO@GB,13.54,rotoguru_gid,Alvin Kamara,dk,5600,alvin kamara,NO,RB,00-0033906,auto_exact,high
Austin Ekeler,RB,LAC,3500,5575,RB,LAC@DEN,4.483333333333333,rotoguru_gid,Austin Ekeler,dk,3500,austin ekeler,LAC,RB,00-0033699,auto_exact,high
Matt Forte,RB,NYJ,4500,2613,RB,NYJ@MIA,9.575,rotoguru_gid,Matt Forte,dk,4500,matt forte,NYJ,RB,00-0026184,auto_exact,high
Duke Johnson,RB,CLE,4900,2997,RB,CLE@TEN,13.766666666666666,rotoguru_gid,Duke Johnson,dk,4900,duke johnson,CLE,RB,00-0032257,auto_exact,high
DeAndre Washington,RB,LV,3700,5449,RB,LV@KC,3.94,rotoguru_gid,DeAndre Washington,dk,3700,deandre washington,LV,RB,00-0032940,auto_exact,high
Javorius Allen,RB,BAL,5300,5370,RB,BAL@MIN,12.416666666666666,rotoguru_gid,Javorius Allen,dk,5300,javorius allen,BAL,RB,00-0031577,auto_exact,high
Carlos Hyde,RB,SF,5900,2933,RB,SF@DAL,16.7,rotoguru_gid,Carlos Hyde,dk,5900,carlos hyde,SF,RB,00-0031045,auto_exact,high
Devonta Freeman,RB,ATL,7300,2930,RB,ATL@NE,17.48,rotoguru_gid,Devonta Freeman,dk,7300,devonta freeman,ATL,RB,00-0031285,auto_exact,high
Christian McCaffrey,RB,CAR,6100,5536,RB,CAR@CHI,15.116666666666667,rotoguru_gid,Christian McCaffrey,dk,6100,christian mccaffrey,CAR,RB,00-0033280,auto_exact,high
Jalen Richard,RB,LV,3900,5490,RB,LV@KC,6.25,rotoguru_gid,Jalen Richard,dk,3900,jalen richard,LV,RB,00-0033025,auto_exact,high
Isaiah Crowell,RB,CLE,4000,2969,RB,CLE@TEN,7.233333333333333,rotoguru_gid,Isaiah Crowell,dk,4000,isaiah crowell,CLE,RB,00-0030656,auto_exact,high
Jay Ajayi,RB,MIA,6200,2998,RB,MIA@NYJ,10.68,rotoguru_gid,Jay Ajayi,dk,6200,jay ajayi,MIA,RB,00-0031590,auto_fallback_team_mismatch,medium
DeMarco Murray,RB,TEN,6200,2831,RB,TEN@CLE,11.316666666666668,rotoguru_gid,DeMarco Murray,dk,6200,demarco murray,TEN,RB,00-0028009,auto_exact,high
Marlon Mack,RB,IND,4100,5548,RB,IND@JAX,7.85,rotoguru_gid,Marlon Mack,dk,4100,marlon mack,IND,RB,00-0033951,auto_exact,high
Bilal Powell,RB,NYJ,5100,2819,RB,NYJ@MIA,11.84,rotoguru_gid,Bilal Powell,dk,5100,bilal powell,NYJ,RB,00-0028064,auto_exact,high
Doug Martin,RB,TB,5900,2858,RB,TB@BUF,15.3,rotoguru_gid,Doug Martin,dk,5900,doug martin,TB,RB,00-0029613,auto_exact,high
Joe Mixon,RB,CIN,5000,5535,RB,CIN@PIT,8.7,rotoguru_gid,Joe Mixon,dk,5000,joe mixon,CIN,RB,00-0033897,auto_exact,high
Chris Ivory,RB,JAX,4800,2741,RB,JAX@IND,8.75,rotoguru_gid,Chris Ivory,dk,4800,chris ivory,JAX,RB,00-0027531,auto_exact,high
Dion Lewis,RB,NE,4700,2816,RB,NE@ATL,6.383333333333333,rotoguru_gid,Dion Lewis,dk,4700,dion lewis,NE,RB,00-0028087,auto_exact,high
Jerick McKinnon,RB,MIN,6300,2935,RB,MIN@BAL,11.016666666666666,rotoguru_gid,Jerick McKinnon,dk,6300,jerick mckinnon,MIN,RB,00-0031376,auto_exact,high
Corey Clement,RB,PHI,3900,5583,RB,PHI@WAS,4.075,rotoguru_gid,Corey Clement,dk,3900,corey clement,PHI,RB,00-0033725,auto_exact,high
Tarik Cohen,RB,CHI,4700,5564,RB,CHI@CAR,12.206666666666663,rotoguru_gid,Tarik Cohen,dk,4700,tarik cohen,CHI,RB,00-0033556,auto_exact,high
Orleans Darkwa,RB,NYG,3700,2976,RB,NYG@SEA,8.16,rotoguru_gid,Orleans Darkwa,dk,3700,orleans darkwa,NYG,RB,00-0030860,auto_exact,high
Rod Smith,RB,DAL,3300,3191,RB,DAL@SF,0.72,rotoguru_gid,Rod Smith,dk,3300,rod smith,DAL,RB,00-0031900,auto_exact,high
C.J. Anderson,RB,DEN,7200,2924,RB,DEN@LAC,13.279999999999998,rotoguru_gid,C.J. Anderson,dk,7200,cj anderson,DEN,RB,00-0029854,auto_exact,high
Jordan Howard,RB,CHI,6400,5447,RB,CHI@CAR,15.866666666666664,rotoguru_gid,Jordan Howard,dk,6400,jordan howard,CHI,RB,00-0032780,auto_exact,high
