Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Jameis Winston,QB,TB,5700,1465,QB,TB@LA,17.593333333333334,rotoguru_gid,Jameis Winston,dk,5700,jameis winston,TB,QB,00-0031503,auto_exact,high
Aaron Rodgers,QB,GB,6000,1252,QB,GB@PHI,13.86,rotoguru_gid,Aaron Rodgers,dk,6000,aaron rodgers,GB,QB,00-0023459,auto_exact,high
Jared Goff,QB,LA,6300,1490,QB,LA@TB,15.906666666666666,rotoguru_gid,Jared Goff,dk,6300,jared goff,LA,QB,00-0033106,auto_exact,high
Lamar Jackson,QB,BAL,6900,1527,QB,BAL@CLE,30.57333333333333,rotoguru_gid,Lamar Jackson,dk,6900,lamar jackson,BAL,QB,00-0034796,auto_exact,high
Joe Flacco,QB,DEN,4600,1302,QB,DEN@JAX,12.839999999999998,rotoguru_gid,Joe Flacco,dk,4600,joe flacco,DEN,QB,00-0026158,auto_exact,high
Matthew Stafford,QB,DET,5500,1340,QB,DET@KC,20.28,rotoguru_gid,Matthew Stafford,dk,5500,matthew stafford,DET,QB,00-0026498,auto_exact,high
Jacoby Brissett,QB,IND,5400,1496,QB,IND@LV,19.546666666666667,rotoguru_gid,Jacoby Brissett,dk,5400,jacoby brissett,IND,QB,00-0033119,auto_exact,high
Philip Rivers,QB,LAC,6200,1231,QB,LAC@MIA,21.15333333333333,rotoguru_gid,Philip Rivers,dk,6200,philip rivers,LAC,QB,00-0022942,auto_exact,high
Marcus Mariota,QB,TEN,5100,1466,QB,TEN@ATL,18.746666666666663,rotoguru_gid,Marcus Mariota,dk,5100,marcus mariota,TEN,QB,00-0032268,auto_exact,high
Patrick Mahomes II,QB,KC,7500,1523,QB,KC@DET,32.266666666666666,rotoguru_gid,Patrick Mahomes II,dk,7500,patrick mahomes,KC,QB,00-0033873,auto_exact,high
Baker Mayfield,QB,CLE,5800,1528,QB,CLE@BAL,14.033333333333331,rotoguru_gid,Baker Mayfield,dk,5800,baker mayfield,CLE,QB,00-0034855,auto_exact,high
Carson Wentz,QB,PHI,5600,1514,QB,PHI@GB,23.07333333333333,rotoguru_gid,Carson Wentz,dk,5600,carson wentz,PHI,QB,00-0032950,auto_exact,high
Matt Ryan,QB,ATL,5900,1301,QB,ATL@TEN,25.040000000000003,rotoguru_gid,Matt Ryan,dk,5900,matt ryan,ATL,QB,00-0026143,auto_exact,high
Kyler Murray,QB,ARI,6000,1537,QB,ARI@SEA,21.6,rotoguru_gid,Kyler Murray,dk,6000,kyler murray,ARI,QB,00-0035228,auto_exact,high
Mason Rudolph,QB,PIT,5300,1526,QB,PIT@CIN,13.82,rotoguru_gid,Mason Rudolph,dk,5300,mason rudolph,PIT,QB,00-0034771,auto_exact,high
Gardner Minshew,QB,JAX,5200,1540,QB,JAX@DEN,17.893333333333334,rotoguru_gid,Gardner Minshew,dk,5200,gardner minshew,JAX,QB,00-0035289,auto_exact,high
Derek Carr,QB,LV,5300,1441,QB,LV@IND,14.32,rotoguru_gid,Derek Carr,dk,5300,derek carr,LV,QB,00-0031280,auto_exact,high
Daniel Jones,QB,NYG,5300,1539,QB,NYG@WAS,19.71,rotoguru_gid,Daniel Jones,dk,5300,daniel jones,NYG,QB,00-0035710,auto_exact,high
Russell Wilson,QB,SEA,6100,1412,QB,SEA@ARI,29.72666666666667,rotoguru_gid,Russell Wilson,dk,6100,russell wilson,SEA,QB,00-0029263,auto_exact,high
