Name,Position,TeamAbbrev,Salary,ID,Roster Position,Game Info,AvgPointsPerGame,id_source,name,site,salary,normalized_name,normalized_team,position_upper,player_id,match_method,match_confidence
Jared Goff,QB,LA,6100,1490,QB,LA@TEN,17.93,rotoguru_gid,Jared Goff,dk,6100,jared goff,LA,QB,00-0033106,auto_exact,high
Blake Bortles,QB,JAX,6500,1442,QB,JAX@SF,17.434285714285714,rotoguru_gid,Blake Bortles,dk,6500,blake bortles,JAX,QB,00-0031407,auto_exact,high
Kirk Cousins,QB,WAS,5400,1415,QB,WAS@DEN,19.738571428571426,rotoguru_gid,Kirk Cousins,dk,5400,kirk cousins,WAS,QB,00-0029604,auto_exact,high
Jimmy Garoppolo,QB,SF,5300,1452,QB,SF@JAX,14.585,rotoguru_gid,Jimmy Garoppolo,dk,5300,jimmy garoppolo,SF,QB,00-0031345,auto_exact,high
Alex Smith,QB,KC,6600,1254,QB,KC@MIA,21.122857142857143,rotoguru_gid,Alex Smith,dk,6600,alex smith,KC,QB,00-0023436,auto_exact,high
Jameis Winston,QB,TB,5700,1465,QB,TB@CAR,17.150909090909092,rotoguru_gid,Jameis Winston,dk,5700,jameis winston,TB,QB,00-0031503,auto_exact,high
Mitchell Trubisky,QB,CHI,4700,1519,QB,CHI@CLE,11.098181818181818,rotoguru_gid,Mitchell Trubisky,dk,4700,mitchell trubisky,CHI,QB,00-0033869,auto_exact,high
Joe Flacco,QB,BAL,5600,1302,QB,BAL@IND,11.831428571428573,rotoguru_gid,Joe Flacco,dk,5600,joe flacco,BAL,QB,00-0026158,auto_exact,high
Ben Roethlisberger,QB,PIT,6700,1232,QB,PIT@HOU,19.342857142857145,rotoguru_gid,Ben Roethlisberger,dk,6700,ben roethlisberger,PIT,QB,00-0022924,auto_exact,high
Cam Newton,QB,CAR,6800,1378,QB,CAR@TB,20.84142857142857,rotoguru_gid,Cam Newton,dk,6800,cam newton,CAR,QB,00-0027939,auto_exact,high
Tom Brady,QB,NE,6900,1131,QB,NE@BUF,20.90571428571429,rotoguru_gid,Tom Brady,dk,6900,tom brady,NE,QB,00-0019596,auto_exact,high
Philip Rivers,QB,LAC,6400,1231,QB,LAC@NYJ,18.05857142857143,rotoguru_gid,Philip Rivers,dk,6400,philip rivers,LAC,QB,00-0022942,auto_exact,high
Jay Cutler,QB,MIA,4800,1263,QB,MIA@KC,13.271666666666668,rotoguru_gid,Jay Cutler,dk,4800,jay cutler,MIA,QB,00-0024226,auto_exact,high
Matt Ryan,QB,ATL,6300,1301,QB,ATL@NO,15.62857142857143,rotoguru_gid,Matt Ryan,dk,6300,matt ryan,ATL,QB,00-0026143,auto_exact,high
Russell Wilson,QB,SEA,7000,1412,QB,SEA@DAL,23.99,rotoguru_gid,Russell Wilson,dk,7000,russell wilson,SEA,QB,00-0029263,auto_exact,high
Drew Stanton,QB,ARI,4500,1290,QB,ARI@NYG,10.713333333333331,rotoguru_gid,Drew Stanton,dk,4500,drew stanton,ARI,QB,00-0025430,auto_exact,high
Jacoby Brissett,QB,IND,4600,1496,QB,IND@BAL,14.154285714285717,rotoguru_gid,Jacoby Brissett,dk,4600,jacoby brissett,IND,QB,00-0033119,auto_exact,high
Tyrod Taylor,QB,BUF,5500,1400,QB,BUF@NE,15.396923076923075,rotoguru_gid,Tyrod Taylor,dk,5500,tyrod taylor,BUF,QB,00-0028118,auto_exact,high
Andy Dalton,QB,CIN,4800,1403,QB,CIN@DET,14.042857142857144,rotoguru_gid,Andy Dalton,dk,4800,andy dalton,CIN,QB,00-0027973,auto_exact,high
Marcus Mariota,QB,TEN,5300,1466,QB,TEN@LA,15.824615384615385,rotoguru_gid,Marcus Mariota,dk,5300,marcus mariota,TEN,QB,00-0032268,auto_exact,high
Drew Brees,QB,NO,6500,1151,QB,NO@ATL,18.1,rotoguru_gid,Drew Brees,dk,6500,drew brees,NO,QB,00-0020531,auto_exact,high
Matthew Stafford,QB,DET,6200,1340,QB,DET@CIN,18.835714285714285,rotoguru_gid,Matthew Stafford,dk,6200,matthew stafford,DET,QB,00-0026498,auto_exact,high
Brock Osweiler,QB,DEN,4800,1414,QB,DEN@WAS,12.74,rotoguru_gid,Brock Osweiler,dk,4800,brock osweiler,DEN,QB,00-0029682,auto_exact,high
Nick Foles,QB,PHI,6300,1413,QB,PHI@LV,5.54,rotoguru_gid,Nick Foles,dk,6300,nick foles,PHI,QB,00-0029567,auto_exact,high
Case Keenum,QB,MIN,6700,1435,QB,MIN@GB,17.76615384615385,rotoguru_gid,Case Keenum,dk,6700,case keenum,MIN,QB,00-0028986,auto_exact,high
Eli Manning,QB,NYG,5200,1225,QB,NYG@ARI,15.032307692307691,rotoguru_gid,Eli Manning,dk,5200,eli manning,NYG,QB,00-0022803,auto_exact,high
Brett Hundley,QB,GB,5000,1470,QB,GB@MIN,13.006666666666668,rotoguru_gid,Brett Hundley,dk,5000,brett hundley,GB,QB,00-0031589,auto_exact,high
Derek Carr,QB,LV,5500,1441,QB,LV@PHI,16.286153846153844,rotoguru_gid,Derek Carr,dk,5500,derek carr,LV,QB,00-0031280,auto_exact,high
Dak Prescott,QB,DAL,6000,1501,QB,DAL@SEA,18.54,rotoguru_gid,Dak Prescott,dk,6000,dak prescott,DAL,QB,00-0033077,auto_exact,high
Bryce Petty,QB,NYJ,4400,1472,QB,NYJ@LAC,6.01,rotoguru_gid,Bryce Petty,dk,4400,bryce petty,NYJ,QB,00-0031568,auto_exact,high
T.J. Yates,QB,HOU,4500,1399,QB,HOU@PIT,13.11,rotoguru_gid,T.J. Yates,dk,4500,tj yates,HOU,QB,00-0028090,auto_exact,high
DeShone Kizer,QB,CLE,4800,1517,QB,CLE@CHI,13.224615384615385,rotoguru_gid,DeShone Kizer,dk,4800,deshone kizer,CLE,QB,00-0033899,auto_exact,high
Taylor Heinicke,QB,HOU,4000,1487,QB,HOU@PIT,,rotoguru_gid,Taylor Heinicke,dk,4000,taylor heinicke,HOU,QB,00-0031800,auto_exact,high
Derek Anderson,QB,CAR,5100,1239,QB,CAR@TB,0.24,rotoguru_gid,Derek Anderson,dk,5100,derek anderson,CAR,QB,00-0023645,auto_exact,high
Joe Webb,QB,BUF,4500,5071,QB,BUF@NE,0.4142857142857143,rotoguru_gid,Joe Webb,dk,4500,joe webb,BUF,QB,00-0027796,auto_exact,high
Kellen Clemens,QB,LAC,4700,1262,QB,LAC@NYJ,0.0233333333333333,rotoguru_gid,Kellen Clemens,dk,4700,kellen clemens,LAC,QB,00-0024264,auto_exact,high
Landry Jones,QB,PIT,4500,1430,QB,PIT@HOU,-0.3,rotoguru_gid,Landry Jones,dk,4500,landry jones,PIT,QB,00-0030524,auto_exact,high
Brian Hoyer,QB,NE,4900,1336,QB,NE@BUF,8.30888888888889,rotoguru_gid,Brian Hoyer,dk,4900,brian hoyer,NE,QB,00-0026625,auto_exact,high
Todd Gurley,RB,LA,9100,2992,RB,LA@TEN,25.05,rotoguru_gid,Todd Gurley,dk,9100,todd gurley,LA,RB,00-0032241,auto_exact,high
Dion Lewis,RB,NE,6000,2816,RB,NE@BUF,10.171428571428573,rotoguru_gid,Dion Lewis,dk,6000,dion lewis,NE,RB,00-0028087,auto_exact,high
Giovani Bernard,RB,CIN,5000,2889,RB,CIN@DET,7.778571428571429,rotoguru_gid,Giovani Bernard,dk,5000,giovani bernard,CIN,RB,00-0030456,auto_exact,high
C.J. Anderson,RB,DEN,5500,2924,RB,DEN@WAS,10.55,rotoguru_gid,C.J. Anderson,dk,5500,cj anderson,DEN,RB,00-0029854,auto_exact,high
Bilal Powell,RB,NYJ,4000,2819,RB,NYJ@LAC,9.392307692307693,rotoguru_gid,Bilal Powell,dk,4000,bilal powell,NYJ,RB,00-0028064,auto_exact,high
Melvin Gordon,RB,LAC,7200,2991,RB,LAC@NYJ,18.135714285714283,rotoguru_gid,Melvin Gordon,dk,7200,melvin gordon,LAC,RB,00-0032144,auto_exact,high
Le'Veon Bell,RB,PIT,9900,2888,RB,PIT@HOU,24.135714285714283,rotoguru_gid,Le'Veon Bell,dk,9900,leveon bell,PIT,RB,00-0030496,auto_exact,high
T.J. Yeldon,RB,JAX,3900,2993,RB,JAX@SF,8.7125,rotoguru_gid,T.J. Yeldon,dk,3900,tj yeldon,JAX,RB,00-0032209,auto_exact,high
Kareem Hunt,RB,KC,8400,5560,RB,KC@MIA,20.292857142857144,rotoguru_gid,Kareem Hunt,dk,8400,kareem hunt,KC,RB,00-0033923,auto_exact,high
LeSean McCoy,RB,BUF,7800,2707,RB,BUF@NE,17.978571428571428,rotoguru_gid,LeSean McCoy,dk,7800,lesean mccoy,BUF,RB,00-0027029,auto_exact,high
Duke Johnson,RB,CLE,4500,2997,RB,CLE@CHI,12.892857142857142,rotoguru_gid,Duke Johnson,dk,4500,duke johnson,CLE,RB,00-0032257,auto_exact,high
Frank Gore,RB,IND,4100,2467,RB,IND@BAL,10.421428571428573,rotoguru_gid,Frank Gore,dk,4100,frank gore,IND,RB,00-0023500,auto_exact,high
Jordan Howard,RB,CHI,6600,5447,RB,CHI@CLE,14.05,rotoguru_gid,Jordan Howard,dk,6600,jordan howard,CHI,RB,00-0032780,auto_exact,high
Carlos Hyde,RB,SF,5000,2933,RB,SF@JAX,14.19285714285714,rotoguru_gid,Carlos Hyde,dk,5000,carlos hyde,SF,RB,00-0031045,auto_exact,high
Alvin Kamara,RB,NO,8300,5562,RB,NO@ATL,20.11428571428572,rotoguru_gid,Alvin Kamara,dk,8300,alvin kamara,NO,RB,00-0033906,auto_exact,high
Leonard Fournette,RB,JAX,7500,5534,RB,JAX@SF,19.236363636363635,rotoguru_gid,Leonard Fournette,dk,7500,leonard fournette,JAX,RB,00-0033856,auto_exact,high
Ezekiel Elliott,RB,DAL,8000,5444,RB,DAL@SEA,22.9125,rotoguru_gid,Ezekiel Elliott,dk,8000,ezekiel elliott,DAL,RB,00-0033045,auto_exact,high
Mark Ingram,RB,NO,8100,2793,RB,NO@ATL,19.142857142857142,rotoguru_gid,Mark Ingram,dk,8100,mark ingram,NO,RB,00-0027966,auto_exact,high
Tevin Coleman,RB,ATL,4900,2994,RB,ATL@NO,11.307692307692308,rotoguru_gid,Tevin Coleman,dk,4900,tevin coleman,ATL,RB,00-0032058,auto_exact,high
Matt Breida,RB,SF,4000,5567,RB,SF@JAX,5.492857142857143,rotoguru_gid,Matt Breida,dk,4000,matt breida,SF,RB,00-0033308,auto_exact,high
DeMarco Murray,RB,TEN,4600,2831,RB,TEN@LA,11.471428571428572,rotoguru_gid,DeMarco Murray,dk,4600,demarco murray,TEN,RB,00-0028009,auto_exact,high
Jay Ajayi,RB,PHI,5100,2998,RB,PHI@LV,9.907692307692308,rotoguru_gid,Jay Ajayi,dk,5100,jay ajayi,PHI,RB,00-0031590,auto_exact,high
Alfred Blue,RB,HOU,3500,2960,RB,HOU@PIT,2.0375,rotoguru_gid,Alfred Blue,dk,3500,alfred blue,HOU,RB,00-0031075,auto_exact,high
Kyle Juszczyk,RB,SF,3000,2908,RB,SF@JAX,4.425,rotoguru_gid,Kyle Juszczyk,dk,3000,kyle juszczyk,SF,RB,00-0029892,auto_exact,high
Wayne Gallman,RB,NYG,3900,5547,RB,NYG@ARI,7.709090909090909,rotoguru_gid,Wayne Gallman,dk,3900,wayne gallman,NYG,RB,00-0033950,auto_exact,high
Mike Gillislee,RB,NE,3900,2894,RB,NE@BUF,7.3125,rotoguru_gid,Mike Gillislee,dk,3900,mike gillislee,NE,RB,00-0030433,auto_exact,high
Devontae Booker,RB,DEN,3800,5468,RB,DEN@WAS,6.881818181818182,rotoguru_gid,Devontae Booker,dk,3800,devontae booker,DEN,RB,00-0032972,auto_exact,high
Tion Green,RB,DET,3500,5604,RB,DET@CIN,5.366666666666667,rotoguru_gid,Tion Green,dk,3500,tion green,DET,RB,00-0033748,auto_exact,high
Marshawn Lynch,RB,LV,4500,2552,RB,LV@PHI,11.092307692307694,rotoguru_gid,Marshawn Lynch,dk,4500,marshawn lynch,LV,RB,00-0025399,auto_exact,high
Alex Collins,RB,BAL,5600,5450,RB,BAL@IND,11.676923076923078,rotoguru_gid,Alex Collins,dk,5600,alex collins,BAL,RB,00-0032426,auto_exact,high
Samaje Perine,RB,WAS,4300,5538,RB,WAS@DEN,7.628571428571428,rotoguru_gid,Samaje Perine,dk,4300,samaje perine,WAS,RB,00-0033526,auto_exact,high
Danny Woodhead,RB,BAL,4200,2689,RB,BAL@IND,7.266666666666666,rotoguru_gid,Danny Woodhead,dk,4200,danny woodhead,BAL,RB,00-0026019,auto_exact,high
Latavius Murray,RB,MIN,5400,2899,RB,MIN@GB,9.107142857142858,rotoguru_gid,Latavius Murray,dk,5400,latavius murray,MIN,RB,00-0030513,auto_exact,high
Kerwynn Williams,RB,ARI,4300,2918,RB,ARI@NYG,3.5928571428571425,rotoguru_gid,Kerwynn Williams,dk,4300,kerwynn williams,ARI,RB,00-0030117,auto_exact,high
Mike Davis,RB,SEA,4500,5320,RB,SEA@DAL,8.85,rotoguru_gid,Mike Davis,dk,4500,mike davis,SEA,RB,00-0032063,auto_exact,high
Benny Cunningham,RB,CHI,3100,2911,RB,CHI@CLE,4.008333333333334,rotoguru_gid,Benny Cunningham,dk,3100,benny cunningham,CHI,RB,00-0029795,auto_exact,high
Christian McCaffrey,RB,CAR,6400,5536,RB,CAR@TB,15.314285714285717,rotoguru_gid,Christian McCaffrey,dk,6400,christian mccaffrey,CAR,RB,00-0033280,auto_exact,high
Peyton Barber,RB,TB,4300,5507,RB,TB@CAR,5.023076923076924,rotoguru_gid,Peyton Barber,dk,4300,peyton barber,TB,RB,00-0032741,auto_exact,high
Lamar Miller,RB,HOU,5000,2859,RB,HOU@PIT,13.021428571428572,rotoguru_gid,Lamar Miller,dk,5000,lamar miller,HOU,RB,00-0029615,auto_exact,high
Marlon Mack,RB,IND,3800,5548,RB,IND@BAL,7.008333333333334,rotoguru_gid,Marlon Mack,dk,3800,marlon mack,IND,RB,00-0033951,auto_exact,high
Kapri Bibbs,RB,WAS,3500,2963,RB,WAS@DEN,15.3,rotoguru_gid,Kapri Bibbs,dk,3500,kapri bibbs,WAS,RB,00-0031102,auto_exact,high
Theo Riddick,RB,DET,4700,2907,RB,DET@CIN,10.278571428571428,rotoguru_gid,Theo Riddick,dk,4700,theo riddick,DET,RB,00-0030107,auto_exact,high
Devonta Freeman,RB,ATL,6500,2930,RB,ATL@NO,14.566666666666668,rotoguru_gid,Devonta Freeman,dk,6500,devonta freeman,ATL,RB,00-0031285,auto_exact,high
Rod Smith,RB,DAL,4500,3191,RB,DAL@SEA,6.364285714285715,rotoguru_gid,Rod Smith,dk,4500,rod smith,DAL,RB,00-0031900,auto_exact,high
Jerick McKinnon,RB,MIN,5500,2935,RB,MIN@GB,12.328571428571427,rotoguru_gid,Jerick McKinnon,dk,5500,jerick mckinnon,MIN,RB,00-0031376,auto_exact,high
Roosevelt Nix,RB,PIT,3000,5403,RB,PIT@HOU,0.5071428571428571,rotoguru_gid,Roosevelt Nix,dk,3000,roosevelt nix,PIT,RB,00-0030741,auto_exact,high
Brian Hill,RB,CIN,3000,5608,RB,CIN@DET,1.6,rotoguru_gid,Brian Hill,dk,3000,brian hill,CIN,RB,00-0033567,auto_exact,high
Elijhaa Penny,RB,ARI,3000,5588,RB,ARI@NYG,1.5,rotoguru_gid,Elijhaa Penny,dk,3000,elijhaa penny,ARI,RB,00-0032813,auto_exact,high
Jamaal Williams,RB,GB,5300,5541,RB,GB@MIN,8.97857142857143,rotoguru_gid,Jamaal Williams,dk,5300,jamaal williams,GB,RB,00-0033948,auto_exact,high
Charcandrick West,RB,KC,4400,2987,RB,KC@MIA,5.616666666666667,rotoguru_gid,Charcandrick West,dk,4400,charcandrick west,KC,RB,00-0030668,auto_exact,high
Kenyan Drake,RB,MIA,7100,5446,RB,MIA@KC,9.471428571428572,rotoguru_gid,Kenyan Drake,dk,7100,kenyan drake,MIA,RB,00-0033118,auto_exact,high
Javorius Allen,RB,BAL,3900,5370,RB,BAL@IND,11.19285714285714,rotoguru_gid,Javorius Allen,dk,3900,javorius allen,BAL,RB,00-0031577,auto_exact,high
Jalen Richard,RB,LV,3700,5490,RB,LV@PHI,5.85,rotoguru_gid,Jalen Richard,dk,3700,jalen richard,LV,RB,00-0033025,auto_exact,high
D.J. Foster,RB,ARI,3400,5495,RB,ARI@NYG,4.76,rotoguru_gid,D.J. Foster,dk,3400,dj foster,ARI,RB,00-0032577,auto_exact,high
Isaiah Crowell,RB,CLE,4200,2969,RB,CLE@CHI,10.007142857142856,rotoguru_gid,Isaiah Crowell,dk,4200,isaiah crowell,CLE,RB,00-0030656,auto_exact,high
Joe Mixon,RB,CIN,5100,5535,RB,CIN@DET,10.95,rotoguru_gid,Joe Mixon,dk,5100,joe mixon,CIN,RB,00-0033897,auto_exact,high
Tarik Cohen,RB,CHI,3700,5564,RB,CHI@CLE,9.952857142857145,rotoguru_gid,Tarik Cohen,dk,3700,tarik cohen,CHI,RB,00-0033556,auto_exact,high
Derrick Henry,RB,TEN,4500,5445,RB,TEN@LA,8.442857142857143,rotoguru_gid,Derrick Henry,dk,4500,derrick henry,TEN,RB,00-0032764,auto_exact,high
Andy Janovich,RB,DEN,3000,5482,RB,DEN@WAS,0.7571428571428571,rotoguru_gid,Andy Janovich,dk,3000,andy janovich,DEN,RB,00-0032956,auto_exact,high
Ameer Abdullah,RB,DET,3800,2995,RB,DET@CIN,9.325,rotoguru_gid,Ameer Abdullah,dk,3800,ameer abdullah,DET,RB,00-0032104,auto_exact,high
