event_id,home,away,commence_time,player,market,line,side,price,book,pulled_at
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Michael Penix Jr.,player_pass_tds,1.5,Under,-267,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jordan Love,player_pass_yds,228.5,Over,-113,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jordan Love,player_pass_yds,228.5,Under,-111,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Michael Penix Jr.,player_pass_yds,206.5,Over,-111,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Michael Penix Jr.,player_pass_yds,206.5,Under,-113,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Christian Watson,player_reception_yds,71.5,Over,-111,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Christian Watson,player_reception_yds,71.5,Under,-113,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Drake London,player_reception_yds,66.5,Over,-113,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Drake London,player_reception_yds,66.5,Under,-111,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Matthew Golden,player_reception_yds,52.5,Over,-112,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Matthew Golden,player_reception_yds,52.5,Under,-112,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Tucker Kraft,player_reception_yds,44.5,Over,-113,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Tucker Kraft,player_reception_yds,44.5,Under,-111,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Bijan Robinson,player_reception_yds,41.5,Over,-109,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Bijan Robinson,player_reception_yds,41.5,Under,-115,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Kyle Pitts,player_reception_yds,36.5,Over,-109,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Kyle Pitts,player_reception_yds,36.5,Under,-115,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jahan Dotson,player_reception_yds,19.5,Over,-114,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jahan Dotson,player_reception_yds,19.5,Under,-110,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Skyy Moore,player_reception_yds,9.5,Over,-117,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Skyy Moore,player_reception_yds,9.5,Under,-108,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Olamide Zaccheaus,player_reception_yds,9.5,Over,-110,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Olamide Zaccheaus,player_reception_yds,9.5,Under,-114,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jonnu Smith,player_reception_yds,8.5,Over,-105,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jonnu Smith,player_reception_yds,8.5,Under,-119,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Chris Brooks,player_reception_yds,7.5,Over,-104,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Chris Brooks,player_reception_yds,7.5,Under,-120,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,MarShawn Lloyd,player_reception_yds,5.5,Over,-118,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,MarShawn Lloyd,player_reception_yds,5.5,Under,-106,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Drake London,player_receptions,5.5,Over,-107,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Drake London,player_receptions,5.5,Under,-120,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Christian Watson,player_receptions,5.5,Over,122,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Christian Watson,player_receptions,5.5,Under,-156,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Bijan Robinson,player_receptions,4.5,Over,-117,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Bijan Robinson,player_receptions,4.5,Under,-109,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Matthew Golden,player_receptions,4.5,Over,103,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Matthew Golden,player_receptions,4.5,Under,-131,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Tucker Kraft,player_receptions,3.5,Over,-164,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Tucker Kraft,player_receptions,3.5,Under,128,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Kyle Pitts,player_receptions,3.5,Over,-116,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Kyle Pitts,player_receptions,3.5,Under,-110,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jahan Dotson,player_receptions,1.5,Over,-156,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jahan Dotson,player_receptions,1.5,Under,122,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Olamide Zaccheaus,player_receptions,1.5,Over,130,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Olamide Zaccheaus,player_receptions,1.5,Under,-166,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jonnu Smith,player_receptions,1.5,Over,132,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jonnu Smith,player_receptions,1.5,Under,-170,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Chris Brooks,player_receptions,1.5,Over,137,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Chris Brooks,player_receptions,1.5,Under,-176,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Skyy Moore,player_receptions,1.5,Over,138,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Skyy Moore,player_receptions,1.5,Under,-177,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,MarShawn Lloyd,player_receptions,1.5,Over,166,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,MarShawn Lloyd,player_receptions,1.5,Under,-214,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Bijan Robinson,player_rush_yds,77.5,Over,-113,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Bijan Robinson,player_rush_yds,77.5,Under,-111,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Kaleb Johnson,player_rush_yds,37.5,Over,-112,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Kaleb Johnson,player_rush_yds,37.5,Under,-112,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,MarShawn Lloyd,player_rush_yds,23.5,Over,-113,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,MarShawn Lloyd,player_rush_yds,23.5,Under,-111,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Brian Robinson Jr.,player_rush_yds,21.5,Over,-116,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Brian Robinson Jr.,player_rush_yds,21.5,Under,-108,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Chris Brooks,player_rush_yds,14.5,Over,-115,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Chris Brooks,player_rush_yds,14.5,Under,-109,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jordan Love,player_rush_yds,8.5,Over,-108,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jordan Love,player_rush_yds,8.5,Under,-116,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Michael Penix Jr.,player_rush_yds,4.5,Over,-110,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Michael Penix Jr.,player_rush_yds,4.5,Under,-114,draftkings,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Bijan Robinson,player_anytime_td,,Yes,-145,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Christian Watson,player_anytime_td,,Yes,160,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Tucker Kraft,player_anytime_td,,Yes,200,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Matthew Golden,player_anytime_td,,Yes,200,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Kaleb Johnson,player_anytime_td,,Yes,200,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Drake London,player_anytime_td,,Yes,200,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,MarShawn Lloyd,player_anytime_td,,Yes,210,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Chris Brooks,player_anytime_td,,Yes,320,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Kyle Pitts,player_anytime_td,,Yes,400,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Brian Robinson Jr.,player_anytime_td,,Yes,410,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Skyy Moore,player_anytime_td,,Yes,550,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jonnu Smith,player_anytime_td,,Yes,600,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jordan Love,player_anytime_td,,Yes,600,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Atlanta Falcons Defense,player_anytime_td,,Yes,700,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jahan Dotson,player_anytime_td,,Yes,700,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Olamide Zaccheaus,player_anytime_td,,Yes,800,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Green Bay Packers Defense,player_anytime_td,,Yes,850,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Bo Melton,player_anytime_td,,Yes,1000,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Michael Penix Jr.,player_anytime_td,,Yes,1100,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Josh Whyle,player_anytime_td,,Yes,1100,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Zachariah Branch,player_anytime_td,,Yes,1400,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Austin Hooper,player_anytime_td,,Yes,1500,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Mark Redman,player_anytime_td,,Yes,1700,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,J. Michael Sturdivant,player_anytime_td,,Yes,2000,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Charlie Woerner,player_anytime_td,,Yes,2500,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Chris Blair,player_anytime_td,,Yes,3000,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Nick Muse,player_anytime_td,,Yes,5500,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Michael Penix Jr.,player_pass_tds,0.5,Over,-270,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Michael Penix Jr.,player_pass_tds,0.5,Under,198,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jordan Love,player_pass_tds,1.5,Over,-114,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jordan Love,player_pass_tds,1.5,Under,-114,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Michael Penix Jr.,player_pass_yds,207.5,Over,-113,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Michael Penix Jr.,player_pass_yds,207.5,Under,-113,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jordan Love,player_pass_yds,228.5,Over,-113,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jordan Love,player_pass_yds,228.5,Under,-113,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Skyy Moore,player_reception_yds,10.5,Over,-120,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Skyy Moore,player_reception_yds,10.5,Under,-106,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Olamide Zaccheaus,player_reception_yds,10.5,Over,-113,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Olamide Zaccheaus,player_reception_yds,10.5,Under,-113,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Christian Watson,player_reception_yds,70.5,Over,-113,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Christian Watson,player_reception_yds,70.5,Under,-113,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Matthew Golden,player_reception_yds,54.5,Over,-113,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Matthew Golden,player_reception_yds,54.5,Under,-113,fanduel,20260924T153708Z
e5fbd3b3953b896b1bf897ddadb3cc4b,Green Bay Packers,Atlanta Falcons,2026-09-25T00:15:00Z,Jonnu Smith,player_reception_yds,8.5,Over,-113,fanduel,20260924T153708Z
