event_id,home,away,commence_time,player,market,line,side,price,book,pulled_at
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Xavier Smith,player_anytime_td,,Yes,700,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Tutu Atwell,player_anytime_td,,Yes,850,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Theo Johnson,player_anytime_td,,Yes,900,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Najee Harris,player_anytime_td,,Yes,1000,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Davis Allen,player_anytime_td,,Yes,1200,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Odell Beckham Jr.,player_anytime_td,,Yes,1700,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Ronnie Rivers,player_anytime_td,,Yes,1800,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Max Klare,player_anytime_td,,Yes,1900,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Matthew Stafford,player_anytime_td,,Yes,2200,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Braxton Berrios,player_anytime_td,,Yes,2500,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Patrick Ricard,player_anytime_td,,Yes,2800,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Chris Manhertz,player_anytime_td,,Yes,3000,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Matthew Stafford,player_pass_tds,1.5,Over,-189,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Matthew Stafford,player_pass_tds,1.5,Under,147,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Jaxson Dart,player_pass_tds,1.5,Over,190,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Jaxson Dart,player_pass_tds,1.5,Under,-247,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Matthew Stafford,player_pass_yds,239.5,Over,-113,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Matthew Stafford,player_pass_yds,239.5,Under,-111,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Jaxson Dart,player_pass_yds,213.5,Over,-113,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Jaxson Dart,player_pass_yds,213.5,Under,-111,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Davante Adams,player_reception_yds,66.5,Over,-110,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Davante Adams,player_reception_yds,66.5,Under,-114,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Malik Nabers,player_reception_yds,62.5,Over,-110,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Malik Nabers,player_reception_yds,62.5,Under,-114,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Isaiah Likely,player_reception_yds,44.5,Over,-114,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Isaiah Likely,player_reception_yds,44.5,Under,-110,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Terrance Ferguson,player_reception_yds,35.5,Over,-109,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Terrance Ferguson,player_reception_yds,35.5,Under,-115,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Colby Parkinson,player_reception_yds,29.5,Over,-114,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Colby Parkinson,player_reception_yds,29.5,Under,-110,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Malachi Fields,player_reception_yds,25.5,Over,-115,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Malachi Fields,player_reception_yds,25.5,Under,-109,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Darnell Mooney,player_reception_yds,20.5,Over,-110,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Darnell Mooney,player_reception_yds,20.5,Under,-114,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Kyren Williams,player_reception_yds,16.5,Over,-112,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Kyren Williams,player_reception_yds,16.5,Under,-112,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Konata Mumpfield,player_reception_yds,16.5,Over,-109,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Konata Mumpfield,player_reception_yds,16.5,Under,-115,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Xavier Smith,player_reception_yds,15.5,Over,-108,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Xavier Smith,player_reception_yds,15.5,Under,-116,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Tyler Higbee,player_reception_yds,12.5,Over,-107,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Tyler Higbee,player_reception_yds,12.5,Under,-118,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Cam Skattebo,player_reception_yds,11.5,Over,-106,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Cam Skattebo,player_reception_yds,11.5,Under,-118,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Theo Johnson,player_reception_yds,8.5,Over,-110,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Theo Johnson,player_reception_yds,8.5,Under,-114,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Devin Singletary,player_reception_yds,7.5,Over,-109,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Devin Singletary,player_reception_yds,7.5,Under,-115,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Odell Beckham Jr.,player_reception_yds,3.5,Over,-115,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Odell Beckham Jr.,player_reception_yds,3.5,Under,-109,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Blake Corum,player_reception_yds,3.5,Over,-109,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Blake Corum,player_reception_yds,3.5,Under,-115,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Malik Nabers,player_receptions,5.5,Over,-106,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Malik Nabers,player_receptions,5.5,Under,-120,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Davante Adams,player_receptions,5.5,Over,110,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Davante Adams,player_receptions,5.5,Under,-141,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Isaiah Likely,player_receptions,4.5,Over,110,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Isaiah Likely,player_receptions,4.5,Under,-141,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Colby Parkinson,player_receptions,3.5,Over,129,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Colby Parkinson,player_receptions,3.5,Under,-165,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Terrance Ferguson,player_receptions,2.5,Over,-103,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Terrance Ferguson,player_receptions,2.5,Under,-124,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Kyren Williams,player_receptions,2.5,Over,-101,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Kyren Williams,player_receptions,2.5,Under,-126,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Malachi Fields,player_receptions,2.5,Over,129,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Malachi Fields,player_receptions,2.5,Under,-165,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Cam Skattebo,player_receptions,1.5,Over,-134,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Cam Skattebo,player_receptions,1.5,Under,105,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Darnell Mooney,player_receptions,1.5,Over,-126,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Darnell Mooney,player_receptions,1.5,Under,-101,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Konata Mumpfield,player_receptions,1.5,Over,-118,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Konata Mumpfield,player_receptions,1.5,Under,-108,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Devin Singletary,player_receptions,1.5,Over,107,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Devin Singletary,player_receptions,1.5,Under,-137,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Tyler Higbee,player_receptions,1.5,Over,120,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Tyler Higbee,player_receptions,1.5,Under,-154,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Xavier Smith,player_receptions,1.5,Over,140,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Xavier Smith,player_receptions,1.5,Under,-180,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Theo Johnson,player_receptions,0.5,Over,-219,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Theo Johnson,player_receptions,0.5,Under,169,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Kyren Williams,player_rush_yds,64.5,Over,-109,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Kyren Williams,player_rush_yds,64.5,Under,-115,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Cam Skattebo,player_rush_yds,51.5,Over,-110,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Cam Skattebo,player_rush_yds,51.5,Under,-114,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Blake Corum,player_rush_yds,48.5,Over,-111,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Blake Corum,player_rush_yds,48.5,Under,-113,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Jaxson Dart,player_rush_yds,34.5,Over,-112,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Jaxson Dart,player_rush_yds,34.5,Under,-112,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Devin Singletary,player_rush_yds,11.5,Over,-111,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Devin Singletary,player_rush_yds,11.5,Under,-113,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Matthew Stafford,player_rush_yds,0.5,Over,150,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Matthew Stafford,player_rush_yds,0.5,Under,-191,draftkings,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Kyren Williams,player_anytime_td,,Yes,-200,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Matthew Stafford,player_anytime_td,,Yes,1900,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Odell Beckham Jr.,player_anytime_td,,Yes,1400,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Devin Singletary,player_anytime_td,,Yes,550,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Chris Manhertz,player_anytime_td,,Yes,2400,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Colby Parkinson,player_anytime_td,,Yes,250,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Jaxson Dart,player_anytime_td,,Yes,250,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Theo Johnson,player_anytime_td,,Yes,800,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Davante Adams,player_anytime_td,,Yes,-125,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Blake Corum,player_anytime_td,,Yes,190,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Malik Nabers,player_anytime_td,,Yes,200,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Isaiah Likely,player_anytime_td,,Yes,260,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Patrick Ricard,player_anytime_td,,Yes,2400,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Malachi Fields,player_anytime_td,,Yes,450,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Cam Skattebo,player_anytime_td,,Yes,110,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Darnell Mooney,player_anytime_td,,Yes,650,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Terrance Ferguson,player_anytime_td,,Yes,230,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Tyrone Tracy Jr.,player_anytime_td,,Yes,800,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Tyler Higbee,player_anytime_td,,Yes,450,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Tutu Atwell,player_anytime_td,,Yes,900,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Xavier Smith,player_anytime_td,,Yes,700,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Davis Allen,player_anytime_td,,Yes,1100,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Konata Mumpfield,player_anytime_td,,Yes,500,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Ronnie Rivers,player_anytime_td,,Yes,1400,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,CJ Daniels,player_anytime_td,,Yes,1400,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Thomas Fidone,player_anytime_td,,Yes,3400,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Max Klare,player_anytime_td,,Yes,1300,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Najee Harris,player_anytime_td,,Yes,900,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Matthew Stafford,player_pass_tds,1.5,Over,-192,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Matthew Stafford,player_pass_tds,1.5,Under,145,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Jaxson Dart,player_pass_tds,1.5,Over,174,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Jaxson Dart,player_pass_tds,1.5,Under,-233,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Matthew Stafford,player_pass_yds,238.5,Over,-115,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Matthew Stafford,player_pass_yds,238.5,Under,-112,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Jaxson Dart,player_pass_yds,214.5,Over,-114,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Jaxson Dart,player_pass_yds,214.5,Under,-114,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Isaiah Likely,player_reception_yds,44.5,Over,-114,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Isaiah Likely,player_reception_yds,44.5,Under,-114,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Cam Skattebo,player_reception_yds,11.5,Over,-110,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Cam Skattebo,player_reception_yds,11.5,Under,-118,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Malachi Fields,player_reception_yds,27.5,Over,-114,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Malachi Fields,player_reception_yds,27.5,Under,-114,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Terrance Ferguson,player_reception_yds,34.5,Over,-114,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Terrance Ferguson,player_reception_yds,34.5,Under,-114,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Theo Johnson,player_reception_yds,8.5,Over,-116,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Theo Johnson,player_reception_yds,8.5,Under,-111,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Blake Corum,player_reception_yds,3.5,Over,-103,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Blake Corum,player_reception_yds,3.5,Under,-125,betonlineag,20260921T230101Z
32367f882fac1a0c20a6335619922025,Los Angeles Rams,New York Giants,2026-09-22T00:15:00Z,Xavier Smith,player_reception_yds,13.5,Over,-114,betonlineag,20260921T230101Z
