player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,ffc_own_pct,chalk_score,estimated_ownership_pct,estimated_ownership_pct_heuristic,roster_role,slate_format,ownership_available
00-0034796,Lamar Jackson,QB,BAL,7300,44132567,19.7867,19.7867,1.0,1.2171313252111517,24.083030850608562,NO,27.14,45.67,1.0,1.0,8.293,statline_mc+recal_10_4b,8.501756712498372,41.70734725041549,31.9765,366.12506620954406,1.75,4.18775,22.989542827899772,0.23775,0.0,0.0,0.0,0.0,26.255206931171738,-2.172176080563176,17.3,,94.82212618841831,5.631326670143385,9.673866957412343,,classic,True
00-0038542,Bijan Robinson,RB,ATL,8200,44132656,24.2435,24.2435,1.0,0.9193512220644292,22.288335158794347,CAR,20.5,43.5,1.0,1.0,9.3897,statline_mc+recal_10_4b,7.695642271683753,41.66514913883445,0.0,0.0,0.0,15.458,57.750386053882906,0.35875,7.293,5.594,45.48367763231587,0.21875,20.10415636861988,2.1841787901744674,23.2,76.1,76.57692307692308,48.53886798099113,4.900624026374022,,classic,True
00-0039918,Caleb Williams,QB,CHI,6800,44132568,18.8272,18.8272,1.0,1.1660064279841542,21.95266272267656,MIN,26.0,47.5,1.0,1.0,8.2332,statline_mc+recal_10_4b,7.372285145360344,38.84066038687672,33.68325,302.14073529063234,1.899,4.66875,25.77560487134761,0.298,0.0,0.0,0.0,0.0,24.45193989876006,-2.499277176083499,19.8,,94.35017286084701,5.097886610289607,9.35318727036367,,classic,True
00-0037834,Brock Purdy,QB,SF,6200,44132573,15.8755,15.8755,1.0,1.3081695193960685,20.767893082746035,MIA,29.17,45.0,1.0,1.0,8.2745,statline_mc+recal_10_4b,5.675077019840067,38.03314105916277,34.3275,301.0185146359899,2.4605,3.66225,20.635863833595845,0.189,0.0,0.0,0.0,0.0,25.385826968799183,-4.617933886053148,20.1,24.6,90.85198789974069,14.20957000241103,7.2852140053482115,,classic,True
00-0033280,Christian McCaffrey,RB,SF,8000,44132658,15.7012,15.7012,1.0,1.3081695193960685,20.53983931797517,MIA,29.17,45.0,1.0,1.0,9.4326,statline_mc+recal_10_4b,5.159352113190418,41.619522327888426,0.0,0.0,0.0,13.177,81.52247775462037,0.46675,5.18125,3.7975,36.613707691956634,0.183,20.4793685446577,0.060470773317469195,24.8,34.7,92.44487179487177,26.161810500180774,20.73666401260497,,classic,True
00-0038543,Jaxon Smith-Njigba,WR,SEA,8100,44132962,20.3952,20.3952,1.0,1.0054563121309514,20.50650262212061,ARI,22.42,40.89,1.0,1.0,9.2687,statline_mc+recal_10_4b,7.559485261714943,39.42235974516352,0.0,0.0,0.0,0.0955,0.6861081183598579,0.004,9.311,5.93975,77.22648541728887,0.479,17.320009353564878,3.186493268555733,22.0,17.5,75.82816166883963,25.955836650937655,4.038697419040515,,classic,True
00-0036389,Jalen Hurts,QB,PHI,6700,44132569,18.8432,18.8432,1.0,1.0462665371103967,19.71496571259876,TEN,23.33,39.5,1.0,1.0,8.0796,statline_mc+recal_10_4b,7.371996572007856,34.37361743679914,30.47575,240.704978749106,1.82725,4.30025,20.729364395445995,0.181,0.0,0.0,0.0,0.0,19.99988558950884,-0.28491987691007736,19.1,,72.3472342264477,2.1950652776198103,1.9426998791548848,,classic,True
00-0036322,Justin Jefferson,WR,MIN,7800,44132964,20.3588,20.3588,1.0,0.9641976231407429,19.62992076335048,CHI,21.5,47.5,1.0,1.0,9.4014,statline_mc+recal_10_4b,7.638216409211911,36.71306069667463,0.0,0.0,0.0,0.0835,0.35772472635167885,0.00225,8.8415,5.84225,68.85452025118347,0.48075,16.215224497753514,3.414696265596966,12.4,4.2,87.85146284224251,12.938236025269635,8.192140582952259,,classic,True
00-0032764,Derrick Henry,RB,BAL,7200,44132660,16.0686,16.0686,1.0,1.2171313252111517,19.557629463429627,NO,27.14,45.67,1.0,1.0,9.7987,statline_mc+recal_10_4b,3.155099995906207,42.46838613471274,0.0,0.0,0.0,15.61675,92.13733456181703,0.87775,2.5445,1.92825,19.761744237338515,0.0875,19.815657879915555,-0.2580284164859279,18.0,13.0,94.94384615384614,25.747029238663398,26.02565621689616,,classic,True
00-0033077,Dak Prescott,QB,DAL,6400,44132571,15.7575,15.7575,1.0,1.231930637566335,19.412164305526872,WAS,27.47,50.89,1.0,1.0,8.0698,statline_mc+recal_10_4b,6.765752152512794,34.298637539734344,35.62525,272.5565775134624,2.08075,2.24225,11.845661031904022,0.1135,0.0,0.0,0.0,0.0,21.1208292037289,-1.7086648982020272,20.2,18.2,94.28046672428694,13.768598851606015,9.306733402808648,,classic,True
00-0036442,Joe Burrow,QB,CIN,6600,44132570,18.7546,18.7546,1.0,0.9641976231407429,18.083151150743365,HOU,21.5,45.5,1.0,1.0,7.9367,statline_mc+recal_10_4b,7.538020921099331,31.11843726709699,34.75125,239.85068446281255,1.37275,3.08925,13.171390738619616,0.1285,0.0,0.0,0.0,0.0,16.916166452374465,1.1669846983688998,18.2,,76.96737251512532,2.1022494288694444,2.702260307229086,,classic,True
00-0036264,Jordan Love,QB,GB,5900,44132576,16.8519,16.8519,1.0,1.0686897376485536,18.009432949821853,NYJ,23.83,44.39,1.0,1.0,8.1058,statline_mc+recal_10_4b,5.028724153326565,32.883071532736736,36.63725,316.9574293816002,1.75525,1.19,5.230721934887762,0.05275,0.0,0.0,0.0,0.0,20.960869368752785,-2.951436418930932,17.6,5.6,80.37048401037165,7.341422069803088,3.4458408950728323,,classic,True
00-0039910,Jayden Daniels,QB,WAS,6300,44132572,17.1401,17.1401,1.0,1.050302713207265,18.00233786446252,DAL,23.42,50.89,1.0,1.0,8.0301,statline_mc+recal_10_4b,6.48842589549685,32.072835196897856,36.06275,231.5709970729259,1.84875,2.986,13.708619115352459,0.12875,0.0,0.0,0.0,0.0,18.538451794452282,-0.5361139299897637,17.0,11.6,84.93301642178047,5.797155340981484,4.773420521531952,,classic,True
00-0036355,Justin Herbert,QB,LAC,6000,44132575,15.7854,15.7854,1.0,1.1238508109724192,17.740428403957793,LV,25.06,43.5,1.0,1.0,8.0484,statline_mc+recal_10_4b,5.7324108572776264,32.30472640894683,32.07,267.7921695687076,1.552,3.53275,17.838096899106944,0.1655,0.0,0.0,0.0,0.0,19.751746472659,-2.0113180687012076,19.1,,80.5791702679343,2.121082985455247,3.497589886328399,,classic,True
00-0037239,Chris Olave,WR,NO,7200,44132970,20.9256,20.9256,1.0,0.8310038119440915,17.389236780087625,BAL,18.53,45.67,1.0,1.0,9.0217,statline_mc+recal_10_4b,6.236737544138628,33.1763785243849,0.0,0.0,0.0,0.06425,0.47983286003962805,0.00225,8.977,5.826,70.47992241125117,0.313,15.411475527129078,1.9777612529585475,17.4,,80.7459582790091,5.332174117393433,5.393553113619413,,classic,True
00-0039150,Bryce Young,QB,CAR,5400,44132582,16.5303,16.5303,1.0,1.0314672247552132,17.05049091620073,ATL,23.0,43.5,1.0,1.0,8.1426,statline_mc+recal_10_4b,3.841118963962124,32.73766185097254,34.9465,304.3036523100089,1.90775,2.17775,9.695247549345954,0.11675,0.0,0.0,0.0,0.0,21.80317084733495,-4.752679931134221,15.4,,73.50034572169405,1.7497719664276299,2.109484917295417,,classic,True
00-0039064,Zay Flowers,WR,BAL,6700,44132976,14.0028,14.0028,1.0,1.2171313252111517,17.043296052046276,NO,27.14,45.67,1.0,1.0,9.6044,statline_mc+recal_10_4b,3.7738784594779156,36.8530748212022,0.0,0.0,0.0,0.10025,0.6425377896197644,0.00575,7.1185,4.589,85.92426540413823,0.4585,16.793680319375802,0.249615732670474,15.0,,93.98657105606259,6.970946181516835,11.752476068393033,,classic,True
00-0036971,Trevor Lawrence,QB,JAX,5800,44132577,17.7329,17.7329,1.0,0.9579191269900589,16.9866533707824,DEN,21.36,45.44,1.0,1.0,8.0485,statline_mc+recal_10_4b,5.0155075079528455,32.08977052854916,31.2585,252.58984840536368,1.96425,1.9825,7.645112049851672,0.0755,0.0,0.0,0.0,0.0,19.252605141199716,-2.265951770417317,21.0,,73.42757130509939,0.8994338525630623,2.0985479014444395,,classic,True
00-0039851,Drake Maye,QB,NE,6100,44132574,15.9283,15.9283,1.0,1.050302713207265,16.729578363829372,PIT,23.42,41.5,1.0,1.0,7.9564,statline_mc+recal_10_4b,5.945984374911501,30.32640036867338,33.4235,221.26486546459614,1.47325,3.692,17.62632542296246,0.1485,0.0,0.0,0.0,0.0,16.867227160880088,-0.13764879705071564,20.9,6.0,71.4318496110631,2.630305014947357,1.8197408129371182,,classic,True
00-0037744,Trey McBride,TE,ARI,6900,44133442,20.1085,20.1085,1.0,0.8283130278795126,16.656138517889936,SEA,18.47,40.89,1.0,1.0,7.33,statline_mc+recal_10_4b,6.441969354106079,30.514600867116087,0.0,0.0,0.0,0.0,0.0,0.0,9.04125,6.08725,54.357810484042204,0.42325,14.46453104840422,2.1916074694857155,19.1,,70.68433144037171,8.294068068553893,1.8326244810465429,,classic,True
00-0040122,Ashton Jeanty,RB,LV,6800,44132666,19.9158,19.9158,1.0,0.8269676358472232,16.469723031925312,LAC,18.44,43.5,1.0,1.0,8.1819,statline_mc+recal_10_4b,6.386302479006883,31.761727627656622,0.0,0.0,0.0,14.50525,50.709613846283986,0.31025,3.78025,2.98225,19.15581793719978,0.1455,13.121293178348377,3.348429853576935,14.8,17.5,71.88205128205128,13.076677045893392,3.1980972466171984,,classic,True
00-0039163,C.J. Stroud,QB,HOU,5500,44132580,15.2406,15.2406,1.0,1.076313625831527,16.40367375516813,CIN,24.0,45.5,1.0,1.0,8.0464,statline_mc+recal_10_4b,4.143682784951943,30.600529866954624,35.433,272.3347061301406,1.77975,2.13475,10.174013036485517,0.0935,0.0,0.0,0.0,0.0,19.740789548854174,-3.3371157936860456,15.0,9.5,81.48595505617978,5.235464998048693,3.7316275143282223,,classic,True
00-0036358,CeeDee Lamb,WR,DAL,7300,44132968,13.2242,13.2242,1.0,1.231930637566335,16.291319504943235,WAS,27.47,50.89,1.0,1.0,8.9234,statline_mc+recal_10_4b,4.290308896818272,34.238976703648795,0.0,0.0,0.0,0.51525,3.9582374101642217,0.0235,7.473,4.60275,68.69234779422258,0.48525,15.539058520438681,0.752260984504554,15.6,21.8,95.11245110821382,16.936561737827983,12.55717463103448,,classic,True
00-0034844,Saquon Barkley,RB,PHI,7000,44132662,15.4332,15.4332,1.0,1.0462665371103967,16.147237512811763,TEN,23.33,39.5,1.0,1.0,8.4093,statline_mc+recal_10_4b,5.568953766439293,31.92907722040784,0.0,0.0,0.0,12.989,63.04910783639918,0.3735,2.74525,2.0375,15.529033151612948,0.07475,13.136564098801212,3.010673414010551,15.4,8.1,74.0397435897436,8.045677085661607,3.8911699418679535,,classic,True
00-0038597,Chase Brown,RB,CIN,6900,44132664,16.5561,16.5561,1.0,0.9641976231407429,15.96337178932355,HOU,21.5,45.5,1.0,1.0,8.2752,statline_mc+recal_10_4b,5.547221944345297,30.842721272379805,0.0,0.0,0.0,11.72,44.48013305823786,0.38075,4.49175,3.46475,25.29839565271919,0.116,13.818102871095705,2.1452689182278437,17.2,6.0,82.94864102564102,12.204134178068045,8.746115295653148,,classic,True
00-0036900,Ja'Marr Chase,WR,CIN,7600,44132966,16.3719,16.3719,1.0,0.9641976231407429,15.785772630187386,HOU,21.5,45.5,1.0,1.0,7.8175,statline_mc+recal_10_4b,7.932314786426649,27.863867987317704,0.0,0.0,0.0,0.08075,0.47603372276379563,0.00325,6.1185,3.68525,44.003072947832095,0.271,10.09416066705959,5.691611963127796,21.0,17.9,80.8754889178618,17.242026747246605,5.434805980839138,,classic,True
00-0034855,Baker Mayfield,QB,TB,5600,44132579,14.0556,14.0556,1.0,1.1175723148217356,15.708194828926821,CLE,24.92,41.5,1.0,1.0,7.9655,statline_mc+recal_10_4b,4.695092689995856,29.71345657636317,31.454,249.18753701674535,1.21425,3.45325,16.32508215837696,0.1915,0.0,0.0,0.0,0.0,17.568509696507512,-1.8603148675806906,17.2,4.9,75.09148444252378,2.4543354385087532,2.363388911454153,,classic,True
00-0036554,Nico Collins,WR,HOU,7000,44132972,14.3773,14.3773,1.0,1.076313625831527,15.474485807075302,CIN,24.0,45.5,1.0,1.0,8.7954,statline_mc+recal_10_4b,4.2002224454332655,32.180870579694165,0.0,0.0,0.0,0.4735,2.8425384453910354,0.015,7.61775,4.80075,64.07579862879281,0.4425,14.784083707418388,0.6904020996569145,15.1,,86.11864406779661,3.9345014048728992,7.398259079542226,,classic,True
00-0039732,Bo Nix,QB,DEN,5700,44132578,14.2572,14.2572,1.0,1.0799013379176319,15.396415428030299,JAX,24.08,45.44,1.0,1.0,7.9067,statline_mc+recal_10_4b,5.029573204681983,28.251106318309755,32.47225,216.250419912572,1.529,2.72875,11.360165475888406,0.123,0.0,0.0,0.0,0.0,16.26278334409172,-0.8663679160614208,19.7,,77.91832324978392,0.9306628621009404,2.892188916814733,,classic,True
00-0039361,Bucky Irving,RB,TB,6100,44132682,13.2886,13.2886,1.0,1.1175723148217356,14.850962546662736,CLE,24.92,41.5,1.0,1.0,8.5361,statline_mc+recal_10_4b,3.232752413299252,31.507832209688324,0.0,0.0,0.0,9.4945,46.519402956326935,0.37775,4.7205,3.72675,31.861582791235435,0.1525,15.267098574756238,-0.4161360280935025,14.3,10.9,80.4423076923077,15.321980104714921,6.964049645292323,,classic,True
00-0036912,DeVonta Smith,WR,PHI,6800,44132974,14.1045,14.1045,1.0,1.0462665371103967,14.757103385356636,TEN,23.33,39.5,1.0,1.0,8.327,statline_mc+recal_10_4b,5.395422726748769,29.06273175630337,0.0,0.0,0.0,0.09425,0.43498218565690466,0.004,6.55675,3.96225,54.46644369566894,0.32075,11.831892588132584,2.925210797224052,12.4,,71.90612777053455,3.2563899295202203,3.2066101226466475,,classic,True
00-0040743,Tyler Shough,QB,NO,5300,44132583,17.6917,17.6917,1.0,0.8310038119440915,14.701848030381138,BAL,18.53,45.67,1.0,1.0,7.9216,statline_mc+recal_10_4b,3.9717698835089728,28.073290697157127,40.84275,243.9319478751537,1.58975,2.5095,8.620265801859302,0.083,0.0,0.0,0.0,0.0,17.100554495192082,-2.398706464810944,15.6,,69.48262748487468,1.6711016233108205,1.583225035808871,,classic,True
00-0036997,Javonte Williams,RB,DAL,6400,44132674,11.8475,11.8475,1.0,1.231930637566335,14.595334968902426,WAS,27.47,50.89,1.0,1.0,8.8478,statline_mc+recal_10_4b,2.1712019310830444,32.64256356769641,0.0,0.0,0.0,11.47375,56.63047165673657,0.469,3.847,3.0155,28.833635342478512,0.17125,16.00091069992151,-1.4055757310190824,15.7,26.7,93.9025641025641,21.419689146211088,23.67502806235694,,classic,True
00-0031408,Mike Evans,WR,SF,6600,44132978,11.0062,11.0062,1.0,1.3081695193960685,14.397919323830724,MIA,29.17,45.0,1.0,1.0,8.9508,statline_mc+recal_10_4b,3.5164871692810453,30.972496387224847,0.0,0.0,0.0,0.12,1.0072973709339668,0.00575,6.29725,4.0945,64.55837569515016,0.43425,13.835817306608412,0.5621020172223119,11.0,,88.4234028683181,3.3124394483834463,8.472441841582235,,classic,True
00-0038120,Breece Hall,RB,NYJ,6200,44132680,15.5547,15.5547,1.0,0.922042006129008,14.34210441884203,GB,20.56,44.39,1.0,1.0,8.5381,statline_mc+recal_10_4b,3.658256713568984,30.218861186055783,0.0,0.0,0.0,15.40025,61.57960470698668,0.46975,2.66475,2.059,14.673530187767764,0.06675,13.400063489475444,0.9420409293665859,13.9,9.5,74.40384615384616,9.07790819083717,4.022123921443539,,classic,True
00-0037740,Garrett Wilson,WR,NYJ,6000,44132996,15.5226,15.5226,1.0,0.922042006129008,14.312501761461055,GB,20.56,44.39,1.0,1.0,8.2889,statline_mc+recal_10_4b,5.23128307363994,28.69015587450182,0.0,0.0,0.0,0.11825,0.5997879909308877,0.005,6.871,4.50825,53.234969104595045,0.29325,12.083725709552592,2.228776051908463,14.2,36.1,74.99960886571056,22.829977848439704,3.8465776033576984,,classic,True
00-0039040,De'Von Achane,RB,MIA,6700,44132668,19.9408,19.9408,1.0,0.7099185290380446,14.156371823652421,SF,15.83,45.0,1.0,1.0,7.4442,statline_mc+recal_10_4b,6.000227151691956,25.430801847048393,0.0,0.0,0.0,12.11275,33.823881123633676,0.236,4.872,3.6995,20.19557814254899,0.0985,11.319195926618265,2.8371758970341556,20.9,30.5,68.38076923076922,13.526765811838096,2.3262502913627645,,classic,True
00-0036275,D'Andre Swift,RB,CHI,6300,44132676,12.0431,12.0431,1.0,1.1660064279841542,14.042356493778774,MIN,26.0,47.5,1.0,1.0,8.9941,statline_mc+recal_10_4b,1.5883568050617103,32.49889281695043,0.0,0.0,0.0,11.4465,67.79427646340963,0.6445,2.19075,1.66575,14.6203270611406,0.07475,14.809960352455022,-0.7676038586762477,14.7,,90.4423076923077,4.332654376600168,17.28522447216133,,classic,True
00-0035685,David Montgomery,RB,HOU,6500,44132672,12.9478,12.9478,1.0,1.076313625831527,13.93588340034379,CIN,24.0,45.5,1.0,1.0,8.7217,statline_mc+recal_10_4b,2.0889807105293126,31.114057637133975,0.0,0.0,0.0,14.0275,58.70363104140466,0.60475,2.832,2.18725,17.428259476977008,0.1165,14.641689051838165,-0.7058056514943747,10.1,,84.28333333333332,2.709287152348757,9.874397535985565,,classic,True
00-0040666,Omarion Hampton,RB,LAC,6600,44132670,12.3649,12.3649,1.0,1.1238508109724192,13.896346335129834,LV,25.06,43.5,1.0,1.0,8.199,statline_mc+recal_10_4b,4.364870070431326,28.31164092485329,0.0,0.0,0.0,11.6195,52.84877771005727,0.455,1.8225,1.36475,11.526071142462692,0.0605,11.290734885251997,2.6056114498778378,13.9,,81.04358974358973,2.012912197883055,7.355314810566299,,classic,True
00-0038124,Christian Watson,WR,GB,6200,44132986,12.988,12.988,1.0,1.0686897376485536,13.880098765873132,NYJ,23.83,44.39,1.0,1.0,8.8824,statline_mc+recal_10_4b,3.1900289311672214,28.966522000478264,0.0,0.0,0.0,0.05375,0.34902301308292233,0.00275,6.28875,4.01175,64.64312451952394,0.3865,13.378964753260687,0.5011340126124448,13.5,14.4,81.3910039113429,8.678027494555213,5.602137566538954,,classic,True
00-0038606,Parker Washington,WR,JAX,5900,44132998,14.4374,14.4374,1.0,0.9579191269900589,13.82981727058323,DEN,21.36,45.44,1.0,1.0,8.2962,statline_mc+recal_10_4b,4.613186300488188,27.731854359911164,0.0,0.0,0.0,0.08675,0.44762829386839387,0.00225,6.3525,4.04725,51.184926489793405,0.323,11.56975547836618,2.2600617922170514,12.8,,77.25612777053455,4.159075712830833,4.392595247377112,,classic,True
00-0037247,George Pickens,WR,DAL,6300,44132984,11.0037,11.0037,1.0,1.231930637566335,13.555748407150228,WAS,27.47,50.89,1.0,1.0,8.6711,statline_mc+recal_10_4b,3.520201847735084,28.687431525646417,0.0,0.0,0.0,0.0835,0.6735425591806771,0.004,6.3555,3.81025,58.99134023149656,0.36575,12.461988279067722,1.093760128082506,18.1,19.6,91.95567144719686,19.96126532924196,10.429092584914843,,classic,True
00-0039915,Ladd McConkey,WR,LAC,6200,44132988,11.9227,11.9227,1.0,1.1238508109724192,13.399333897012761,LV,25.06,43.5,1.0,1.0,8.7389,statline_mc+recal_10_4b,2.5886225141200443,30.547192218913978,0.0,0.0,0.0,0.08675,0.6944434664887467,0.00325,6.6815,4.19575,64.27861462960269,0.4075,13.722055809609145,-0.32272191259638383,11.4,,80.95743155149934,2.175773349529269,5.461065825041569,,classic,True
00-0040124,Tetairoa McMillan,WR,CAR,6100,44132992,12.8064,12.8064,1.0,1.0314672247552132,13.20936435568457,ATL,23.0,43.5,1.0,1.0,8.3001,statline_mc+recal_10_4b,3.700218604457416,27.39249513479642,0.0,0.0,0.0,0.09025,0.5478437352288208,0.003,6.93775,4.28425,55.97060686261955,0.3235,12.363845059784836,0.8455192958997344,12.9,3.9,74.49563233376793,8.259906076335325,3.7342169341571227,,classic,True
00-0039338,Brock Bowers,TE,LV,6600,44133444,15.9201,15.9201,1.0,0.8269676358472232,13.165422093852916,LAC,18.44,43.5,0.0,0.0,6.1946,statline_mc+recal_10_4b,7.035084052956561,21.781260615140305,0.0,0.0,0.0,0.0,0.0,0.0,5.2025,3.4665,30.927086235072196,0.246,8.16770862350722,4.997713470345696,15.2,,68.88048528652556,2.7458210655792255,1.6481286369063524,,classic,True
00-0036973,Travis Etienne Jr.,RB,NO,6000,44132684,15.4888,15.4888,1.0,0.8310038119440915,12.871270054815163,BAL,18.53,45.67,1.0,1.0,7.4629,statline_mc+recal_10_4b,5.0552282015616505,23.890532114274766,0.0,0.0,0.0,7.935,28.33135627848055,0.18175,4.989,3.7655,22.439709697777392,0.111,10.805606597625793,2.0656634571893697,15.7,,74.98974358974358,2.7675270366151685,4.242163951792113,,classic,True
00-0035228,Kyler Murray,QB,MIN,5100,44132586,13.1821,13.1821,1.0,0.9641976231407429,12.710109962613018,CHI,21.5,47.5,1.0,1.0,7.7515,statline_mc+recal_10_4b,3.638091877596631,23.55528597118051,32.11875,202.56172941447267,1.27075,1.74675,7.1685732447516735,0.07075,0.0,0.0,0.0,0.0,13.805576501054075,-1.0954665384410571,16.4,,70.64645635263612,0.7773958952485824,1.7204649292704461,,classic,True
00-0031588,Stefon Diggs,WR,WAS,5300,44133012,12.098,12.098,1.0,1.050302713207265,12.706540686232998,DAL,23.42,50.89,1.0,1.0,8.628,statline_mc+recal_10_4b,2.6384779318819045,27.811406681866963,0.0,0.0,0.0,0.0755,0.5097122078002132,0.00325,7.27475,4.256,57.55215492531703,0.38575,12.860436713311724,-0.1538960270787264,12.2,4.9,86.77314211212516,9.16424055022863,7.688645252497392,,classic,True
00-0040735,Luther Burden III,WR,CHI,5700,44133002,10.8749,10.8749,1.0,1.1660064279841542,12.68018239520038,MIN,26.0,47.5,1.0,1.0,8.1148,statline_mc+recal_10_4b,3.668808237964176,26.195961106986157,0.0,0.0,0.0,0.4,2.457397924758758,0.01425,5.63775,3.71075,52.5200751672047,0.2935,11.488997309196346,1.1911850860040332,8.6,,89.26518904823989,3.779590268628961,8.90253078528719,,classic,True
00-0035719,Deebo Samuel Sr.,WR,SF,5300,44133010,9.6858,9.6858,1.0,1.3081695193960685,12.670687220274033,MIA,29.17,45.0,1.0,1.0,8.4758,statline_mc+recal_10_4b,2.619894177090995,28.264083855236915,0.0,0.0,0.0,0.48225,3.6733194290762787,0.01975,5.724,3.70275,56.077774784309646,0.3735,12.509859421338593,0.16082779893543986,11.8,,87.97848761408082,4.810592191226432,8.253581889583181,,classic,True
00-0033119,Jacoby Brissett,QB,ARI,5000,44132587,15.2257,15.2257,1.0,0.8283130278795126,12.611638676974827,SEA,18.47,40.89,1.0,1.0,7.7631,statline_mc+recal_10_4b,3.5619078284567545,23.57633240068384,34.3855,209.5851109811226,1.141,3.229,10.38381322638113,0.0995,0.0,0.0,0.0,0.0,14.184785761883017,-1.5731470849081894,18.0,,54.4585566119274,1.216991479092236,0.541352852018853,,classic,True
00-0040129,Emeka Egbuka,WR,TB,6400,44132982,11.1352,11.1352,1.0,1.1175723148217356,12.444385140306416,CLE,24.92,41.5,1.0,1.0,8.0089,statline_mc+recal_10_4b,3.716320159176036,25.895088386310874,0.0,0.0,0.0,0.0875,0.5186878215466022,0.00275,6.15525,3.95225,51.25375983712553,0.28875,11.294744765867213,1.149640374439203,12.0,,74.51179921773142,1.0837629321636104,3.737769838098879,,classic,True
00-0029604,Kirk Cousins,QB,LV,5000,44132588,14.9839,14.9839,1.0,0.8269676358472232,12.39121090405817,LAC,18.44,43.5,1.0,1.0,7.7739,statline_mc+recal_10_4b,3.019591871574179,23.48233220564891,32.91425,172.62914266351714,1.5485,2.62875,7.905522435239323,0.093,0.0,0.0,0.0,0.0,13.68696795006462,-1.2957570460064503,11.3,,56.69965427830596,0.5051139212277558,0.6353332680743415,,classic,True
00-0030565,Geno Smith,QB,NYJ,4800,44132591,13.415,13.415,1.0,0.922042006129008,12.369184831621808,GB,20.56,44.39,1.0,1.0,7.8134,statline_mc+recal_10_4b,2.95496322809941,24.09223258199062,31.42075,226.65317122429576,1.0585,3.22125,11.097940031796744,0.1175,0.0,0.0,0.0,0.0,14.840420852151507,-2.471236020529698,13.0,,61.419576490924804,0.5982000516651199,0.8900583245055019,,classic,True
00-0037238,Drake London,WR,ATL,6000,44132994,13.3563,13.3563,1.0,0.9193512220644292,12.279092210145782,CAR,20.5,43.5,1.0,1.0,7.5038,statline_mc+recal_10_4b,4.812424966206185,23.6663665211489,0.0,0.0,0.0,0.45725,2.802471066388938,0.0145,5.80975,3.51675,40.45071518373486,0.24475,9.68231862501238,2.596773585133402,18.2,,67.04302477183833,3.2959310224087743,2.4088500123189562,,classic,True
00-0036875,Rhamondre Stevenson,RB,NE,5700,44132690,11.6649,11.6649,1.0,1.050302713207265,12.251719955181343,PIT,23.42,41.5,1.0,1.0,8.2356,statline_mc+recal_10_4b,2.329371492678898,26.87063312659655,0.0,0.0,0.0,11.31175,45.685547914316295,0.30875,3.82075,2.94475,23.662137709437665,0.11725,12.843768562375397,-0.5920486071940534,13.2,,73.15769230769232,2.485601611141392,3.591332805047516,,classic,True
00-0036613,Jaylen Waddle,WR,DEN,6500,44132980,11.342,11.342,1.0,1.0799013379176319,12.248226314566393,JAX,24.08,45.44,1.0,1.0,7.3108,statline_mc+recal_10_4b,5.552140555376173,22.196519154691078,0.0,0.0,0.0,0.08875,0.6545600531220704,0.00225,4.69125,2.78575,35.84153188487256,0.23875,8.111109193799463,4.137117120766931,12.3,,79.46088657105607,1.1664358594160082,5.00087010895481,,classic,True
00-0036555,Chuba Hubbard,RB,CAR,5800,44132688,11.8011,11.8011,1.0,1.0314672247552132,12.172497506596402,ATL,23.0,43.5,1.0,1.0,8.0785,statline_mc+recal_10_4b,2.6845832086453547,26.56555807344806,0.0,0.0,0.0,10.2225,46.36404696019028,0.377,2.807,2.1655,18.038443347673287,0.1045,11.88024903078636,0.29224847581004276,9.1,,72.41794871794872,2.298289532887254,3.357759618065581,,classic,True
00-0023459,Aaron Rodgers,QB,PIT,5100,44132585,14.9419,14.9419,1.0,0.8108229314597502,12.11526931678966,NE,18.08,41.5,1.0,1.0,7.6925,statline_mc+recal_10_4b,3.72715285083346,22.489430980619854,35.58975,183.0591821792209,1.134,2.33175,7.233110351249377,0.08025,0.0,0.0,0.0,0.0,12.462178322293774,-0.34690900550411286,14.1,,53.138677614520304,0.5340500121686332,0.49264765207348743,,classic,True
00-0036410,Tee Higgins,WR,CIN,6100,44132990,12.5323,12.5323,1.0,0.9641976231407429,12.083596394495926,HOU,21.5,45.5,1.0,1.0,7.985,statline_mc+recal_10_4b,3.43110419756564,25.058970541571036,0.0,0.0,0.0,0.088,0.43717209430191784,0.0045,6.41525,3.8365,50.75961831392498,0.29025,11.131929040822692,0.9516673536732334,14.3,,74.32692307692308,2.752381629877435,3.6973415687958875,,classic,True
