lineup_id,roster_slot,player_id,player_name,position,team,roster_role,salary,projection,value,opponent,site_player_id,sigma,sigma_source
1,CPT,00-0037744,Trey McBride,TE,ARI,CPT,11400,19.040409038334616,1.67,CAR,43716749,11.1213,statline_mc+recal_10_4b
1,FLEX1,00-0033119,Jacoby Brissett,QB,ARI,FLEX,7600,9.78342388267158,1.29,CAR,43716684,7.4788,statline_mc+recal_10_4b
1,FLEX2,00-0039150,Bryce Young,QB,CAR,FLEX,7600,9.599906143522054,1.26,ARI,43716685,7.5037,statline_mc+recal_10_4b
1,FLEX3,00-0038559,Michael Wilson,WR,ARI,FLEX,7600,9.29675751243598,1.22,CAR,43716700,7.5599,statline_mc+recal_10_4b
1,FLEX4,00-0040279,Ryan Fitzgerald,K,CAR,FLEX,7600,8.06875,1.06,ARI,43716692,4.8633,kicker_session_13_1
1,FLEX5,00-0038567,Chad Ryland,K,ARI,FLEX,7600,7.4177,0.98,CAR,43716693,4.6372,kicker_session_13_1
2,CPT,00-0037744,Trey McBride,TE,ARI,CPT,11400,19.040409038334616,1.67,CAR,43716749,11.1213,statline_mc+recal_10_4b
2,FLEX1,00-0033119,Jacoby Brissett,QB,ARI,FLEX,7600,9.78342388267158,1.29,CAR,43716684,7.4788,statline_mc+recal_10_4b
2,FLEX2,00-0039150,Bryce Young,QB,CAR,FLEX,7600,9.599906143522054,1.26,ARI,43716685,7.5037,statline_mc+recal_10_4b
2,FLEX3,00-0038559,Michael Wilson,WR,ARI,FLEX,7600,9.29675751243598,1.22,CAR,43716700,7.5599,statline_mc+recal_10_4b
2,FLEX4,00-0040279,Ryan Fitzgerald,K,CAR,FLEX,7600,8.06875,1.06,ARI,43716692,4.8633,kicker_session_13_1
2,FLEX5,00-0040124,Tetairoa McMillan,WR,CAR,FLEX,7600,7.143556834794191,0.94,ARI,43716688,7.0661,statline_mc+recal_10_4b
3,CPT,00-0037744,Trey McBride,TE,ARI,CPT,11400,19.040409038334616,1.67,CAR,43716749,11.1213,statline_mc+recal_10_4b
3,FLEX1,00-0033119,Jacoby Brissett,QB,ARI,FLEX,7600,9.78342388267158,1.29,CAR,43716684,7.4788,statline_mc+recal_10_4b
3,FLEX2,00-0039150,Bryce Young,QB,CAR,FLEX,7600,9.599906143522054,1.26,ARI,43716685,7.5037,statline_mc+recal_10_4b
3,FLEX3,00-0038559,Michael Wilson,WR,ARI,FLEX,7600,9.29675751243598,1.22,CAR,43716700,7.5599,statline_mc+recal_10_4b
3,FLEX4,00-0038567,Chad Ryland,K,ARI,FLEX,7600,7.4177,0.98,CAR,43716693,4.6372,kicker_session_13_1
3,FLEX5,00-0040124,Tetairoa McMillan,WR,CAR,FLEX,7600,7.143556834794191,0.94,ARI,43716688,7.0661,statline_mc+recal_10_4b
4,CPT,00-0037744,Trey McBride,TE,ARI,CPT,11400,19.040409038334616,1.67,CAR,43716749,11.1213,statline_mc+recal_10_4b
4,FLEX1,00-0033119,Jacoby Brissett,QB,ARI,FLEX,7600,9.78342388267158,1.29,CAR,43716684,7.4788,statline_mc+recal_10_4b
4,FLEX2,00-0039150,Bryce Young,QB,CAR,FLEX,7600,9.599906143522054,1.26,ARI,43716685,7.5037,statline_mc+recal_10_4b
4,FLEX3,00-0038559,Michael Wilson,WR,ARI,FLEX,7600,9.29675751243598,1.22,CAR,43716700,7.5599,statline_mc+recal_10_4b
4,FLEX4,00-0040279,Ryan Fitzgerald,K,CAR,FLEX,7600,8.06875,1.06,ARI,43716692,4.8633,kicker_session_13_1
4,FLEX5,00-0039491,Jalen Coker,WR,CAR,FLEX,7600,6.312214122086061,0.83,ARI,43716701,6.7008,statline_mc+recal_10_4b
5,CPT,00-0037744,Trey McBride,TE,ARI,CPT,11400,19.040409038334616,1.67,CAR,43716749,11.1213,statline_mc+recal_10_4b
5,FLEX1,00-0033119,Jacoby Brissett,QB,ARI,FLEX,7600,9.78342388267158,1.29,CAR,43716684,7.4788,statline_mc+recal_10_4b
5,FLEX2,00-0039150,Bryce Young,QB,CAR,FLEX,7600,9.599906143522054,1.26,ARI,43716685,7.5037,statline_mc+recal_10_4b
