lineup_id,roster_slot,player_id,player_name,position,team,salary,projection,value,opponent,site_player_id,sigma,sigma_source,stack_target
1,QB,00-0037834,Brock Purdy,QB,SF,8100,14.78987052180737,1.83,MIA,134251-85607,7.53,statline_mc+recal_10_4b,team:SF
1,DEF,DST_CAR,Carolina Panthers,DEF,CAR,3300,9.908030628,3.0,ATL,134251-12553,6.1625,dst_simulated_session_10_4,team:SF
1,RB1,00-0032764,Derrick Henry,RB,BAL,8700,19.33259086149477,2.22,NO,134251-39280,10.2756,statline_mc+recal_10_4b,team:SF
1,RB2,00-0033280,Christian McCaffrey,RB,SF,9000,16.239381023387185,1.8,MIA,134251-55050,9.0241,statline_mc+recal_10_4b,team:SF
1,WR1,00-0039491,Jalen Coker,WR,CAR,5900,8.87893581207478,1.5,ATL,134251-201547,6.945,statline_mc+recal_10_4b,team:SF
1,WR2,00-0039915,Ladd McConkey,WR,LAC,6400,8.443705926854808,1.32,LV,134251-133472,6.7581,statline_mc+recal_10_4b,team:SF
1,WR3,00-0041523,Caleb Douglas,WR,MIA,5100,4.266528125902578,0.84,SF,134251-172647,5.1167,statline_mc+recal_10_4b,team:SF
1,TE,00-0033288,George Kittle,TE,SF,5900,5.612906135495988,0.95,MIA,134251-39793,5.0612,statline_mc+recal_10_4b,team:SF
1,FLEX,00-0036275,D'Andre Swift,RB,CHI,7100,9.909873785137323,1.4,MIN,134251-91598,7.5978,statline_mc+recal_10_4b,team:SF
2,QB,00-0034796,Lamar Jackson,QB,BAL,8800,14.098169836768156,1.6,NO,134251-63115,7.492,statline_mc+recal_10_4b,team:BAL
2,DEF,DST_CAR,Carolina Panthers,DEF,CAR,3300,9.908030628,3.0,ATL,134251-12553,6.1625,dst_simulated_session_10_4,team:BAL
2,RB1,00-0032764,Derrick Henry,RB,BAL,8700,19.33259086149477,2.22,NO,134251-39280,10.2756,statline_mc+recal_10_4b,team:BAL
2,RB2,00-0033280,Christian McCaffrey,RB,SF,9000,16.239381023387185,1.8,MIA,134251-55050,9.0241,statline_mc+recal_10_4b,team:BAL
2,WR1,00-0032464,Kalif Raymond,WR,CHI,5300,9.170586560802294,1.73,MIN,134251-70422,7.3072,statline_mc+recal_10_4b,team:BAL
2,WR2,00-0038124,Christian Watson,WR,GB,6900,9.139303071268762,1.32,NYJ,134251-169776,7.0076,statline_mc+recal_10_4b,team:BAL
2,WR3,00-0039491,Jalen Coker,WR,CAR,5900,8.87893581207478,1.5,ATL,134251-201547,6.945,statline_mc+recal_10_4b,team:BAL
2,TE,00-0034753,Mark Andrews,TE,BAL,5200,7.099478371089864,1.37,NO,134251-52436,5.8405,statline_mc+recal_10_4b,team:BAL
2,FLEX,00-0036973,Travis Etienne Jr.,RB,NO,6900,7.84944441720134,1.14,BAL,134251-89956,6.6251,statline_mc+recal_10_4b,team:BAL
3,QB,00-0033077,Dak Prescott,QB,DAL,8000,14.1335203991182,1.77,WAS,134251-31716,7.4776,statline_mc+recal_10_4b,team:DAL
3,DEF,DST_NE,New England Patriots,DEF,NE,4100,8.369083062,2.04,PIT,134251-12541,5.9425,dst_simulated_session_10_4,team:DAL
3,RB1,00-0032764,Derrick Henry,RB,BAL,8700,19.33259086149477,2.22,NO,134251-39280,10.2756,statline_mc+recal_10_4b,team:DAL
3,RB2,00-0033280,Christian McCaffrey,RB,SF,9000,16.239381023387185,1.8,MIA,134251-55050,9.0241,statline_mc+recal_10_4b,team:DAL
3,WR1,00-0039064,Zay Flowers,WR,BAL,7600,12.896282181663985,1.7,NO,134251-112295,8.3672,statline_mc+recal_10_4b,team:DAL
3,WR2,00-0032464,Kalif Raymond,WR,CHI,5300,9.170586560802294,1.73,MIN,134251-70422,7.3072,statline_mc+recal_10_4b,team:DAL
3,WR3,00-0040667,Matthew Golden,WR,GB,5900,8.495344977961134,1.44,NYJ,134251-166916,6.8542,statline_mc+recal_10_4b,team:DAL
3,TE,00-0038041,Jake Ferguson,TE,DAL,5400,4.963663274082732,0.92,WAS,134251-89680,4.9946,statline_mc+recal_10_4b,team:DAL
3,FLEX,00-0040242,Jacory Croskey-Merritt,RB,WAS,6000,7.8560614502658686,1.31,DAL,134251-117178,7.1142,statline_mc+recal_10_4b,team:DAL
4,QB,00-0034796,Lamar Jackson,QB,BAL,8800,14.098169836768156,1.6,NO,134251-63115,7.492,statline_mc+recal_10_4b,team:BAL
4,DEF,DST_SF,San Francisco 49ers,DEF,SF,5000,9.79410726,1.96,MIA,134251-12549,6.1336,dst_simulated_session_10_4,team:BAL
4,RB1,00-0032764,Derrick Henry,RB,BAL,8700,19.33259086149477,2.22,NO,134251-39280,10.2756,statline_mc+recal_10_4b,team:BAL
4,RB2,00-0038542,Bijan Robinson,RB,ATL,8900,17.407546730060073,1.96,CAR,134251-136855,9.4096,statline_mc+recal_10_4b,team:BAL
4,WR1,00-0040667,Matthew Golden,WR,GB,5900,8.495344977961134,1.44,NYJ,134251-166916,6.8542,statline_mc+recal_10_4b,team:BAL
4,WR2,00-0040129,Emeka Egbuka,WR,TB,6500,8.231656385573702,1.27,CLE,134251-152655,6.6829,statline_mc+recal_10_4b,team:BAL
4,WR3,00-0039424,Devaughn Vele,WR,NO,5500,5.686359571768984,1.03,BAL,134251-103511,5.6116,statline_mc+recal_10_4b,team:BAL
4,TE,00-0034753,Mark Andrews,TE,BAL,5200,7.099478371089864,1.37,NO,134251-52436,5.8405,statline_mc+recal_10_4b,team:BAL
4,FLEX,00-0041052,Kaelon Black,RB,SF,5300,8.601744959822248,1.62,MIA,134251-167881,7.5734,statline_mc+recal_10_4b,team:BAL
5,QB,00-0034796,Lamar Jackson,QB,BAL,8800,14.098169836768156,1.6,NO,134251-63115,7.492,statline_mc+recal_10_4b,team:BAL
