lineup_id,roster_slot,player_id,player_name,position,team,salary,projection,value,opponent,site_player_id,sigma,sigma_source,stack_target
1,QB,00-0033077,Dak Prescott,QB,DAL,8000,14.516265110365252,1.81,WAS,134251-31716,7.4735,statline_mc+recal_10_4b,team:DAL
1,DEF,DST_LAC,Los Angeles Chargers,DEF,LAC,4500,8.6659221825,1.93,LV,134251-12548,5.9364,dst_simulated_session_10_4,team:DAL
1,RB1,00-0038542,Bijan Robinson,RB,ATL,8900,17.5608755245296,1.97,CAR,134251-136855,9.2527,statline_mc+recal_10_4b,team:DAL
1,RB2,00-0039361,Bucky Irving,RB,TB,7900,12.29948618987895,1.56,CLE,134251-152664,8.1843,statline_mc+recal_10_4b,team:DAL
1,WR1,00-0036358,CeeDee Lamb,WR,DAL,8500,10.691147885418731,1.26,WAS,134251-86631,7.4581,statline_mc+recal_10_4b,team:DAL
1,WR2,00-0032464,Kalif Raymond,WR,CHI,5300,8.9261470486326,1.68,MIN,134251-70422,7.1596,statline_mc+recal_10_4b,team:DAL
1,WR3,00-0031588,Stefon Diggs,WR,WAS,6100,7.923552847189566,1.3,DAL,134251-25079,6.6478,statline_mc+recal_10_4b,team:DAL
1,TE,00-0034753,Mark Andrews,TE,BAL,5200,7.309748326364783,1.41,NO,134251-52436,5.7807,statline_mc+recal_10_4b,team:DAL
1,FLEX,00-0041052,Kaelon Black,RB,SF,5300,9.027803904188534,1.7,MIA,134251-167881,7.6887,statline_mc+recal_10_4b,team:DAL
2,QB,00-0037834,Brock Purdy,QB,SF,8100,14.949970260851217,1.85,MIA,134251-85607,7.5169,statline_mc+recal_10_4b,team:SF
2,DEF,DST_CHI,Chicago Bears,DEF,CHI,3700,8.645379966,2.34,MIN,134251-12527,6.1827,dst_simulated_session_10_4,team:SF
2,RB1,00-0032764,Derrick Henry,RB,BAL,8700,19.050148550150737,2.19,NO,134251-39280,10.1629,statline_mc+recal_10_4b,team:SF
2,RB2,00-0033280,Christian McCaffrey,RB,SF,9000,16.614280722568846,1.85,MIA,134251-55050,9.298,statline_mc+recal_10_4b,team:SF
2,WR1,00-0031408,Mike Evans,WR,SF,8200,9.181262038359236,1.12,MIA,134251-32384,7.1468,statline_mc+recal_10_4b,team:SF
2,WR2,00-0032464,Kalif Raymond,WR,CHI,5300,8.9261470486326,1.68,MIN,134251-70422,7.1596,statline_mc+recal_10_4b,team:SF
2,WR3,00-0039915,Ladd McConkey,WR,LAC,6400,8.893520565048942,1.39,LV,134251-133472,6.9851,statline_mc+recal_10_4b,team:SF
2,TE,00-0037252,Greg Dulcich,TE,MIA,4800,2.1568555757388985,0.45,SF,134251-91931,3.2228,statline_mc+recal_10_4b,team:SF
2,FLEX,00-0041052,Kaelon Black,RB,SF,5300,9.027803904188534,1.7,MIA,134251-167881,7.6887,statline_mc+recal_10_4b,team:SF
3,QB,00-0033077,Dak Prescott,QB,DAL,8000,14.516265110365252,1.81,WAS,134251-31716,7.4735,statline_mc+recal_10_4b,team:DAL
3,DEF,DST_CAR,Carolina Panthers,DEF,CAR,3300,9.975877231499998,3.02,ATL,134251-12553,6.2134,dst_simulated_session_10_4,team:DAL
3,RB1,00-0032764,Derrick Henry,RB,BAL,8700,19.050148550150737,2.19,NO,134251-39280,10.1629,statline_mc+recal_10_4b,team:DAL
3,RB2,00-0039361,Bucky Irving,RB,TB,7900,12.29948618987895,1.56,CLE,134251-152664,8.1843,statline_mc+recal_10_4b,team:DAL
3,WR1,00-0036358,CeeDee Lamb,WR,DAL,8500,10.691147885418731,1.26,WAS,134251-86631,7.4581,statline_mc+recal_10_4b,team:DAL
3,WR2,00-0032464,Kalif Raymond,WR,CHI,5300,8.9261470486326,1.68,MIN,134251-70422,7.1596,statline_mc+recal_10_4b,team:DAL
