lineup_id,roster_slot,player_id,player_name,position,team,salary,projection,value,opponent,site_player_id,sigma,sigma_source,stack_target
1,QB,00-0029701,Ryan Tannehill,QB,TEN,6500,22.80013357298392,3.51,ARI,1410,12.270742581169069,statline_mc,team:TEN
1,DST,DST_BUF,Buffalo,DST,BUF,2500,8.116924283,3.25,PIT,7004,6.1596,dst_simulated_session_10_4,team:TEN
1,RB1,00-0033280,Christian McCaffrey,RB,CAR,9500,19.208354601092104,2.02,NYJ,5536,15.95978527065001,statline_mc,team:TEN
1,RB2,00-0035250,Devin Singletary,RB,BUF,4700,12.7005858570942,2.7,PIT,5717,12.722943800442,statline_mc,team:TEN
1,WR1,00-0027944,Julio Jones,WR,TEN,6800,14.913963045069549,2.19,ARI,5089,15.461458508300078,statline_mc,team:TEN
1,WR2,00-0036261,Brandon Aiyuk,WR,SF,5700,13.014104922958596,2.28,DET,5830,13.47813408968463,statline_mc,team:TEN
1,WR3,00-0034411,Russell Gage,WR,ATL,5300,12.759075395885064,2.41,PHI,5680,12.46821616663742,statline_mc,team:TEN
1,TE,00-0036970,Kyle Pitts,TE,ATL,4400,11.455622401781309,2.6,PHI,4801,10.368940944123567,statline_mc,team:TEN
1,FLEX,00-0034775,Christian Kirk,WR,ARI,4500,11.27743128210606,2.51,TEN,5636,11.41260069687338,statline_mc,team:TEN
2,QB,00-0029701,Ryan Tannehill,QB,TEN,6500,22.80013357298392,3.51,ARI,1410,12.270742581169069,statline_mc,team:TEN
2,DST,DST_BUF,Buffalo,DST,BUF,2500,8.116924283,3.25,PIT,7004,6.1596,dst_simulated_session_10_4,team:TEN
2,RB1,00-0033280,Christian McCaffrey,RB,CAR,9500,19.208354601092104,2.02,NYJ,5536,15.95978527065001,statline_mc,team:TEN
2,RB2,00-0035250,Devin Singletary,RB,BUF,4700,12.7005858570942,2.7,PIT,5717,12.722943800442,statline_mc,team:TEN
2,WR1,00-0027944,Julio Jones,WR,TEN,6800,14.913963045069549,2.19,ARI,5089,15.461458508300078,statline_mc,team:TEN
2,WR2,00-0031382,Jarvis Landry,WR,CLE,6000,13.642283677487193,2.27,KC,5335,12.832975323680676,statline_mc,team:TEN
2,WR3,00-0034411,Russell Gage,WR,ATL,5300,12.759075395885064,2.41,PHI,5680,12.46821616663742,statline_mc,team:TEN
2,TE,00-0032392,Austin Hooper,TE,CLE,4000,10.65089881459469,2.66,KC,4677,9.787268912683722,statline_mc,team:TEN
2,FLEX,00-0034775,Christian Kirk,WR,ARI,4500,11.27743128210606,2.51,TEN,5636,11.41260069687338,statline_mc,team:TEN
3,QB,00-0029701,Ryan Tannehill,QB,TEN,6500,22.80013357298392,3.51,ARI,1410,12.270742581169069,statline_mc,team:TEN
3,DST,DST_BUF,Buffalo,DST,BUF,2500,8.116924283,3.25,PIT,7004,6.1596,dst_simulated_session_10_4,team:TEN
3,RB1,00-0033280,Christian McCaffrey,RB,CAR,9500,19.208354601092104,2.02,NYJ,5536,15.95978527065001,statline_mc,team:TEN
3,RB2,00-0035250,Devin Singletary,RB,BUF,4700,12.7005858570942,2.7,PIT,5717,12.722943800442,statline_mc,team:TEN
3,WR1,00-0035676,A.J. Brown,WR,TEN,7100,15.230286447435516,2.15,ARI,5728,14.951684279070047,statline_mc,team:TEN
3,WR2,00-0035719,Deebo Samuel,WR,SF,5900,13.273824850540375,2.25,DET,5726,12.897920743349305,statline_mc,team:TEN
3,WR3,00-0034411,Russell Gage,WR,ATL,5300,12.759075395885064,2.41,PHI,5680,12.46821616663742,statline_mc,team:TEN
3,TE,00-0032392,Austin Hooper,TE,CLE,4000,10.65089881459469,2.66,KC,4677,9.787268912683722,statline_mc,team:TEN
3,FLEX,00-0034775,Christian Kirk,WR,ARI,4500,11.27743128210606,2.51,TEN,5636,11.41260069687338,statline_mc,team:TEN
4,QB,00-0029701,Ryan Tannehill,QB,TEN,6500,22.80013357298392,3.51,ARI,1410,12.270742581169069,statline_mc,team:TEN
