lineup_id,roster_slot,player_id,player_name,position,team,salary,projection,value,opponent,site_player_id,sigma,sigma_source,stack_target
1,QB,00-0033106,Jared Goff,QB,DET,7800,17.18279682102844,2.2,NO,133104-38435,7.5669,statline_mc+recal_10_4b,team:DET
1,DEF,DST_TEN,Tennessee Titans,DEF,TEN,3200,9.863017803,3.08,NYJ,133104-12534,6.315,dst_simulated_session_10_4,team:DET
1,RB1,00-0036223,Jonathan Taylor,RB,IND,8600,15.425905514051768,1.79,BAL,133104-89675,9.1135,statline_mc+recal_10_4b,team:DET
1,RB2,00-0032764,Derrick Henry,RB,BAL,8300,14.194488405856342,1.71,IND,133104-39280,9.3268,statline_mc+recal_10_4b,team:DET
1,WR1,00-0036963,Amon-Ra St. Brown,WR,DET,8600,15.67256723025235,1.82,NO,133104-86997,8.3601,statline_mc+recal_10_4b,team:DET
1,WR2,00-0037664,Alec Pierce,WR,IND,6000,8.54364501586875,1.42,BAL,133104-86312,7.1859,statline_mc+recal_10_4b,team:DET
1,WR3,00-0036259,Jauan Jennings,WR,MIN,5900,7.861891752214031,1.33,GB,133104-61593,6.7774,statline_mc+recal_10_4b,team:DET
1,TE,00-0040126,Colston Loveland,TE,CHI,6000,12.190034469189497,2.03,CAR,133104-166588,7.4459,statline_mc+recal_10_4b,team:DET
1,FLEX,00-0036919,Kenny Gainwell,RB,TB,5500,11.577786744282752,2.11,CIN,133104-90912,7.9314,statline_mc+recal_10_4b,team:DET
2,QB,00-0033106,Jared Goff,QB,DET,7800,17.18279682102844,2.2,NO,133104-38435,7.5669,statline_mc+recal_10_4b,team:DET
2,DEF,DST_LV,Las Vegas Raiders,DEF,LV,3800,8.802024596999999,2.32,MIA,133104-12537,6.0866,dst_simulated_session_10_4,team:DET
2,RB1,00-0036223,Jonathan Taylor,RB,IND,8600,15.425905514051768,1.79,BAL,133104-89675,9.1135,statline_mc+recal_10_4b,team:DET
2,RB2,00-0032764,Derrick Henry,RB,BAL,8300,14.194488405856342,1.71,IND,133104-39280,9.3268,statline_mc+recal_10_4b,team:DET
2,WR1,00-0036963,Amon-Ra St. Brown,WR,DET,8600,15.67256723025235,1.82,NO,133104-86997,8.3601,statline_mc+recal_10_4b,team:DET
2,WR2,00-0034960,Jakobi Meyers,WR,JAX,5800,8.335419400853814,1.44,CLE,133104-63634,6.7638,statline_mc+recal_10_4b,team:DET
2,WR3,00-0039491,Jalen Coker,WR,CAR,5400,7.516630848116507,1.39,CHI,133104-201547,6.6955,statline_mc+recal_10_4b,team:DET
2,TE,00-0040126,Colston Loveland,TE,CHI,6000,12.190034469189497,2.03,CAR,133104-166588,7.4459,statline_mc+recal_10_4b,team:DET
2,FLEX,00-0036919,Kenny Gainwell,RB,TB,5500,11.577786744282752,2.11,CIN,133104-90912,7.9314,statline_mc+recal_10_4b,team:DET
3,QB,00-0036442,Joe Burrow,QB,CIN,8200,17.16641944018642,2.09,TB,133104-63336,7.6118,statline_mc+recal_10_4b,team:CIN
3,DEF,DST_MIA,Miami Dolphins,DEF,MIA,3000,8.085829630500001,2.7,LV,133104-12539,6.2562,dst_simulated_session_10_4,team:CIN
3,RB1,00-0032764,Derrick Henry,RB,BAL,8300,14.194488405856342,1.71,IND,133104-39280,9.3268,statline_mc+recal_10_4b,team:CIN
3,RB2,00-0036275,D'Andre Swift,RB,CHI,6600,11.402580593583394,1.73,CAR,133104-91598,8.1946,statline_mc+recal_10_4b,team:CIN
3,WR1,00-0036963,Amon-Ra St. Brown,WR,DET,8600,15.67256723025235,1.82,NO,133104-86997,8.3601,statline_mc+recal_10_4b,team:CIN
3,WR2,00-0036900,Ja'Marr Chase,WR,CIN,8900,12.883427934994645,1.45,TB,133104-85701,7.9637,statline_mc+recal_10_4b,team:CIN
3,WR3,00-0039491,Jalen Coker,WR,CAR,5400,7.516630848116507,1.39,CHI,133104-201547,6.6955,statline_mc+recal_10_4b,team:CIN
3,TE,00-0038129,Cade Otton,TE,TB,5000,5.65421352954326,1.13,CIN,133104-86811,5.5305,statline_mc+recal_10_4b,team:CIN
3,FLEX,00-0035261,Tony Pollard,RB,TEN,6000,10.009205902677843,1.67,NYJ,133104-63759,8.2256,statline_mc+recal_10_4b,team:CIN
