lineup_id,roster_slot,player_id,player_name,position,team,salary,projection,value,opponent,site_player_id,sigma,sigma_source,stack_target
1,QB,90000098,Emmanuel Whitfield,QB,GB,7500,19.29,2.57,DET,90000098,0.0,,
1,DEF,90000169,Vikings,DEF,MIN,4300,2.81,0.65,HOU,90000169,0.0,,
1,RB1,90000076,Brandon Pace,RB,BAL,8400,24.74,2.95,CIN,90000076,0.0,,
1,RB2,90000232,Deshawn Fontaine,RB,ATL,8200,23.67,2.89,NO,90000232,0.0,,
1,WR1,90000115,Cameron Whitfield,WR,DET,8700,26.14,3.0,GB,90000115,0.0,,
1,WR2,90000104,Antonio Osei,WR,GB,7100,17.54,2.47,DET,90000104,0.0,,
1,WR3,90000238,Malik Booker,WR,ATL,4500,3.73,0.83,NO,90000238,0.0,,
1,TE,90000228,Tyler Kessler,TE,NO,4100,1.78,0.43,ATL,90000228,0.0,,
1,FLEX,90000160,Cameron Pruitt,RB,MIN,7200,18.38,2.55,HOU,90000160,0.0,,
2,QB,90000039,Levi Fields,QB,PHI,4000,1.44,0.36,DAL,90000039,0.0,,
2,DEF,90000145,Rams,DEF,LAR,5300,7.69,1.45,SEA,90000145,0.0,,
2,RB1,90000076,Brandon Pace,RB,BAL,8400,24.74,2.95,CIN,90000076,0.0,,
2,RB2,90000232,Deshawn Fontaine,RB,ATL,8200,23.67,2.89,NO,90000232,0.0,,
2,WR1,90000115,Cameron Whitfield,WR,DET,8700,26.14,3.0,GB,90000115,0.0,,
2,WR2,90000104,Antonio Osei,WR,GB,7100,17.54,2.47,DET,90000104,0.0,,
2,WR3,90000175,Reggie Osei,WR,PIT,7000,16.64,2.38,JAX,90000175,0.0,,
2,TE,90000228,Tyler Kessler,TE,NO,4100,1.78,0.43,ATL,90000228,0.0,,
2,FLEX,90000160,Cameron Pruitt,RB,MIN,7200,18.38,2.55,HOU,90000160,0.0,,
3,QB,90000098,Emmanuel Whitfield,QB,GB,7500,19.29,2.57,DET,90000098,0.0,,
3,DEF,90000169,Vikings,DEF,MIN,4300,2.81,0.65,HOU,90000169,0.0,,
3,RB1,90000076,Brandon Pace,RB,BAL,8400,24.74,2.95,CIN,90000076,0.0,,
3,RB2,90000232,Deshawn Fontaine,RB,ATL,8200,23.67,2.89,NO,90000232,0.0,,
3,WR1,90000115,Cameron Whitfield,WR,DET,8700,26.14,3.0,GB,90000115,0.0,,
3,WR2,90000104,Antonio Osei,WR,GB,7100,17.54,2.47,DET,90000104,0.0,,
3,WR3,90000190,Cameron Castillo,WR,JAX,4400,3.16,0.72,PIT,90000190,0.0,,
3,TE,90000168,DeAndre Rivers,TE,MIN,4200,2.28,0.54,HOU,90000168,0.0,,
3,FLEX,90000160,Cameron Pruitt,RB,MIN,7200,18.38,2.55,HOU,90000160,0.0,,
4,QB,90000098,Emmanuel Whitfield,QB,GB,7500,19.29,2.57,DET,90000098,0.0,,
4,DEF,90000169,Vikings,DEF,MIN,4300,2.81,0.65,HOU,90000169,0.0,,
4,RB1,90000076,Brandon Pace,RB,BAL,8400,24.74,2.95,CIN,90000076,0.0,,
4,RB2,90000232,Deshawn Fontaine,RB,ATL,8200,23.67,2.89,NO,90000232,0.0,,
4,WR1,90000115,Cameron Whitfield,WR,DET,8700,26.14,3.0,GB,90000115,0.0,,
4,WR2,90000104,Antonio Osei,WR,GB,7100,17.54,2.47,DET,90000104,0.0,,
4,WR3,90000238,Malik Booker,WR,ATL,4500,3.73,0.83,NO,90000238,0.0,,
4,TE,90000048,Dominic Whitfield,TE,PHI,4100,1.69,0.41,DAL,90000048,0.0,,
4,FLEX,90000160,Cameron Pruitt,RB,MIN,7200,18.38,2.55,HOU,90000160,0.0,,
5,QB,90000039,Levi Fields,QB,PHI,4000,1.44,0.36,DAL,90000039,0.0,,
5,DEF,90000049,Eagles,DEF,PHI,5100,6.75,1.32,DAL,90000049,0.0,,
5,RB1,90000076,Brandon Pace,RB,BAL,8400,24.74,2.95,CIN,90000076,0.0,,
5,RB2,90000232,Deshawn Fontaine,RB,ATL,8200,23.67,2.89,NO,90000232,0.0,,
5,WR1,90000115,Cameron Whitfield,WR,DET,8700,26.14,3.0,GB,90000115,0.0,,
5,WR2,90000104,Antonio Osei,WR,GB,7100,17.54,2.47,DET,90000104,0.0,,
5,WR3,90000175,Reggie Osei,WR,PIT,7000,16.64,2.38,JAX,90000175,0.0,,
5,TE,90000060,Xavier Larkin,TE,MIA,4300,2.65,0.62,SF,90000060,0.0,,
5,FLEX,90000160,Cameron Pruitt,RB,MIN,7200,18.38,2.55,HOU,90000160,0.0,,
6,QB,90000039,Levi Fields,QB,PHI,4000,1.44,0.36,DAL,90000039,0.0,,
6,DEF,90000145,Rams,DEF,LAR,5300,7.69,1.45,SEA,90000145,0.0,,
6,RB1,90000076,Brandon Pace,RB,BAL,8400,24.74,2.95,CIN,90000076,0.0,,
6,RB2,90000232,Deshawn Fontaine,RB,ATL,8200,23.67,2.89,NO,90000232,0.0,,
6,WR1,90000115,Cameron Whitfield,WR,DET,8700,26.14,3.0,GB,90000115,0.0,,
6,WR2,90000104,Antonio Osei,WR,GB,7100,17.54,2.47,DET,90000104,0.0,,
6,WR3,90000092,Jordan Coleman,WR,CIN,6200,12.73,2.05,BAL,90000092,0.0,,
6,TE,90000036,Omar Whitfield,TE,DAL,4000,1.38,0.34,PHI,90000036,0.0,,
6,FLEX,90000064,Jared Castillo,RB,SF,8100,22.62,2.79,MIA,90000064,0.0,,
7,QB,90000230,Trevor Hargrove,QB,ATL,8500,24.36,2.87,NO,90000230,0.0,,
7,DEF,90000169,Vikings,DEF,MIN,4300,2.81,0.65,HOU,90000169,0.0,,
7,RB1,90000076,Brandon Pace,RB,BAL,8400,24.74,2.95,CIN,90000076,0.0,,
7,RB2,90000232,Deshawn Fontaine,RB,ATL,8200,23.67,2.89,NO,90000232,0.0,,
7,WR1,90000115,Cameron Whitfield,WR,DET,8700,26.14,3.0,GB,90000115,0.0,,
7,WR2,90000092,Jordan Coleman,WR,CIN,6200,12.73,2.05,BAL,90000092,0.0,,
7,WR3,90000238,Malik Booker,WR,ATL,4500,3.73,0.83,NO,90000238,0.0,,
7,TE,90000036,Omar Whitfield,TE,DAL,4000,1.38,0.34,PHI,90000036,0.0,,
7,FLEX,90000160,Cameron Pruitt,RB,MIN,7200,18.38,2.55,HOU,90000160,0.0,,
8,QB,90000050,Omar Pruitt,QB,MIA,6800,15.59,2.29,SF,90000050,0.0,,
8,DEF,90000145,Rams,DEF,LAR,5300,7.69,1.45,SEA,90000145,0.0,,
8,RB1,90000076,Brandon Pace,RB,BAL,8400,24.74,2.95,CIN,90000076,0.0,,
8,RB2,90000232,Deshawn Fontaine,RB,ATL,8200,23.67,2.89,NO,90000232,0.0,,
8,WR1,90000115,Cameron Whitfield,WR,DET,8700,26.14,3.0,GB,90000115,0.0,,
8,WR2,90000104,Antonio Osei,WR,GB,7100,17.54,2.47,DET,90000104,0.0,,
8,WR3,90000178,Kendall Odom,WR,PIT,4000,1.54,0.39,JAX,90000178,0.0,,
8,TE,90000060,Xavier Larkin,TE,MIA,4300,2.65,0.62,SF,90000060,0.0,,
8,FLEX,90000160,Cameron Pruitt,RB,MIN,7200,18.38,2.55,HOU,90000160,0.0,,
9,QB,90000039,Levi Fields,QB,PHI,4000,1.44,0.36,DAL,90000039,0.0,,
9,DEF,90000145,Rams,DEF,LAR,5300,7.69,1.45,SEA,90000145,0.0,,
9,RB1,90000076,Brandon Pace,RB,BAL,8400,24.74,2.95,CIN,90000076,0.0,,
9,RB2,90000232,Deshawn Fontaine,RB,ATL,8200,23.67,2.89,NO,90000232,0.0,,
9,WR1,90000115,Cameron Whitfield,WR,DET,8700,26.14,3.0,GB,90000115,0.0,,
9,WR2,90000104,Antonio Osei,WR,GB,7100,17.54,2.47,DET,90000104,0.0,,
9,WR3,90000175,Reggie Osei,WR,PIT,7000,16.64,2.38,JAX,90000175,0.0,,
9,TE,90000048,Dominic Whitfield,TE,PHI,4100,1.69,0.41,DAL,90000048,0.0,,
9,FLEX,90000160,Cameron Pruitt,RB,MIN,7200,18.38,2.55,HOU,90000160,0.0,,
10,QB,90000050,Omar Pruitt,QB,MIA,6800,15.59,2.29,SF,90000050,0.0,,
10,DEF,90000049,Eagles,DEF,PHI,5100,6.75,1.32,DAL,90000049,0.0,,
10,RB1,90000076,Brandon Pace,RB,BAL,8400,24.74,2.95,CIN,90000076,0.0,,
10,RB2,90000232,Deshawn Fontaine,RB,ATL,8200,23.67,2.89,NO,90000232,0.0,,
10,WR1,90000115,Cameron Whitfield,WR,DET,8700,26.14,3.0,GB,90000115,0.0,,
10,WR2,90000104,Antonio Osei,WR,GB,7100,17.54,2.47,DET,90000104,0.0,,
