lineup_id,roster_slot,player_id,player_name,position,team,salary,projection,opponent,site_player_id,stack_target
8,WR1,00-0038544,Quentin Johnston,WR,LAC,4700,19.10481441321032,PIT,43636627,
8,WR2,00-0039915,Ladd McConkey,WR,LAC,7200,18.50100379408468,PIT,43636615,
8,WR3,00-0039868,Troy Franklin,WR,DEN,3400,14.847096749159268,LV,43636643,
8,TE,00-0037744,Trey McBride,TE,ARI,4400,15.71982160279896,SEA,43636689,
8,FLEX,00-0034348,Courtland Sutton,WR,DEN,5200,14.733035310856256,LV,43636623,
9,QB,00-0036355,Justin Herbert,QB,LAC,6100,27.31948023551965,PIT,43636560,
9,DST,DST_DEN,Broncos,DST,DEN,3300,3.4073770778652666,KC,43636722,
9,RB1,00-0032764,Derrick Henry,RB,BAL,6600,12.338874670503545,MIN,43636577,
9,RB2,00-0038120,Breece Hall,RB,NYJ,7800,10.563735679875762,CLE,43636571,
9,WR1,00-0038544,Quentin Johnston,WR,LAC,4700,19.10481441321032,PIT,43636627,
9,WR2,00-0030279,Keenan Allen,WR,LAC,3600,16.55819351987583,PIT,43636639,
9,WR3,00-0034348,Courtland Sutton,WR,DEN,5200,14.733035310856256,LV,43636623,
9,TE,00-0034753,Mark Andrews,TE,BAL,6100,10.557642048115028,MIN,43636685,
9,FLEX,00-0037740,Garrett Wilson,WR,NYJ,6200,14.502334187697228,CLE,43636617,
10,QB,00-0034796,Lamar Jackson,QB,BAL,7400,22.486263084577114,MIN,43636558,
10,DST,DST_SF,49ers,DST,SF,3200,2.9889731389102074,LA,43636723,
10,RB1,00-0036158,J.K. Dobbins,RB,DEN,6700,11.353080124580222,LV,43636575,
10,RB2,00-0038120,Breece Hall,RB,NYJ,7800,10.563735679875762,CLE,43636571,
10,WR1,00-0030279,Keenan Allen,WR,LAC,3600,16.55819351987583,PIT,43636639,
10,WR2,00-0039868,Troy Franklin,WR,DEN,3400,14.847096749159268,LV,43636643,
10,WR3,00-0034348,Courtland Sutton,WR,DEN,5200,14.733035310856256,LV,43636623,
10,TE,00-0034753,Mark Andrews,TE,BAL,6100,10.557642048115028,MIN,43636685,
10,FLEX,00-0037740,Garrett Wilson,WR,NYJ,6200,14.502334187697228,CLE,43636617,
11,QB,00-0034796,Lamar Jackson,QB,BAL,7400,22.486263084577114,MIN,43636558,
11,DST,DST_NYJ,Jets,DST,NYJ,3100,3.3575378602833417,TEN,43636724,
11,RB1,00-0040730,RJ Harvey,RB,DEN,3300,13.447883657339016,LV,43636583,
11,RB2,00-0036158,J.K. Dobbins,RB,DEN,6700,11.353080124580222,LV,43636575,
11,WR1,00-0034348,Courtland Sutton,WR,DEN,5200,14.733035310856256,LV,43636623,
11,WR2,00-0037740,Garrett Wilson,WR,NYJ,6200,14.502334187697228,CLE,43636617,
11,WR3,00-0039849,Marvin Harrison Jr.,WR,ARI,5900,9.337053770487708,SEA,43636619,
11,TE,00-0037744,Trey McBride,TE,ARI,4400,15.71982160279896,SEA,43636689,
11,FLEX,00-0038120,Breece Hall,RB,NYJ,7800,10.563735679875762,CLE,43636571,
12,QB,00-0039732,Bo Nix,QB,DEN,6300,22.131842062673385,LV,43636559,
12,DST,DST_NYJ,Jets,DST,NYJ,3100,3.3575378602833417,TEN,43636724,
12,RB1,00-0032764,Derrick Henry,RB,BAL,6600,12.338874670503545,MIN,43636577,
12,RB2,00-0036158,J.K. Dobbins,RB,DEN,6700,11.353080124580222,LV,43636575,
12,WR1,00-0039868,Troy Franklin,WR,DEN,3400,14.847096749159268,LV,43636643,
12,WR2,00-0034348,Courtland Sutton,WR,DEN,5200,14.733035310856256,LV,43636623,
12,WR3,00-0037740,Garrett Wilson,WR,NYJ,6200,14.502334187697228,CLE,43636617,
12,TE,00-0034753,Mark Andrews,TE,BAL,6100,10.557642048115028,MIN,43636685,
